release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-925926,id-281141,id-197516,Sweet Modern Fairy Tales,,Official,,,Latin,1
id-442282,id-758200,id-272403,Sao Paulo E.P.,,Official,,English,Latin,1
id-1338126,id-1306491,id-568742,Dance Dance Dance / Do What You Want to Do,,Official,,English,Latin,1
id-724919,id-981181,id-736232,Chance,,Official,,English,Latin,1
id-470929,id-781676,id-576508,Big Ones Demo 2008/2009,,Official,,English,Latin,1
id-435688,id-752762,id-52682,Peace in the Family / I Only Want to Be With You,,Official,,English,Latin,1
id-1032375,id-777666,id-573347,Estetica,634479687105,Official,Jewel Case,Italian,Latin,1
id-599756,id-884645,id-2700192,En ängel,,Official,Cardboard/Paper Sleeve,Swedish,Latin,1
id-573528,id-864638,id-100069,My Name Is Fantasy / Breakn Trance,,Official,,English,Latin,1
id-653151,id-926159,id-270465,Funky Spaceman,,Official,,English,Latin,1
id-735865,id-989745,id-742152,Fountains  Pools... - Joan Rohrer Hundhausen Piano,,Promotion,,English,Latin,1
id-1152189,id-1157855,id-977232,Hive Inside Remixes,,Official,None,English,Latin,1
id-3154595,id-2194278,id-2460327,Babylonia Wind,4995879072868,Official,Cardboard/Paper Sleeve,English,Latin,1
id-2537299,id-2256570,id-2536619,The Rondo Rigs,,Official,,English,,1
id-2824030,id-2481912,id-2247609,Serenity,,Official,None,English,Latin,1
rec-47693-dup-0,id-372870,id-261693,Shosta1<ovitch Is the Devil,,Official,,English,Latin,1
id-727228,id-982977,id-737504,Collecting Nerve,,Official,,English,Latin,1
id-273113,id-618666,id-442324,Goooo...,,Official,,English,Latin,1
id-633885,id-911194,id-361956,Dead Rails,,Official,,English,Latin,1
id-746262,id-998290,id-748273,Lart du Samâ à Fès,,Official,,Arabic,Latin,1
id-896582,id-475815,id-331638,Calling on Love,,Official,,English,Latin,1
id-746261,id-998288,id-534603,Freed of This Flesh,,Official,,English,Latin,1
id-3354660,id-2897305,id-2194615,Coming Down,,Official,None,English,Latin,1
id-825872,id-1061027,id-799410,Pacific Radio Fire,,,,English,Latin,1
id-3158227,id-2745495,id-2754887,OooWeee,,Official,,English,Latin,1
id-425746,id-744560,id-547342,Healing Vibrations,,Official,,English,Latin,1
id-820515,id-144707,id-42458,Sempre di Più,,Official,,Italian,Latin,1
rec-505215-dup-0,id-810486,id-496837,Jij bent gped bezig,,Official,,Dutch,Latin,1
id-994748,id-560465,id-234468,Talking on the Phone,,Official,,English,Latin,1
id-198370,id-554373,id-375147,Dzīvei pa vidu,4750527001078,Official,Jewel Case,Latvian,Latin,1
id-112902,id-484639,id-167279,Having a Girls Nite Out,,Official,,English,Latin,1
id-1013388,id-84566,id-37116,The Soulshaker,,Official,,English,Latin,1
id-784195,id-1028744,id-956106,Victim of Love,,Official,,English,Latin,1
id-994740,id-630717,id-453092,Antarctica Starts Here,,Official,,English,Latin,1
rec-1193230-dup-1,id-1190084,id-1042987,Take Me t0 the Stars,743214067222,Official,,English,Latin,1
id-1306326,id-1281447,id-757827,is it,,Official,,English,Latin,1
id-1052760,id-1077385,id-834456,Is This Love,,Official,Other,English,Latin,1
id-1609179,id-1527448,id-1406092,De wereld van Klaas Vaak,,Official,None,Dutch,Latin,1
id-247075,id-598051,id-1034835,Demo 2006,,Official,,English,Latin,1
id-812597,id-1051261,id-380649,The Dead Dont Care,,Official,,English,Latin,1
id-865260,id-308541,id-216692,Jackfight / Makeout,,Official,,,Latin,1
id-364599,id-694290,id-509281,Q  A,,Official,,English,Latin,1
id-534037,id-833921,id-283928,Men in Search of the Perfect Weapon,,Official,,English,Latin,1
id-706221,id-967422,id-74828,Suonando la batteria moderna,,Official,,Multiple languages,Latin,1
id-932734,id-315573,id-220861,Lombre du Soleil,,Official,,,Latin,1
id-943734,id-344918,id-241381,Marius Bell,,,,English,Latin,1
id-746243,id-998271,id-748258,Hip Hop The Jungle,5099765522235,Official,,English,Latin,1
id-791810,id-1034768,id-1105754,Tu Eres EP,,Official,,,Latin,1
id-108783,id-479518,id-334071,HH Session 2005,,Promotion,,English,Latin,1
id-584519,id-873083,id-644039,Taste the Cake,,Official,,English,Latin,1
id-1229354,id-1219772,id-1092713,Secular Hymns,884501817066,Official,Digipak,English,Latin,1
id-2313654,id-2080060,id-1025130,n Rondje Hollands,,Official,,Dutch,Latin,1
id-68166,id-424232,id-299189,Blamp,,Official,,English,Latin,1
rec-737529-dup-1,id-991215,id-743207,Och i säven yörs ett sus,,Official,Cardboard/Paper Sleeve,Swedish,Latin,1
id-982724,id-501184,id-348821,Down to the Debauchuary,,Official,,English,Latin,1
id-307308,id-647028,id-466944,Under the Green Sky,,Official,None,English,Latin,1
id-479963,id-789266,id-582594,Bandana Klezner,,Promotion,,English,Latin,1
id-1088586,id-1106376,id-731768,Home EP,,,,English,Latin,1
id-1974114,id-1812179,id-739942,Saltlick,,Official,,English,Latin,1
id-3354484,id-2897178,id-3223726,Oxygen,886449509447,Official,None,English,Latin,1
id-1153691,id-1097514,id-1645631,Timewarp,,Official,None,English,Latin,1
id-1087668,id-1105626,id-875363,The Witching Hour,,Official,,English,Latin,1
rec-1060472-dup-0,id-1083505,id-638315,Compute4 Trash,,Official,,English,Latin,1
id-1183260,id-1182017,id-24307,Star Gimme Gimme Gimme The Ultimate Remixes,745099999728,,,English,Latin,1
id-1229366,id-1219779,id-1394967,FOTONICA Original Soundtrack,,Official,None,English,Latin,1
id-1047797,id-1073358,id-781183,2011-05-21 Blip Festival 2011 Eyebeam New York NY USA,,Official,,English,Latin,1
id-460412,id-772836,id-570070,Ayo,,Official,,English,Latin,1
id-902709,id-200391,id-146330,Single,,Official,,English,Latin,1
id-930261,id-807209,id-188391,Revenge of the Antipypr,,Official,,English,Latin,1
id-739169,id-992536,id-744018,Mothers Finest Breaks,,Official,,English,Latin,1
id-411945,id-733146,id-538335,Mundo de Buitres Ciegos,,Official,,Spanish,Latin,1
id-812040,id-1050846,id-791997,Bad Vibes/Big Thursday,,Official,,English,Latin,1
id-532703,id-832603,id-614660,Sexy Pyjamas,,Official,,English,Latin,1
id-978896,id-486521,id-338993,Out At Night,,,,English,Latin,1
id-1327325,id-1298201,id-1213587,Promo 2010,,Promotion,,,Latin,1
id-1611891,id-1529604,id-1413605,Seizure Rave ,,Official,,English,Latin,1
id-470587,id-781369,id-576143,Нули и Единицы,,Promotion,,Russian,Cyrillic,1
id-739368,id-992717,id-154375,Cheap Tattoo,,,,English,Latin,1
id-133865,id-504108,id-350853,和式,,Official,,Japanese,Japanese,1
id-529782,id-830115,id-215563,Cloudburst,5021237970022,Official,,English,Latin,1
id-693112,id-957318,id-713134,Usury,,,,English,Latin,1
id-676328,id-944553,id-702240,Black Details / Beneth,,Official,,English,Latin,1
id-344395,id-678204,id-170423,I Am You,,Official,,English,Latin,1
id-705250,id-966695,id-724308,Feeding The Fire - EP,5060227312053,Official,,English,Latin,1
id-506124,id-811184,id-599183,Wake Me Up Before You Go Go,,Official,,English,Latin,1
rec-275314-dup-0,id-620508,id-356147,Spu,,Promotion,,English,Latin,1
id-1114050,id-1126869,id-931641,Free Time,,Official,,English,Latin,1
id-465416,id-777003,id-572843,Here I Go Again / All Alone,,Official,,English,Latin,1
id-256449,id-605151,id-191860,Demon Worship,,Promotion,,English,Latin,1
id-399220,id-722703,id-529869,If You Could See Yourself / One Way Conversation,,Official,,English,Latin,1
id-3455493,id-2976172,id-3045142,Waves of the Soul extended mix,5056494981351,Official,None,English,Latin,1
id-593843,id-880272,id-648566,Protect Our System,,Official,,English,Latin,1
id-399224,id-722707,id-529872,Sleep / I Cant Face Myself,,Official,,English,Latin,1
id-693282,id-957461,id-713305,The Night Rider Part 1,,Official,,English,Latin,1
id-1006085,id-615719,id-439894,Récréations,,Official,,French,Latin,1
id-397855,id-721536,id-375824,Feel Good,5050072608661,Official,,English,Latin,1
id-1159355,id-1163316,id-342072,Incunabula,859561002035,Official,Digipak,English,Latin,1
id-868861,id-27168,id-14142,Bicampe o Da Libertadores Da Am rica De 1995,,Official,,,Latin,1
id-859229,id-944284,id-702039,OXP,,Official,,English,Latin,1
id-1609779,id-1527877,id-1479713,Bright Light Show,889211608423,Official,None,English,Latin,1
id-1316692,id-1289821,id-1202508,Under Dark Skies,,Official,,English,Latin,1
id-1327529,id-1298361,id-619127,The Clifford Brown Sextet in Paris,25218035828,Official,,English,Latin,1
id-3157264,id-2744695,id-3073786,Grace,,Official,,English,Latin,1
id-1970731,id-1809559,id-2005528,Fvght for Survival,,Official,None,English,Latin,1
id-920838,id-271562,id-191435,Long Time Coming,,Official,,English,Latin,1
id-743604,id-996193,id-420325,Valentine Vacancy EP,,Official,,English,Latin,1
id-1336421,id-1305220,id-1222031,Tomorrow,,Official,,English,Latin,1
id-565118,id-858420,id-504788,Were All Going Somewhere EP,,Official,,English,Latin,1
id-1293403,id-1271449,id-1170319,Necro Rise,,Official,,English,Latin,1
id-793606,id-1036224,id-780540,Se hacía tarde en todo,,Official,,Spanish,Latin,1
rec-43180-dup-0,id-361709,id-66454,Dysfunctional Subc0nscious,4013859338220,Official,Digipak,English,Latin,1
id-867822,id-10064,id-5423,Redux 78 Live,,Official,,English,Latin,1
id-1164277,id-1167123,id-465557,Ik rij op mn ros over de prairie,,Official,,Dutch,Latin,1
id-1016923,id-683051,id-366391,Even If I Didnt Exist Id Still Be Better Than You.,,Official,,English,Latin,1
id-452465,id-766704,id-565705,Casse Croûte,,Official,,French,Latin,1
id-1374627,id-1335612,id-722101,Melophobia,,Official,None,,Latin,1
id-490169,id-797891,id-588984,Talkin Bout House Music,627982810511,Official,,English,Latin,1
rec-1118350-dup-0,id-1130495,id-937396,8 M9le Road EP,,Official,,English,Latin,1
id-1133038,id-1142780,id-954957,A Pact for the Suicide,,Official,,English,Latin,1
id-747655,id-999395,id-81157,Lightstorm / Mental Atmosphere,5414178220026,Official,,English,Latin,1
id-781206,id-1026405,id-773285,Run Overdrive / Fuck Youth,,Official,,English,Latin,1
id-470459,id-196352,id-144413,All You Can Eat,3760068267773,Official,,English,Latin,1
rec-3455493-dup-0,id-2976172,id-3045142,Waves of the Soul eztended mix,5056494981351,Official,None,English,Latin,1
id-525501,id-826684,id-72625,Meet Us at Tonca,,Official,,English,Latin,1
id-374010,id-702251,id-515265,Pretty,,Official,,English,Latin,1
id-746704,id-998670,id-256084,NeedBe,,Official,,English,Latin,1
id-561966,id-856013,id-267310,Instant Forever,,Official,,Multiple languages,Latin,1
id-707691,id-968571,id-725954,In Absence of Light,,Official,,English,Latin,1
id-246855,id-597866,id-427322,Satisfy Me,,Official,,English,Latin,1
id-975349,id-460489,id-321769,Pequod,,Official,,English,Latin,1
id-671460,id-940689,id-699383,サヨナラの空,,Official,,Japanese,Japanese,1
id-490491,id-798180,id-37949,Ive Got the Music in Me,,Official,,English,Latin,1
id-848181,id-1065544,id-466369,Bonfires EP,,Official,,English,Latin,1
id-697388,id-960688,id-1351230,A.M. Shiner / Xiphiidae / Heat Conference / Anvil Dome,,Official,,English,Latin,1
id-1076493,id-1096530,id-521914,Tras Nubes,,Official,,Spanish,Latin,1
id-769675,id-1017122,id-627825,Scrawl,,Official,None,Multiple languages,Latin,1
id-382615,id-709258,id-520774,So Sings My Soul,,Official,,English,Latin,1
id-757542,id-1007835,id-342916,Move On,,Official,,,Latin,1
id-996074,id-347750,id-498352,Def Con,,Promotion,,,Latin,1
id-2167954,id-1965677,id-2183886,Black Mask EP,859726352319,Official,None,English,Latin,1
id-1531724,id-1466188,id-1395708,A Demo,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-1340681,id-1308502,id-503551,Celebration E.P.,4017866230294,Official,,English,Latin,1
id-1292040,id-1270387,id-1168313,Excessive Hate,,Official,,English,Latin,1
id-618149,id-899158,id-665238,Valladolor Sound Special,,Official,,Spanish,Latin,1
id-589254,id-876969,id-428092,Relax Your Body,,Official,,English,Latin,1
id-468835,id-779849,id-356229,HND in RNR EP,,Official,,English,Latin,1
id-86300,id-449836,id-315243,Symphony Electrique,,Official,,English,Latin,1
id-563035,id-856815,id-631784,Staring at the Sun,,Official,,English,Latin,1
id-499197,id-805496,id-595263,הסכסוך במזרח התיכון בראי מוסיקלי,,Official,,Arabic,Hebrew,1
id-658195,id-930161,id-85255,Connect,661956662515,Official,,English,Latin,1
id-2638892,id-2334989,id-2647485,Peekaboo I Just Snapped,,Official,,English,,1
id-1085748,id-1104153,id-872581,Recycle Jesus,,Official,,,Latin,1
id-937893,id-13109,id-6921,Fire in the Mountains Polish Mountain Fiddle Music Volume 2 The Great Highland Bands,,Official,,Multiple languages,Latin,1
id-703174,id-965097,id-723065,サラサラサマー・アリアリアリィー～港のヨーコ・ヨコハマ・ヨコスカ～,,Official,,Japanese,Japanese,1
id-436017,id-753073,id-554191,En pie,,Official,,Spanish,Latin,1
id-621951,id-902138,id-563997,Hanukkah Gone Metal,,Official,,English,Latin,1
id-833299,id-1066218,id-650858,Hubbabubba,,Official,,English,Latin,1
id-202790,id-558168,id-217838,The Porcupine,,Official,,English,Latin,1
id-658916,id-930725,id-690922,Bring Out Your Dead,,Official,,English,Latin,1
rec-739000-dup-0,id-992403,id-743939,Obses5ion,,Official,,English,Latin,1
id-3580292,id-2816739,id-3151150,Fires deluxe single,810539024527,Official,None,English,Latin,1
id-232272,id-584476,id-251639,Harde schijf,,Official,,Dutch,Latin,1
id-1429129,id-1378095,id-1315417,Frozen Moment,,Official,,English,Latin,1
id-1048286,id-1073774,id-166170,Single Again,8273222007223,Official,Jewel Case,English,Latin,1
id-2994773,id-2615752,id-2324620,White Teeth,,,,,,1
id-3356656,id-2898766,id-3225266,Not Photogenic,,Official,None,English,Latin,1
id-114093,id-486150,id-48055,Remixperience EP,4017866230164,Official,,English,Latin,1
id-1373185,id-1334442,id-1208799,Marcando el ritmo,,Official,,Spanish,Latin,1
id-418470,id-738393,id-542428,Jump Stump Da Party,,Official,,English,Latin,1
rec-874562-dup-0,id-8231,id-4465,Gravit7 Wax,,Official,,,Latin,1
id-424994,id-743881,id-546779,Final Cut / B Boyz Rock,,Official,,English,Latin,1
id-2537012,id-2256342,id-2536365,Valley Of Desolation,,Official,,English,Latin,1
id-1268378,id-1251557,id-1107331,Dirty Old Town,700261276083,Official,Cardboard/Paper Sleeve,English,Latin,1
id-655645,id-928254,id-689009,Trostlos Gefangen in der Leere,,Official,,German,Latin,1
id-2997292,id-2617842,id-2940006,Start,,Official,None,English,,1
id-310482,id-650131,id-469727,北風,4547557000740,Official,,Japanese,Japanese,1
id-520157,id-653899,id-472606,The Last Vista Session,,,,English,Latin,1
id-1232452,id-1222406,id-1098091,2006-08-26 ATHICA Athens GA USA,,Bootleg,,English,Latin,1
id-619388,id-900154,id-129351,Affirmation / Stop the Bullshit War / Age of Information,,Official,,English,Latin,1
rec-461827-dup-0,id-774076,id-570911,I Wish You Pwace,,Official,,English,Latin,1
rec-461827-dup-1,id-774076,id-570911,I Wish Yov Peace,,Official,,English,Latin,1
id-475357,id-785436,id-210839,Babalonia / My Friend,,Official,,English,Latin,1
id-677635,id-945614,id-617837,Tonight / Will You Still Love Me Tomorrow,,Official,,English,Latin,1
id-971428,id-441654,id-310369,3 Harps for Christmas,,,,English,Latin,1
id-43180,id-361709,id-66454,Dysfunctional Subconscious,4013859338220,Official,Digipak,English,Latin,1
id-48044,id-374013,id-262524,Demo,,Official,,English,Latin,1
id-546032,id-843656,id-457257,Mornings,,Official,,English,Latin,1
rec-880536-dup-1,id-15092,id-209327,Welcome Soacebrothers,4024258501023,Official,Cardboard/Paper Sleeve,English,Latin,1
id-427676,id-746099,id-2320138,Visions,8024391038420,Official,,English,Latin,1
rec-666951-dup-1,id-937181,id-388735,Excess Session / Tbe Tribe,,Official,,English,Latin,1
id-865456,id-381082,id-2874342,Brillantes,,Official,,Spanish,Latin,1
id-1967667,id-1807167,id-2001991,Funky Nassau / Im a Man,,Official,,English,Latin,1
id-2535115,id-2253744,id-1209846,秦淮,719034455433,Official,None,Chinese,Han Simplified variant,1
id-740143,id-993361,id-744393,Strange Girlfriends,,Official,,English,Latin,1
id-502548,id-808350,id-597179,Alien Sun,,Official,,English,Latin,1
id-2364561,id-2120812,id-1979142,New Waves,,Official,,English,,1
id-1140212,id-1148513,id-962380,Tonight,,Official,None,English,Latin,1
id-252466,id-602474,id-430781,Thank You Jesus,,Promotion,,English,Latin,1
id-392834,id-717615,id-526060,The Process of Decay,,Official,,English,Latin,1
id-1146539,id-1153499,id-970309,Bury The Needle,,Official,,English,Latin,1
id-355244,id-687097,id-499203,The Coastal EP,,Official,,English,Latin,1
id-1319951,id-1292506,id-1206216,IV,,Official,,Multiple languages,Latin,1
id-753688,id-1004637,id-753528,Europas Juvel,601215810523,Official,,Norwegian,Latin,1
id-1316275,id-1289495,id-1202062,Vízkultusz,,Official,None,,Latin,1
id-801532,id-1042375,id-785933,•••,,Official,,English,Latin,1
id-1269198,id-1252212,id-1141608,La Porte,5060109099492,Official,Digipak,English,Latin,1
id-373531,id-701810,id-515019,Lotus Esprit Turbo Challenge,,Bootleg,,English,Latin,1
id-801536,id-1042378,id-388423,Sunshowers,,Official,,English,Latin,1
id-824438,id-1059912,id-798464,T.C.P-SELECTED,,Official,,English,Latin,1
id-544696,id-213645,id-57325,Axel F,90204674428,Official,,English,Latin,1
id-1428052,id-1377211,id-1314336,Beauty,,Official,,English,Latin,1
id-2357062,id-2114616,id-2221317,So Innocent,,Official,None,English,Latin,1
id-305314,id-645196,id-145845,Now Everyone Can Sing,,Official,,English,Latin,1
id-520001,id-822426,id-1630115,What So Never the Dance,,Official,,English,Latin,1
id-1576029,id-1501560,id-1444961,Bespoken,,Official,,English,Latin,1
id-1160038,id-1163819,id-988408,Beats to Funk EP,,Official,,English,Latin,1
id-1218228,id-1210616,id-197771,Antigravity,,Official,Jewel Case,English,Latin,1
id-1069061,id-1090335,id-565073,Masterchef Synesthesia Buttery Biscuit Bass,842108090992,Official,None,English,Latin,1
rec-3458060-dup-1,id-2978174,id-2734090,Aechangel,,Official,,English,Latin,1
id-828803,id-1063109,id-800941,Through the Looking Glass,,Official,None,English,Latin,1
id-844092,id-1014795,id-762080,The Skywatchers Handbook,5060174951046,Official,Jewel Case,English,Latin,1
id-686885,id-952746,id-708756,Maybe demo,,Official,,English,Latin,1
id-69260,id-425552,id-300058,Sign of Victory,,Official,,English,Latin,1
id-426657,id-745320,id-547901,단추,,Official,,Korean,Korean,1
id-440981,id-757226,id-557835,Реквием опавших листьев,,Official,Jewel Case,Russian,Cyrillic,1
id-970595,id-445050,id-312259,Summertime Obsessions,,Official,,English,Latin,1
id-2365696,id-2121787,id-1536228,Strange Place,193428667822,Official,None,English,,1
id-1083972,id-1102747,id-870082,Bassos EP,,Official,,English,Latin,1
id-1054627,id-1078903,id-730712,Blackmakakattack,,Official,,English,Latin,1
id-2259047,id-2037747,id-1233518,R12-R21 lp,,,,No linguistic content,Latin,1
id-844252,id-843956,id-622172,Die Integration des zukünftigen Selbst,,Official,,Multiple languages,Latin,1
id-860002,id-947236,id-704522,Everything to Lose,,Official,,English,Latin,1
id-915116,id-580167,id-414009,Bujcho,,Pseudo-Release,Cardboard/Paper Sleeve,Bengali,Latin,1
id-1317018,id-1290067,id-339638,Under the Veil of Health,,Official,Jewel Case,English,Latin,1
id-942050,id-339061,id-235342,Demo,,Official,,English,Latin,1
id-554043,id-849943,id-618678,Inside Job / Kingston Bridge,,Official,,English,Latin,1
id-874008,id-273946,id-193004,Sawbonz,,Official,,,Latin,1
rec-581780-dup-0,id-870882,id-594330,Goocl Life,,Official,,English,Latin,1
id-1617794,id-1534222,id-1490544,Steal My Kiss,,Official,None,English,Latin,1
id-453582,id-384622,id-270552,Bad Timing,,Official,,English,Latin,1
id-2416576,id-2163073,id-1133094,7 Billion,,,,,,1
rec-34952-dup-1,id-339152,id-575200,Sexiest,,Promotion,,English,Latin,1
id-85389,id-181605,id-111706,Deaf  Dumb,,Official,,English,Latin,1
id-359686,id-690365,id-363127,Dance the Night Away,,Official,,English,Latin,1
id-524295,id-825645,id-90624,Travelogue,5050294104569,Official,,English,Latin,1
id-658774,id-930607,id-690827,Un Viaje a lo Infinito A Trip to the Infinite Thing,,Official,,Spanish,Latin,1
id-570251,id-862141,id-635645,Nude No More,,Official,,English,Latin,1
rec-141767-dup-0,id-510154,id-170126,Hars to Kill,,Official,,English,Latin,1
id-2361558,id-2118415,id-2316402,Hellfire,193428608108,Official,None,English,Latin,1
id-554224,id-850099,id-626205,Tollwut Seuchenherd A,,Official,,English,Latin,1
id-412304,id-733392,id-538528,Bounce Dat Thing,,Official,,English,Latin,1
id-210075,id-564221,id-402483,Cassettes Are Better,,Promotion,,English,Latin,1
id-656021,id-928537,id-689336,Nun With a Gun,,Official,,English,Latin,1
id-412301,id-733389,id-538526,Salvi EP,,Official,,English,Latin,1
id-850720,id-1023177,id-365145,Leonard,,Official,,English,Latin,1
id-689333,id-954522,id-585882,Running on Empty,,Official,,English,Latin,1
id-908561,id-220174,id-159419,Asu eno Yuuki,,Official,,,Latin,1
id-981564,id-489933,id-341121,Red Root,,Official,,English,Latin,1
id-1334394,id-1303745,id-1219978,Panic in Solitude,,Official,,English,Latin,1
id-3583261,id-3074051,id-3396315,Talk To Me,9324690281411,Official,None,English,Latin,1
id-1310989,id-1285221,id-737558,The Hunt,4014235148204,Official,,English,Latin,1
id-164665,id-527331,id-368357,Blueprint For Vengeance,,,,English,Latin,1
id-199490,id-555317,id-394757,X,,Official,,English,Latin,1
id-1319282,id-1291962,id-1205432,In Your Eyes,,Official,,English,Latin,1
id-893473,id-170814,id-129222,2003-2004 Dictions Present,,Promotion,,English,Latin,1
id-1307443,id-1282361,id-1100946,Desert Dream,,Official,Jewel Case,English,Latin,1
id-2990251,id-2612108,id-1460377,Have Yourself a Merry Little Christmas,,Official,None,English,Latin,1
id-833439,id-1066326,id-803356,Sleepwalker EP,,Official,None,English,Latin,1
id-999408,id-583358,id-417269,Plugged,,Official,,German,Latin,1
id-824899,id-994871,id-745704,You Took My Heart,,Official,,English,Latin,1
id-1289782,id-1268606,id-952599,Anticipation,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-2836609,id-2491223,id-2817788,Iss a Vibe,194937360419,Official,None,English,Latin,1
id-1529733,id-1464601,id-1393390,Songs From Saturn Valley,,Official,,Multiple languages,Multiple scripts,1
id-1288651,id-1267771,id-233550,Can I Get Some,,Official,,English,Latin,1
id-556807,id-852250,id-627814,Phoke17,,Official,,English,Latin,1
id-249714,id-600240,id-378722,The Final War,,Official,,English,Latin,1
rec-303622-dup-0,id-643727,id-1488466,Discovery / Acod Cluster,,Official,,English,Latin,1
id-134851,id-359155,id-164677,ESC/CTRL,,Official,,English,Latin,1
id-840406,id-1051892,id-596648,Red Wings Over Baron,,Official,None,English,Latin,1
id-594825,id-881000,id-648942,Choppy Seas,,,,English,Latin,1
id-2833810,id-2489186,id-2122743,Beautiful Love,,,None,,,1
id-1578862,id-1503889,id-1448019,2 temps 3 mouvements,,Official,None,French,Latin,1
id-450498,id-765033,id-151909,Night Acoustic,,Official,,English,Latin,1
id-1578642,id-1503711,id-1443915,The Fall,,Official,Digipak,English,,1
rec-652671-dup-0,id-925746,rec-686984-dup-0,Sounds Like Viceo,,Official,,English,Latin,1
id-731371,id-986224,id-739959,Give Me a Taste / Jonah,,Official,,English,Latin,1
id-461853,id-774095,id-570927,21st Summer EP,,Official,,English,Latin,1
id-97922,id-467014,id-325498,Spaceman,,,,Spanish,Latin,1
id-704045,id-965672,id-723547,You Eugene and Me,,Official,,English,Latin,1
id-827380,id-1062128,id-799816,Those Are Mountains,,Official,,English,Latin,1
id-2489988,id-2219767,id-2269233,Afraid To Love,885890797748,Official,None,English,,1
id-1250786,id-1237186,id-1122143,Wil Maddams EP1,,Official,None,English,Latin,1
id-3154819,id-2742620,id-3071834,∞ -ouroboros-,,Official,None,English,Latin,1
id-1276375,id-1257909,id-1149700,Fckyrhed,,Promotion,,English,Latin,1
id-412789,id-733753,id-266264,Midnight Lady,,Official,,English,Latin,1
id-1539747,id-1472674,id-473824,Marry a Stranger,,Official,,English,Latin,1
id-245177,id-596392,id-426510,Svart kaffe,,Official,,Swedish,Latin,1
id-1059180,id-1082516,id-156887,Really Wanna See You,5060196460014,Official,,English,Latin,1
id-1202333,id-1197488,id-1056117,Purple Sunset,,Official,None,English,Latin,1
rec-853619-dup-0,id-896907,id-663236,Blocc Reconstryction,,Promotion,,English,Latin,1
rec-853619-dup-1,id-896907,id-663236,Blocc Reconstructiori,,Promotion,,English,Latin,1
id-1134417,id-1143929,id-956460,Stop This Feeling,,Official,,English,Latin,1
id-1073161,id-1093731,id-851363,Song for Her,,Official,,English,Latin,1
id-1727117,id-1619711,id-3010459,Shogun,661956930225,,,,,1
id-1165866,id-1168348,id-998198,Monster Island,,Official,None,English,Latin,1
id-66268,id-419015,id-274776,Sommeil léger,,Official,,French,Latin,1
id-600314,id-885058,id-92488,Yeah You Right / Dear Ike Remember Im Johns Girl,,Official,,English,Latin,1
rec-408000-dup-1,id-729988,id-535934,Amplify / Noisebreakrr,,Official,,English,Latin,1
id-1013776,id-660956,id-479342,Safara,,Official,,German,Latin,1
id-879864,id-15709,id-8407,Tone Casualties,,Official,,English,Latin,1
id-742120,id-994948,id-745747,Two and One,,Official,,English,Latin,1
id-937154,id-328019,id-228396,Club Classics  Nu Speed Garage Fusion 2004 vol.13,,Official,,,Latin,1
rec-371718-dup-1,id-700303,id-314857,After the Dance EP,5016556793162,Official,,English,Latin,1
rec-371718-dup-0,id-700303,id-314857,After the Danxe EP,5016556793162,Official,,English,Latin,1
id-108668,id-479372,id-334027,Sweeta Sweeta,,Official,,English,Latin,1
id-92715,id-459542,id-321158,Promised Land,,Official,,English,Latin,1
id-772449,id-1019299,id-766376,Muscle Memory,,Official,,English,Latin,1
id-92255,id-458877,id-152349,ICH BIN EIN STAR Holt Mich Hier Raus,,Official,,English,Latin,1
id-943024,id-344090,id-240696,AUN / PIENSAS,,Promotion,,,Latin,1
id-1196406,id-1192641,id-1047791,Self Titled Album,,Official,,English,Latin,1
id-3354652,id-2897297,id-3223952,Ill See You in My Dreams,,Official,,English,Latin,1
id-1142993,id-1150764,id-835874,Neal Thomas EP 1,,Official,,English,Latin,1
id-967248,id-429280,id-302577,Push Down  Turn,,,,English,Latin,1
id-1324040,id-1295661,id-761506,Giants Under the Microscope,,Promotion,Cardboard/Paper Sleeve,English,Latin,1
id-535101,id-834769,id-616023,Razorwave,,Official,,English,Latin,1
id-589595,id-877251,id-646571,Au Dela des Mots,,Official,,French,Latin,1
id-329490,id-666137,id-484611,Flicted Kreations Volume Zero,,Official,,English,Latin,1
id-259800,id-607923,id-434460,Single 2001,,Official,,English,Latin,1
id-540825,id-839649,id-618781,WARNING,4988029610737,Official,,Japanese,Japanese,1
id-822800,id-1058553,id-797544,Ending Minutes Sinking,,Official,,,Latin,1
id-857955,id-860535,id-558725,Slow Motion Conductor,794465886223,Official,,English,Latin,1
id-320157,id-658692,id-476950,Haemophagia - From Sickness to Cult,,Official,Jewel Case,English,Latin,1
id-460036,id-772588,id-43957,The Spirit Is Justified,5025499605814,Official,,English,Latin,1
id-1130752,id-1140885,id-47756,Sugar Cane,606949702229,Official,Cardboard/Paper Sleeve,English,Latin,1
id-162614,id-525753,id-2064501,Jailhouse Religion,,Official,,English,Latin,1
id-848196,id-970869,id-396937,Touch the Sun,,Official,,English,Latin,1
id-112649,id-484245,id-261503,Dope/Revenge,,Official,,English,Latin,1
rec-873650-dup-0,id-948502,id-705025,Trance Forrner,,Official,,English,Latin,1
id-533673,id-833585,id-615270,Lightnin Joel  John Henry,96297034026,Official,Jewel Case,English,Latin,1
