release_group,name,artist_credit,type
id-337494,Oogong,id-146273,1
id-759212,A Shell of a Woman,id-165398,1
id-533279,Sorrow,id-173128,2
rec-1727802-dup-1,playa,id-1758515,1
id-1061763,Pay the Bills,id-799921,1
id-974211,Dancing About Architecture,id-677799,3
id-703563,Colours,id-465953,3
id-1029400,Enter the Fray,id-775401,3
id-203048,Come Together,id-51486,2
id-543686,For the Good Times / We Had All the Good Things Going,id-383764,2
id-873094,Stoi Storoni Zerkala Part II,id-623034,1
id-3073232,atashi wa atashi,id-3390511,2
id-2218031,Short Shorts,id-2463635,2
id-1092366,Look Listen Say  Write Phonics Workbook 1,id-854664,11
id-681809,Jan. 2008 Demo,id-499443,
id-741326,Goodnight Waltz / Wednesday Night Waltz,id-216917,2
id-382610,Wormholes,id-2353967,1
id-751686,Steso Songs,id-400393,3
id-617234,40s for Breakfast,id-441027,1
rec-568154-dup-1,Christmas Orgari and Chimes,id-681059,1
id-1261018,Rocky 99,id-1052475,2
id-1160494,Démo 2007,id-982095,1
id-1219772,Secular Hymns,id-1092713,1
id-896037,Scratch  Productions,id-564451,3
rec-1288833-dup-0,Beat Resoft,id-148878,1
id-938699,Virtual Reality,id-154117,2
id-443743,Yellow Horse,id-293259,3
id-1163617,Days That Disappear Too Soon,id-987989,1
id-2493436,Fun,id-2820381,2
id-1206027,Tough Love,id-1072049,2
id-341677,Sensaçion,id-238390,2
id-517381,Estreia,id-361129,1
id-1901090,Abaculus,id-1285054,1
id-269377,Demos,id-190363,3
id-1169776,Blag Us a Pint,id-460941,3
id-797891,Talkin Bout House Music,id-588984,3
id-463774,Late Night Sessions,id-171531,
id-1178653,Run Away,id-621544,3
id-2892931,2820,id-3216950,1
id-326329,These Boots Are Made for Walkin,id-227230,2
id-773093,The Priest,id-570242,2
id-1303343,You Know What I Mean,id-509723,2
rec-2612286-dup-0,Mythbusters Backgrourid Music,rec-2934851-dup-0,2
rec-294929-dup-0,Christma5 Carols,id-207122,
id-590127,サンセンチ 2nd Press,id-422120,2
id-544797,Kokopelli The Indian Legend,id-384970,1
id-720220,Evening at Peace,id-527908,1
id-2334415,Leave The Kids Alive,id-1497997,3
id-408681,The Spine Overshadowed by the Rope,id-287963,1
id-1208466,Petty Cash,id-1075492,2
id-836029,We Dont Need Sleep to Dream,id-616922,3
id-426108,Cityscapes,id-300446,1
id-1084529,Heart On,id-648640,1
id-1284085,Dont Drop That Thun Thun,id-1191948,2
id-810988,Summer Fades,id-599094,3
id-712737,Rahdunes,id-523465,3
id-1266085,Treasures,id-1162034,2
rec-1052393-dup-0,Shebnai Recital,id-793174,1
rec-1052393-dup-1,Sbehnai Recital,id-793174,1
id-1462778,Those Who Linger,id-1344522,1
id-1125176,The Company of Myself,id-922684,
id-930446,Intuitive Vibrations EP,id-1112517,3
id-1163722,Magic Glass / The Future,id-988214,2
id-964991,Vietnam Cries U.S.A. / Its Nice to Be Home,id-722938,2
id-1812179,Saltlick,id-739942,2
id-2493167,Moon Day Blaze,id-752821,2
id-728620,A Farsa do Samba Nublado,id-2561334,1
id-1377211,Beauty - Single,id-1314336,2
id-469944,www.thedeadshores.co.uk,id-327421,11
id-1209528,Two,id-791563,3
id-2615134,A Fortune Teller,id-2798396,2
id-1100502,Raver I,id-345965,2
id-1197769,Magna Carta,id-1056378,1
id-1064097,That Funky Music EP,id-801826,3
id-875155,Been Through Hell,id-150718,1
id-1055171,The Towering Sky,id-795218,1
rec-923607-dup-0,Bringjn It Thegither,id-685360,1
id-690227,Carnet de déroute,id-506128,1
id-760838,The Medicine,id-560847,1
id-2165937,Whiskey Waltz,id-2425815,2
id-2340598,Ghosbusters Theme,id-2647620,2
id-802998,Врата вечности,id-593507,11
id-21649,Youre Good Enough Youre Smart Enough and Doggone It People Like You,id-11181,11
id-1027700,Final Hour,id-774261,1
id-1266795,Terror E.P.,id-65911,3
id-525720,Seven Cigarettes,id-367112,1
id-806942,Gothams Greatest Hit Themes From Batman Ghostbusters Star Trek Superman  Indiana Jones,id-2770689,1
rec-1293956-dup-1,Fasy Lane,id-1030355,3
id-682726,Criminal Dancefloor,id-500122,3
id-1068882,Dusk House EP,id-822897,3
rec-966639-dup-1,Samsun9 Contact 7.1,id-724231,
id-723749,古琴新韻,id-530620,1
id-1295661,Giants Under the Microscope,id-761506,1
id-1903194,Phoenix,id-2132802,2
id-347849,Spirit / Volcano,id-243545,1
id-250112,Slim 0097,id-286211,1
id-837513,The Circulist,id-520733,3
id-3074159,The Hole In Which Chels Body Will Rest For Eternity,id-3396409,1
id-756836,My Time After While / Take Me With You,id-358664,2
id-712643,Wedding March,id-523061,2
rec-862689-dup-0,Daymare,id-635954,3
id-374382,Sampler,id-262819,1
rec-714948-dup-0,Beyond the Gates 0f Paradise,id-522208,2
id-486150,Remixperience EP,id-48055,3
id-2037747,R12-R21 lp,id-1233518,1
id-715188,March Arcadia,id-524812,2
id-1069598,DJ Fritzy,id-823487,1
id-3072600,Ethel Floon,id-2318401,2
id-925795,Control Issues EP,id-326123,3
id-2121988,Edge,id-2380232,2
id-1126242,Imagine / A Number Less Than Six,id-446479,2
id-509399,The Funks EP,id-163603,3
rec-774960-dup-0,Meth0d,id-271124,3
id-1770088,Peter and the Wolf,id-3005186,1
id-35873,I Am Providence,id-21885,
id-721848,The Jazz Twit EP,id-529145,2
id-796763,Emptydemic Degree,id-588117,3
id-925005,Hit The Drip,id-686342,2
id-776320,In Breakside,id-572351,3
rec-1898302-dup-0,Being Hukan,id-2126193,2
id-1104153,Recycle Jesus,id-872581,2
id-773432,EP,id-570468,3
rec-640440-dup-0,Tbis Day,id-461299,3
id-608058,In Sisters All And Felony,id-181754,2
id-841172,Noël Nouvel Âge,id-1570913,1
id-1052984,Not Forgotten,id-793758,2
id-1262099,Come On – Lets Work,id-154112,2
id-833186,Winter Emerges From the Mouth of Dusk,id-615039,3
id-414816,Radioactiv,id-171784,2
id-1214539,WOMB / Praying for Greater Portland Split Floppy,id-1084365,3
id-1084434,Theme,id-390212,3
rec-1010245-dup-0,The Banvans,rec-757946-dup-1,1
id-648724,In My Dreams,id-76446,2
id-998837,Tunesia Takht,id-2925834,1
rec-1000447-dup-0,Praying Blues / Acla Janes Blues,id-2906027,2
id-1582401,Its Just A Feeling,id-155178,2
id-669172,Outen the Light,id-487636,3
rec-2025671-dup-0,Nos volverem0s a ver,id-1553352,1
id-665479,Monkshood,id-483819,11
id-1238132,Where the Love Goes,id-1123558,2
id-1125047,New Formations,id-922354,
rec-2025671-dup-1,No5 volveremos a ver,id-1553352,1
id-1811394,Omniverse,id-2008090,1
id-850723,Eee Ooo Ahh,id-626699,1
id-2491223,Iss a Vibe,id-2817788,2
id-2489186,Beautiful Love,id-2122743,2
id-632398,Laissez-nous dire,id-454434,2
id-2491925,Colors Fade,id-2336255,2
id-578930,Los amores ridículos,id-413255,1
id-497357,Melodrama,id-287821,1
id-680355,Motion Sense,id-497982,2
id-206475,Ahmads First,id-2249608,3
id-945251,Activate,id-702772,2
id-2338577,Last Ones Standing ELEAGUE Premier 2018,id-2651291,2
id-212710,Bitter Moon,id-153930,2
id-689685,Eth,id-482478,1
id-592898,Of Has Twice Pieces,id-424252,2
rec-921491-dup-0,Les Petlt Morts,id-683961,3
id-973038,Arms Race,id-529390,2
id-662004,Bay the Moon,id-465661,2
rec-170068-dup-1,The Mvstic Sea,id-128862,
id-940539,Malas letras,id-699257,1
id-618267,Our Lady of the Skies,id-442572,1
id-1156105,Is Anyone Up,id-974277,2
rec-1308391-dup-1,Aetjer,id-623973,3
id-1215661,Trifan E.P.,id-2074658,3
id-684230,Ik vlieg de berg af,id-501529,2
id-1528463,Aint the Same,id-1480907,2
id-1806922,Confetti,id-2001641,2
id-921698,2005-03-27 Liveset at Digiham,id-684074,
id-2897443,Caught Up,id-3224128,2
id-919211,Deep Space,id-681826,1
id-425351,Sympathy,id-299935,2
id-1289494,No Place for Pretty,id-652903,1
id-1042516,022408,id-679820,3
rec-690365-dup-0,Dance the Ni9ht Away,id-363127,2
rec-1635440-dup-1,Flaga Book of Angels Vokume 27,id-2368555,1
id-666785,Te Gusta,id-110258,2
id-2494524,The Other Side Of This,id-2821548,2
id-240938,Hope Arisen From Fallen Dreams,id-172634,1
rec-689693-dup-1,Demo 2o03,id-505692,11
id-952372,Every Time I Hear That Mellow Saxophone,id-708411,1
id-1378095,Frozen Moment,id-1315417,3
id-273696,Coming Out of Their Shells,id-192813,1
id-755944,Demo,id-556797,2
id-1004761,Static Sound,id-753567,2
id-345290,Only a Memory,id-241793,2
id-1086149,Silver Haze EP,id-846598,3
id-1018244,Personality,id-735188,2
id-993361,Strange Girlfriends,id-744393,
id-991695,Jazz Corner,id-743505,2
id-1018241,Dreamboy,id-765349,2
id-2122642,Death Is the Start of Eternity Souls in Hades,id-2380843,
id-328019,Club Classics  Nu Speed Garage Fusion 2004 vol.13,id-228396,
rec-1008754-dup-0,Ghosts 0f Montpelier,id-756582,2
id-1303745,Panic In Solitude,id-1219978,1
id-1291962,In Your Eyes,id-1205432,1
id-2897157,66,id-3223705,2
id-954561,Sanctuary,id-495214,3
id-1547709,Kid Icarus,id-1508251,3
id-925719,Sea of Blue,id-201447,2
id-188032,Life,id-853067,1
id-376456,Ive Got the Music in Me,id-310947,2
id-752037,Adventures in Blue,id-94799,2
id-1167123,Ik rij op mn ros over de prairie,id-465557,2
id-1244940,Tremble,id-444680,2
id-727231,Bisca,id-158571,2
id-2217457,Gunning For Fees Ft. Grand Pax  Goya Gumbani,id-2282736,2
id-30960,Live at the Manhattan,id-16063,
id-2745565,Love Yourself,id-2461272,2
rec-429450-dup-0,La La Funk:e,rec-302709-dup-1,2
id-980998,Struggle for the Desert - From Abram to the Messiah,id-736066,2
id-804459,Metallurge,id-594497,2
id-1212007,The Spells,id-611706,3
id-1265986,Killed em Deader n a Six Card Poker Hand,id-389536,1
id-947740,Ostrova,id-704894,1
id-1964973,Zig Zag Lady Illusion,id-2208840,1
rec-690889-dup-0,Teja C,id-506528,3
id-985644,Words Against Nothing,id-1218923,1
id-814660,Daytrotter Session,id-601761,
id-1261936,Grand Piano,id-1155421,2
rec-603773-dup-0,01q881 EP,id-431816,3
id-492121,Seljačka buna,id-342849,1
id-2494326,Vamoz Everybody,id-77306,2
id-811031,Ons cafe,id-599111,2
id-263041,Sekos Sound System Volume 1,id-186988,1
rec-1112210-dup-0,Poo-way,id-224741,1
id-1059500,To Be Together,id-695046,2
id-784702,Night to Rememeber,id-578963,2
id-1274712,Ancient Alien Boogie,id-1175480,2
id-926376,This Is My House,id-687456,3
rec-546332-dup-0,Play Anvthing,id-50414,1
id-1154320,Superbug,id-695618,3
id-948575,Split CD,id-705619,1
id-1216024,Doubts  Lies,id-1086584,3
id-2163334,Whats In The Bags,id-2423147,2
id-1058676,Dress in Black,id-341075,1
id-343292,Workin Out,id-240036,
id-932602,Tiffany Rose,id-692467,3
id-599903,Ska me gadda beibi,id-428886,2
id-1271010,I Dont Know,id-1169602,
id-652562,Got More Soul EP,id-471614,3
id-493688,Divinity / Better Places,id-585256,2
id-1269517,Selah,id-1166862,3
id-450704,Soil Sing Through Me,id-315869,1
id-787147,Bat Attack 89,id-580851,2
id-873674,The Adventures of Loki,id-449269,1
id-710647,The Third Verse of Mary and John or the Lovers Quarrel,id-521920,2
rec-1008832-dup-0,2010 Demp,id-756665,3
id-82373,See You Home Straight,id-50211,2
id-611941,But Its Home / This Room Spins,id-428783,2
id-684332,Sessions 2,id-501602,3
id-1047789,Frost Bound Demo,id-789722,3
id-926159,Funky Spaceman,id-270465,2
id-1098720,Dials,id-799732,3
id-772597,King of Rock,id-48008,3
id-348523,Pastblaster,id-244029,2
id-3071410,Never Leave Me,id-1565074,2
id-641605,Silenzio Violento,id-309004,1
id-969296,Dream Happy Dreams,id-661093,3
id-781143,胎動賛歌 ～ Return to ZERO ～,id-575910,2
id-317133,Christmas Party Music,id-221794,1
id-6949,Hall Of The Mysteries,id-3817,
id-532842,Beats  Basslines,id-249250,1
id-759112,Live Paris Theater,id-361541,
id-419015,Sommeil léger,id-274776,3
id-331071,Hoodstomp,id-230027,2
id-1475497,The Grand Continuum,id-1195569,1
id-2114317,Sell Me The World,id-1909011,2
id-1131663,iTunes Festival London 2011,id-1181899,
id-791938,Summer Somewhere,id-305510,3
id-929996,Totally Lost It,id-118840,2
id-286562,Eeney Meeney,id-201205,2
id-506138,Runde Ecken kann sich keiner leisten,id-343107,1
id-664329,ルーズリーフ,id-438915,2
rec-1302294-dup-0,Smógr,id-1218276,1
id-781369,Нули и Единицы,id-576143,2
id-2741956,Le Bonne,id-526571,2
id-877141,Life Is a Rock But the Radio Rolled Me / Are You Ready to Believe,id-646485,2
id-964747,ガムシャランナー,id-722776,2
id-1404753,In Absence,id-1349776,
id-548463,Batman and Robin,id-311943,2
id-384389,Demo,id-270357,3
rec-801293-dup-1,The Doppl4r Trio,rec-592007-dup-0,1
id-2080060,n Rondje Hollands,id-1025130,1
id-1291619,The Awakening of the Beast,id-1205094,1
id-1270387,Excessive Hate,id-1168313,3
id-941353,Salt  Vinegar,id-616341,2
id-1253321,Audio Vixen,id-1143013,3
rec-506138-dup-0,Runde Ecken kann sich 1<einer leisten,id-343107,1
id-686273,Voodoo for Beginners,id-503141,2
rec-1069308-dup-0,Peace and Stabiliry Among Bears,id-2307649,1
id-878459,Deal With It / What Kind of Man,id-520207,2
id-1402357,Love Me More,id-1346323,2
id-994424,Barcarolle Belle Nuit / O That We Two Were Maying,id-806333,2
id-799712,All Go Bye / Real Good,id-590419,2
id-852256,Phoke19,id-627804,3
id-799710,Lost,id-590417,2
id-196352,All You Can Eat,id-144413,3
id-2894496,No Romeo,id-2506548,2
id-1057346,Moje zajebancije,id-796541,2
id-852250,Phoke17,id-627814,3
rec-1232438-dup-0,Deml II,rec-1114252-dup-0,3
id-1243422,Rapture,id-1130016,2
id-484141,Я нарадзіўся тут,id-337462,1
id-503508,somedemos,id-296184,3
id-1533377,NC - 17,id-1489345,1
id-747625,I Wanna Be Free,id-549931,2
id-1277895,The Coagulation,id-1180618,3
id-1096809,Negative Liberty,id-513613,1
id-1501307,Summer Waves,id-1431902,1
id-701810,Lotus Esprit Turbo Challenge,id-515019,
id-473347,Blank Paper Empire,id-329919,3
id-1533573,Edge Of Time,id-1489674,1
id-1381693,Mi nostalgia,id-1319506,
id-270805,Le retour du bleu métallique,id-182472,1
id-965909,BigBast,id-723792,11
id-1047121,Anywhere but home,id-789390,1
id-829416,Do It Again,id-612543,2
id-1028020,When,id-405142,2
id-602975,Grünanlagen EP,id-431136,3
id-382975,Tale of 2 Cities,id-181273,1
id-1464034,Together,id-1392453,3
id-2894018,010013,id-3220514,1
id-848993,3 Song EP,id-625372,3
rec-1112210-dup-1,Poo-sav,id-224741,1
id-796571,Distortion,id-297001,2
id-1161156,...och det svala havet,id-234312,3
id-489933,Red Root,id-341121,2
id-728501,Scratch,id-271032,2
id-945097,Somewhere Near You Over a Weekend,id-702545,3
id-298240,Demios Oneiron,id-209341,1
id-1280512,Lewanthob Madness,id-1186117,2
id-2335570,Passt mir so gar nicht,id-2614601,2
id-21988,Live  the Boom Novemember 12,id-11194,
id-420987,Nightclubbing,id-296722,3
id-750786,More Beautiful Than Ever / Willow Weep for Me,id-552483,2
id-1015814,I Cant Wait,id-762964,2
id-580670,Hungry,id-414493,1
id-334915,Cosmic Light,id-232456,1
id-1303385,All Those Moments,id-997150,3
id-2339335,Simulation Corp.,id-2652250,1
rec-933542-dup-1,KNFM Concertconc0urs 2009,id-693337,1
id-1000447,Praying Blues / Ada Janes Blues,id-2906027,2
rec-855474-dup-0,Porno Par5y 2,id-810578,1
id-807171,Did You Mean It / The Man I Love,id-88824,2
id-498583,Lunch,id-347261,3
id-1175388,Anaerobic Robots,id-393721,
id-961733,Its Jurassic,id-720124,2
id-1502892,Brother,id-648000,1
id-861302,Torment of the Mentals,id-467030,1
id-1296174,Makale Nawe Parts 1  2,id-1211123,2
id-1305979,Stəˈkæstɪk,id-575907,2
id-1063110,Braindance / Ormazd,id-142626,2
id-1380415,Boys or Girls,id-1317922,2
id-465784,Garçon très joli,id-2347130,3
id-236923,Fools in the Blues,id-170315,1
id-719294,Demo,id-452176,2
id-1116535,Sisyphean Task,id-151370,1
id-917823,My Fair Lady,id-1455645,1
id-1807905,Living on the Streets,id-1594412,2
rec-27390-dup-0,Shockwave - clemo,id-14217,
id-599027,Endless Summer Record,id-418101,1
id-213919,Saai zijn,id-154741,1
id-653999,Secrets,id-471993,1
id-634914,Volume 1,id-456649,3
id-649133,Niggerbitch 666,id-350740,3
id-1902047,Angels  Demons,id-2131510,2
id-793412,Drumtalk,id-184435,2
id-598254,Septisemesis,id-396218,3
rec-394585-dup-0,Lifes Tom the Tuna Out and Left Me for a Bread Roll,id-277530,3
id-532349,Explore,id-372988,3
id-533518,Caribbean Steeldrums - Popular Beatles Songs,id-304470,1
rec-648669-dup-0,Sanctuaty,id-53312,2
id-1500306,Watch the Crown,id-1443614,3
id-1054493,Pulse and Thunder,id-794836,2
id-558406,The Feelin Clap Your Hands,id-108403,2
id-854511,Technopera,id-629692,2
rec-1968499-dup-0,Heaveh,id-2197917,
id-1289636,Re-edit Series,id-1202256,
rec-664329-dup-0,ルーズリーフ,id-438915,2
id-743768,The Abyss of Hate,id-546670,1
rec-329483-dup-0,Surf-N-Bum,id-198634,1
id-1031047,More Than a Handful,id-776550,3
id-682758,Goeie Moggel,id-496825,2
id-658215,I Want Stanley,id-1488818,2
id-891590,El álbum definitivo,id-653599,1
rec-758079-dup-0,Tudo ioia,id-457923,1
id-1026646,Sports EP,id-773238,3
id-16533,The Legende of Jeb Minor,id-8801,1
id-525712,Grooving in the Graveyard,id-367108,1
rec-2038970-dup-0,American Psvcho,id-176874,2
id-970071,2nd Rate,id-588655,1
id-801878,I Need Money / The Smartest Fool,id-320376,2
id-1062234,The Warm,id-668340,2
id-524068,Mexican Friends,id-365810,2
id-1263139,Skin e.p.,id-1157206,3
id-432497,Alegria,id-304855,2
id-608486,We Got Every Right to Get Loud,id-434885,2
id-366198,80s Love Affair,id-256710,2
id-736618,Fuck You Las Vegas,id-541031,3
rec-978455-dup-0,Three Wimen in Black,id-733865,2
id-966052,Ornithopter,id-232182,2
id-2121972,Deja Vu Initial D,id-1877746,2
id-271422,Straight Up,id-113605,1
id-615719,Récréations,id-439894,11
id-1305220,Tomorrow,id-1222031,2
id-95755,Swanky Modes From Tape Heads,id-59717,
id-801293,The Doppler Trio,id-592007,1
id-836742,Blue Eyes Crying in the Rain / Marty Gray,id-617239,2
id-966695,Feeding The Fire - EP,id-724308,3
id-826488,Sin Sanata y con el tupé de no callar,id-610443,3
id-796599,Crawl E.P,id-587985,3
id-930089,Autumn,id-690472,2
id-2492812,Vote That Fucker Out,id-585914,2
id-858296,Manifesto / Vote Whitey,id-231498,2
id-952746,Maybe demo,id-708756,2
id-742838,Rosa Ojerosa,id-545970,1
id-294929,Christmas Carols,id-207122,
rec-1261598-dup-1,Sprijg EP,id-1154724,3
id-814328,Virgin Clone,id-601465,3
id-1134032,Swim Ear,id-942646,2
id-359148,Relaxation  Stress Reduction,id-251389,1
id-891061,Backbreaker EP,id-807840,3
id-1299288,As above so beloved,id-1214808,3
rec-993904-dup-0,The Cunshots,id-744893,3
id-810754,My Coming Day,id-598924,1
id-366756,Fascia,id-257123,
id-1110288,The Creation of the Universe,id-883015,1
rec-762650-dup-0,Oak Islancl,id-562237,
id-912348,Nurse,id-581191,2
id-1022892,Museum Mouth,id-770385,3
id-2612262,Mega-City One Cyberpunk Mix,id-2934809,2
id-1303821,EP Vol. I,id-1220100,3
rec-293809-dup-0,Invisoble,id-206360,2
id-1218655,Verbal Ventilation,id-1090929,2
id-203794,Ska Septet,id-148220,3
id-2493940,Second Sight,id-1725151,2
id-402396,What the Buzzing,id-283327,1
rec-798641-dup-0,Rangerd,id-589444,2
id-1134034,Stop Online Pissing Acts,id-896281,2
id-2977349,Its Coming Around,id-3303908,2
id-752762,Peace in the Family / I Only Want to Be With You,id-52682,2
id-1238699,Global Warmers,id-1124074,3
id-213674,Harmony,id-154673,
id-1004373,Baz Uber Alles,id-753352,3
id-348149,Eric,id-243796,2
rec-140374-dup-1,A Medievsl Banquet,rec-2833527-dup-0,1
id-1238843,Sing Me a Song EP,id-1124308,3
id-1272465,Prolific Dubbs Vol. 3,id-1171832,
id-1272462,Better Than Zero acoustic demo,id-1569079,2
id-1091848,Aliquid,id-853943,1
id-464662,Thinkin About Your Body Chocolate mix,id-313804,2
rec-1062042-dup-0,Doof,id-694938,1
id-2119025,The City,id-2326253,2
id-1226965,Its Rough,id-1105153,2
id-559723,Music to Hold Your Breath To,id-398894,3
id-953767,MyStage,id-367280,
id-1214415,Positive Force EP,id-894694,3
id-889967,Dragster,id-656676,2
id-539260,Demos,id-379751,
id-978455,Three Women in Black,id-733865,2
id-1171457,Single Number One,id-1004247,2
id-814877,Under the Shower Tower,id-206927,2
id-530604,In This City,id-371348,1
id-1383198,Extinción,id-1321570,1
id-1504652,ACE COMBAT INFINITY  SERIES MUSIC BEST,id-937682,1
id-978458,Dont Want Love,id-733867,2
id-217596,The Double B-Side,id-157161,2
id-1248718,Kapotte Muziek by DMDN,id-1012487,3
id-518496,Duo-Deno EP,id-816647,3
id-1263597,Soundwaves,id-1157875,3
id-870168,Dead,id-641797,3
id-496331,Aromagik,id-299612,2
rec-811404-dup-0,Death on tbe Moor,id-599327,3
id-1248712,Snowdays,id-1136572,3
id-2119591,No Good,id-2377745,2
id-1065065,Demo,id-802518,1
id-712439,Whistling,id-523308,2
id-2784675,Así Quiero Morir,id-3114943,2
id-737961,Here at Home,id-542148,2
id-1199098,Wrong Show Crappy 3 Song Demo,id-1058895,3
id-1070574,This Time,id-182680,2
id-1014296,Winter Variations,id-761649,1
id-1016167,Vienen por ti vienen por todos,id-763271,3
id-160229,Aeuropa,id-123444,1
id-1303405,Top Ten / Version,id-1219520,2
id-648636,Phase One,id-128940,2
id-1194043,Pink Hotel,id-570413,3
id-904126,Coptic Dub,id-536749,1
id-350917,Moviestar 98,id-245831,2
id-673291,Fuck Friend,id-491517,2
id-1258657,Honey Darlin,id-700560,1
id-10064,Redux ´78,id-5423,1
id-2816739,Fires,id-3151150,2
id-1036255,POP RIDER,id-780547,1
id-267477,Civella,id-189402,
id-1077385,Is This Love,id-834456,2
id-905830,Vision / I Ching,id-863764,2
id-312406,Good Morning,id-218966,2
rec-269377-dup-0,Dejos,id-190363,3
id-1379048,Pegaus,id-1244207,3
id-652483,The Revenant Waltz,id-413515,3
id-652484,Youve Dug Your Grave Now Lie in It,id-471558,1
id-390762,Inside Out E.P.,id-274789,3
id-1032318,Classified Documents,id-8345,3
rec-2978053-dup-1,Warning Signs,id-3204459,2
rec-2978053-dup-0,Warninf Signs,id-3204459,2
id-856013,Instant Forever,id-267310,1
id-972683,The Brighter Side of Night,id-495858,1
id-1154881,Poor People,id-972328,1
id-484639,Having a Girls Nite Out,id-167279,11
id-1298264,Rust,id-1213657,
id-2162967,If He Did It for Me,id-2422753,2
id-771345,Show Me - Lisa Angel EP,id-565953,3
id-1027637,Back Then EP,id-774189,3
id-1131523,A Merry Jingle,id-76308,2
id-1526877,God Belongs in My City,id-1478542,2
id-2119685,Gangsterdam,id-2377863,2
id-729988,Amplify / Noisebreaker,id-535934,2
id-557295,Reasons Why / Let Me Up,id-62329,11
id-894778,The Empty Eye,id-491208,1
id-2614046,Why,id-2936755,2
id-322633,Rags 2 Riches,id-224844,1
id-1004979,Awakening the 4 Ray,id-753735,2
id-766692,Spirit Thing / Too Proud,id-565686,3
id-808029,Les Chambres Nuageuses,id-596979,1
id-14903,Hotel,id-7920,2
id-1286024,Reach Out Feel,id-966180,2
id-1077279,Bobby Summers,id-427863,2
id-647380,Captain Trunk Off,id-113439,3
id-1286022,I Love You,id-978450,2
rec-924930-dup-0,Tagtraeumer / Nachtwandler,id-251124,2
id-660149,The Dry County,id-478629,3
id-14582,Aparatus,id-7726,
id-764239,Children of the Dark Night...,id-387978,2
rec-161845-dup-0,Rimcón de Luz,id-3309570,
id-856815,Staring at the Sun,id-631784,3
id-2217644,Thinking Bout You,id-2487146,2
id-1308502,Celebration E.P.,id-503551,3
id-911085,Southern Swamp Impressions,id-674822,1
rec-769766-dup-0,Somebocly,id-109932,2
id-1203625,Ready Done / Tempest,id-1067197,2
id-1122301,Peninsula,id-908681,
id-1186128,Scarred EP,id-163750,3
id-710650,Rocked in the Cradle of the Deep,id-521923,2
id-3071670,彩虹的微笑,id-2594512,2
id-1183245,To Feel Deserving of All of This,id-1030308,3
id-469568,Basic,id-327164,
id-769500,Rhythm on My Mind,id-567748,1
id-743285,Lebanon / Walk With Me,id-466268,2
id-1180997,Dirty Lambada - Dancefever,id-1025614,1
id-1304156,All Hands On Deck,id-1220662,1
id-1468682,Fluide,id-1399311,2
id-2166001,По cосисе,id-2425865,2
id-1058247,Microcosme,id-602271,1
rec-1298926-dup-0,Nickelod3on,id-1214385,
rec-1298926-dup-1,Nickel0deon,id-1214385,
id-71136,One Small Step,id-43906,
id-772851,Volume 1,id-170599,3
id-1379686,Let it Go,id-1317272,2
id-641634,Bracken Bed EP,id-462355,3
id-772588,The Spirit Is Justified,id-43957,2
id-1234543,Bulgarian Polyphony I,id-1117796,1
id-239298,Man These Cookies Rock,id-171627,1
id-1270287,Fuck You and Die,id-674601,1
id-1014173,Funk Machine,id-761509,2
id-2980238,I Want,id-3306902,2
id-1379462,Awakening,id-1317079,1
id-1038141,Frist,id-782133,2
id-1501954,Tranquila Neptalí,id-1445476,1
id-869464,Working Overtime,id-117521,2
id-1853568,Flatline,id-1026815,2
id-1463817,Empty Basements,id-1392124,1
id-791908,First,id-68948,2
id-1150764,Neal Thomas EP 1,id-835874,3
id-989654,Work / Stay / City 5,id-742158,3
rec-776299-dup-0,Synthetisch Anakoge Droge,id-572338,2
id-430637,Heofonrice,id-1480993,3
id-1191588,In the Name of Love,id-1046139,2
id-785436,Babalonia / My Friend,id-210839,2
id-1903020,Cookie Cutter,id-2100911,2
id-894308,Fur,id-661126,2
id-1670495,Auprès du poêle,id-1509367,1
id-481133,Rhythm of the Highway,id-285505,1
id-384622,Bad Timing,id-270552,3
id-1182116,Without You,id-1027899,2
id-683909,Pull That Thumb Off the Top of Your Head,id-493995,3
rec-1167123-dup-0,Ik rlj op mn ros over de prairie,id-465557,2
id-2166170,People From Ibiza Holiday Cocktail mix,id-2426010,2
id-109924,Epileptik Mix 4 Simon Underground,id-268539,1
id-2897280,Heart Lockets,id-3223927,2
id-513067,The Industry of Natural Occurence,id-357503,3
id-402900,Astral Forest Winds,id-283673,3
id-1290739,A Fistful of Anger,id-1203801,1
id-1212073,Pinakle Vision / Flux,id-60985,2
id-384402,Life Lately,id-270375,3
id-524146,Hyperkinako,id-365848,2
id-1277391,Capture,id-503284,3
rec-690019-dup-0,Tiedenschärfe EP,id-505924,3
id-1570890,Behave,id-1674801,2
rec-1001533-dup-0,Yoy,id-461639,2
rec-1001533-dup-1,Yov,id-461639,2
id-613577,Can I Say,id-340225,3
id-765740,Idiot Box,id-544391,1
id-470527,Basta EP,id-327825,3
id-34850,Beautiful Birdsong,id-10149,
id-1287090,Great White Walls,id-1067031,1
id-543091,Stanley BoDean,id-199257,1
id-388739,23,id-7334,1
id-849902,The Megabyte,id-626047,3
id-786290,Clone III,id-157122,2
id-2686562,NLA,id-3008750,2
id-155678,Gravity Suffering Love and Hate,id-120289,1
id-1154045,Star Trek,id-970953,3
id-788553,Ao vivo volume 2,id-372677,1
id-1140613,I Want a Dog for Christmas / Santas Mommy Must Have Had Quintuplets,id-951859,2
id-555596,Tango or Cash EP,id-373816,3
