place,name,place_type,address,area,coordinates,ended
id-53472,студия Красная Плесень,Studio,,,,f
id-7985,Aeriel Studios,Studio,Abergorlech Road Carmarthen Carmarthenshire SA32 7JU,id-30967,,f
id-7830,Shadow Gallery Studios,Studio,,,,f
rec-45238-dup-0,Gotol Sound,Studio,,,,f
id-26657,Many-Worlds Mansion,,,,,f
id-56390,Escarpment Sound,Studio,,id-30167,,f
id-44193,Royal College of Organists,Educational institution,The Royal College of Organists PO Box 7328 New Milton Hampshire BH25 9DU,,,f
id-10205,Donau-Festhalle,Venue,,id-30737,,f
rec-34263-dup-0,スタジオスuカイ,Studio,,,,f
id-43453,Kibbutz HaOgen,Other,,,,f
id-39450,Eventpark Luhmühlen,Venue,Westergellerser Heide 1,id-72123,53.23232810.205222,f
id-45932,문화녹음실,Studio,,,,f
id-13609,Le B52,Venue,60 Chemin de la Bruyère 69570 Dardilly France,id-63424,45.8070274.77107,f
id-36670,Château de Changy,Studio,Château de Changy 42123 Cordelle France,id-33631,45.9494914.044307,f
id-46138,House of Low Culture,Studio,,id-115995,,f
id-7052,Dockside Studio,Studio,4755 Woodlawn Rd. Maurice LA 70555,id-117972,30.0874-92.0753,f
id-49969,Carp Town Studios,Studio,,id-29407,,f
id-32861,Bad Timing Studio,,,,,f
id-15438,Schwimmbad Kelkheim,,,id-7683,,f
id-56090,Auditório Municipal do Fórum Cultural do Seixal,Venue,Quinta dos Franceses Seixal 2840-499 Seixal,id-98345,38.63886-9.102706,f
id-57150,Allen E. Paulson Stadium,Stadium,207 Lanier Dr. Statesboro Georgia 30458,id-84905,32.412222-81.783056,f
id-18391,Sørup Kirke,Religious building,Sørup Kirkevej 35 5700 Svendborg,id-116347,55.07511110.562278,f
id-27271,Eglise de Bellancourt,Religious building,,id-32900,50.09191.907,f
id-1507,日比谷野外音楽堂,Venue,〒100-0012 東京都千代田区日比谷公園1-5,id-116710,35.672361139.754028,f
id-45448,Kulturknastfenster,Venue,August-Bebel-Str.1a 19412 Brüel Germany,id-68906,,f
id-40793,New Clark City Athletics Stadium,Stadium,New Clark City Capas Tarlac,id-4955,,f
id-18609,LiMupic Records,Studio,3843 Dobersberg Austria,id-80011,,f
id-42650,F.A.M.E.S. Project,Studio,Лазар Поп Трајков 22a Скопје 1000,id-2272,42.0036521.46416,f
id-48462,John Sferra Studio,Studio,,id-21879,,f
id-15704,Panoramic Studios,Studio,,,,f
id-34049,Studio Ho,Studio,,,,f
id-16075,St.-Georgs-Kirche,Religious building,,id-70113,53.16557.354694,f
id-45024,Nyberg Mastering,Studio,,,,f
id-18555,Stadthalle Lörrach,,,id-69464,,f
id-21820,ultraschall productions vienna,,,,,f
id-7222,Whitney St. Studios,Studio,,,,f
id-34218,Mile End Stadium,Stadium,,id-116020,51.519011-0.033422,f
id-18496,Curtis Auditorium,Venue,Union Quay Cork Ireland,,,f
id-8669,Prieuré de Marcevol,Religious building,,id-46795,42.6620722.500692,f
rec-53472-dup-0,студия Красная Пoлесень,Studio,,,,f
id-48988,OllieWood Recording Studios,Studio,,id-92261,,f
id-37456,Bastionen,Venue,Nørrevoldgade 63 5800 Nyborg,id-118612,,f
rec-13752-dup-0,Jam-Power Record8ng Studio,Studio,,,,f
id-16706,The Speckled Trout,Venue,Westcroft Parade 63 Station Road New Milton BH25 5JP Hampshire UK,id-99685,,f
id-18073,Little River Casino Resort Event Center,Venue,2700 Orchard Hwy Manistee MI 49660,id-22935,44.286343-86.248093,f
id-21703,Seebühne Chiemsee,Venue,,id-75655,,f
id-18371,River Falls Lodge,Venue,River Falls Lodge Rd,id-102859,35.122361-82.539489,f
id-36187,Schwarzer Adler,,Opfinger Str. 2 88459 Tannheim,id-75403,,f
id-30773,Church of Santa Ana de Chiquitos,Religious building,,id-977,-18.7068-58.7887,f
id-16251,MFC,Venue,Monierweg 32 7741 KT Coevorden Netherlands,id-114816,52.654846.735811,f
id-43250,BlowOutStudio,Studio,,id-18564,,f
id-10992,Ramona Mainstage,Venue,626 Main St Ramona CA 92065,id-100948,33.044979-116.862494,f
id-11501,Festhalle Murrhardt,Venue,,id-69542,,f
id-34826,Sint-Lambertuskerk,Religious building,Servatiusstraat 8 5512 AH,,51.4172815.289564,f
id-30690,Moon Music Studios,Studio,,id-91638,,f
id-42559,Studio 401,Studio,401 S Seminary Georgetown Illinois 61846,id-22118,,f
id-26625,Fedco Remote Recording Facility,,,,,f
id-56833,British Embassy Vientiane,,Rue Yokkabat Ban Phonexay Saysettha District PDR Vientiane Laos,id-21732,17.969569102.620769,f
id-35934,Xtream Audio Mastering,Studio,,id-101724,,f
id-35935,The Metal Cemetery,Studio,,,,f
id-28967,Convento di San Francesco,Religious building,,id-21148,40.300515.0556,f
id-37063,Galleri Korinth,,Reventlowsvej 15 Korinth 5600 Faaborg,id-118601,,f
id-32509,Studio Au bord de leau,Studio,quai Gabriel-Péri,id-56642,,f
id-46437,國立清華大學,Educational institution,,id-883,24.7907120.9932,f
id-52987,Ice House Studio,Studio,,id-92624,,f
id-18082,BLIP,,,,,f
id-18201,Faust Studio,Studio,Fabrikstraße 32–40 72516 Scheer,id-69845,48.0744239.291317,f
id-53011,Soundsaround Studio,Studio,,id-84007,,f
id-16873,Bixby Music Exchange,,,id-27657,,f
id-30426,The Meth Lab,Studio,,id-104171,,f
id-19259,Sub Note Studio,Studio,,,,f
id-36542,University of Missouri‐St. Louis,Educational institution,1 University Boulevard St. Louis Missouri 63121-4400 United States,id-103479,38.7102-90.311055,f
id-53150,The Bloom Room,Studio,,,,f
id-16437,POWER HOUSE STUDIO,Studio,〒168-0064 東京都杉並区永福3-43-21,id-116997,35.676954139.638453,f
id-5153,Tower Records,,Berkeley,,,f
id-15675,St. Mary of the Hills,,,id-82459,,f
id-15677,Geheimratstudio,Studio,,,,f
id-18685,Studio Adrian von Ripka,Studio,,id-75383,,f
id-13237,Hervormde Kerk,Religious building,,id-94242,52.46426.4946,f
id-9234,Strip Farm,Studio,,,,f
id-23374,The Roman Catholic Church of the Holy Trinity,,,,,f
id-52728,Twangmeister Studios,Studio,,id-3960,,f
id-15294,Montage Recording Studio,Studio,,id-22457,,f
id-18101,20G Recording Studio,Studio,,id-68513,,f
id-10020,Jvari Monastery,Religious building,,id-2487,41.83861144.733889,f
id-5339,Chapelle Saint-Antoine,Religious building,,id-50858,,f
rec-45334-dup-0,Johan Hallgrems,,,,,f
id-49099,Am Stöckenweiher Dornstadt,Other,Am Stöckenweiher 86736 Dornstadt Germany,id-74878,49.0040910.569204,f
id-24053,Mecca Recording Studio,Studio,,id-106828,43.298583-1.881802,f
id-56432,51 Recording Studio,Studio,,id-18583,45.257511.2815,f
id-23680,Santa Monica Mastering,Studio,,,,f
id-21168,Red Block,,,,,f
id-31709,Shannman Studios,Studio,28 Pin Oak Ln Westhampton Beach NY 11978,id-7443,40.818222-72.642535,f
id-36698,Kur- und Kongreßzentrum Rottach-Egern,Venue,Nördliche Hauptstraße 35 83700 Rottach-Egern,id-76781,,f
id-36427,INOYAMALAND private studio Yugawara,Studio,,id-11696,,f
id-51415,Festwiese Heidenau,Venue,Elbstraße 1 D-01809 Heidenau,id-69212,50.97911513.877162,f
id-17281,Poppies,,,,,f
id-48878,Markant Recording Studios,Studio,,id-114981,,f
id-43000,Chapelle de Passy,Religious building,,id-39614,48.11263.3038,f
rec-22726-dup-0,Red Robinson Sbow Theatre,Venue,,id-88597,49.282969-122.752619,f
id-54534,Zymosis Studio,Studio,,,,f
id-39279,The Rotary Records,,,,,f
id-22652,Kunst-  Kulturhaus Öblarn,Venue,Öblarn 26,id-80543,47.46006113.992977,f
id-37582,Studio Mobile,Studio,,id-63046,,f
id-26025,Dean College,Educational institution,99 Main Street Franklin MA 02038 USA,id-82506,42.085278-71.398889,f
id-46640,University of the Free State,Educational institution,,id-89423,-29.10513326.178918,f
id-40953,The Wheatsheaf,Venue,84-92 Church St Stoke-on-Trent ST4 1BU,id-93612,53.004097-2.185327,f
id-54432,Ohrenklinik,Studio,,id-72079,,f
id-47567,Odissea 2001,Venue,,,,f
id-22372,studio Boss Hog,Studio,,,,f
rec-52912-dup-0,Parsons Smokehuse,,,,,f
id-57326,Ļora Beach,Park,,id-4793,7.16382171.038117,f
id-20156,Studio de la Battucada,Studio,,,,f
id-12085,Petersen Park,Park,4300 Peterson Park Rd McHenry IL 60050,id-12028,42.360179-88.278883,f
rec-31311-dup-0,Ultimate Aucio Mastering,Studio,,id-29311,,f
id-47223,Temple of the Way of Life,Religious building,,id-1061,,f
id-23751,Bay Street Theatre,Venue,1 Bay St Sag Harbor NY 11963 USA,id-106072,,f
id-49241,Conservatoire à rayonnement communal Maurice Ravel dAthis-Mons,Educational institution,rue Madame Lafosse 91200 Athis-Mons,id-49782,48.7096422.3878,f
id-38071,Sint-Martinuskerk,Religious building,Kerklaan 22 3828 EB,id-91917,52.1902085.384025,f
id-25683,Spirit Level Studios,Studio,,,,f
id-38077,Academy Apollo Studio,Studio,,,,f
id-39979,The Gobbler Theater,Venue,350 N Watertown St Johnson Creek WI 53038,id-88035,43.084311-88.773126,f
id-38771,Gevaliasalen,Venue,,,,f
id-37256,Y Faenol,,Parc Faenol Y Felinheli Gwynedd Cymru UK,id-87053,,f
id-46940,Espace Lumière,Venue,6 avenue de Lattre de Tassigny 93800 Épinay-sur-Seine,id-47142,48.9546992.313899,f
id-41959,Lyndon Bridge Studio,Studio,,id-24607,,t
id-22480,Warham House,,,,,f
id-12561,St Liborius Kirche,Religious building,,id-68899,,f
id-30958,Saalburg Beach,Venue,Wetteraweg 2 07929 Saalburg-Ebersdorf Germany,id-69825,50.509211.72131,f
id-37635,Novoestudios,Studio,Urbanización Tancat de LAlter 32 46220 Picassent,id-107743,39.369333-0.477417,f
id-54929,Church of Farrò,Religious building,,id-19035,45.940412.1438,f
id-24799,The Caverns,Venue,555 Charlie Roberts Rd Pelham TN 37366,id-119582,35.331732-85.827234,f
id-13580,Germain Arena,Indoor arena,11000 Everblades Parkway Estero FL 33928,id-115989,26.440369-81.778579,f
id-48345,Candyland Studios,Studio,,id-71900,,f
id-37469,Le Zéphyr,Venue,Route de Montabo Cayenne 97300 Guyane française,id-68609,4.944001-52.301466,f
id-24453,Will and Marys House,,,,,f
id-28142,Powerbau,Studio,,,,f
id-30085,Beach Stage,Venue,,id-117911,,f
id-25752,The Shaboo Inn,Venue,102 Conantville Road No 2 Willimantic CT 06226 United States,id-106293,41.729068-72.202279,t
id-42889,The George Tavern,Venue,373 Commercial Road London E1 0LA UK,id-80650,,f
id-41401,Purple Sheep Studio,Studio,Le Clos Saint-Joseph - 205 Chemin de Rossand,id-44492,45.7181924.501177,f
id-45207,Floral Pavilion,Venue,Virginia Road New Brighton CH45 2LH UK,id-55421,53.44-3.04,f
id-25613,Oscar Peterson Concert Hall,Venue,7141 Sherbrooke Street West Montreal Quebec Canada H4B 1R6,id-118982,45.459034-73.638693,f
id-34263,スタジオスカイ,Studio,,,,f
id-13863,American Legion Hall,Venue,105 Sumter Ave Summerville SC 29483,id-83741,33.015854-80.1827,f
id-9731,Ansa Studio,Studio,,,,f
id-54545,District Studios,Studio,District Studios Musikproduktion GbR Detmolder Straße 46 32805 Horn–Bad Meinberg Germany,id-69269,,f
id-25798,Stift Vorau Barocksaal,Venue,Vorau 1 8250,id-80589,,f
id-10337,Marlboro Music Festival,Venue,,id-118448,,f
id-30164,Église Saint Cyr et Sainte Julitte,Religious building,,id-58504,,f
id-23470,Noize in the Attic,Studio,,,,f
id-27484,St. Bartholomew the Great,Religious building,,id-115554,51.5189-0.0995,f
id-22570,Studio Beuker,Studio,,,,f
id-10332,St. Walpurgis,Religious building,,id-78898,51.14742310.558226,f
id-32043,Oakfield Mastering,Studio,,,,f
id-22607,Garate Studios,Studio,Garate Baserria Sorabilla Auzoa 20140 Gipuzkoa,id-106857,,f
rec-37256-dup-0,Y Faen0l,,Parc Faenol Y Flinheli Gwynedd Cymru UK,id-87053,,f
id-3004,Plaza de toros de Santoña,Other,Avenida Almirante Carrero Blanco s/n 39740,id-80848,43.439572-3.460431,f
id-39825,Poblet Monastery,Religious building,,id-113382,41.38071.0834,f
id-48123,Eglise Saint-Pierre de Guignicourt,Religious building,,id-67685,49.4343.9666,f
id-24970,Casa del Flores,Studio,,id-98408,,f
id-29083,Carpenter Road Studios,Studio,,,,f
id-56821,Tone Studio Jeju,Studio,,id-99296,,f
rec-34983-dup-0,Little Big Bahd Studios,Studio,,id-118450,,f
id-3167,Hamon Studio,Studio,〒170-0004 東京都豊島区北大塚3-10-10 浅見マンション BF,id-116740,35.734644139.722774,f
id-50486,Tonstudio Schloss Seefeld,Studio,Schloßhof 9 82229 Seefeld,id-76900,,f
id-48282,Schloss Miltach,Venue,,id-76443,49.158112.7655,f
id-36516,Église abbatiale Notre-Dame de Mouzon,Religious building,,id-54000,49.6055565.076111,f
id-51839,Chapelle du Lycée de Tournon,Religious building,,id-39854,,f
id-34484,Église Saint-Pierre et Saint-Paul de Châteauneuf,Religious building,,id-45486,46.21254.255,f
id-49807,Madstun,Studio,,,,f
id-39557,Jewel Recording Studios,Studio,,id-27470,,f
rec-26741-dup-0,Tvrner-Up Recording,Studio,604 Oak Hrbor Cove,id-116901,,f
id-19288,Perpetuum Mobile,,,,,f
id-42840,Time Studio,Studio,,id-7325,,f
id-19087,Bar el Piso,Venue,Avenida La Estación Nº 2 29640 Fuengirola Andalucía Spain,id-112751,36.539304-4.624454,f
rec-53321-dup-0,Abad:a Church,Religious building,,id-21649,,f
id-27504,Festivalgelände am Hülltofter Tief,Other,Hülltoft Weg 25927 Neukirchen,id-70911,54.8805978.763478,f
id-40784,The Clwyd,Venue,28 Chester Rd W Shotton Deeside CH5 1BY,id-86917,53.212756-3.040452,f
id-10092,Karatay Madrasa,Religious building,Ferhuniye Mahallesi 42040,id-547,37.87487132.493079,f
id-41886,Augusta Heritage Center of Davis  Elkins College,Educational institution,,id-21813,,f
id-34993,Anza Digital,Studio,,,,f
id-4592,Schweriner Dom,Religious building,Am Dom 4 19055,id-77533,53.62947311.4146,f
id-19671,Melbourne Entertainment Centre,,Australia,,,f
id-24628,Wackies Studio,Studio,,,,f
id-18518,Knight Hall Jurisics Castle,Other,,id-11356,47.3895816.53887,f
id-35181,Bánffy Castle,,,id-118468,46.9123.81,f
id-50150,Kvlt Potato Recordings,Studio,,,,f
id-12165,Sundown Theatre,Venue,Fore Street London N18 2XZ,id-30979,51.615642-0.064225,t
id-37393,Schloss Seehaus,,,id-76397,,f
id-56591,قلعة عراد,,,id-2931,26.252550.626939,f
id-18457,Three Sisters Park,Other,17189 IL-29 Chillicothe IL 61523,id-24658,40.893409-89.503704,f
rec-15087-dup-0,Fun De Mental Studlos,,,,,f
id-9911,Chiesa di San Gottardo,Religious building,,id-16570,,f
id-48541,Battery Dearborn,Other,Gulf Shores AL 36542 United States,id-119377,30.229461-88.012069,f
id-22795,Frontier Recording,Studio,,id-87272,,f
id-47986,Marino Cvetković Sports Hall,Indoor arena,Stubište Lipovica 3 51410 Opatija,id-106041,,f
id-54640,大手町三井ホール,Venue,,,,f
id-45842,Zytanien,Venue,Ziegeleistr. 41 31275 Immensen Germany,id-119214,52.379210.06202,f
id-44248,Vox Mortiis Studio,Studio,,,,f
rec-26881-dup-0,Loretta Lynm Ranch,Other,44 Hurrixcane Mills Rd Hurricane Mills TN 37078,id-117600,35.979111-87.763674,f
id-13282,Soboba Casino Arena,Indoor arena,23333 Soboba Rd San Jacinto CA 92583,id-24022,33.781024-116.918024,f
id-39739,Val de Vray,Venue,Rue de léglise,id-39976,48.061350.15567,f
id-48750,Remigiushaus Steisslingen,Other,Kirchstraße 9 78256 Steißlingen,id-75387,47.799448.92511,f
id-18332,Hypernoia Studios,,,,,f
rec-57228-dup-0,Rock On $tvdio$,Studio,,,,f
id-3825,なんばHatch,Venue,〒556-0017 大阪府大阪市浪速区湊町1-3-1,id-117825,34.668383135.495801,f
id-10396,Gut Varrel,Venue,,id-72031,,f
id-34983,Little Big Band Studios,Studio,,id-118450,,f
id-37345,Digital Underground Recording Studio,Studio,,id-83888,,f
id-47847,Drunk Patrick,Venue,Sportyvna St 9 Mykolaiv Mykolaiv Oblast Ukraine 54000,id-117846,46.97294231.957685,f
id-17708,Open Mountain Studio,Studio,,,,f
id-6933,Kerk van Valkkoog,Religious building,,id-93739,,f
id-37029,Torreciudad,Religious building,,id-112475,42.1700990.234811,f
id-43564,Evangelische Kirche Peter zu Diez,Religious building,,id-72559,50.37348.0018,f
id-43565,Sala Musica Fondazione Spinola Banna per lArte,Venue,,id-13576,44.9397.8823,f
id-46985,Centre de culture André Gallois,Venue,Chemin de la Terrière 51510 Fagnières,id-39778,48.9603334.314814,f
id-26741,Turner-Up Recording,Studio,604 Oak Harbor Cove,id-116901,,f
id-29529,Town Toyota Center,Indoor arena,1300 Walla Walla Ave. Wenatchee WA 98801,id-29126,47.442326-120.321719,f
id-29985,Église Notre-Dame-des-Neiges de LAlpe dHuez,Religious building,,id-41454,,f
id-28250,Studio Higuchi,Studio,,,,f
id-28314,Studio Annanstans,Studio,,id-12948,,f
id-13162,Stiftskirche Römhild,Religious building,,id-70227,,f
id-32810,KYP Studios,,Ramat Hasharon Israel,,,f
id-1349,Schloss Elmau,Other,,id-76294,47.46191711.186097,f
id-36906,Gates of Dawn Studios,Studio,,id-72727,,f
id-46809,Na Hati Records,Studio,Україна Київська обл. м. Васильків вулиця Польова 54 Б індекс 08600,id-2370,50.21268330.321928,f
id-32422,Logis de Villars,,,id-45313,45.6460.04,f
id-33321,Schloss Ostrau,Venue,,id-78481,,f
rec-37456-dup-0,Basti9nen,Venue,Nørrevoldgade 63 s800 Nyborg,id-118612,,f
id-31459,Tardis Studios,Studio,,,,f
id-36860,Bamboo Studios,Studio,,id-4004,,f
id-18207,Unipol Arena,Indoor arena,Via Gino Cervi 2 40033 Casalecchio di Reno Italy,id-21540,44.48583611.248128,f
id-25535,Phantom Blitz Studios,Studio,,,,f
id-15737,Tugboat Pl. Studio,Studio,,,,f
id-16533,Bolland Studios,Studio,Huizerweg 13,id-106244,,f
id-20790,All Saints Chapel,,735 University Avenue Sewanee TN 37383,id-116559,35.203953-85.920141,f
id-28678,Teatro comunale Fedele Fenaroli,Venue,,id-21335,42.231414.3906,f
id-24644,Soundimension Records Studio,Studio,,id-22742,,f
id-15394,CineStar Wien,,Leitermayergasse 43 1180 Wien Austria,id-112753,,f
id-6738,El Borde,Venue,Avellaneda 2,id-89487,,f
id-17917,Pogo Studio,Studio,,,,f
id-42534,WarDa Spirit Studios,Studio,,,,f
id-17915,Epilogue Audio,Studio,,,,f
id-24523,Schallhaus Musicstudio,Studio,Hohestrasse 134 4104 Oberwil Basel-Landschaft Switzerland,id-96532,,f
id-40786,Quarry Green Club,Venue,Daleside Rd Liverpool L33 8XS,id-114399,53.484009-2.875136,f
id-52567,The Chocolate Lab,Studio,,,,f
id-51017,Colisée Vidéotron,Indoor arena,6000 rue du Colisée,id-118944,46.321512-72.591348,f
id-37546,Studio Wiesenhagen,Studio,,id-70023,,f
id-37545,Vereinshaus,Venue,,id-75478,,f
id-31850,こだまの森,Other,〒399-6203 長野県木曽郡木祖村大字小木曽3362,id-10371,35.96962137.744367,f
id-7264,Lillestrøm kirke,Religious building,Lillestrøm,id-12716,59.95861211.048389,f
id-54864,Musée Régional de Natitingou,Other,,id-119221,,f
id-50540,Aliensound Studios,Studio,,id-94462,,f
id-22767,Palms Playhouse,Venue,13 Main St Winters CA 95694,id-27946,38.5219-121.9693,f
id-45400,Église abbatiale Sainte-Walburge,Religious building,,id-47986,48.88487.7896,f
id-50936,Tachi Palace,Venue,,id-82344,36.23693-119.76562,f
id-42042,Blue Heron Studios,Studio,,,,f
id-15813,Dothan Civic Center,Indoor arena,126 N St Andrews St Dothan AL 36303,id-7760,31.224722-85.39,f
rec-35237-dup-0,Chapelle de Boyeux-Sajnt-Jérôme,Religious building,,id-58613,,f
id-35961,Loring Air Force Base,Other,154 Development Dr Ste F,id-102094,46.949722-67.888889,f
id-38325,Castello di Govone,,,id-14914,44.8058.1,f
id-32399,Charlton Farm Studios,Studio,Charlton Farm Hemington Bath Somerset BA3 5XS,id-91830,,f
id-17261,Lakeside Studios,Studio,,id-116287,45.16125-76.353833,f
rec-51084-dup-0,Pbenny Lane Studios,Studio,,id-11953,,f
id-40710,Palazzo Pizzini Sala Mozart,Venue,,id-15750,45.757411.0032,f
id-46447,The Mill Studios,Studio,,id-119227,,f
id-40712,Prasat Bayon Studio,Studio,Calle Molino 313 bis urbanización Río Cofio 28294 Robledo de Chavela,id-106369,40.521597-4.264704,f
id-15687,The Engine,Studio,,id-77091,,f
id-15087,Fun De Mental Studios,,,,,f
id-15941,Mugrerecords,Studio,,,,f
id-17344,Saltair Pavilion,Venue,12408 West Saltair Drive Magna UT 84044,id-101652,40.747029-112.18792,f
id-3950,Soundpush Studio,Studio,Naarderweg 2 1261 BT Blaricum,id-116243,52.274035.241525,f
id-40719,Teatro comunale Ruggero Ruggeri,Venue,,id-13931,44.920810.6531,f
id-53187,Abbazia di Santa Maria Assunta,Religious building,,id-21563,44.46902411.092005,f
id-32076,Sound of Rain Studios,Studio,,id-7877,,f
id-30282,Cankarjev Dom Štihova Hall,Indoor arena,,,,f
id-46903,Emission Control,Studio,,id-30961,,f
id-18613,Lamm Durmersheim,Venue,Speyerer Straße 82 76448 Durmersheim,id-74885,48.9374118.273837,f
id-15386,CineStar Garbsen,,Rathauspl. 2 30823 Garbsen Germany,id-69096,,f
rec-9103-dup-0,Pickles Sgudios,Studio,,id-94692,,f
id-50185,Semple Stadium,Stadium,Thurles County Tipperary E41 C956 Ireland,id-80962,52.682222-7.825,f
id-12834,Shin-Osaka Stars Hotel in Seni City,Venue,〒532-0004 大阪府大阪市淀川区西宮原2-2-17,id-118644,34.735385135.492516,t
id-22528,Record in Peace Studios,Studio,,,,f
id-40534,Villa Noailles,Other,Montée de Noailles 83400 Hyères France,id-68525,43.1238896.127222,f
id-51458,Conservatoire à rayonnement départemental Caux Seine Agglo,Educational institution,rue René Coty 76330 Port-Jérôme-sur-Seine,id-4435,49.4887690.570068,f
id-18797,Der Club,Venue,Hülsbeckerstraße 16 42579 Heiligenhaus,id-69216,51.3217586.964613,f
id-46908,Sotočje,Venue,,id-2072,,f
id-39880,Latgales vēstniecība Gors,Venue,Pils iela 4,id-1403,56.50291427.326088,f
id-14886,2496 Mastering,Studio,,,,f
id-31679,Tonstudio Burgsinn,Studio,,id-75735,,f
id-16843,Sydney Conservatorium of Music Recital Hall West,Venue,,,-33.863487151.214511,f
id-7657,Europa Studio 3,Studio,,,,f
id-17981,Jono Bs garage,,,,,f
id-31495,T5,Studio,,,,f
id-44937,Riffbg Studio,Studio,,,,f
id-11767,Tanglewood Recording Studios,Studio,,id-93930,,f
id-36143,Kulturhaus Überherrn,Venue,Am Kulturhaus 2 66802 Überherrn,id-77295,49.238256.69416,f
id-47784,Milton Hotel  Leisure Club,Venue,North Road Fort William PH33 6TG,id-116415,,f
rec-28426-dup-0,Aberc9rn Studios,Studio,,id-117828,,f
id-54916,Cnf studio,Studio,Mombasa,id-117606,,f
id-45242,Reformierte Kirche,Religious building,Gmeindhusweg 8 8164,id-98044,47.5250738.439188,f
id-34515,Église Saint-Jacques-le-Majeur et Saint-Christophe,Religious building,75 Grande Rue,id-52937,48.78951.601472,f
id-46220,Église Saint-Robert,Religious building,Place de léglise 19310 Saint-Robert,id-46614,45.25611.29389,f
id-46221,Chapelle du Couvent de la Congrégation Notre-Dame de la Providence de Portieux,Religious building,,id-63340,,f
id-42032,Kulturbahnhof Kalchreuth,Venue,,id-76216,,f
id-54462,Soundscape Productions,,,id-115952,,f
id-53363,Bistrot Culture,Venue,1 Rue de lHorloge 03360 Ainay-le-Château France,id-63772,46.7114982.693461,f
id-30215,All City Mastering,Studio,,,,f
id-33929,Accapella Studio,Studio,156C rue Michel‐Thibault,id-118070,,f
rec-2900-dup-0,Studio5 Arpège,Studio,15 rue de la Fillaudière - 4840 Les Sorinières,id-39073,47.151797-1.512385,f
id-47231,Viktoria-Garten,Venue,,id-115601,,f
id-50497,Quai Neuf,Venue,,id-51801,,f
id-6598,Jeromes Studio from Future Funk,,,,,f
id-23883,Église dOur,Religious building,,id-58299,,f
rec-49241-dup-0,Conservatoire à rayonnement commumal Maurice Ravel dAthis-Mons,Educational institution,rue Madame Lafosse 9120o Athis-Mons,id-49782,48.7096422.3878,f
id-20534,Galopprennbahn Bad Doberan,Other,Doberaner Rennverein 18209 Bad Doberan Germany,id-68769,54.12467711.869512,f
id-55542,哈尔滨音乐厅,Venue,中华人民共和国哈尔滨道里区群力大道1号,id-9003,,f
id-47156,Stingray Studio,Studio,6510 New Albany Condit Road Ohio 43054,id-27467,40.014029-82.919629,f
id-41804,Jacobson Lake,Other,,id-87601,61.580504-149.540578,f
id-3326,Parsonics,,,,,f
id-25367,College of Marin,Educational institution,835 College Ave Kentfield CA 94904 USA,id-118014,38.04-122.74,f
id-3734,Iglesia de Sant Martí de Mura,Other,Mura Spain,id-114170,41.6989171.975883,f
id-49378,MBUA Studios,Studio,,,,f
id-13815,The Seneca Valley Events Center at Seneca Allegany Casino,Venue,777 Seneca Allegany Blvd Salamanca NY,id-6380,42.152079-78.749146,f
id-38488,LAB records,Studio,,,,f
id-53417,Disfunctional Family Studios,Studio,,,,f
id-36989,Britannia Road Studio,Studio,,id-118589,,f
id-17489,Melody Media Oman Studio,,,,,f
id-50692,Clays Park Resort,Venue,12951 Patterson St. NW N. Lawrence OH 44666,id-102941,40.857968-81.59157,f
id-20243,All Saints,Religious building,,id-93987,52.4525310.690417,f
id-12245,Grand Casino Hinckley Amphitheater,Venue,777 Lady Luck Dr Hinckley MN 55037,id-85535,46.01024-92.903462,f
id-50699,Officina Studio,,,,,f
id-56795,Cine Teatro Scala,Venue,Av. 25 de Setembro Maputo Mozambique,id-3515,-25.972932.5715,f
id-7795,Capitano Studio,Studio,Kösterecke 5 30966 Hemmingen,id-69225,52.3109669.75503,t
id-23903,Fluma Studio,Studio,,,,f
id-18806,Ronnie Montrose Studio,Studio,,,,f
id-43148,Studio Géralène,Studio,,,,f
id-1254,Auditorium Grafenegg,Venue,3485 Grafenegg 10,,48.43052115.749263,f
id-18411,Centrale,Venue,Via Cascina California 9 Erba CO,id-22672,,f
id-34458,Dark Pines Studio,Studio,,,,f
id-7511,The Parish Church Beaumaris,Religious building,Beaumaris,id-87092,53.263731-4.094337,f
id-10599,Holly Studios,Studio,,id-18859,,f
id-19438,Woodshop Recordings,Studio,,,,f
id-24709,Sound Design Studio,Studio,,id-14225,,f
id-24708,Artamis,Studio,,,,f
id-11610,H‐E‐B Center at Cedar Park,Indoor arena,2100 Avenue of the Stars Cedar Park Texas 78613,id-28865,30.5414-97.8202,f
id-10593,RPM Studios,Studio,,,,f
id-29808,Sound Factory B,Studio,,,,f
id-1392,一口坂スタジオ,Studio,〒102-0073 東京都千代田区九段北4-3-31,id-116707,35.694036139.739906,t
id-6478,Mega Sound Studio,Studio,Gewerbegebiet Mitterhof 3 84307 Eggenfelden,id-69012,48.3944612.749947,f
id-22118,LifeLike Studios,Studio,,,,f
id-47712,RCAVE Sound,,,,,f
id-25646,Willyboy Recordings,Studio,,,,f
id-30992,Estudios de Prado del Rey,Studio,Casa de la Radio Avda. Radio Televisión 4 28223 POZUELO DE ALARCON MADRID,id-106458,40.411-3.7883,f
id-45238,Gogol Sound,Studio,,,,f
id-22113,Experimental Studios,Studio,,,,f
id-47042,Quinta da Marquesa,Venue,,id-98387,,f
id-46533,NBCUniversal Audio,Studio,,,,f
id-11256,Beaufort Recording Studio,Studio,Hoofdstraat 221-223 Bovenkarspel AE 1611,id-106216,,f
