release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-1611988,id-1529677,id-1457217,Disaster,,,,,,1
id-674875,id-943397,id-701452,No Respect in 98,,Official,,English,Latin,1
id-1307415,id-1282337,id-21791,The Best Of,094639738823,Official,Jewel Case,English,Latin,1
rec-673805-dup-0,rec-942502-dup-1,rec-376690-dup-0,Digital Stimulant,874684345555,Official,,English,Latin,1
rec-179790-dup-0,id-72376,id-44520,Plu9In,,Official,,English,Latin,1
rec-375336-dup-1,id-114890,id-46624,The All European Her0,7393312007113,Official,,English,Latin,1
id-1164360,id-1167182,id-388,Havent We Met Somewhere Before,,Bootleg,CardboardPaper Sleeve,English,Latin,1
id-705146,id-966624,id-1,Elkion and Friends Summer Sampler 2003,829757245522,Promotion,,English,Latin,1
id-1609643,id-1527765,id-1479605,System,841234129453,Official,,English,,1
id-1269585,id-124970,id-35917,Welcome to My World,4000127156563,Official,Jewel Case,English,Latin,1
id-337154,id-672349,id-820141,Red Room,,Official,,English,Latin,1
id-695712,id-959357,id-1,Spectrum,,Official,,English,Latin,1
id-2358450,id-2115771,id-45908,Katia  Marielle Labèque,,Official,Fatbox,Multiple languages,Latin,1
id-2029835,id-1176797,id-3140050,Orca,,Official,,German,Latin,1
id-925853,id-283858,id-1488075,Main Point Night,,Bootleg,,English,Latin,1
id-442552,id-758409,id-558971,Mariachi Peñatitlan,,Official,,Spanish,Latin,1
id-60473,id-405794,id-270619,Death Trap,,Official,,English,Latin,1
id-608797,id-891920,id-1283919,Partitas 1 5  6,886974436126,Official,,English,Latin,1
id-3583117,id-2337148,id-2490429,Lifecycles EPs of HTSOB,,Official,None,English,Latin,1
id-819545,id-1056238,id-1,Celtic Treasure Volume 2 The Living Legacy of Turlough OCarolan,724386287274,Official,Jewel Case,English,Latin,1
rec-69689-dup-1,rec-426189-dup-0,rec-12651-dup-1,All the Hits and More The Definitive Collection,077779085026,Official,Jewel Case,English,Latin,1
id-855451,id-245814,id-1745,The Many Sides of Marty Robbins,011301504128,Official,,English,Latin,1
id-721921,id-382070,id-268765,Car Alarms and Crickets,796818008825,Official,,English,Latin,1
id-1060182,id-1083308,id-842630,Entrance,,Official,,English,Latin,1
rec-249248-dup-1,id-599836,rec-103922-dup-0,Merisa Dance Squad,,Official,CardboardPaper Sleeve,English,Latin,1
rec-249248-dup-0,id-599836,rec-103922-dup-0,Mensa Dancw Squad,,Official,CardboardPaper Sleeve,English,Latin,1
rec-1160323-dup-1,rec-111548-dup-0,id-34686,Demolition Purnpkin Squeeze Musik A Preskool Breakmix,,Official,,English,Latin,1
rec-1160323-dup-0,rec-111548-dup-0,id-34686,Demolition Pumpkin Squeeze Musik A Preskooj Breakmix,,Official,,English,Latin,1
rec-164930-dup-0,id-256870,id-1,Rolling Stone Rare Trax Volume 23 Funk Off B1ack Grooves From the 70s,,Promotion,,English,Latin,1
id-409464,id-731176,id-48039,Dinosaurs Never Say Please,,Official,,English,Latin,1
id-859148,id-944141,id-701974,Trouble for Me,,Official,,English,Latin,1
id-610888,id-893711,id-1,The Hollywood Series Hearts  Lives Part 1,,Official,,English,Latin,1
rec-184872-dup-1,rec-543743-dup-0,id-383848,Live at the Freight and Sa|vage,,Official,,English,Latin,1
id-640459,id-244627,id-174591,Straight From Yard,,Official,,English,Latin,1
id-968596,id-437638,id-1,Total Dance 3,,Official,,English,Latin,1
id-162574,id-284475,id-120323,Schmutzige Hände,5099751854227,Official,,German,Latin,1
rec-365555-dup-0,id-695163,rec-122166-dup-0,4V0ice,,Official,,English,Latin,1
id-87042,id-417718,id-123898,Movietone,5055019901928,Official,,English,Latin,1
id-697763,id-693490,id-92623,Sweet Mystery,724383909520,Official,,Multiple languages,Latin,1
id-329353,id-666019,id-484485,Murder at Five Finger Light,,,,English,Latin,1
id-1115409,id-1128020,id-933614,Gold Madrigals 2004,,PseudoRelease,,English,Latin,1
id-1226069,id-1217061,id-1,Grundsatzprogramm Piratenprogramm Deutschland,,Official,CardboardPaper Sleeve,German,Latin,1
id-214358,id-123215,id-1337439,Keyboard Sonatas,724356196124,Official,,English,Latin,1
rec-859766-dup-0,id-892636,id-2448418,The Fountainhead,9781433207044,Official,,English,Latin,1
id-107617,id-478015,id-23494,Best Of Volume 2,,Official,,German,Latin,1
id-1001786,id-600161,id-90312,The Luck,664409137028,Official,,English,Latin,1
id-287660,id-630559,id-452943,Triangle,,Official,,French,Latin,1
id-2358296,id-2115654,id-430245,Feeet,,,,,,1
id-1033711,id-870368,id-646673,Warner Bros SFX,,Official,,English,Latin,1
id-2366570,id-161189,id-44783,As One Aflame Laid Bare by Desire,,Official,None,English,Latin,1
id-115499,id-143134,id-1,Facedown Family,,Official,,English,Latin,1
id-303464,id-643584,id-464101,LEau  le Vent  le Feu  la Terre,3298490061770,Official,,French,Latin,1
id-3358343,id-2900041,id-3591,Jef Lee Johnson Primer,815431021056,Official,None,English,Latin,1
id-1099191,id-1115067,id-63517,Ora e per sempre,,Official,None,Italian,Latin,1
id-27918,id-58170,id-1766,The Heavyweight Champion The Complete Atlantic Recordings,081227198428,Official,CardboardPaper Sleeve,English,Latin,1
rec-542611-dup-1,id-840986,id-187316,World Tpur,,Official,Jewel Case,Multiple languages,Latin,1
rec-542611-dup-0,id-840986,id-187316,World Tovr,,Official,Jewel Case,Multiple languages,Latin,1
rec-958221-dup-1,id-143833,id-5621,In the Futjre  Dub disc 2,,Official,,English,Latin,1
rec-958221-dup-0,id-143833,id-5621,In the Future  Dub disc 2,,Official,,English,Latin,1
rec-900675-dup-1,rec-529256-dup-1,id-111402,One Life for tbe Family,,Official,,English,Latin,1
id-1010822,id-648553,id-1,The Best LIVE Worship Album Ever,,Official,,English,Latin,1
rec-398900-dup-1,rec-722408-dup-0,id-50776,Old Loves Die Hars,,Official,,English,Latin,1
rec-1206918-dup-1,id-1201115,id-1, Rasio  Solo Exitos,8425953934820,,,,Latin,1
id-688817,id-954114,id-1,ID,,Official,,English,Latin,1
id-506783,id-91062,id-379,Rhinestone Cowboy  Bloodline The Lambert  Potter Sessions 19751976,612657013922,Official,,English,Latin,1
id-1539001,id-1472061,id-1399966,Saippuaooppera,,Official,Jewel Case,Finnish,Latin,1
id-518760,id-821486,id-501470,Byron Get One Free,,Official,,English,Latin,1
rec-1972086-dup-1,id-1810570,id-983132,Meredith Willsond The Music Man,089408027628,Official,Jewel Case,English,,1
rec-777379-dup-0,rec-1023406-dup-0,id-648170,Bass Communion Reprocessed loy 36,,Official,,English,Latin,1
id-1036667,id-808414,id-597204,Soul Seed,,Official,,English,Latin,1
id-312066,id-651578,id-1,33 svenska klassiker 19951999,7320470009291,Official,Jewel Case,Swedish,Latin,1
id-417267,id-378699,id-11826,Diamonds Are Forever,639842121521,Official,Slim Jewel Case,English,Latin,1
id-568936,id-735203,id-1,Sound of Acid Core Volume 3,3383001243421,Official,,English,Latin,1
id-1025391,id-739649,id-265209,Bird Nest on the Ground,049891002724,Official,,English,Latin,1
rec-1538994-dup-0,rec-1472054-dup-0,id-1232377,AGE 1o1 DROP 1,,Official,None,English,Latin,1
rec-1538994-dup-1,rec-1472054-dup-1,id-1232377,AGE 10l DROP 1,,Official,None,English,Latin,1
rec-13998-dup-0,id-209715,rec-23121-dup-0,King Puvk,5018766100327,Official,Jewel Case,English,Latin,1
id-1079452,id-1090191,id-863419,Radioactive,825646646838,Official,None,English,Latin,1
id-790582,id-1033836,id-77277,Come On Lets Go The Very Best of Tommy Steele,600753266687,Official,,English,Latin,1
rec-1059563-dup-0,rec-1481965-dup-0,id-14414,Roda Vivs Volume 1,,Official,Jewel Case,Portuguese,Latin,1
id-898719,id-185319,id-112128,Near Life Experience,790692067220,Official,,English,Latin,1
rec-695712-dup-0,id-959357,id-1,Spectrvm,,Official,,English,Latin,1
id-780511,id-1025831,id-1,The Art of Sysyphus Vol 19,,Promotion,,Multiple languages,Latin,1
id-1271534,id-1254044,id-92327,Rarities,,Official,None,Italian,Latin,1
id-1314154,id-1287806,id-124472,The Chronicles of Narnia,9781589972995,Official,Other,English,Latin,1
rec-1030658-dup-1,id-209105,id-8818,The Indispensable Coleman Hawkins Bocly and Soul 1927–1956,,Official,,English,Latin,1
id-277501,id-237982,id-35877,Karma,823107407127,Official,,English,Latin,1
id-395677,id-453130,id-66398,Youngel,,Official,,English,Latin,1
id-670375,id-939783,id-698519,Last Corruptive Smile,6427389787270,Official,,English,Latin,1
id-2166663,id-1964636,id-2208417,Frozen in Time,,Official,,English,Latin,1
rec-108207-dup-0,rec-478828-dup-0,id-1,Nousukavsi,828765087223,Official,Jewel Case,Multiple languages,Latin,1
id-902583,id-737424,id-3690,Set It Off,030206577921,Official,,English,Latin,1
id-680726,id-881458,id-39233,聖闘士星矢 音楽集Ⅴ 真紅の少年伝説,4988001131113,Official,,Japanese,Japanese,1
id-1297475,id-1274655,id-683349,マリオネットは眠らない,4988022105322,Official,,Japanese,Japanese,1
rec-531661-dup-1,id-831677,id-175299,Beautiful Melodies of Our Tike,,Official,,English,Latin,1
id-436416,id-720524,id-1137,Variety,5060107720978,Official,,English,Latin,1
id-611918,id-894556,id-20886,Piano and Orchestra 1,,Official,,English,Latin,1
id-1090569,id-1108018,id-879316,花園,4582237817959,Official,Jewel Case,Japanese,Japanese,1
id-1650947,id-1560649,id-1526978,The Other Side of Triviality,,Official,Cassette Case,English,Latin,1
rec-1027176-dup-0,id-873934,id-193526,The Blues Sessipns 1990–1994,788065202941,Official,,English,Latin,1
id-7398,id-218359,id-1,Ultra Chicks Volume 6 Vous dansez Mademoiselle,,Official,,French,Latin,1
rec-573281-dup-1,id-864443,id-135073,Tw'lsted Memorabilia,,Official,,English,Latin,1
rec-1104741-dup-0,rec-1119264-dup-1,id-105384,Mystic Bucl,5024545271928,Official,,English,Latin,1
rec-79750-dup-1,rec-269805-dup-0,id-992751,Tanzverbot Scjill to Hell,,Official,CardboardPaper Sleeve,German,Latin,1
rec-79750-dup-0,rec-269805-dup-0,id-992751,Tanzverbot Scbill to Hell,,Official,CardboardPaper Sleeve,German,Latin,1
id-842390,id-838324,id-938,19991127 Pilgrim Tour Budokan Tokyo Japan,,Bootleg,,English,Latin,1
id-1149972,id-1156178,id-974213,Jazz Panorama,,Official,Jewel Case,English,Latin,1
rec-214320-dup-0,rec-568004-dup-0,id-405195,City of M:rrors,,Official,,English,Latin,1
id-491057,id-798688,id-1025061,Time and again,7318590013922,Official,,English,Latin,1
id-2168048,id-1965752,id-1,Night Comes Down 60s British Mod RB Freakbeat  Swinging London Nuggets,5013929553507,Official,,English,Latin,1
rec-1228708-dup-1,id-1219259,rec-48584-dup-0,This Is Cbristmas,5099902721620,Official,,,Latin,1
rec-1228708-dup-0,id-1219259,rec-48584-dup-0,This Is Chnstmas,5099902721620,Official,,,Latin,1
rec-310001-dup-0,id-649658,id-469343,Eiizabeth,,Official,,English,Latin,1
id-1244511,id-1232131,id-1113812,Day After,,Official,,English,Latin,1
id-1280200,id-1260988,id-1,Nederlandse hits 50er jaren,,Official,,Dutch,Latin,1
id-237343,id-588435,id-175989,Homecoming,,Official,,English,Latin,1
rec-2417742-dup-0,rec-1514556-dup-0,id-10440,Second Hanc Heart,093624928324,Official,Gatefold Cover,English,Latin,1
id-2712700,id-2394689,id-300971,Traditional Songs of Scotland,717794312126,Official,Jewel Case,English,Latin,1
id-1261069,id-1245587,id-1133071,CD Animal,,Official,,Portuguese,Latin,1
rec-537960-dup-0,id-837460,id-1,Latin American Mvsic,3229260005991,Official,,Spanish,Latin,1
id-79605,id-439844,id-33266,I Can Tell,075678236921,Official,Jewel Case,English,Latin,1
id-946361,id-355020,id-197,19810315 Reseda Country Club Reseda CA USA,,Bootleg,,English,Latin,1
id-325727,id-663204,id-481492,Black Spaces Between Stars,,Official,,English,Latin,1
id-1207264,id-1201391,id-1063238,Till Night Comes Again,,Official,CardboardPaper Sleeve,English,Latin,1
id-111154,id-482474,id-336253,Occupied,,Official,,English,Latin,1
id-1183027,id-1643679,id-376705,Eat People IIIIII,,Official,,English,Latin,1
rec-1239571-dup-0,rec-333477-dup-1,id-51446,The Complete Capitol Studio Rrcordings of Stan Kenton 194347,,Official,,English,Latin,1
id-603818,id-887845,id-388226,Drama Action Beds,,Official,,English,Latin,1
id-2837893,id-2492138,id-2817762,For Your Pleasure,,Official,None,English,Latin,1
rec-351428-dup-0,id-683973,rec-206783-dup-0,我這個你不愛的人,4711875203040,Official,,Chinese,Han Traditional variant,1
id-1022425,id-719529,id-527430,Closer To The Moon,,PseudoRelease,,English,Latin,1
id-3458479,id-2978519,id-1471032,Zenith,,Promotion,None,English,Latin,1
id-1006029,id-612423,id-1,ConGRADulations Class of 2007  Just Watch Me Now,,Official,,English,Latin,1
id-1770731,id-361909,id-49173,Players Club,053361908263,Official,,English,Latin,1
rec-98905-dup-1,rec-468376-dup-0,id-816111,V0cê E Eu,,Official,,Portuguese,Latin,1
rec-1144327-dup-1,rec-1151752-dup-0,id-67835,Remjxed Abstract Beats,9789077215197,Official,Jewel Case,English,Latin,1
rec-782048-dup-1,id-85512,id-1088495,FINAL FANTASY TACTICS Original Sound Track,4988601460446,Official,,Multiple languages,Multiple scripts,1
id-558493,id-853433,id-69635,The Chronological Classics Gene Krupa and His Orchestra 19491951,3307517135926,Official,Jewel Case,English,Latin,1
id-1017594,id-687908,id-504418,Demand Independent Noise Party,,Official,,English,Latin,1
rec-1187099-dup-0,id-786039,rec-367119-dup-0,Fusiom,840080142180,Official,None,Multiple languages,Latin,1
rec-430150-dup-0,id-748135,id-544852,Ghosts ancl Eskimos,656605948027,Official,,English,Latin,1
rec-1226069-dup-0,rec-1217061-dup-0,id-1,Grundsatzprogramm Piratenpro9ramm Deutschland,,Official,CardboardPaper Sleeve,German,Latin,1
rec-965173-dup-0,id-587000,id-47100,I Can Sm9ke,,Official,,English,Latin,1
rec-1177513-dup-0,id-1177514,id-1017212,Salsa Macabra,,Official,,Spanish,Latin,1
id-610314,id-893189,id-1,Twin Cities Electropunk Volume 5,,Official,,English,Latin,1
id-1182281,id-1181250,id-36722,Uncharted Territory,878207008422,,Jewel Case,English,Latin,1
id-2645180,id-2340183,id-2653183,Ngutp,5059487276526,Official,None,Russian,Cyrillic,1
rec-1131354-dup-0,id-1141382,rec-923565-dup-0,Golden Revolvdr,,Official,,English,Latin,1
id-2170407,id-1967658,id-6040,Live at Maximum Festival,8033706213902,Official,,English,Latin,1
rec-2364723-dup-0,id-2120943,id-536653,1080 Spuren,4250137230382,Official,Jewel Case,German,Latin,1
id-658865,id-707732,id-240438,Blues de Moscou,,Official,,Russian,Cyrillic,1
rec-1430636-dup-0,id-1379326,id-1135,Unsurpassed Masterz Vol 7 1964,,Bootleg,,English,Latin,1
id-2578969,id-453665,id-2601,Follow the Blind,,Official,,English,Latin,1
id-757414,id-1007723,id-599427,Raven God Amongst Us,,Official,,English,Latin,1
rec-643744-dup-0,id-918601,id-33800,40 Great Jaxz Performances,,Official,,English,Latin,1
id-1177513,id-1177514,id-1017212,Salsa Macabra,,Official,,Spanish,Latin,1
id-227175,id-579767,id-6083,The Country Collection,,Official,,English,Latin,1
rec-670774-dup-0,id-862644,id-185622,VERY BEST CRUSADERS,4562104045562,Official,Jewel Case,English,Latin,1
rec-558850-dup-0,rec-167203-dup-0,id-1,The Wilf One,0077779490622,Official,Jewel Case,English,Latin,1
id-423339,id-212994,id-356,The Meaning of Life,724383985920,Official,,English,Latin,1
id-320875,id-659286,id-412320,Охта,,Official,Jewel Case,Russian,Cyrillic,1
id-1613234,id-1530679,id-1484915,As England Slips Away,,Official,Slim Jewel Case,English,,1
id-807509,id-1047271,id-315670,Mr Fancypants,747728869129,Official,,English,Latin,1
id-1228708,id-1219259,id-48584,This Is Christmas,5099902721620,Official,,,Latin,1
id-2096268,id-1908745,id-1434102,Its Your Dance,,Official,,English,Latin,1
rec-1227980-dup-0,rec-1218680-dup-0,id-823078,Living Ro9m,859706503625,Official,Digipak,,Latin,1
id-907428,id-378506,id-42565,The Fabulous,,Official,,English,Latin,1
rec-2364994-dup-1,id-2121186,id-253119,The Colundi Se4uence Level 17,,,,,,1
id-703282,id-735904,id-1104471,Blanco y Negro Bebo y Cigala en vivo,886973571521,Official,,Spanish,Latin,1
id-940727,id-625040,id-32116,Calling Planet Earth,0031397761229,Official,,English,Latin,1
id-793575,id-1036198,id-1,The Synchronicity Suite,,Official,,English,Latin,1
id-772189,id-1019091,id-38905,渡辺貞夫,4988002387366,Official,,English,Latin,1
id-686447,id-952681,id-1,LHistoire du jazz vocal  The Story of Vocal Jazz 1911–1940,794881750122,Official,,English,Latin,1
id-3354673,id-2897317,id-395550,Fireheart Vaillante Original Motion Picture Soundtrack,886449898183,Official,None,English,Latin,1
id-817651,id-111568,id-30719,Life,075596098724,Official,,English,Latin,1
id-3354068,id-2896852,id-3223421,Les Voix de Noël,887654195623,Official,Digipak,French,Latin,1
id-351829,id-684330,id-1079157,ScheißKapelle Live,4015860200244,Official,,English,Latin,1
rec-436318-dup-0,id-753333,id-554522,לב אחד,,Official,,Multiple languages,Hebrew,1
id-1967134,id-1806760,id-2001420,Der Drachenbeinthron Das Geheimnis der Großen Schwerter 1,9783867179737,Official,,German,Latin,1
rec-545880-dup-0,id-843516,id-442678,Star0st,4042564030365,Official,,English,Latin,1
id-1065616,id-1087482,id-40042,Legend The Best of,094634731126,Official,,Arabic,Latin,1
rec-569977-dup-1,id-171056,rec-129334-dup-0,Vitrkol,,Official,Jewel Case,English,Latin,1
rec-2366124-dup-1,id-2122159,id-1201585,Midmight Candy,,Official,,Korean,,1
id-644686,id-919332,id-663106,Death Metal,,Official,,English,Latin,1
rec-694472-dup-0,rec-958313-dup-0,id-1,Connections Volvme 1,,Official,,English,Latin,1
id-89961,id-455271,id-318794,Corpus,777078904324,Official,Jewel Case,Multiple languages,Latin,1
id-1160323,id-111548,id-34686,Demolition Pumpkin Squeeze Musik A Preskool Breakmix,,Official,,English,Latin,1
id-69651,id-426125,id-133717,Konnekt,8799999010078,Official,,English,Latin,1
id-393411,id-663759,id-470993,Earthen,8016670354246,Official,,English,Latin,1
id-937770,id-330599,id-229809,RocknRoll Babylon,,Official,Jewel Case,English,Latin,1
id-99348,id-468908,id-1,The History of No Future,5013929011120,Official,,English,Latin,1
id-1124844,id-1135847,id-765043,Gens qui rient gens qui pleurent,5099917290012,Official,,French,Latin,1
id-3353223,id-2896196,id-241126,Navrhuju Krysy,8594027150098,Official,,Czech,Katakana,1
rec-1080536-dup-0,id-1099986,id-395884,Der Doppelhas wird Götti,7619954441390,Official,Jewel Case,German Swiss,Latin,1
id-1108003,id-1121921,id-908067,Shaking the Pumpkin,057623104325,Official,Jewel Case,English,Latin,1
rec-1143639-dup-1,rec-1151247-dup-0,id-966791,Angwl Eyes,,Official,,English,Latin,1
rec-569977-dup-0,id-171056,rec-129334-dup-0,Vitnol,,Official,Jewel Case,English,Latin,1
rec-579038-dup-0,rec-868847-dup-1,id-353796,Gute Ze:ten,,,,German,Latin,1
id-844837,id-186522,id-30179,Personal Power II,,Official,,English,Latin,1
id-357174,id-122732,id-1,The Depths of Progressive Trance Volume 2,,Official,,English,Latin,1
id-1327856,id-1298616,id-1,Suomirockin kultainen 80luku,5099945548925,Official,Other,Finnish,Latin,1
id-1213178,id-1206334,id-282238,20090727 Barnstormer 1 212 S Henry St Madison WI USA,,Official,None,English,Latin,1
id-1617753,id-1534183,id-1490472,Radif  intégrale de la musique savante persane volume IV,,Official,,Persian,Latin,1
id-688866,id-196718,id-15855,Mes vacances à Rio,5033197150130,Official,,French,Latin,1
id-3457057,id-2977340,id-2978389,Im Waiting Just for You  Lonesome and Sorry,,Official,,English,Latin,1
rec-626816-dup-0,rec-905735-dup-0,rec-531788-dup-0,Los Guardianes EP,,Official,,English,Latin,1
rec-380991-dup-0,id-209670,id-1,Chikl Out,720841025726,Official,Jewel Case,English,Latin,1
id-3405224,id-2937218,id-1,Great Black Gospel Music,0724348862020,,,,,1
id-703608,id-965382,id-1466340,Dirty South Dance 2,,Promotion,None,English,Latin,1
rec-334787-dup-0,rec-480488-dup-0,id-287538,Beautifuj House,779903800108,Official,,English,Latin,1
id-900291,id-764860,id-1,Skratch Magazine Whatd You Expect for Free Volume 7,,Promotion,,English,Latin,1
rec-184590-dup-0,id-377175,id-1,Crosslng the Bridge İstanbul Hatırası,8694999009124,Official,,Turkish,Latin,1
rec-334787-dup-1,rec-480488-dup-0,id-287538,Beautiful Hovse,779903800108,Official,,English,Latin,1
id-965173,id-587000,id-47100,I Can Smoke,,Official,,English,Latin,1
id-1116561,id-116825,id-62438,Night on My Side,,Promotion,,English,Latin,1
id-620376,id-900916,id-41249,Percussionantics,,Official,,English,Latin,1
id-13139,id-263004,id-88297,Resport,718750732323,Official,,English,Latin,1
id-957210,id-295443,id-205962,Salvaged,,Official,,English,Latin,1
rec-184872-dup-0,rec-543743-dup-0,id-383848,Liye at the Freight and Salvage,,Official,,English,Latin,1
id-883970,id-808406,id-1,Best of the Blues,,,,English,Latin,1
id-2362547,id-2097227,id-1573388,La Onda,,Official,,French,Latin,1
rec-1202637-dup-0,id-1197720,rec-607518-dup-0,Sco0e,,Official,,English,Latin,1
rec-554424-dup-1,id-850273,rec-185490-dup-0,Phylogenrsis,,Official,,English,Latin,1
id-3454714,id-2975628,id-3039727,i,4589757401460,Official,None,Japanese,Japanese,1
rec-548330-dup-0,rec-845432-dup-0,id-490857,Rize,809509002726,Official,,English,Latin,1
id-40733,id-354646,id-508224,Controlance,,Official,,English,Latin,1
rec-759157-dup-1,id-1002995,rec-224913-dup-0,Down The4e,,Official,,English,Latin,1
id-805234,id-1045324,id-147693,Inherit the Wind,,Bootleg,,English,Latin,1
id-3584634,id-3075112,id-3680,Playing the Piano 2013 in Yokohama,,Official,,English,Latin,1
rec-1237039-dup-0,rec-1226238-dup-0,id-1103942,Nihilistic M'lsanthropy  Force Fed Life,,Official,,English,Latin,1
id-673805,id-942502,id-376690,Digital Stimulant,874684345555,Official,,English,Latin,1
rec-749841-dup-0,id-1001368,id-2330772,Liye Archive 1,,Official,None,English,Latin,1
id-915460,id-7835,id-4294,Harold Arlen Songbook,,Official,,,Latin,1
id-2489549,id-2219462,id-125022,Wielka Dama,190295955564,Official,,Polish,Latin,1
rec-1230838-dup-0,id-1220991,id-1328676,LŒuvre de c|avecin,,Official,Jewel Case,French,Latin,1
id-1040241,id-832438,id-2076,Portland 200,,Bootleg,,English,Latin,1
rec-574438-dup-0,id-865382,rec-5028-dup-0,The Show of Our Lices,766126803627,Official,,English,Latin,1
rec-2840748-dup-0,rec-2494451-dup-0,id-3769,Matyhew Block Recording,,Bootleg,,English,Latin,1
id-1268171,id-1251374,id-67633,The Best of Elvis Costello in Concert,,Promotion,CardboardPaper Sleeve,English,Latin,1
id-302122,id-642522,id-242193,雨季,4710149603579,Official,,Chinese,Han Traditional variant,1
id-335462,id-159700,id-1,Buddha Lounge 2,,Official,,English,Latin,1
id-1187900,id-1185827,id-1034855,September 22nd  August 3rd 2010,,Official,,English,Latin,1
id-262851,id-610656,id-436292,Meathook Lover,,Official,,English,Latin,1
id-1226534,id-203923,id-50390,This Rhythm Is Mine,4011586474068,Official,Jewel Case,English,Latin,1
id-926805,id-432345,id-14410,The Velvet Voice of Nat King Cole,,Official,,English,Latin,1
id-715653,id-522521,id-1,The Ultimate Latin Album 6 The Lady in Red,,Official,,Multiple languages,Latin,1
id-384802,id-79646,id-34914,Bubble and Scrape,,Official,,English,Latin,1
id-620801,id-901278,id-666809,Pets and Vets,,Official,,English,Latin,1
id-28723,id-54760,id-36220,Good News for Modern Man,665047000521,Official,,English,Latin,1
id-125716,id-496527,id-1670084,Der Ring des Nibelungen,881488100341,Official,,German,Latin,1
id-1972086,id-1810570,id-983132,Meredith Willsons The Music Man,089408027628,Official,Jewel Case,English,,1
rec-269288-dup-0,id-615726,id-439892,Der SWF3 Märchenonkel,,Official,Jewel Case,German,Latin,1
id-1022959,id-722606,id-1,The Word Greatest Hits Volume 1,,Promotion,,English,Latin,1
id-979111,id-143131,id-1,Operation Punk Rock Freedom,,Official,,English,Latin,1
id-620573,id-356989,id-1,My Youth in Arcadia Original Soundtrack Part 1,4988001948735,Official,,,Latin,1
id-916386,id-543977,id-1,Carácter Latino 2004,,Official,,Spanish,Latin,1
id-55191,id-310703,id-217953,Kissing and Dancing,,Official,,English,Latin,1
id-933259,id-171079,id-792,Greatest Hits,731452894328,Official,,English,Latin,1
id-1194168,id-1190835,id-138921,Meanwhile in Afganistan,,Promotion,None,English,Latin,1
rec-1082549-dup-1,rec-18447-dup-0,rec-62-dup-0,The Moon  Antarctica,886977516320,Official,,English,Latin,1
id-672196,id-941273,id-192540,Helena v Lucerně Největší hity 1,,Official,,Czech,Latin,1
id-777379,id-1023406,id-648170,Bass Communion Reprocessed by 36,,Official,,English,Latin,1
rec-896731-dup-0,id-178498,id-133691,Bro1<e Pimpin,099923816621,Official,Jewel Case,English,Latin,1
id-919386,id-280963,id-150750,Posted Sober,,Official,,,Latin,1
id-2990456,id-2612279,id-3461,From Battersea To Broadway,805520020404,Official,,,,1
id-678299,id-946170,id-1,Circus Maximus,,Official,,English,Latin,1
rec-1166094-dup-0,id-1167577,id-1,92 Saishim Anime Shudaikashu Collection,,PseudoRelease,,Japanese,Latin,1
rec-1166094-dup-1,id-1167577,id-1,92 Saishin Anime Shudaikasju Collection,,PseudoRelease,,Japanese,Latin,1
id-1193862,id-1190587,id-2002661,Contraband,,Official,,English,Latin,1
id-557201,id-98369,id-16076,Dress to Kill,,Official,,English,Latin,1
rec-1620529-dup-1,rec-100642-dup-0,id-6238,Sajls of Silver,,Official,CardboardPaper Sleeve,English,Latin,1
id-348584,id-681571,id-186433,Im OK,4719862440010,Official,,Chinese,Han Traditional variant,1
id-976333,id-469302,id-326982,Redwork,,Official,,English,Latin,1
rec-395662-dup-1,rec-719880-dup-0,id-130007,Indo R0ck,8713897925609,Official,,English,Latin,1
rec-395662-dup-0,rec-719880-dup-0,id-130007,Ind0 Rock,8713897925609,Official,,English,Latin,1
rec-794383-dup-0,rec-1036850-dup-1,rec-5880-dup-1,People Be Free,5024952501021,Official,,English,Latin,1
id-305916,id-645793,id-466114,The Backward Tapes,,Official,,Swedish,Latin,1
id-1295021,id-1272711,id-969211,Just to Get a Rep,,Official,,English,Latin,1
id-2993011,id-432976,id-1,Get Rich or Die Tryin Music From and Inspired by the Motion Picture,0602498866054,Official,None,English,Latin,1
id-1109655,id-210012,id-10558,Le Cimetière des éléphants,,Official,,French,Latin,1
id-546325,id-843857,id-1,Chill Jazz Sessions,,Official,,English,Latin,1
id-3350054,id-2893744,id-3220286,Only The Best,,,,,,1
id-83473,id-8538,id-4628,Yellow No 5,018663106229,Official,,English,Latin,1
id-968909,id-145223,id-1,Kool 967 Endless Summer CD,,Official,,English,Latin,1
rec-576187-dup-0,id-866719,id-194305,SSD,4540774406425,Official,,Japanese,Japanese,1
id-53869,id-85985,id-9579,Good Morning Aztlán,720616551825,Official,,English,Latin,1
id-661805,id-933112,id-1,青春歌年鑑 戦後編 5 昭和31年〜32年,4988003350536,Official,,Japanese,Japanese,1
id-661802,id-319246,id-2503,Everyones Beautiful Outtakes,,Official,,English,Latin,1
id-300278,id-638103,id-1156753,Peer GyntSuiten Nos 12,4007192970292,Official,,German,Latin,1
id-800429,id-1041615,id-12616,Progeny,,Official,,English,Latin,1
id-973670,id-346232,id-101230,The Very Best of the Spaniels Volume 1,090431724323,Official,Jewel Case,English,Latin,1
id-378607,id-706136,id-174573,The Thread,,Official,,English,Latin,1
id-3581865,id-3072987,id-1,FIFA 22 Soundtrack,,Bootleg,,Multiple languages,Latin,1
id-263106,id-74887,id-45713,For the First Time,,Official,,English,Latin,1
