release_group,gid,name,artist_credit,type
121278,93c0d51e0cd1305c899f0204d666ee6d,QNTAL I,40294,1
1857740,6874494bd64749088ebe35d00ee950c9,Catone in Utica,2487875,1
362635,47e43c59b22033108f427064b71ac9dc,Guns Gangs  Drugs,254053,
896483,da87a510a32c46828c4925eacdbbb5dd,Mirage,1617244,1
70597,5ecc90c3fbec3f7493cc6da386627dee,The 40th Anniversary Carnegie Hall Concert,4542,1
1270455,aed7e9aaecdf430ba8451d8f4376c857,The Trilogy Chapter 1 The Collabs,752515,1
523377,2ec6e86dd6593ff5a1435aec5720ad0d,20000504 Saenger Theater New Orleans LA USA,30831,1
898825,e17a775352be477f8705d72ca6677d78,The Dust Has Come to Stay,106903,1
288824,852c98ae7c2d3568a636f7cf5b13a832,AMFM,106307,1
700352,72ea430d60843d4baf1dad2ba81207ef,Computer Incarnations for World Peace II Topical Disco  New Age Boogie,1,1
1969277,90a00c0e304f4f05b8da6803b59cd2d6,Land of Mine,2215074,1
487944,1e0d582fe0de3c2bb0b7567c4ec59501,The Undying Darkness,54665,1
862749,57837449e0904bf1ba985ce903262847,Κάποιες ώρες γεννιούνται τα όνειρα,636020,1
600648,70de7c99d1ff3fb29f22446de1179e8b,Я люблю тільки тебе,415382,1
251438,503ffe8d53493d4aa4fea94279497b03,88,8071,3
1257064,63f25f8b198f4a6f9d1b73ee01c67ec6,Essential Hits 66,1,1
191464,2e0b14e474ee327cad621f8969fb091a,Badfinger,14641,1
891438,f5b4e1fe89844e13a587dfff85ad05dd,Reveals  Logos  Fanfares,808126,11
543506,edc2c369d58f35708c80bc8918e11e97,Bandage Boy in Space,383508,3
100296,75cbd77d58b43bf2b27e9e2e284a72fb,A Little Bit Special,63738,1
2117828,1c09b4807bc04c61b922f8a93e9903e3,Black Label XL 3,1,1
220753,663d4354bfde3f4597016fe50e26e03a,Überdosis,146323,1
1284748,ef63eb79da50483b92d86ea0bde1594e,Whos That Knocking,1192832,1
629584,ebc0d7107bd0309a9114e442124cb630,Love of the Common People The Best of Nicky Thomas,40575,1
718268,f59adb8557173efa93a21cc3b4097bd6,Sista kriget 19841986,526577,1
1531399,33919ea7a64d447eb30b138f37a0f6bc,Arriving on Stros Mkai,1484149,1
2894557,604d413d822747e8b74a387e7d7c5519,Раритеты,305059,1
7995,3e0512cac12934ef8c9e749b40d30b19,An Ennio Morricone Western Quintet,2997,1
177458,21cf01faaba43a24b46f734fe64b8f42,We Came to Play,9973,1
428773,c84ae3ed3f4933c0a5de326afb56e572,UhOh,302165,1
682352,6e679d12664a3edf8f9cb9190f139764,In da House,2390972,2
2744883,da9cee0c9b6f453d8844c4e52e08be56,Já jsem básník mistr péra,583069,1
263902,fdf73e3e5d9736d3af037c1fe77663aa,Mine damer og herrer,58431,1
1133084,b47575fb551c4411a98dca7b67ce8bce,Complete String Quartets,1023455,1
249902,877c01a811573f21883de685724c4911,Speed Original Motion Picture Score,35880,1
916906,d71d869e98064599999bab00c9f52e91,Rebel Music  A Reggae Anthology,1,1
474429,e0e8b74909bd350b8dfcc6c19d7d189a,Breaking Hearts to Break Barriers,330628,1
529505,6d4a45d324f5374e8b71659c5e9925c8,Dance Unlimited,131431,1
1221315,be8139529c5542d0809021d1889772e3,20041018 Caledonia Lounge Athens GA USA,1096646,
553257,1bc15d9ab5c3390fb62a7018d79bb737,Anniversary,392703,1
2614796,62e2a857c1ec4422be49cfd095243d82,Start Again EP,1422610,3
834431,f196d366d9463c75ab7bdc390eb2c5c6,The Templar Renegade Crusades,21827,1
14751,6def6574b9a53780a6cd1dcf2034524c,Up,7834,1
697332,5f5332ada31b3f5b9d94168aaa9ab2e4,Why am I always the Bridesmaid,511520,1
229111,b33c6d3e6cdb3c858bb9232e782bd9c4,Raspberry Remixes for Next Generation,197,1
464424,fdd284851e963667a49cf81920ecc2c4,Lows in the Mid Nineties  Volume One Asturias,323846,1
309805,926a5c92fe3539d58864413cce94a187,Steel Mill,217468,1
236473,8556844b41a3366e84242f2e88bd3f71,Keep Your Wig On,320,1
695358,96f60abdfc8930a98202e8db4fd060bd,Real Talk 2000,168029,1
165200,b52b2f7265f631dc82d39462ec3ba79e,Live From Faraway Stables,1968,1
315667,fff551018ed436d89abf74b83ce6959c,High Drama,31065,1
427946,8247e9a5f3f2301488860fd59f2a191f,Organ Radio 19 Hold My Goddamn Finger Suzie That Big Ugly Shark Is Back in the Pool,1,1
548757,9e59c505e2433ea0ad420e5a192d0bb1,The Whimbler,388433,1
706820,25fd6a434014340ba07eef811ed65aad,All Time Novelty Hits,114060,1
2157776,0b0fe7c13fa2482d9421a997a5da1038,Of Song,449833,1
186559,3f2b00a152bf312095a34b56970a7a3a,Oasis of Love,63196,1
622225,8a41cdf504ab345f81a3f6a516444963,Nergal,273266,1
1278918,ff06f048d17d4b819e17facd2d2a5e35,Swan Lake  Sleeping Beauty,1182135,1
2217352,68cd668d3505444098110f9b8153d95b,Личное сообщение,2486844,3
1230448,0b5262c4675d46d5ab692d8326e740a6,The Revenge of the Mighty Ant,1,1
1904350,28412f724b984acbab1d23756170c951,Sensizlik Varmış,2134151,1
2824413,b2391e647134421d856ae9a4d3f5e3d6,Vaiana Originele Nederlandstalige Soundtrack,1775668,1
2491723,ce9d703b12724f7c98db430d52abbb51,Skip Counting,2818327,1
503706,2d016071bccc3571bf7b19c3b7a28d21,Come Gentle Night Music of Shakespeares World,171504,1
1900760,f4f0dea9ac2948a5a6bca03bb4895400,Apart EP,1172968,3
1049176,c2f1d0ec0c864268b2394051f500fa6d,Hell This Is Country,1,11
389040,bafbbb58c4fb31b0adaa5566fc21176a,RocAFella Records Presents Best of Rell Part 1,197392,1
516886,ffaadc095acd38738a1d0014a8d5267f,Patused mõtted,360703,1
2897071,9f4b7052d6e74088bdf17380808a0d52,Heart Control,3223630,1
812741,44b3a19e605733939700955b71aeb2ba,Help It Along,123,1
694734,083b9c564d9b34e3b4b5a1ddc8da76c0,Wahre Helden,509537,1
610656,e1548dd6d96a30eb92c634fcf5dca4d0,Meathook Lover,436292,1
165780,e5865324d8b93a3e96a34674b71afcbf,Cecil B Demented,1,1
477803,92d42ec5bcdd3c48b4cf8c24823184cd,MatthäusPassion,1323439,1
1035137,4e64c04e9c24438586fc0a22fdae4dce,Skylight,472010,1
950089,395a4d88cbcb43f293d4958abd767ee5,Minimalism 2,1,11
1086027,d4c3edc33a174909b468c6efca5a8259,Tweaker in the Park,846466,1
916663,cefb56acc7df4e028193cf8ce6fe9c48,T is for Twenty,59673,1
9849,b1f48758511931259905ae0ea352d4cf,Maybeck Recital Hall Series Volume TwentyEight,5319,1
923520,c2c64029f9b84603a94cf9de04c65059,SCARLET EYES,569823,1
2490610,5383cb2b051f48b483392909a6889112,Settlin Down,2817104,1
558983,009fdb855db13d5880bd9686f771aa4e,Blues You Can Use,22492,1
432394,919cfbe9c4ff333694a9379ef07f8724,Dominaeon,150916,1
638467,83f733285ec531979fa0ccf9a379a4cb,Planet Euphoria,57957,1
960789,2254d3f45c81426cb9c8def3fc2ec4a3,Colpo rovente,69442,1
382636,dce0389d108b36519f9464d018eae7f8,Reference,83584,1
1289177,673ff292e1e04f44a2c9343fef418ac8,Animal Crossing KK and Friends,1201865,1
474626,39b295acb48d387e8d8752b0c4502273,Knapra och fly,140694,1
252174,a5d30312e2fe3ce5b7829970a8bb668d,Last Option,179796,1
1527398,b2ad6a7c745643ab8d19762ad8babe78,Song Song Song,58361,1
1810592,bf533ee8091841f5b4bb06f7824deae2,Weihnachts‐Oratorium,2007269,1
1284582,a58258bde08b4aafb9a8253482d99665,Lunico compromesso,1165459,1
113053,56126427169d3284b4d9da188005dd93,Dr Dirtys Sphincter  Unplugged,77045,1
606630,254416ea68d1312aab709811e4743acd,Stabbed by Words,433630,1
2683926,1999b95c313f4b54b294d186ccece559,Der grosse Harari,3005639,11
249996,28aa27fa750d37dbb8e7e8eafcbd84f8,The Second,1699,1
1139486,4a7a46d61fb9426a82706060d4531890,Dörrterror Glöm Dä,950455,3
498216,3ded2d5750973950b490ac2d08fc79b8,Ultimate 80s 1980  1984,1,1
618201,273c2d12f1e23be0be5dc2238659ecd7,Нашествие шаг 3,1,1
421600,6135e40508483bc8b49bf96c588b79af,New  Improved,297088,3
1188464,9b3d016d84ca4d7285044ec75e4bc9a6,Modern Romantics,1039900,1
625449,09c099fc4ba93286972cd8ac7742a9e7,The Music of Islam Volume 9 Mawlawiyah Music of the Whirling Dervishes,447955,1
952742,b0e5a704a6e848c2abff71b65010f6e2,Zupfgeigengretel,708755,
189254,0c6a8e3fad8d3ea0bc4fb1e44814ce37,God for Us With Don Moen,36722,1
172240,45451374a4ef34e0b7fad3672c24f5ed,Vihma,40230,1
736601,53de9c11f9603574828e16df4c8a3e98,Claan,541020,1
1073648,2af5ccaa84c9475cbee623760c279877,Redintegration,75948,1
909000,8459f6faeadc41478bb948defa062a0c,The Transactional Dharma of Roj,448848,1
593515,a81846f07ca03a4eb6082fcdf7175123,Into the Everflow,101281,1
563410,7995572effc034a0808daaaeb6956d16,Rediscovered II,1510209,1
1335128,df392d9cb8414872b6821487de32ed7b,Fujznem džigili,1259642,1
1184177,f8e72e756c044ea8b560c263dce001f5,Lo más disco 91,1,1
936820,64548789c52046869747d6af452665f7,Wuthering Heights,695946,1
733475,ae77d500e42a3de29790ca859343fe27,Popa Chubby Presents the New York City Blues,1,1
698512,cb5d32f202e8331c8957aebc27bf7b62,Studio One Singles,47914,1
889671,0b100cbe0bc34163ba23dc91a9314fc4,40th Anniversary Season Highlights,600121,1
944789,72326d02bb8546349595a790698ca3ec,Bounce Christmas Edition,1,1
1966208,c80d76499c5f450f9bf249082e09e48c,Awakening,937552,1
95023,c3f5dde942343465b75669166606cb9e,Too Much Sugar for a Dime,59284,1
867653,30f4ce90fa8c4999896547843fb055b9,Live at Birkagården,168859,1
963222,9c8b62a5b2a8417bbd63349baa160507,Le Guignolo,179780,1
1811829,c0e04151334d4891ae905a5f2beab7df,Reliquias Grandes tangos argentinos,65557,1
3074424,a7f7115f57ed4dbfb4c225eb62231570,Build a Little Home  No More Love,1420318,2
1272989,2ab8b31233474198b967e2a52274ad24,Great Stars and Their Greatest Songs,1,1
737250,6457963d04973e449dd61819a90a2ce8,Chippin In,5439,1
1410557,4a6ddd3135664a67b9716fbce78a427c,一人ぼっちの二人,84146,2
563471,04e2c21b3e933cd5ad037ce16d73524f,Spankys Greatest Hits,46743,1
562440,68e6603f0d0b38d78a720af40ce0d1dd,Into the Here and Now,399955,1
669262,6cdbdd607e1b3105bd50e0b17acc19dc,Antifreeze,76493,1
591949,3be3a1fe944934899777ad521a08a156,SelfTalk and Misbeliefs,61538,1
1231094,3ef38a486fe1413fb488b1a1254fab7b,Rong,1112188,1
1818380,2cb98ffe053c4a87afedd164b2a0b750,Presents Unsigned Hype,9776,
1903254,dc2e06b7e6da4c4ab0f8675bcf576546,IV,2990,1
654207,2572df23f24f3bb293e96009233f613e,Interpretam Canções De Antonio Carlos Jobim,968153,1
559173,7bcca92468e233a8a82e52b66c2017c5,FauxJumeaux,398453,1
1198631,64fc5edd027c4742ac075fb714554870,Greatest Hits,22241,1
1278487,726f6f138324446f976154392029d523,Songs 2003–2013,153058,1
783685,6c63eed6324c354ca6976b3804f205bc,The Big Bang,567125,3
2976488,10cc61a07f2845ed80661c1dd531948c,f a c t o t u m,3303256,3
880455,22491d0ca4e5492f8d314ced52c1e795,Nocturnes et Préludes,1197604,1
2883667,4bb825a71c074978bb1c4588a63ab5e9,French Ballads 2021 Remastered Version,237502,1
746736,364dd2533ba031799eca3131f93f5990,Eros versus Thanatos  UG,1144122,1
1027687,bc0bc4ebc25f4f0fa93ec8df2636de26,The Pacewon Effect,93924,1
1214140,da4c7a9ddd754f0ca0ca82262bb32163,Tumble Weed EP,7597,3
966075,7a78af085feb4630951a4cce006bd9ba,Tiger Mountain,723887,1
905581,359195fc58de418198f9ce1ececcdf8f,Whiskey Business,95322,1
1032623,cedfb34f83754c4f95041bfc6140bb64,Gone Again,437141,1
319454,5972a838054e3117aafb65f114dc372a,The Best of English Folk,1,1
1901046,6ed87e3b15a747d9b3f4e69dfdb7f4a9,Comme Tintin Petit Papa Noël La Chèvre de M Seguin,153898,1
948573,955e4731ae2d4d359ee411dc1f155fbf,Country Girl,1,1
387486,e9c5578537c6362d9ad6595302de234c,Louis Armstrong,1743,1
279527,df8ef6a782b03b748c7613e5fa0a3716,Stripped Down,193879,1
24501,c7f62f5a871e3d809e2ca3fecfd263b9,Bajo el azul de tu misterio,12337,1
312119,d0892408f9773abea8a285ebf06ea7d1,The Legends of Rock n Roll,1,1
2165208,2229160b271448ccbacdb0ae073facaa,État De Lart,1764396,1
1908801,67f30472603a4931b04bbecea9bd919a,A Higher Degree,923323,1
317092,7517bed49d0330cdb52b23be717fcb6e,Bring It Home,4192,1
1534183,96407decea3845bea3818fb13b0aa3e2,Radif  intégrale de la musique savante persane volume IV,1490472,1
700946,27fde17051f734d7ac11169a62952691,Ljuset,111804,1
2216065,3130c3da31e0405aa68d67800ab73cf0,Burning The Deal,866411,1
656102,cf1445eff95f37fb9a3b9f3010867bcf,Terrific Seasons,474636,1
2122539,035c550d00504c9791f20ac97e2fcac0,Vodič Kroz Galaksiju Za Redikule,1542735,1
180810,1da441503d053a07850f8f952859b6f5,Last Kiss,190,2
203040,dc66670e22de31d6a75ea7dfa64133d1,SemiHumnBeing,1129732,1
1172667,652b81be54484b37a9c0385c5642a917,Inca Gold Dirk Pitt 12,189646,11
1218281,24af39879e3c4ee9b8c1ded7e19aada5,空想美術館,14186,1
1831017,8a058617163440cb90310be85a82e333,Erben des Imperiums,2415729,11
801761,eade33721f783d1ab3ebe646b3fa1b61,Home 20032006,592428,1
989909,c60e06e5e32849be916ab67dde815c80,Babies Go Aerosmith,405069,1
1147029,ee237e5be85a4d77818353b31191e0d5,ReModified,224323,1
783251,40fbdf4f22f8314d8cb0ee0b642541e7,Wasser marsch,577675,1
1108153,9bad66551c9e4f5bb4a008edb5444c6a,In de Ban van de Ring,35974,11
2979717,84aefe9641ad451dba8d2e47430cac7f,機械の花サナトリウム,944339,1
193426,0aa7f71a8fca38be9200084eab00d31b,The Foamers,140350,1
844799,fe16e9e6b81b4c05be3d27eb40ad20b6,Get Smart Original Motion Picture Soundtrack,1316,1
88452,14948845795e3a5d96d63be329e80f06,E Is for Everything on Fat Wreck Chords,10461,3
2895521,7b291794649b4d56a4b2bc1f5200aa73,Ticajou et Praline,3222274,11
622802,8d381cef9924308e9e368d29c6ac2e3d,2 Pie Island,416617,1
560864,995d10de9e6937519e9563f15c605a6b,Front Lines,399689,1
92759,2311aa6e752431378e4b56ba28caf92d,Ultimate Hardcore Album,2980746,1
623035,b713a2da9d923aee8af9b24d2de7ffac,Doctor Who at the BBC Radiophonic Workshop Volume 4 Meglos and Full Circle,118887,1
601847,67e6cacf74393376a637ac2aec30f921,Mort aux vaches Being Nice Is Funny,227237,1
1132311,efe543c5da3841718117b02ce20006db,Battle of Saxes Volume 2,1,1
2614593,a219142012674a1cb7dc6dbf04aaecce,Introspection,107705,1
1533599,f87307c9a0744d8a96c1c96d57e4bf8c,BLACKWHITE,1489693,1
1027877,ecac8e2e675741c489cc75d512e056b3,Ciné Dancing 2,1,1
1248354,fe72e150f4954d8a856b4d049c461da7,La maison du Feng Shui  Séjour,638915,1
1049508,a0292ac4f5c24752a24399e753e3ddd4,Faking Dreams,321131,1
582954,bc948579943732aaa37f8ccd102e79e6,Rise,39104,1
891803,a4eea646607845f993a3a407a3163fc7,Große Kunst Für sehr viel Geld,657946,1
141360,991384f78ee03868a69d695ed05d1dd6,Jeff,5033,1
1018183,e0c46879fe6d43f5a616faf029f151d9,Les Elgart on Tour,71175,1
146346,f48b507fbb723d7dbc8299aa74a3559e,Punk Rock Strike Volume 3 Third Strike,1,1
2118095,3919fa557c2d4627a5b7adfb420716fd,Mirai Cat,2376183,1
331883,5e985a34706d347b805e4224bc62593d,The Ethics of Aristotle,230546,11
467015,299f933baa8d352d9760b33faf02ad62,PharaoDreamland,1,1
1257279,587409f511dd40b484248a616ca818e2,Satisfy the Citizens,956695,2
840535,0b4fcb994643420bab54f794131eb1ca,SPESHOW,338980,1
688899,0692423bb85b3620b6f9cb9aacdb4c44,Sehnsucht,1899,1
268674,42a3b8d625463014a68526de23e4b722,Napoleon Dynamite Original Motion Picture Soundtrack,1,1
2932360,ca615dbb7507451b8377b17ddc4ea709,文学少女 メモワール サウンドトラックII ソラ舞う天使の鎮魂曲 レクイエム,3395088,1
1175897,78b5d1abb7f845a68ad8fa305d4f9e62,Orquestra Mediterrânea,1013218,1
461588,c4020d22a7d73269b3049e7d0ab60bab,20030220 Rod Laver Arena Melbourne Australia,190,1
963731,bad923e37f634909974c0ef537d79a1e,Ronja Räubertochter,721925,1
952694,5d7a931064e5460294eac9d65e398d90,Jennie 1963 original Broadway cast,420127,1
1153544,cf7ce2fc3aad4213b09cb592c97fe5bf,The Complete Organ Music of Johann Sebastian Bach,970375,1
827618,26aa6644c21e39ff80c25845e6dc21a4,Wagons aux étoiles,611285,1
1051556,1405ded47e6249baa79ba1a714015cb7,19691107 Jazztage Berlin Philharmonie Berlin Germany,888118,1
1077156,c5b5a0b6fbca449d817844a5583eac29,Shadowlands Rave,155388,1
1226238,1b4b5792a76844fc956fa04c9880868a,Nihilistic Misanthropy  Force Fed Life,1103942,1
624026,91eb3170c6563b908c8daff6e2785292,Gallow Hill,414477,11
300062,c2cca5d01c1a399e8783ec0896c57956,Chemistry,37938,1
2899662,dcf7969ca79a4bfa948e3e90f44e414e,Æther Paradise Online,1603697,1
338351,e331e08f73ca30a881e1912b1c4d40be,Superjaded,87302,1
917558,90e6da20c6794b349a2795b589136891,Vs Wilderness,680495,1
950415,4de85f7f8549466ca549ea94f917a94c,Modern Dance Drum n Bass Ambient,248134,11
212109,c51a3c449b9d3a1283e69e1289166963,Génération Bioman,153657,1
746554,d6f3557512f931e3a48cc779cf475f99,For Whom The Bell,161952,1
1282337,314ff773836d47708e0056e2549f60e0,The Best Of,21791,1
2685894,71b844a0e2a842478876126099c4f128,鏡花水月,567920,1
1206827,d0dc39c713364cb38c493a8102e3303c,20120901 Rhythm  Roots Festival Ninigret State Park Charlestown RI USA,243628,1
1235978,f8a98b9e77d948deb2136131dfe1a202,The Kiss Of The Crocodile Made In Bound,1,1
95431,a323b4204f5b358aad6e5039cc60a8c9,Retrospective,1348,1
881277,0d9394627e684118b98bd2db2b860b20,Happy Man,5884,1
986269,2a2c5ae5bb904f8f9b9d44d2eb70fe69,Cuatro Payasos Muertos,739991,1
893951,25fb05ce32f644279acd483bb74a920e,The Art of Jazz,387547,11
2338516,2510c19804214a818be6f9b4546b83c5,Forest at Night Relaxing Nature Night Sounds,2096,1
243962,8795a94f77aa39e49d77a1ba5b31e24d,The Number Readers,126593,2
1167867,37056299de4b4af99ee3103fb7479457,Yours,997759,2
1140261,df23487bdeb24e798cfe8e8726ead2c6,A State of Trance Radio Top 20 November 2011,51840,1
504763,eb6f7bbca27e371b8c75f83c439e33ff,La Légende des voix,351296,1
849459,819c469eaac24e56aed9106313bcee9b,Rise of Death,625693,1
1063868,cc186c845f904e739acf83f787d7bc5c,Bleed the Way,801600,1
198179,564224278f2b39bf97a28605405ef0f4,The Best of British Folk Rock,1,1
137221,6c431020a5bf3023977d3561008456d9,Mudejar,107826,1
442080,726f71ba3fc33b0787011a22391ad464,Vintage Vaults American Songbook,1,1
1263088,82ed0ce9ad974a1398e529da9e2049cd,Čágo belo šílenci 4,1,1
841250,c6d8835092ba4fd99ba159b1626c73aa,Step Forward,6374,1
234802,f71ca6a7d9c6310a9864dba49ca98c0b,Somewhat Slightly Dazed,23715,1
2122333,6599bdf8f94347f98befb4e8d521c4d0,One Eyed Jacks,150705,1
786607,b5376681d4343115bb9a613d65432373,Classicos Do Funk,1,1
304240,5b59a03e06d6362a98fa4716856a579e,Thunderstorm,157234,1
82906,7d9d2cf9ed263fe2b60c77b1ebb9e6aa,Give Me Jesus,50527,
454082,048ae70e8cf63ac189c1dcb7ffb70da6,Die Party Mixer SchlagerMIXtur,317972,
59515,ca10a5405cde30129a614e01a18174f8,Ace Troubleshooter,38401,1
994744,c5b0dc9dc05545919f7bd37d1f5fbde8,Blow  Order,745555,1
496491,efbe6288b29437eda219c2928aa663e1,Live in Japan,184608,1
252980,fd5d8a4b2c6739e99a11ccede322246d,שיחות סלון,180395,
660100,62fe052f01d039178d1222835965b371,Platinum Collection,261351,1
947297,98a24267c60748029f6d6d996e504699,恋華大乱,23874,2
562744,b029d5f490a632668156956508370830,Come Rejoice A Judy Collins Christmas,36961,1
119174,96729b259db23f7c98327ac4542a173f,James Taylor,127,1
636571,4d390e5e14fa3b7fbf179182d11a920d,Jukebox Hits of 1965 Volume 3,1,1
783670,036d67ea94f43f94aba44d49212c6d44,Little Big Band,578117,1
563004,9c1c44501bea3a7bb6acde3b29349295,Di sana pianta,401446,1
1025259,4949d3c6b9734e938cfdceb8bc86d314,This Is My Scene,622958,1
2336830,802cc825a65443b7b6f399fc327eb71d,THE ANXIETY,3128934,1
374027,ef39ddcc07933a1fac8809c8ae6c6306,Live at Hultsfred 2000,1457,1
1336953,0b8470fd4b7549d0ba0a1ef6d73e8fb8,Taste My Power,949102,1
387731,47c1e0742f4c37a0b3ef31acaa67c508,Lounatic,784,1
1003423,0248137f14b84f9dbebb6aa35a14b786,Les Plus Belles Musiques de films de Vladimir Cosma Volume 2,96598,1
186362,b02d1500a8423a768cd8ea0c8d16f30e,Etwas kommt in deine Welt,61639,1
846837,ceb2573fa6004a2bb1f139f34b0aa45e,La domenica specialmente,1,1
683343,1dd06bdec29e307889c568fc1e482ac4,Vaya Con Dios Original Soundtrack,1,1
2494779,2afe412d21c94262980c482f138f59ff,Sie hatte nur noch Schuhe an,1,1
1217794,02f21180e2b1466c9c87968cb23319ff,Szeplo,324581,2
187979,07db7cf3d9223b1cace855dc0e202204,Stains on a Decade,48751,1
142489,27a2b56e82973a419a46688ee8032ca9,The World of Dvorak,2126577,1
779153,c3a0767c16e431c18f77c649bd56b5d7,Maxidrom4,1,1
902234,b689e23a8f594f46b9a4148c504b0fda,Deep in the Shade,164605,1
720138,35bb6894934d3dccacc0efce60bfb505,Reconstruction,99464,1
1377756,1380fab2e6784dcd94ab30b82972d6e5,All of It,120402,1
905069,7fb199676d4c4140bd86b1ebe20a7065,Dearly Devoted Dexter,1664168,11
978762,6377c2967b3640a09ae7a8d2f1dd9e30,Everything You Want,1,1
1292346,fb6ff9fb5fcf4928b9fd3640e9f0980e,Demo EP Vol1,1205993,3
777444,5d1f9b0108ac3c9c9e4130d765d24a17,Reggae Massive 38 Classic  New Reggae Hits,1,1
250587,218f23f4815036baba9cbd285b3ec7ca,NY Lounge One Night on Broadway Volume 2,1,1
103601,b2f1995295fc3c7da295beb12559c312,Cryptic Crunch,66400,1
1275816,e06ac6f4c7684ea19bb76c3e82f8b036,Hard Sunshine Core,1177545,1
1086373,545befb78f854320866aaa4a0426c790,Café Copacabana Volume 2,1,1
8966,c53d6556045f326db55fd877968aa1dd,Ultimo Mondo Cannibale,4852,1
2120944,9b5888872e0641959d4f4e29626b793f,Anna Kaneelina,2379152,1
865250,518145c0e65e4eebb662ad63fd7ff467,Shaka Rock,99187,1
1904514,1dfdd430bd694ef1906f042b960a23ba,Original Album Classics,9298,1
491738,b37b3bdae36e39f0b41affc3b590cec8,Nisht azoy,145491,1
746897,15a4a26b49e33331bf7ef49382d06ac9,Sehnsucht Die Balladen 19841999,69475,1
1149735,fe597a76d4f34db79eecd67458c7238b,coloUrs and mayhem Universe A,685586,1
200558,9791433389103ceca8ccc4c3bfdd521c,Penetration,4915,1
411199,748d28e4958e3e86845bb8a53bab2f79,Oldie Parade Volume 4,1,1
782898,50a37c02764131aa8ad1d2c4b31054a4,The Digital Space Race,313767,1
479683,93845b9594a4369ab4290ebaed64942c,Orfeo,1592194,1
2895517,e5c6678aee2b4c6882d742cbd9c4a57a,Collection 02,2199567,1
618655,9ae80394e9123d64bada8798e056890d,Off the Beaten Track,442300,1
630732,2da275ab069e3c1d8aa67c02f1acc5e4,Dos maestros dos estilos,1,1
717131,22fd317106db3f5e905a53f9c106c45c,Bolero Mix 20,1,1
917336,c22e986ea08a429e9558c3eeb924874f,Πεθαίνω για σένα,219699,1
979901,9e3d5b7b26f04b82bbfde53a7fb94986,KXLU 889 FM Los Angeles Live Volume 2,1,1
869682,c8a3c452b7454ed99b0efd4e53d820ae,New Weird Australia Volume One,1,1
1808449,e40eb44e8b8b4d67bab584a5d329ccde,best of brazil,5689,1
942131,d2d8d385e599461099cec11e1a754336,The House of Pete,700491,1
773127,2fc69838e0ce3f2181a975cfb8d66189,19720522 Waldbühne Berlin,22579,
973685,ad54c87950b641ed8f4cbd62d7e9f11f,Wrinkle City Relics Volume 3,1,1
565484,75ad9ac607d8304e8b83072eb047d234,Beautiful Day,62373,1
817120,bfca760fd37c3e94b9261ee23b074743,The Very Best of the 80s 1984 Volume 1,1,1
1141848,7f417322f6414b67aaa7935524444c7d,lespetitsenfantsterriblez,954028,1
606267,608c8633108035118e13e3205c83e63c,If Happiness Is Water,433402,1
189235,93f146a44d4d350a859396f830d491d2,20030425 Cilfton Park NY USA,44315,1
747194,fdff68beefba3b9491af6a1a515b49b9,Mandrake in the Corner,972064,1
590642,2fa2de7c830f329282f9a151cef96046,Asleep By Dawn Issue 0,1,1
1901163,0caa98f6a614406a9500c91cb50bbdf6,Ultimate Psychological Description,5628,3
324933,a2b5dc135ded3861a22795a5f8dad484,711,226285,1
134951,84031dfb889b3f589964ed8b0c9e73d3,Substance Abuse 1994,846,1
1092818,8ac79fa0773e470495b6c6686a850300,6 Pack Track,36038,3
1219259,b05eb432d6a442b088dda94743016307,This Is Christmas,48584,3
655683,8553334e7c063c6cb43588b7f3a759b6,Gouden Kerst,1,1
329876,ef89ab3d8c08324cb587f6137c97e646,Dont Be Shy,60777,1
1201283,499db930b69949d4a607fdcf90a54da4,A Matter of Death,1063063,1
801459,a1584b9b52da3d498f1afe72aa37ec19,Heart and Soul,47773,1
1190716,1ae3203da987456c98d06e3351c22e1a,To Return,1044143,2
1008221,7a33a360271947189946e1911b88b223,So viel mehr,756053,1
147443,4f28d1fa87e53373936bcde7783aa379,In Sickness  In Health,94377,1
934682,157f705022094f118a0ca6f5c6c87e3d,20 Greatest Hits,14410,1
376405,35003270da6d3efc9c481ae492c132b2,Depesha Russian Tribute to Depeche Mode,1,1
1065872,a8c9b72580854b36adba2a833cc959ed,Schematic,803047,2
1177514,63078c1f5ebc4105beb848c1e11df6da,Salsa Macabra,1017212,1
322571,458984e2012a3fe1b31fc6eb7aecabe7,Rivertown,224801,1
682906,354f7b892053388782effcf7d648a44a,Carnaval in Oeteldonk deel 23,1,1
138128,3583a9b06cbe35f78a9ea88c773caed2,Maroon,37160,1
1001368,04109c0f77534eb1b9becc49e1a369a9,Live Archive,2330772,1
1263106,326fd93a87454358845a1b148374a0f3,Disrupt Chronicles Vol 2,136085,1
48067,46ac67908c313b90ba5922695bd762a8,Money,1009,1
516271,40c64f14a01a30a9bb5cb7002572b0f8,19940616 ReFlyin Sun Plaza Hall Tokyo Japan,1762,1
698651,741c6b6461bf39e692d3503029439133,Les Lanciers,512542,1
493036,168d5308bda437c6bf07e48eadc35a4f,The Horse,225053,1
1188948,9b2b23efa16244fbb4abb265244d059a,19950220 Budokan Tokyo Japan,190,
720524,f6e7a3bcad3d34a5967bc5bdecd0d61b,Variéty,1137,1
853073,a49ccb96cc06421ead55fe7dda07feee,The Best of The Damned Marvellous,2254,1
649557,fb59a7eded2a324f89d9d10f9ff0c2f4,Musikexpress 120 Sounds Now,1,1
