release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
1205678,9f32619d38ad4b188600c5f069f9446c,1194601,794664,Jiaolong,,Official,None,English,Latin,1
1073574,7fbdfb3bb707479fac11917b4c1c1811,1094084,54410,Toppers In Concert 2006,,Official,,,Latin,1
151573,c069b6a3f9944efd83d722c151db06f5,418860,216707,Petit Best 3,,PseudoRelease,,Japanese,Latin,1
1052385,86c4281802474ff28a537c38b910a8e5,593798,1221965,Messiah,724356133020,Official,Jewel Case,English,Latin,1
785257,ebfa06ab378542a0918ecce9a8910814,1029598,35001,À toi,602527257754,Official,,French,Latin,1
548276,b4e3666849c34043a80627a332112270,553457,1,Dancemania X3,4988006772854,Official,,English,Latin,1
1233826,8ac5edc19cfe435c801645fa4eab5310,1223549,155207,20091110 The Caledonia Athens GA USA,,Bootleg,,English,Latin,1
695810,b59c7591f8ef477bb37b5deb86658374,959454,1,Extreme Sports 2,,Official,,English,Latin,1
340739,56045c5767bb483aad162dec0a3ad912,675253,493566,One Hand One Foot And a Lot of Teeth,4260005380453,Official,,English,Latin,1
393155,fb11947a374347cf8fbb1bd0968db3e7,717605,432909,Blowtorch,,Official,,English,Latin,1
1309049,3adae3d0db274e6d9b198baa94b039a9,1283640,1,Tempus Viator,,Official,Digipak,English,Latin,1
1261069,f74c46e290e04ff4be96e1c4ece10dce,1245587,1133071,CD Animal,,Official,,Portuguese,Latin,1
896240,bc679edef7c84bf1874a73168bdf82ef,176942,132798,Take Me Home,,Official,,Hawaiian,Latin,1
773075,3fb418f7851e3ca886afed9c3b697bf0,1016257,190184,ALICE MEMORIAL 19761979,,Official,,Japanese,Japanese,1
1252538,a521152e53ec4e5580f8413491253623,1238711,1124085,Grim Monolith,,Official,,English,Latin,1
414257,027b5f110c124662b4cc48acd0d55d77,734922,539631,Stone of Wisdom,,Official,,English,Latin,1
778230,c8efa0bd6a2a4a9e8f255935c6a3f74d,1024066,813472,Grease Das Musical,743212521726,Official,,English,Latin,1
2088697,6f0f9dc0ca564e26a0ed7fc379e3948f,51940,1939,The Greatest Hits Collection,5060555212063,Official,Jewel Case,English,Latin,1
2642770,24c2d098e29349a58b8e41d9d2b49348,2338202,2650923,Immortal Titans on HBO,,Official,None,,,1
607189,60a284e06c474cedaa464bfd601399b2,890599,1,Dynamite Group Sounds Volume 5,,Official,,English,Latin,1
857930,dbc5590ff6e84367a17bd36399e3c546,906913,118408,Interviews With Dating Gurus Dr Paul,,Official,,English,Latin,1
792591,17c97a1878a34d2796318c7add6b0cfc,1035418,101168,Nuh Skin Up,689492061524,Official,Jewel Case,English,Latin,1
1267738,d379415ce2c649b995fa7a652e83bfd8,1251026,1,Läbilõige eesti koorimuusikast,,Official,Other,Estonian,Latin,1
584456,0566be3611664953b153cdd5f35552dd,873034,1,Hispano All Scratchs,,Official,,Spanish,Latin,1
1103969,0aa86d3948634ce0bdce99cacf744a61,1118631,901353,Homeland,,Official,,English,Latin,1
97720,170f30fd6e9f47f8bf8b3d79c5b1d793,466698,12,Valley of Rain  Ballad of a Thin Line Man,740155483128,Official,Jewel Case,English,Latin,1
369210,b9b07c769e1443d488357e3279cddd53,698260,238819,A Live Experience,3426300042880,Official,,English,Latin,1
3082661,cc388bbc24784f298002aca9127ec7e6,2685733,3007962,Goyescas op 11,8007144078874,Official,None,Spanish,Latin,1
859762,bdd82a17147e46cfa7d1d062636981bb,1043036,56408,20090921 Black Session 303 Studio 105 Paris France,,Bootleg,,English,Latin,1
1243270,d95e8e52cf6e403f8d2ecd8f612f1210,1231142,1112250,Roulette EP,,Bootleg,Jewel Case,English,Latin,1
1175877,8f920f80259044c9a8150870a9f8792f,1176220,1193528,Over The Rainbow,4988005703170,Official,Jewel Case,Japanese,Japanese,1
3580158,3a3735e8a1374ad9822a5e969c1b55e2,2349003,41598,Um Concerto a Palo Seco,,,,,,1
3356271,ad3f52bbe7584b5ba19a9925515e58c6,2898469,3225060,After The Storm Complete Recordings,,Official,,,,1
81311,89f63a72cdaf43f18188977efc94015c,442205,139938,Yé quelle heure ,064027411225,Official,,French,Latin,1
624104,4a8aa0b1ddf44d15aa4c1963ca6eed93,903773,170115,Hollywood Cha Cha Cha  Broadway Goes Latin,0765387422325,Official,,English,Latin,1
665346,1c56dfc0e9b33fd58945f4cd0ac66a28,172784,130175,Qui cest celuilà ,731453985124,Official,,French,Latin,1
979962,49e926197fbf4068b877cdd80323e143,484699,252617,21 Grandes Sucessos,,Official,,Portuguese,Latin,1
185066,24991847ec8f470a9491655ac9a5fc8c,543888,128304,Weerzien in Panama,,Official,,Dutch,Latin,1
344749,9d57b08a55a5406cb80c4c04883b30f2,678474,53264,E Pluribus MOTO,,Official,,English,Latin,1
1062257,dca5a5aaa0464658b4b7b5e20726e4c1,1085024,122247,Extraordinary Tale,,Official,CardboardPaper Sleeve,English,Latin,1
265609,c8727b2a3ab14acf84e58c65beb2526b,613013,112015,LEau et le Feu,3428065508793,Official,,Multiple languages,Latin,1
807105,0c290d0219f84068b748c3da82de2380,1046936,552408,Question the Answer,,Official,,English,Latin,1
68375,bdead7f31e0d4708b12b009521cd85e9,424540,187161,Post Mortem Peep Show,5060047110693,Official,,English,Latin,1
2166812,a234abdf178c4210ad5dda27664685a2,865527,35283,From Afar,886975661527,Official,Digibook,English,Latin,1
143458,a2bd8240a5064181b33743f2a4af773f,511338,114202,6D,,Official,,English,Latin,1
26,dd245091b21e48a3b59af9b8ed8a0469,94299,20211,Demons,,Official,,English,Latin,1
206215,1d52a695b2fa4caf8e6747888f8adfaf,233943,33058,5446 Was My Number Anthology 19642000,060768026223,Official,,English,Latin,1
1250267,8cbfb578e2eb43b1b568e479a45b3250,1236767,341957,Midnight,,Official,,English,Latin,1
579105,c3e88f031469405a87207e18fa4bc912,868890,450267,Spots in the Sun,,Official,,English,Latin,1
975738,351291e3814e4fdb9446648dd9eae162,129352,51095,Kamikaze,,Official,,English,Latin,1
39734,5611d63fb0504b29ab3bc5ed70164aaa,43322,31154,Numero Deux,8018344030197,Official,,Multiple languages,Latin,1
3350275,1b4fe1a1a11f4e738bcd0329dcddde73,2893915,1,Keeping The Rave Alive 2020,,,,,,1
978737,4161b5e810b945a6a14fb5aa5ae87cab,789038,582449,Give Up Your Sister,617468016629,Official,Jewel Case,English,Latin,1
440068,8edd680f7ea64bb9a6ffbcc596901da9,763306,557203,Musik deutscher Zigeuner,,Official,,Multiple languages,Latin,1
1019607,9a7a0f7335cc45aab77bb18666b6a9ba,322484,21308,Kissproof World,600704405721,Official,Jewel Case,English,Latin,1
2360184,282c610be36242cba13209817a7b656b,2117263,1,The Best Things in Life Are Free The Ray Henderson Songbook,,Official,None,English,Latin,1
3455567,31c588c7821a4d25ae58b79ddbc1ab6d,2976231,3303008,DRMIS SOUNDSYSTEM,195756105014,Official,None,English,Latin,1
653135,4a19bcfaf96a41faa011f52e4d373a8a,926144,541136,Mis armas favoritas,804071001429,Official,,Spanish,Latin,1
49261,74517c171c734d0cab584816a1305b23,377992,1,Asides  Besides,,Official,,English,Latin,1
674460,0fb3c9a1736c4cdc90770b5c4416668c,943069,807185,Not Our Fault The Request Disc,,Official,,English,Latin,1
1428975,51bebd9d3b6a40beab234b2260bd03e9,53791,143,Gloria,5099748985026,Official,Jewel Case,English,Latin,1
160386,1f81076831a94090a6a1796dbf180dee,524216,365904,Ai tähän väliin,6430012730352,Official,,Finnish,Latin,1
2089780,6908f9cb2a1349b4ac1a3febffce5af5,108613,2232,Jazz Brakes Volume 3,,Official,None,English,Latin,1
3081675,821cdf44a8104b75aa4091cf29264d9b,709408,173959,I Need a Freak,,Official,None,English,Latin,1
914560,c3cb2b59b93b4ae087918879a0c2218a,237482,1,TMF Awards 1999 disc 1,,Official,,English,Latin,1
1607918,b0b77825bd2c407e862d3cb111212f2f,1526377,1477816,Lo ViRoLeT,,Official,,Occitan,Latin,1
1296170,1aced4e3413146b8ab87aa0a6043f19d,1273620,729671,Skilled Trade,,Official,None,English,Latin,1
1122055,d061c0e593b646079def09663588d1a9,1133514,941899,2011 Tour EP,,Official,,English,Latin,1
1258790,f89b691e6c5a4cd9bf7aab2709c556ac,1243815,1130577,Right Here,,Official,Digipak,English,Latin,1
690732,e14616e8050b4b7e8c107020327df741,955563,1,Fröhliche Weihnacht überall,,Official,,German,Latin,1
595038,7f9b70fcb41a4fe3bbe9e918960d1bed,881194,518195,Voodoo Power  Demos,,Official,,English,Latin,1
439566,42660b8a3e1544feb29d2c35227d1cb3,560601,1,Krafty Move An Electronic Tribute to Kraftwerk,7393412015117,Official,,English,Latin,1
2362930,7ac285514ea248e68465dbfb36a8417a,2119526,2375851,Billionaire Boys Club,,Official,Cassette Case,English,Latin,1
3354734,701052e1a10a40ba80ecf0f18635083c,2897360,125605,Release Yourself,,,,,,1
157932,70a3abc697134e04b37b07bcace9f27b,299849,204205,Pollock,613702530128,Official,Digipak,English,Latin,1
107926,18728e17d65c46ff86e565e21d8b2257,478519,5206,Candlemass,727361144821,Official,,English,Latin,1
1220476,de45fd2a1e3c472b8edae7aece3b85fd,1212497,652528,Del mundo hacia Málaga,,Official,None,Spanish,Latin,1
836995,830982b6876b3a79870f1154694d84c2,281287,10624,Araçá azul,,Official,,Portuguese,Latin,1
3356615,f51f58e553434e73a76da285f718f842,2898730,478498,Rare,,Official,,Norwegian,Latin,1
697763,039b34b8ab4c43479f6e81c398383095,693490,92623,Sweet Mystery,724383909520,Official,,Multiple languages,Latin,1
309050,dc365a99fe004ddd88a1b013ebd4696a,648715,31136,Wrong Meeting II,,Official,,English,Latin,1
1248687,569826c0d38942a987927feddc938218,1235511,526299,Teufelskicker  29 MädchenAlarm,886978002921,Official,Jewel Case,German,Latin,1
1139408,fa38f2d0d1784ee58c08b1b6594965de,1147900,31878,Playlist The Very Best of Fred Hammond,,Official,None,English,Latin,1
1296516,8e4349fccb5d4e629c6feb6b05c4029b,1273907,588427,The State Were In,,Official,None,English,Latin,1
244602,49664cbc0966443bba4c7b5c191a5cf6,595836,2130920,Deutsche Marschmusik Volume 3,4034039030628,Official,,German,Latin,1
1100028,3059a46028264d6bb79c8ca4966f5066,1115759,42741,La mia città,,Official,None,Italian,Latin,1
151330,e3f52c53b2e041f98d112f06cc356f9c,517127,317524,CUTIE CINEMA REPLAY,4542519001537,Official,Jewel Case,Japanese,Japanese,1
645114,f6763a9bb3284bc29ffe03289d7ddc96,919687,1,Jungle Jazz,,Official,,English,Latin,1
787278,793bf661b2c748c3a7a99b63891e3b10,813307,1,Super Austria Volume 6,,Official,,English,Latin,1
908122,bea6b29220cb41bfb846fe614b300132,216650,52702,Sally the Swinging Snake,,Official,,,Latin,1
794359,f4f3de59884e4bd1a27abc886e86fa02,1036831,80105,DONT STOP THE NOISE The Best Singles  BSides 19972007,4988002531189,Official,,Japanese,Japanese,1
2994737,cfc352d3239d4179ada148e731f0ea7c,2612819,2640969,The Truth Hurts,195939461920,Official,None,English,Latin,1
2168058,a414b94b9449449385c86ef4c55399f5,1965762,2209630,Hope Is Erupting,,Official,None,English,Latin,1
1254131,f2f593a0d6224828a682f0ac9a158bf9,1240120,1125717,Мачете,,Official,None,Russian,Cyrillic,1
331571,0fd3aa156b3d45bc98d22c5426acaea4,667862,486172,Who Are Those of Leadership,,Official,,English,Latin,1
711787,202798efe375466688f221f6d1f37da2,971660,1,Fierce Disco Remixed,5037128094029,Official,,English,Latin,1
3458479,20657cc6248442098c91667eed3bcae4,2978519,1471032,Zenith,,Promotion,None,English,Latin,1
1217086,4db4d48a4c8d4635bca1c7748630fd8f,1209656,1075191,Tewadny Leih,,Official,,Arabic,Latin,1
1146645,48af1bf2e31244779388bdb503f221b5,1153569,261735,Partners In Hair,,Official,,English,Latin,1
1293732,5571821eed0a47cba18016d167e8364c,1271726,1,Große Erzähler Große Gefühle,4018492240985,Official,Other,German,Latin,1
44960,633cd03b14e74184a5f15e47481f10e6,367044,258952,Birdking,4038846420009,Official,,English,Latin,1
387407,f4e9ecc875244b5c99b73a27f93abe85,712980,455415,Uncle Joshs Letter From Home,,Official,,English,Latin,1
725687,98ee73d746db45a78f5144a40e1e36ac,981764,736565,Unterwegs,,Official,,German,Latin,1
1233721,79ef8fc2d1824521ab4bf06f1269c69b,127189,2292,DJ Play My Blues,788065510428,Official,Jewel Case,English,Latin,1
274225,0d4eaf55e06449caa90ec577c7ae77f3,619625,443173,Confusion,,Official,,English,Latin,1
2489022,1f23947bc6c7486583abbe7fd4e2e81a,2219052,1,Vocals Only 2,,Official,None,English,Latin,1
862753,1764184604a04d02a40a920396c7dfe3,362248,1,25 Rolling Oldies Vol 2,7619929147425,Official,Jewel Case,English,Latin,1
997622,0ce70614db5943ca91ac308ab3675dcb,574205,57023,20040116 Olympia WA USA,,Bootleg,,English,Latin,1
1107799,bf1888bb8f364377a49a9bc4d7165338,1121755,1682277,BBC Music Volume 6 Number 10 Masses and Motets,,Official,,English,Latin,1
267718,13247a18d547481196219aaf079517fa,131244,47462,Tænk hvis du gik glip af noget,5709576816224,Official,,Danish,Latin,1
818179,10cfcd18832d41029363550d351e5501,1055129,276406,Boduf Songs on a Hill at Dusk,,Official,,English,Latin,1
1014368,6a11ecaf7943486ea0d9ce5a4a009e96,675049,284804,Time Will Tell Our Story,683884021226,Official,Slim Jewel Case,English,Latin,1
304268,8f4fd657144847779704ce4b91d3f1f7,644293,64556,Girls Aloud Polydor Performance Masters Sampler,,Promotion,,English,Latin,1
855451,2f8720e6686a432b8425745d8f6dcbe4,245814,1745,The Many Sides of Marty Robbins,011301504128,Official,,English,Latin,1
2170981,f4a5dac10a38477f8c761ddf3456d57a,129289,9262,For the Boys Music From the Motion Picture,075678232923,Official,,English,Latin,1
969974,d776a5fce4284081b0fbdfe89554d5c4,443107,1,Multitrax Eighties Volume 1,,Official,,English,Latin,1
3581865,63c25403cc864475a33f01492057de7a,3072987,1,FIFA 22 Soundtrack,,Bootleg,,Multiple languages,Latin,1
972315,3bb90351fc864abaacd4cfc00102225f,452605,317109,Israeli Folk Dances Volume 1,,Official,,Hebrew,Latin,1
127730,3200947ddd354953b13c904c30a90a27,498492,167549,Renaissance Dance Music,,Official,,English,Latin,1
611031,3392878ce75a410799320b0a1430e0fe,893833,97546,Africa Music from the Nonesuch Explorer Series,075597979329,Official,Jewel Case,English,Latin,1
3458674,3abb4cb8c1554f96bb545b5e69884eef,2978664,3305248,The Slower Way of Life,,Official,,,,1
1375581,511092cb65f04720b16df87d0775c1ee,531738,372448,Sviđa mi se da ti ne bude prijatno,3838859004194,Official,Jewel Case,Serbian,Latin,1
2010231,e24eeff6c3284b379f3251384f41a1f2,1840669,36340,My Old Pal,5011975505815,Official,,English,Latin,1
3454356,1a23859126124d3cbd75f304b1d7f3e5,2975378,845828,Die Playmos Folge 26 Wettrennen um die Schatzinsel,4260229660140,Official,Jewel Case,German,Latin,1
325727,ea51076fbd5348dbbd929bb80977134d,663204,481492,Black Spaces Between Stars,,Official,,English,Latin,1
2086448,e5ced647f5a54fedbd90f782127b376b,1900974,1178437,Codeine Demonz vol 2,,Official,,English,Latin,1
842381,d3ea9f3311a24a4f88845733b626d9cf,963618,3179066,This Old Heart of Mine,8712177010905,Official,,English,Latin,1
1101630,ddaf660150014eaf9280f8767dd731fa,1116915,895920,GREENHORN,,Official,,Japanese,Japanese,1
1063704,def94bdb256b4269b3f4ef85079ee0bc,1086054,1,The Classics Destruction Volume One,5060051617317,Official,Jewel Case,English,Latin,1
79302,9b808160a26b48bcab4d08aae49afb6f,439361,208446,Motherscratcher,,Official,,English,Latin,1
724042,94dcbcfe48484e03886991a6ea5a91d4,94475,3181,Die Propheten,4042564059823,Official,Jewel Case,German,Latin,1
1020828,3b8f9a197c244e2393dc2e2fb00bf32a,707034,132663,Tin Can Alley,,Official,,English,Latin,1
1202637,cdb541a2565c4dbbb8f6b1ea3cbbabc9,1197720,607518,Scope,,Official,,English,Latin,1
93782,07a171308911480d8a7cd7afb5ffe3f7,460609,885277,The Absolute Game,,Official,CardboardPaper Sleeve,English,Latin,1
705670,6bbd07e3afbc482986c5a9b23859b4f7,967014,1,Tranquillity Wild Waters,5012623070020,Official,,English,Latin,1
280943,f1f338e9f97147b39b282c4cf5557101,625225,4350,Mosaic Select Johnny Mercer,094639056224,Official,,English,Latin,1
722076,52798033ac1240be995b4576f3dabea8,979175,4863,The Best of the Anti Nowhere League  Live Animals disc 2 live Animals,636551433020,Official,,English,Latin,1
888615,457fb30859a5490d84211075fcc0b50f,140574,105351,The Day Is Saved,,Official,,,Latin,0
1118080,58d20c8052e441c6a933aeeb0586a457,1130256,1218761,Jazz Meets Musical,,,,,Latin,1
3350410,58e2e4317ba24279a5f3eb84738b1062,2894016,1,Readers Digest Presents  Island Magic Essential Hawaiian Music,889176898143,Official,None,English,Latin,1
350757,5750a61bf9714883a53b1c68542891be,99878,36602,Pushmonkey,060115590124,Official,Digipak,English,Latin,1
1001128,95ec3cc0bc9f48f1b77b560a794e8a41,318592,4632,Love and Hate,5013145206423,Official,,English,Latin,1
979343,617c1aa730454f7fb3978254b59053b7,483411,336875,Lemon Malarkey,,Official,,English,Latin,1
816133,1909c0a737f8427db284cc236fd52203,1053563,46538,Do It Again The Best of Jon  Robin,090771116529,Official,,English,Latin,1
3579974,fde033ff9acd411e9b773158fd142f32,3071582,3151190,Bridge of Spirits,,Official,None,English,Latin,1
2358434,e80a29feec18471c82b2f800c4b0d1ae,2115756,2373832,Christmas Eve,616576193031,Official,CardboardPaper Sleeve,English,,1
197788,c5604afadb093eff90e3f55ac05a8ddb,242190,190,20031022 Benaroya Hall Seattle WA USA,,Official,,English,Latin,1
1291874,bb9ceab8c0cc4dc3bd582d2cc7bfde8a,1270277,170439,Abscission,,Official,CardboardPaper Sleeve,English,Latin,1
2168044,4a3b3e60b3d44a84ac23cc7bc8739a48,1965748,765041,NOTES,4988001476702,Official,Jewel Case,Japanese,Japanese,1
597137,a9f1baf16c7e3082a06d6dd007d23eb5,72525,23449,Old  In the Way,,Official,,English,Latin,1
236833,4c246a55a99c46ada82d59067393da74,588683,566640,Catharsism of a Trigger,,Official,,English,Latin,1
551642,9038b947c47a4236bb82ec323e380d99,830180,332288,My Job Sucks,,Official,,English,Latin,1
1161107,af1304276d1a4f24be2415fdb9f29d57,50613,1049,LeAnn Rimes,4988001946908,Official,Jewel Case,English,Latin,1
588222,de545b4ae5b34cfe998f34dc8dec5bdc,876137,457299,InternetRelease wwwmp3de,,Official,,German,Latin,1
1134747,130e424775d04d54a4c1a2df16b0fd40,1144205,956815,Behind the Scale,,Official,None,English,Latin,1
1160070,03d8aeb766f343c5bc2be7364987430a,1163842,684388,Nowhere or Tammensaari,5065001407734,Official,Digipak,English,Latin,1
512190,341cee0d4a064e3aa6b863c77743b1ea,816166,75450,Svante Thuresson och vänner,,Official,,Swedish,Latin,1
1272498,cf5d722a926645ed8b65a9f70efc6a13,1254812,256643,Nostalgia da Modernidade,,Official,Jewel Case,Portuguese,Latin,1
357254,8afaa4547b874f4185de9a09f7b3c05c,190701,12030,Join Us,,Official,,English,Latin,1
3421610,0f372bdb5cca4f1daa884e60d2ca410a,1167082,2958114,Super Smash Bros Brawl,,Bootleg,None,English,Latin,1
75967,e577c6ebd78146a28306ed31af993bc0,187416,24337,Neveroddoreven,5027731762330,Official,,English,Latin,1
1213178,79e15adcd8a444c2bd2e582cf9a9eb75,1206334,282238,20090727 Barnstormer 1 212 S Henry St Madison WI USA,,Official,None,English,Latin,1
1020196,5c0217c5700c48aca01576033febf8cc,155096,63866,Between Iraq and a Hard Place,095632102321,Official,Jewel Case,English,Latin,1
1196396,1512f562aa3146ec9d94cf4e51543635,1192633,42225,Up Until NowThe 30th Anniverary Hits Collection,886978850126,Official,Jewel Case,English,Latin,1
1183068,53cb748b3513448a951db1c87a4803c5,1181872,87463,The Hits Go On,,,,English,Latin,1
2836016,fe5eec86eea94fc7b84c93c5d320ac82,2490805,955512,Run the Sun Is Burning All Your Hopes,7502238600708,Official,,English,Latin,1
690214,2bb52e5a5ad9450eb2ec49a671ba4112,955136,710961,Fading Memories,,Official,,English,Latin,1
610497,ae7816c43f764416a89e8267dc871134,893349,654906,The Ambient Works,,Official,,English,Latin,1
964045,2994640d93314b7a9db4902bb52e5e22,159985,65638,In My Garden,,Official,,English,Latin,1
854678,d5eb4101f78346d097cf75e327f6091e,855218,150194,Zydeco Sensation,,Official,,English,Latin,1
750313,131ea51bdb3d4ddcb3d4ef3cfc2d4809,1001789,749879,Alt Rock,,Official,,English,Latin,1
1024236,7fd7b41924c1461b8352f734170ab4f9,376793,326454,20050528 Arena Wien Austria,,Bootleg,,German,Latin,1
2089524,628d6ee00f2a4eaf8e393e7adb591625,1903495,2257,Live at Carnegie Hall 1970,3365637840335,Bootleg,Jewel Case,English,Latin,1
612030,54fd6c0d9ca3453e8ba2c7de34bc197c,894657,654908,Altered Images,,Official,,English,Latin,1
1175469,1a2a37cc1e944a5bb0f9d20115142ce8,1175886,1,A Tribute to Some Bizarre Volume 2,,Bootleg,,English,Latin,1
2085929,50b09a10fee940b383cde524e9629d45,1900544,56695,The Janno Gibbs Anthology,3610156590859,Official,,Multiple languages,Latin,1
1162444,a442ee3fe2ca4b64a5484f4f3a4a268d,1165682,993515,Mundo,,Official,,Spanish,Latin,1
512727,a2c94928af7b42268c1a2b2be6c58151,816630,32837,RIP A 12 Collection,5013929333628,Official,Jewel Case,English,Latin,1
330302,a28a2512633d4dc99fb118da33879de4,666807,485299,Wood Dragon,689076194808,Official,,English,Latin,1
329418,d141b558b5144809a2b535f5396fac75,666079,237332,十六夜の月,9784840106665,Official,,Japanese,Japanese,1
671174,ee65df5c98d83bbf83ca1a17d6fd5155,940478,414221,Accelerators,3481573946228,Official,,English,Latin,1
665800,69eb5f4e01914a1a884e22eb91cd3967,936298,693330,Wetenschap versus godsdienst een hoorcollege over grote conflicten van Copernicus tot Dawkins,9789085302032,Official,,Dutch,Latin,1
2096904,1793d00896594a2cb97475be3b2a94db,1909206,3092484,Rock n Roll Radio Australia 1957,5017932000225,Official,Jewel Case,English,Latin,1
1246847,7eb9cb5a956c4253828e140c406684c4,1234063,1098678,Lift Kit EP,,Official,,English,Latin,1
296276,88f49ac92b384fe4bafe584a1f98471f,637489,1,One and Only Rock Ballads,731453594029,Official,,English,Latin,1
744961,fad2eb27c56547839120bf5d671db855,997229,51078,The Chronological Classics Ethel Waters 19351940,3307517075529,Official,,English,Latin,1
2824930,a814464b5c9649928301ed6296067634,119692,32827,Reflector,,Official,None,English,Latin,1
946361,12c194a96a7a47f08f7684bd35a60c3a,355020,197,19810315 Reseda Country Club Reseda CA USA,,Bootleg,,English,Latin,1
852373,72eccbdeff0941568d9f7f76be623a60,893817,365014,Aues Geili Sieche,,Official,,German,Latin,1
235523,27bc9e4f8ca8483a8d454b641026b1c9,450776,140137,Like a Corpse Standing in Desperation,4260063949197,Official,Box,Multiple languages,Latin,1
619607,3ae89449b5f04c0a9a2fab53ceec1daf,900309,666349,Ragga Fever I,,Official,,French,Latin,1
158300,722b7e5b0875459690bee679997c902e,404985,1,Power Partyzone 2,,Official,,English,Latin,1
358180,e3de9daa52d3495a94ab50f0b21393eb,496941,346340,Weiß der Teufel,4035177120776,Official,Jewel Case,German,Latin,1
2639284,15f9a00c9a604babb99fae53404f1f9b,2335319,2647816,Avalanche Original Motion Picture Soundtrack,,,,,,1
3353002,85d40861141d4c028ab1d1873895b338,2896012,3222680,Maybe Somewhere North,700867872740,Official,None,English,Latin,1
559079,e9c25cf7415c448aa1fadbbae4a4365a,850852,1528,Not Fade Away,9002986422945,Bootleg,Jewel Case,English,Latin,1
1004259,14ba81697bf24b6f9546ddaf32068ff0,606705,433712,Night After Night,,Official,,English,Latin,1
1208547,baeb0dc31e3447bd985cb2de99ac58d9,1202445,339545,En las alturas,,Official,None,Spanish,Latin,1
175765,82ab6737157c417bac745a1a4eccc24e,536286,360071,Le dernier pardon,,Official,,French,Latin,1
378871,b013a2ff7f3f4d2282858233a5006f00,706383,1143321,The Symphonies,028944443028,Official,,English,Latin,1
1300414,99dd054914e842c4ba6ebd5f9b58f564,1276647,115599,もっと Hurry Up,,Official,,Japanese,Japanese,1
2168550,218bd64fa97448a9a35df1055bfa3860,1966167,1529796,Chranos,,PseudoRelease,,Japanese,Latin,1
581992,49560667e95a4f409650ebf91c5562f9,871059,1655,BD Blues 19481951,0826596071824,Official,Other,English,Latin,1
3459475,d92d0e3ea3434beb90f32213043647d1,2979310,3305911,ABHORRENT,,,,,,1
465665,73271790fe0f48b9a379fdaa3457fd2f,777208,558597,Colores 2  munkafüzet,,,,Spanish,Latin,1
842441,cef8b2b1217b463ba95bf8f348acae79,915207,543172,That Dreaded Monster What If,,Official,,English,Latin,1
794498,2a3f9242152e4633b00476a883c6a32b,1036931,781299,Its Sno Baby  Not Sugar,4260063630378,Official,,English,Latin,1
623880,50bfca6efd374c44971335e3156abbd2,903609,56272,19811989,,Official,,Spanish,Latin,1
198367,2ac550ece9ca4794885ca101ebfd76f0,554370,1,Linke Soep Februari 2006,,,,English,Latin,1
91172,7a3bd7dcabe841228ddcd85c403ea4c4,451843,63381,Tearing Down the Walls,,Official,,English,Latin,1
93195,3b39404a4a2e44b78003fedc7065a5d3,460257,83758,Bootleg Symphony,5998272704175,Official,,English,Latin,1
1263334,0755f050ecf843caa99b90a279d1cded,1247418,832807,Fallout,859709317151,Official,Jewel Case,English,Latin,1
285015,2df271d00c554b3c9c888809caa5bd99,294331,160901,Pickpocket  Danger Came Smiling,,Official,,English,Latin,1
3155415,bf560472792f4e32bb9bbb4ddc67c211,2743126,3072386,For the Infinity Frozen Dominions,,Official,,,,1
930233,f4ba6ec83cae4a718805276e63039573,379559,858310,Yerbagüena,,Official,,Spanish,Latin,1
749032,62042a18c47843d4b7c797a08699ce04,1000673,167237,Femina ridens,,Official,,English,Latin,1
968700,f6a6989e8136459796cc13917dcdfa64,433104,34886,Time,,,,English,Latin,1
656367,f4b9704771a34a5ab52a318558ace27b,928817,953294,My Fair Lady 1964 Israel cast,7290008388054,PseudoRelease,,English,Latin,1
1287203,47ec1899c9094d5fb38c4920df8f57d9,1266652,1162827,Accordion Capers,,Official,,English,Latin,1
868398,93535d41423041e5b34b73dd233152e8,260274,139350,Magical Healing Mantras,714266991629,Official,,,Latin,1
1281025,833fbfd9ceb448a89a88f1c953024e8d,1245378,41994,Sacrifice,5099973590026,Official,Jewel Case,English,Latin,1
730102,8247c0b2f4f14795b71207a8b5c70bb9,985193,3415,Black Jack,794881828128,Official,,English,Latin,1
687243,c70051aa077d3f81aba0078a3c115be5,509154,839547,5 Minutes More A Tribute,743625538021,Official,,English,Latin,1
532336,71fe5a6dffaf46d58c1cf4cb4a9be80f,832290,1479,Maybe Im a Fool,,Official,,English,Latin,1
1208817,bb8efbf3baff432480265dd6ed9d5d84,1202687,1065233,Places,,Official,,English,Latin,1
1329996,c040dddfeae24feeb9e0e46cc053ce6f,1300338,1216010,Chamber and Instrumental Music,5060113440136,Official,,English,Latin,1
977633,fc6fb63498f74bf5b01e7bd97ac7c6a6,130624,39704,Short Fuse Blues,,Official,,English,Latin,1
856021,b8d2f6c453314f3189495d2bba699d5c,936574,695782,VERB,,Official,,English,Latin,1
2096846,ae989d69135c4ac6839eaa7aeb28ad03,1909166,208141,Cum at the Liquid Fancy Fair,5412690277382,Official,Jewel Case,English,Latin,1
1140846,53913d8209a14f2a8b8ecc2099e3602b,1149027,59092,Du hast mir total gefehlt  16 grosse SingleHits,0602517886766,Official,Jewel Case,German,Latin,1
65571,4fc14277c5a74400903526624dedf151,1031438,293699,Barn Party,,Official,,English,Latin,1
