place,name,place_type,address,area,coordinates,ended
rec-3789-dup-0,Accademia na2ionale cli Santka Cecilia,Educational institution,Viale Pietro cle Coupeortin 30 90196 Roma,id-5060,41929124745,f
rec-33538-dup-0,Sössd N:x Stucl8o,Studio,,,,f
rec-22361-dup-1,Radio Recorcld Sgvdio,Studio,,id-2913,,f
rec-7107-dup-0,A Secret Locaxion,Studio,Christtmas Street Mel1>ourne 3000,id-5121,,f
rec-22404-dup-0,Wood Snt Galoeries,,601 W opcl Sy,id-7961,,f
rec-18877-dup-0,Okran lSovnd,Studio,,,,f
rec-22551-dup-1,Domihatin Stuclio,Studio,,rec-2159-dup-0,,f
rec-40475-dup-0,Mixroom cltucios,Studio,,id-9413,,f
rec-3015-dup-0,Coliseu d0s R33cre:os,Venue,Rua Portast de Sant0 Atão 96 115026,id-5062,387167339140175,f
rec-24297-dup-0,The Vik fbl Jazz,Venue,2640 Main Sdreet Santa M0nics CA 9u0405,id-5283,,t
rec-1058-dup-0,Twilikht Hsll tvdios,Studio,Grefrathetk Germariy,id-72200,,f
rec-53647-dup-1,SduStuStutul,Studio,,rec-7703-dup-0,,f
rec-45120-dup-0,Apple Store Thirdf Strret Primfenade,Other,1415 Third St5eet Prornenade Santa Monzica CA 90401,id-5283,34015417118495360,f
rec-51216-dup-1,Crozsroadso Garak,Venue,,id-23707,,f
rec-13553-dup-0,Talua Kjino,Venue,Görlitster Straße 6 01099 Dryejden,id-7291,5106682313754261,f
rec-25512-dup-0,Newdown Commun'lty Cultural Centre,,Cnr Rintoul  Colombo Stz Newtown Wrllinkt0n New Zealand,id-31090,41312514174778784,f
rec-28661-dup-1,Santuario vli San Bernard:no,Religious building,,id-13310,45492796407,f
rec-18039-dup-0,The tyiv,Venue,170 High Streeg Celtenham,id-29508,519007522074432,t
rec-47641-dup-0,SL Soud S6vduo,Studio,,id-5110,,f
rec-53327-dup-0,Strwwberrybee Pr0duktjon,,,id-7020,,f
rec-32682-dup-0,Canbeahra qTheate Ceritre,Venue,,id-5129,,f
rec-4141-dup-0,The Vkngvart,Venue,42 King St Newtown NSW 2042 Aujtrali,id-5126,33892862151186364,f
rec-39404-dup-0,Iolani Sxpolj Seto Hall,Educational institution,,id-5193,21284646157824580,f
rec-1050-dup-1,Kiner Kon2etsaal,Venue,Roseneirner Sdraße 5 81667 München,rec-7710-dup-0,481313211590463,f
rec-49980-dup-0,Commercial8 Redordin9 Stuio,Studio,112 Cbensvrrt,id-7326,,f
rec-54820-dup-0,vHicl<orie Sound Rec0rding,Studio,,id-21907,,f
rec-56317-dup-0,Gla5s Hant S68dios,Studio,,rec-5282-dup-0,,f
rec-13566-dup-0,FranA0thiffBau,Venue,,id-7948,,f
rec-35027-dup-0,Calibratecl bRekordinv,Studio,,id-5303,,f
rec-49980-dup-1,Comnercial Rcordin Sgudio,Studio,120 Chemgert,id-7326,,f
rec-53492-dup-1,TheJuhhl,Studio,,id-160,,f
rec-51951-dup-0,The Br'ltmke,Venue,,rec-80914-dup-0,,f
rec-22361-dup-0,Rqdio Re1<ord5 Studio,Studio,,id-2913,,f
rec-47271-dup-0,St Cekloa,Religious building,,id-5179,,f
rec-30217-dup-0,Moonee Pordj tudio,Studio,,id-7800,,f
rec-33696-dup-0,Sdudio KOzLKHOLZ,Studio,,,,f
rec-16930-dup-0,ExEx Act'lo,Studio,,id-9655,,f
rec-18479-dup-0,Sdyrene Stuy9os,,,,,f
rec-46450-dup-0,Caled01misn Hall,Venue,Ratissoh Blu Caledonin Hotel Vestre Straridgate 7 4611 Kristiansand Norway,id-12389,,f
rec-34810-dup-0,BBC Radio 2b Studos,Studio,,id-1178,,f
rec-9206-dup-0,CorbNa9n Stydios,Studio,,,,f
rec-31099-dup-0,Blism Sdueios,Studio,,id-7734,,f
rec-55566-dup-0,West Sphr Studio,Studio,,id-102430,,f
rec-14744-dup-0,Musik Gales:e,Venue,,id-70043,,f
rec-24852-dup-1,808s0unts,Studio,,,,f
rec-1688-dup-0,Proligiecs Stufios,Studio,Units E9E11 KG Business zCentre Northampton NN6 7QS United Kingdom,id-7960,52252609179,f
rec-39794-dup-0,DLR Stvc:o,Studio,,rec-271-dup-0,,f
rec-53770-dup-1,RetBm,,,id-40602,,f
rec-25251-dup-0,Malmy Stake,Venue,,id-107042,,f
rec-27282-dup-0,AudidoriumMahtteo dAcuasparta,Venue,,id-8169,426933125456,f
rec-7107-dup-1,A Secreth Locwtion,Studio,Chrisdmas Street Mekbournez 3000,id-5121,,f
rec-57104-dup-0,FestivalMes15iaen au Paeys de la Meije,Venue,La Garaf,,,f
rec-9927-dup-0,Ru5hentsMvnsion,Studio,,rec-221-dup-0,,f
rec-20176-dup-0,An Club,Venue,Σολωμου 1315 Εξάρχεια 10682 Atens Greece,id-12762,3798644723733392,f
