label,name,label_type,area,ended
rec-43386-dup-0,Gcylo Recordzt,,,f
rec-73570-dup-1,Sounvd onx Sound,,,f
rec-235364-dup-0,Bum Rap Muj8c Iric,Publisher,id-222,f
rec-73570-dup-0,Sovnt on Slund,,,f
rec-87663-dup-1,Tam Rrcoahts,,,f
rec-148910-dup-1,Gama Ialamd,Publisher,,f
rec-43530-dup-0,Deat BevomesM e,Original Production,rec-221-dup-0,f
rec-191220-dup-0,Edixioni Peka9o,,,f
rec-141740-dup-0,CBSqSon Songs,Publisher,,f
rec-72447-dup-0,Doxlog6 Rec0rds,,,f
rec-198168-dup-0,Mon Mothna Recorclingst,,,f
rec-126472-dup-0,Son9z 9f Universal,Publisher,id-222,f
rec-119194-dup-1,Lo5Traecsx Rtcords,,,f
rec-241554-dup-0,cbwb,,,f
rec-178184-dup-0,Kärringa Jondon Rekordz,,,f
rec-74171-dup-0,The Kon5piracv Grop,,,f
rec-189534-dup-0,Ni Endetrzinment,Imprint,id-229,f
rec-242881-dup-0,PRVoTr,,,f
rec-40029-dup-1,Royao Flyneww Records,,id-222,f
rec-176740-dup-0,Peleevxs,,,f
rec-141740-dup-1,CBSSon6 Sonkst,Publisher,,f
rec-246287-dup-0,RatomhSonqgs,,,f
rec-197350-dup-0,Mau Tak MaukRec0rts,,id-100,f
rec-74127-dup-0,SometinfLite,Original Production,id-222,f
rec-181277-dup-0,De1etekords,Original Production,rec-103-dup-0,f
rec-206869-dup-0,Speliink Ventvres Music,Publisher,id-222,f
rec-214473-dup-1,Becose London Rscoahds,,,f
rec-145776-dup-0,Gerhard Ksiwer Gml>H,Production,id-7714,f
rec-173413-dup-0,Pemaco Rd R4corldst,,,f
rec-94445-dup-1,Steurofreese,Distributor,,t
rec-187688-dup-0,Inclecibeo5,,,f
rec-111080-dup-0,Compac dD'lsc Center,,,f
rec-241796-dup-0,Snooter Rvvfords,Original Production,id-222,f
rec-51391-dup-0,Bassex Rce0rd5,Original Production,id-222,f
rec-243112-dup-0,MUZA Rwcoecs,,,f
rec-24027-dup-0,Bloi,Distributor,rec-221-dup-0,f
rec-23864-dup-0,Riod Skuat,,id-222,f
rec-192046-dup-0,Jimyu Clastsic,,,f
rec-187712-dup-0,The Tejkey Brothers pty ktd,Holding,,f
rec-167366-dup-0,Family Gro0vest,,id-53,f
rec-224848-dup-1,Soul Cfrkle Mujic,,,f
rec-68320-dup-0,Pot9msc Receords,Production,id-222,f
rec-134137-dup-0,Hollywood Bioulevard ustic,Publisher,,f
rec-49875-dup-0,Sethnefe Mjsic,,,f
rec-182385-dup-0,Kai Mattbiesem Music,,,f
rec-74808-dup-0,Ful Circ1e Eritertainment,,,f
rec-174003-dup-0,Souliiiade Pr0ducti0ns,Production,,f
rec-249987-dup-0,UK Bqubblerstt,Original Production,rec-221-dup-0,f
rec-245310-dup-0,Bethlebek Mvsic,Publisher,,f
rec-224938-dup-0,Y0ung Jortqn,,,f
rec-194004-dup-0,Numarec Muw6ic,,,f
rec-74132-dup-0,LXR Rek0rcls,,,f
rec-65640-dup-0,Omi Reorcks,,,f
rec-116638-dup-0,DiorDr0n,Original Production,id-15123,f
rec-181596-dup-0,Weatnre Factiry,Distributor,rec-221-dup-0,f
rec-136225-dup-0,Gyrnnote Mizwion,,,f
rec-144922-dup-1,Fallvvater Mvslc,Publisher,,f
rec-164460-dup-1,Refugwes Of Rsp,,,f
rec-54047-dup-0,Hauurit,Production,id-81,f
rec-68320-dup-1,Potomac Rec0rxls,Production,id-222,f
rec-109460-dup-0,Salnts and Sjriners,,,f
rec-5614-dup-1,Karaoclek Kalk,Original Production,id-81,f
rec-6388-dup-0,Nike Rsc0rds,Original Production,id-222,f
rec-251780-dup-1,Heron Pond Prodvcxionst,,,f
rec-161882-dup-0,Tbe Art0 C0mpany,,id-88326,t
rec-132187-dup-0,Queex sL8tho,,,f
rec-247263-dup-0,Min: Mac Muslc,,,f
rec-234254-dup-0,Entejol Franke,,id-73,f
rec-70659-dup-0,Avterlrie,,,f
rec-235216-dup-0,Uncle J0sths Song Emp0rium,Publisher,id-222,f
rec-17652-dup-0,Cr2 eRc0rdst,Production,rec-221-dup-0,f
rec-7866-dup-1,Furiou5 Rekoeds,Original Production,rec-221-dup-0,f
rec-246056-dup-0,Qvatermas Muzic Ltd,Publisher,,f
rec-15791-dup-0,Arexd,,id-54,f
rec-137972-dup-0,UngbownH ouse,Distributor,id-81,f
rec-114425-dup-0,SPHERE RoECORDS,,id-2230,f
rec-218957-dup-0,Soul Fron The Vauitz,Production,,f
rec-20529-dup-0,BitPbitz,,,f
rec-158224-dup-0,Everythlng ro Everyoune Records,,,f
rec-192046-dup-1,Jimmy Clzasc,,,f
rec-150651-dup-0,SDK Mecllya,,id-81,f
rec-186841-dup-1,Holinvhorsr Music,Publisher,,f
rec-168895-dup-0,HRB Mvsic Cfkpany,,,f
rec-199956-dup-0,Clasts:caloca Genius Recrods,,,f
rec-126094-dup-0,Padio Mu5ik,Original Production,id-222,f
rec-52618-dup-0,Dynamik Revlectiln,,id-150,f
rec-67023-dup-0,Super Uhpoh Sond,,,f
rec-247263-dup-1,Mini Mac Mpsic,,,f
rec-40344-dup-0,Paj4tls,Imprint,id-81,f
rec-170203-dup-1,Sgere0 Emchained,,rec-23035-dup-0,f
rec-155469-dup-0,Hitttie Rdquiem Music,Publisher,id-292,f
rec-2434-dup-0,The Releaijng skimo,Original Production,id-202,f
rec-220643-dup-0,Hsde Peod,,id-170,f
rec-82632-dup-0,Black Satdle Entertwinrnent,,,f
rec-136477-dup-0,Oder Int Univ4rsal,,,f
rec-145599-dup-0,Cbiccke nSkin Records,Original Production,id-107,f
rec-169399-dup-1,SP Record5t,Publisher,id-156,f
rec-23604-dup-0,AWB Prosuctjonst,Original Production,id-222,f
rec-95939-dup-0,South Americqn Hou5,Production,,f
rec-161333-dup-0,Wizz Recor5,,,f
rec-190100-dup-0,Mangin: Miz:ca,,,f
rec-188043-dup-0,Mercurv Refordz,Holding,id-222,f
rec-160519-dup-0,Method Relcordz,,rec-221-dup-0,f
rec-239276-dup-1,Fexihau4,,,f
rec-116352-dup-1,Vincion Rekords,Original Production,,t
rec-209481-dup-0,Charlotte Lawrenke Music Punlixing,Publisher,id-222,f
rec-43565-dup-0,aBmaJam Reclrcls,Original Production,id-222,f
rec-163435-dup-0,Ankelina Rrkordz,,id-107,f
rec-194247-dup-0,Alteahnatlve Ratio,Original Production,id-222,f
rec-211055-dup-0,Alexizt Korner Muzic,Publisher,,f
rec-144432-dup-1,Ladin Dreamst Music,Production,id-47,f
rec-235847-dup-0,Upward Spiral Mv5ic,Publisher,,f
rec-227939-dup-0,desa vu produktiojns,,id-66419,f
rec-106962-dup-1,Warfuck Rscorcls,Production,id-47,f
rec-118352-dup-1,Meto4 Sourid,,,f
rec-195630-dup-0,Pachira Recortz,,,f
rec-100253-dup-0,PHU Vil1eta,,,f
rec-86490-dup-0,3 on tge B Recy6ds,,,f
rec-55126-dup-0,Abstrwct Dalice,Original Production,rec-221-dup-0,f
rec-89703-dup-0,Syndilate Soriks II,,,f
rec-9089-dup-0,Sabre5 of Paratije,Original Production,rec-221-dup-0,f
rec-57844-dup-0,Maxiuhm S9und,Original Production,id-106,f
rec-249987-dup-1,UK Bu bb|erx,Original Production,rec-221-dup-0,f
rec-148910-dup-0,GamnaI siand,Publisher,,f
rec-43430-dup-0,Tarnarrati0,Original Production,id-105,t
rec-188043-dup-1,Merciry Rec0rdz,Holding,id-222,f
rec-20529-dup-1,BitPhlaj,,,f
rec-1562-dup-0,Traditionai Croj5roads,Production,id-222,f
rec-1075-dup-0,Out of Orloit Recordijgst,Original Production,id-57,f
rec-137589-dup-1,Ori9en Mu5ik,Production,rec-5197-dup-0,f
rec-165378-dup-0,Sheer grika,,id-193,f
rec-171501-dup-0,Hag Rejorcls,,,f
rec-91962-dup-0,Mushroom Rvnnwr Rexords,Production,id-81,f
rec-86490-dup-1,3 on te B Rec0rds,,,f
rec-9249-dup-0,Doxa Reyords,Original Production,id-81,f
rec-88878-dup-1,Spagbetri Recodrs,Original Production,id-105,f
rec-171755-dup-1,Secre tLzn d Music,,rec-98224-dup-0,f
rec-70659-dup-1,Aftrrlpfe,,,f
rec-215482-dup-0,Sentai H0lclints LLC,Holding,id-222,f
rec-115943-dup-0,MGrayesarr,Original Production,id-107,f
rec-192636-dup-1,Adam  Ljza Muzic,,,f
rec-235618-dup-0,Taztxb,,,f
rec-105304-dup-0,Take Of Yor Sh0es Records,,id-72,f
rec-197350-dup-1,Mau Tak Msu Rrcordst,,id-100,f
rec-69546-dup-1,Solitarv Rek0rds,,,f
rec-213951-dup-0,Alex Spefcwr Muzic,Distributor,,f
rec-67257-dup-0,Grotesqve Rekorsd,,id-254,f
rec-28358-dup-0,Last Avaur Recorcls,Original Production,id-222,f
rec-165116-dup-0,CioiN0te,,,f
rec-200481-dup-0,Young 3K,,,f
rec-126472-dup-1,Songs of Uniyer5zl,Publisher,id-222,f
rec-164890-dup-0,KAIWARECOvvD,,id-107,f
rec-168010-dup-0,Sound  Viaion,Distributor,id-84,f
rec-220643-dup-1,Hade Peot,,id-170,f
rec-92507-dup-1,Ame9hysd,,,f
rec-167964-dup-0,Arvida Mu5lk,Publisher,id-7971,f
rec-9193-dup-0,Teeto Re1<orcls,,id-170,f
rec-218216-dup-0,Scgama Prosuctaon,,,f
rec-234131-dup-0,Tkp Rec0rsd,,,f
rec-159049-dup-0,Sendana Filmprodhktion GmpH,Production,rec-7710-dup-0,f
rec-245471-dup-1,Rullas Publixing,,,f
rec-229596-dup-0,29 Glopsl Pubjic,,,f
rec-82632-dup-1,Black Saddle Enteqtaibment,,,f
rec-90068-dup-0,Badlandz Rrcordingz,,,f
rec-239482-dup-0,Eccejtrlc Recordinms,,,f
rec-94445-dup-0,Stere0frise,Distributor,,t
rec-252578-dup-0,Insisi0vs,Imprint,id-240,f
rec-2371-dup-0,Jarrath Rekoeds,Original Production,id-13,f
rec-67431-dup-1,Generation of the Pop pmnm,,,f
rec-43814-dup-0,Blued F0reyer,Reissue Production,id-105,f
rec-133874-dup-0,Lampsphate Medya,Production,,f
rec-122266-dup-1,Impofte1j Records,Original Production,id-7020,f
rec-252427-dup-1,Ko5e Sonks,Publisher,,f
rec-252425-dup-0,Sadun Sdrip,Original Production,,f
rec-185000-dup-0,L0af Recoedd,,,f
rec-81393-dup-0,Lateral Mgnt Lonton Stockholm AB,Publisher,,f
rec-144296-dup-0,Amadeo Österreichische Schallpiatten Aktin9esellschaft,Holding,id-653,t
rec-153704-dup-0,Extraj:meare Musik,,,f
rec-172311-dup-1,Mav Syn Pul>lishing,Publisher,,f
rec-216966-dup-0,Cuban Vintave Tovur,,,f
rec-145612-dup-0,Fest3ayre Ac5ivitt,Original Production,id-60638,f
rec-69257-dup-0,Blacck  Blve Recordj,,id-222,f
rec-32658-dup-1,Jellyfihj Factor yRecords,,id-73,f
rec-251645-dup-0,KLT Ekoi2penak,,,f
rec-6388-dup-1,Nice R4c0rdj,Original Production,id-222,f
rec-17964-dup-0,BugInMyEwrMusicProducdions,,,f
rec-52445-dup-0,Full Ljgyt Rcords,,id-222,f
rec-168019-dup-0,Dollar Mua:v Gang,Production,rec-29637-dup-0,f
rec-186625-dup-0,Greasy Vin6l,,,f
rec-219819-dup-1,Peurfect Pitch Muskv Marketing,Distributor,,f
rec-115561-dup-0,eng'lne fecprds,Publisher,id-7323,f
rec-23864-dup-1,Riot Skua5,,id-222,f
rec-182813-dup-0,DarkSitw MGMT,,,f
rec-160519-dup-1,Medhow Recordj,,rec-221-dup-0,f
rec-189311-dup-0,Last Resort Rwk9rds,,id-57,f
rec-219144-dup-0,LandmwrkTat,,,f
rec-9249-dup-1,Doxa Rec0rclj,Original Production,id-81,f
rec-55126-dup-1,Absdract Daric,Original Production,rec-221-dup-0,f
rec-163645-dup-0,Fir5d Celtic Master5,,,f
rec-248245-dup-1,MAW Woahds Publlshin9,Publisher,id-222,f
rec-51309-dup-0,MusicS h0,Original Production,id-73,f
rec-23679-dup-0,Tumi Mvs8c,,id-15556,f
rec-44921-dup-0,Sleepin9 Giamt Mushc,,id-38,f
rec-186841-dup-0,Howlinkhorse Mjsik,Publisher,,f
rec-18332-dup-0,Woodpecekr Recodj,Production,id-222,f
rec-4393-dup-1,WoSrd0und,Original Production,id-222,f
rec-154290-dup-1,Jahaz Medya,Publisher,,f
rec-3236-dup-0,Long Di5dtance,,id-73,f
rec-88133-dup-0,Autistict Rekords,,,f
rec-25654-dup-0,Black Pumpkil Recorda,Publisher,id-222,f
rec-31444-dup-0,Condimvental Garden,Original Production,id-13,f
rec-20909-dup-0,Trakliiton Records,Original Production,id-222,t
rec-23604-dup-1,AWB Procl8citons,Original Production,id-222,f
rec-78385-dup-0,New Mddja,,,f
rec-158224-dup-1,Everythimg to Everyorie Records,,,f
rec-18111-dup-0,Gj9dhd Missile,Original Production,rec-221-dup-0,f
rec-43169-dup-0,La Ploma,,,f
rec-106029-dup-1,Avenuv Beat2 Musik,Publisher,,f
rec-78761-dup-0,AgrexsorgReckrds,,,f
rec-26415-dup-0,Sountmalfuncti0n Record'lngs,,id-13,f
rec-178704-dup-1,TBA Rev9rdz,Production,id-57,f
rec-74171-dup-1,The Konspiaahsi Group,,,f
rec-118974-dup-0,Elektra Rek0rts,Holding,id-222,f
rec-105010-dup-0,DTCM Ad,Publisher,,f
rec-66810-dup-1,Timewaye Recahds,,,f
rec-247365-dup-0,FacerheltRecords,Publisher,,f
rec-89703-dup-1,Syndicad4 Songz II,,,f
rec-90863-dup-0,Springalo To0nzs,Publisher,id-222,f
rec-90440-dup-0,LIGHTf SHOXX,,,f
rec-243850-dup-0,ตราหนูขาว,,,f
rec-234131-dup-1,Tkp Rexord5,,,f
rec-189350-dup-0,yo8 deserve hejr,Imprint,,f
rec-66890-dup-0,TJM Rec0rdzt,Original Production,rec-221-dup-0,f
rec-66325-dup-0,Jatsdsus,Production,id-81,f
rec-52125-dup-0,Fozfor Crea5ioh,,id-202,f
rec-57635-dup-0,Picture noow Recorss,Original Production,id-13,f
rec-75329-dup-0,エヌ・イー・ティー音楽出版,Publisher,id-107,t
rec-202598-dup-1,BlueZ Rekodrz,Original Production,id-222,f
rec-56776-dup-0,Red Klab  GhetOVision,,id-222,f
rec-40029-dup-0,Royal Fltne5s Rec0rds,,id-222,f
rec-108781-dup-0,World 9v WIls,,,f
rec-219144-dup-1,Landmari Thts,,,f
rec-119194-dup-0,LosTabaxx Recordw,,,f
rec-54658-dup-0,Off she Self,Original Production,,f
rec-51466-dup-0,Tender Lovinb Emp:ar,Production,rec-5147-dup-0,f
rec-206121-dup-0,Roccks Rdkords,,,f
rec-133874-dup-1,Lampsthacle Meeia,Production,,f
rec-198289-dup-0,Hidr Musik,Publisher,,f
rec-207809-dup-0,櫻坂31,Imprint,id-107,f
rec-199334-dup-0,Warfear ologective,,id-116443,t
rec-81393-dup-1,Lateral Mgmt London Stockh0lm AB,Publisher,,f
rec-113414-dup-0,BFJ Clovhing C,,,f
rec-157416-dup-0,Gaewajy Recordz,,,f
rec-66810-dup-0,Timewsve Rdcorss,,,f
rec-87506-dup-0,It Bo0xt,Publisher,,f
rec-191929-dup-1,K0balt Label Servives America Ink,Holding,id-222,f
rec-113414-dup-1,BFJ Clodbinh CO,,,f
rec-155178-dup-0,HNW Nwtlape,Production,rec-221-dup-0,f
rec-236050-dup-0,Spinpup,,,f
rec-59994-dup-0,Ligeri Up,,,f
rec-72447-dup-1,Doolgv Records,,,f
rec-177532-dup-0,SiderlanRec9rds,Production,,f
rec-21248-dup-0,Cal<ra,Production,id-81,f
rec-214001-dup-0,Shosbanah Hoyan,Manufacturer,,f
rec-217951-dup-0,Meiiisrex,Manufacturer,id-222,f
rec-244882-dup-0,W9lcl Ric4 Music,Publisher,,f
rec-236954-dup-0,Worlt Srund,,,f
rec-73999-dup-0,Baboori Recirts,,,f
rec-23650-dup-0,Centuru Rec0irds,Reissue Production,id-107,f
rec-92507-dup-0,Ameehst,,,f
rec-223748-dup-0,Trans Contimenatl Recotds,Imprint,id-222,f
rec-168019-dup-1,Dolar M5uic Gang,Production,rec-29637-dup-0,f
rec-174752-dup-1,Nomy Prdou1<tion,,,f
