label,name,label_type,area,ended
rec-207229-dup-1,Maskayi Brothers Inc,Publisher,,f
id-82800,Trackstar The DJ,,,f
rec-3681-dup-1,Kalingaland Records,Production,id-81,f
rec-42190-dup-0,Weeckend World,Original Production,rec-221-dup-0,f
id-21964,2Fer records,,id-194,f
id-207809,櫻坂46,Imprint,id-107,f
id-244882,Wild Rice Music,Publisher,,f
id-237369,SirLofi,Bootleg Production,,f
rec-9180-dup-0,God Moundain,Original Production,id-107,f
id-39227,Fresco Records Spain,,id-194,f
id-163148,KDirect AG,Production,id-98031,f
id-51665,King of Patio Records,Production,id-9274,f
rec-236030-dup-0,Longtail Mysic,,,f
id-74127,Somethin Lite,Original Production,id-222,f
id-18111,Guided Missile,Original Production,id-221,f
id-37764,Cynic Lab,Original Production,id-105,f
id-224848,Soul Circle Music,,,f
id-213634,eltonjohncom,,,f
id-43467,ziki records,,,f
id-7254,Raucous Records,Original Production,id-221,f
id-214473,Because London Records,,,f
id-238286,Toy Soldier Records,Original Production,id-30897,f
id-45273,Golf Channel Recordings,,id-7020,f
id-210554,Tapes She Said,Original Production,id-5243,f
id-54633,Epervier,Original Production,,f
id-130058,Gotte Records,Imprint,id-222,f
id-181391,Night  Day,,id-221,f
id-79707,Trend,Production,id-651,f
id-168895,HRB Music Company,,,f
rec-190452-dup-0,TΔG MUSIC,,,f
id-200546,800 Wild,,,f
rec-3492-dup-0,Blue Mooj Records,Bootleg Production,,f
id-164894,Bubblewrap,Imprint,id-96,f
id-82516,SAMURAI ROCK,,id-107,f
id-164890,KAIWARECORD,,id-107,f
rec-147216-dup-1,saZon Recordd,Original Production,id-222,f
id-9249,Doxa Records,Original Production,id-81,f
id-247629,CD Kelly Productions,Production,,f
id-144922,Fallwater Music,Publisher,,f
id-147407,Washington Records,,id-222,t
id-23604,AWB Productions,Original Production,id-222,f
id-121106,G Tracks,,,f
id-137531,Disques JMS,Original Production,id-73,t
id-118552,Guest Records,,id-7744,f
id-10399,Inevitable Recordings,Original Production,id-13,f
id-111988,Flying Lecords,,,f
rec-199661-dup-0,Earlybird Record5,Production,,f
id-53935,Chateaurouge,,,f
id-51466,Tender Loving Empire,Production,id-5147,f
id-30808,OtterSong Records,Original Production,id-222,f
id-187601,Yesterdays Gone Records,,,f
rec-177314-dup-0,Double J Musik,Publisher,,f
id-247578,BlackFoxMusic,Original Production,id-326,f
id-146667,Statens Kunstfond,Imprint,id-57,f
id-155178,HNW Netlabel,Production,id-221,f
id-198082,SUB tl,,,f
id-245973,Adub Records,,,f
id-23864,Riot Squad,,id-222,f
id-199978,Start,Original Production,id-21,t
id-201810,HAVELU Records,Publisher,,f
id-162579,Westernmost Records,Original Production,id-30644,f
id-225340,Творческий центр Музыкальный Дом,Production,,f
rec-136477-dup-0,Other Int Umiversal,,,f
rec-246326-dup-0,Mutant100000o,Publisher,id-1178,f
id-227093,Beat Dealer Records,,,f
id-726,Zomba Label Group,Original Production,id-221,t
rec-207459-dup-0,Curci Gernany GmbH,Publisher,id-81,f
id-31444,Continental Garden,Original Production,id-13,f
id-171501,Hag Records,,,f
id-247870,Isolation Tapes,Original Production,id-221,f
id-159116,Mankind Records,,,f
id-157416,Gateway Records,,,f
rec-137345-dup-0,Henson Univeahsal Music,,,f
rec-67023-dup-0,Super Upnon Sound,,,f
id-204419,Myelin Mason,Publisher,,f
id-116643,Berk Demir Muzik Yapim,Distributor,id-5065,f
id-32707,Scandium Records,,id-73,f
id-68792,Sugar Rush,,id-13,f
id-115561,engine records,Publisher,id-7323,f
id-42249,Flyin Eye,,id-222,f
id-234791,Fierro Records,,id-9274,f
id-134733,NOIA Records,,id-20019,f
id-192261,Impex Records,Original Production,id-115445,f
id-209530,5911 Records,Production,id-680,f
id-222673,Danger Hardcore Tracks,,id-82199,f
id-219531,Knock Down Productions,Original Production,id-22275,f
id-174128,Prometheus Studio,,id-254,f
id-174912,Steenhuis,,id-3867,f
id-161632,Black Sun,Original Production,id-5194,f
id-95955,Airship,,id-4014,f
id-192825,Brechin All Records,Distributor,id-434,f
id-82618,Prods in the Dark,Production,id-7307,f
id-235282,Chrysallida,Production,id-4534,f
id-174132,Greased Up Records,,id-7712,f
id-137003,Mali K7 SA,,id-131,f
id-194780,Intelligence Records,Original Production,id-3892,f
id-217484,QualiTon,,id-96230,f
id-94124,Invasi Records,,id-87975,f
id-230858,Unizone,Original Production,id-1805,f
id-161969,KC Studios,Production,id-5902,f
id-202849,Terrain Vague,Original Production,id-5219,f
id-246452,Inglorious Records,Original Production,id-12030,f
id-96135,Big Karma Records,Original Production,id-9399,f
id-196277,La Ga Sta,,id-12762,f
id-41346,Beat Club Records,Original Production,id-22698,f
id-225736,Broadsound Records,Publisher,id-22845,t
id-88191,SNA,Manufacturer,id-41440,f
id-77854,Schirner Verlag,,id-7955,f
id-158226,Fashion People Records,Production,id-40602,f
id-185940,Milligoni Records,Production,id-21912,f
id-206233,Argali Records,Original Production,id-5222,f
id-167072,DayDream Beats Entertainment Records LLC,Distributor,id-23022,f
id-204434,DBoy Records,,id-14438,f
id-133033,Beelink Productions,Production,id-63,f
id-24303,Madacy Entertainment Group Inc,Holding,id-322,f
id-96986,Juicy Juju Records,Original Production,id-5075,f
id-191693,First Light,,id-106,f
id-135234,Cloud Forest Recordings,Production,id-115876,f
id-118047,Nu Communicate Recordings,,id-3871,f
id-110140,Hélice Estudio,,id-26,f
id-224284,FiveOhEight Records,Production,id-73605,f
id-169343,Rebel Records,,id-28381,f
id-156829,Forte Records,,id-4001,f
id-159603,Total Respect Records,,id-12021,f
id-90060,Back To Mono,Original Production,id-48166,f
id-213122,Revolve,,id-88575,f
id-198836,Scallywag,,id-115752,f
id-214117,Echocentric Records,,id-7713,f
id-21714,Rhetoric Records,Original Production,id-5287,t
id-168265,RCM Recordings,,id-115062,f
id-177713,Humble Monarch Recordings,,id-261,f
id-145929,Patchrock,Original Production,id-67476,f
id-189509,美妙生活（天津）文化传媒有限公司,Original Production,id-849,f
id-198090,Sleestak Muzak,Original Production,id-29559,f
id-225785,EITB,Publisher,id-1826,f
id-156451,Lietuvos Radijas,,id-123,f
id-91791,SourceUnknwn,Original Production,id-3882,f
id-139890,Times Are Ruff,Original Production,id-5242,f
id-193912,Malicious Men Records,Original Production,id-101207,f
id-229001,Country Club Corporation,,id-269,f
id-40518,Drumming Monkey Records,,id-7709,f
id-93071,Salvation Music Ltd,Publisher,id-4000,f
id-48718,Loo,,id-98,f
id-396,Rough Trade Germany,Distributor,id-23742,f
id-237910,Farewell Records,Original Production,id-7291,f
id-2772,Function Records,Original Production,id-8319,f
id-173003,ReMission Entertainment,Imprint,id-9541,f
id-130618,Sybaritic Peer,,id-31088,f
id-189443,Barulho Hardcore Company,,id-5150,f
id-60874,Heart  Crossbone,,id-5250,f
id-126395,Bakery Records,Original Production,id-7341,f
id-151673,Great Crap Music,Publisher,id-43994,f
id-241678,SYNTHETIX,,id-23032,f
id-105303,Sello Verde,,id-228,t
id-122606,OMEAC,,id-87944,f
id-119253,Sudamerican Records,,id-26200,f
id-158842,Doble Music Productions,Original Production,id-12314,f
id-175804,Farroupilha,,id-643,t
id-165306,Medellin Records,Production,id-5161,f
id-113920,Honyock Records,Production,id-22910,f
id-181269,No Sunshine Records,Production,id-5228,f
id-162658,Anthems of the Undesirable,Original Production,id-5299,f
id-231711,Talion Productions,Original Production,id-68629,f
id-155889,WCB Wasafi,Production,id-207,f
id-29126,Stoopid Records,Production,id-7295,f
id-248914,AtMoment Rec,Production,id-5420,f
id-156030,Famous Nightclub Publishing,Publisher,id-22353,f
id-75719,Mustin Enterprises,Original Production,id-7789,f
id-231408,OTA Records,Original Production,id-5241,f
id-119542,Croft,Imprint,id-5243,f
id-126837,MVT Music  Vision Trading,,id-4141,f
id-172592,Apostolaat Voor Kerkelijk Leven,,id-105432,f
id-210213,Hyles–Anderson College Music,Original Production,id-26653,f
id-213311,OTA Hands Up,,id-72815,f
id-114944,asociacion los alturenos,Original Production,id-167,f
id-239196,Melody Tracks,Publisher,id-657,f
id-136748,cuba GmbH,Manufacturer,id-69609,f
id-172282,Konzentrisch Music,,id-4313,f
id-139974,Chaos Productions,Original Production,id-41244,t
id-216525,MYHM Mash,Original Production,id-86731,f
