release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
1297475,b96bd8d9264746f88000e45958c4e89d,1274655,683349,マリオネットは眠らない,4988022105322,Official,,Japanese,Japanese,1
399388,75a6099585dc3dcdba54665944b908d4,718964,357268,Emergency,,Official,,English,Latin,1
617643,cebc5149abae4d75bf59a450ea6b8665,898785,33256,Suddenly,730003710209,Official,,English,Latin,1
2839910,eecaabcde4024cd8b8e3ff5aab93f56a,2493785,2817762,Just Fly,,Official,None,English,Latin,1
436195,06a8a06a53f24fe1b9c0bf670a5ee72f,753241,31535,Volume 4 19371940,,Official,,English,Latin,1
1062557,d4d34e79c25e463482808da94f7a993b,1085235,845002,True Myth,,Official,,English,Latin,1
9568,994df2505709439b8e0731c4b3c46218,762743,74007,Cleopatra,030206622423,Official,Jewel Case,English,Latin,1
1150793,505126de778843feabe96e6559529a93,1156817,32020,Nonstop,,Official,,English,Latin,1
989623,7bed97335b33409ca2623a97f006f28d,536508,175626,Somebody Wrote Love,,Official,Jewel Case,English,Latin,1
588222,de545b4ae5b34cfe998f34dc8dec5bdc,876137,457299,InternetRelease wwwmp3de,,Official,,German,Latin,1
125716,9b8320298bc137268ef6a33411fec63a,496527,1670084,Der Ring des Nibelungen,881488100341,Official,,German,Latin,1
2086194,049d7d0e3ccf42c89557b9609f8bae10,1900760,1172968,Apart EP,,Official,None,English,Latin,1
313270,1686e8201975456a9570216a60780f3b,652965,175306,Gradus ad Parnassum,,Official,,,Latin,1
2814861,ca7295b46b044a3cb3d7d781953fdd91,257937,10356,We Got By,075992722261,Official,None,English,Latin,1
718716,e305fc087189332cb3927e8074e829f8,508015,59312,Introduction,781484030416,Official,,English,Latin,1
1090478,9c8ca62582344df78eb479266135d077,1107942,97546,Degenerate Gamer,,Official,,English,Latin,1
169117,a4aeb36668de444a8ebb66b578d06e1e,162793,1,Jazzland Remixed Volume 1,731454228824,Official,,English,Latin,1
1375978,8f025491ed0c46edb592f0d5f0ef37dc,1336717,1261415,In the Wake of Pestilence,,Official,,English,Latin,1
997876,cae3c32597364e22a48d81e8ac88aaa7,580676,252873,With or Without Me,,Official,,English,Latin,1
583731,a0ecc33508d6451a93914269dac9e32f,872455,115618,Desperate Living,5060100666693,Official,,English,Latin,1
995894,8d6c088454d347a09c136082b7ed6451,266118,4542,The Golden Wedding disc 2,,Official,,English,Latin,1
232928,f31046467d944e5395e95e7baf2a33b7,193017,123387,The All Electric House,613878230013,Official,Digipak,English,Latin,1
1245838,49e765e035ab4ed7a7461d0714f13f7b,1233219,1918,Ultimate Creedence Clearwater Revival Greatest Hits  AllTime Classics,888072341623,Official,,English,Latin,1
601978,fcc0f770df143483bdf36f515007bb49,886333,653020,Pärlor och svin,,Official,,Swedish,Latin,1
684124,70be0b030fc745a28afe46b426e6a216,950628,1,Drones Textures Musical FX,,Official,,English,Latin,1
1005383,37d4412a55324f05a0e5cc94f97d9e73,65420,41118,The Compact Collection,5014818900624,Official,Jewel Case,English,Latin,1
371309,c044c78e7f8d4e00a59332d32b5d0f38,699937,2249356,Méandres,8713309921069,Official,,English,Latin,1
1149972,8c773d30f5e146c08fe2cb7ee6394043,1156178,974213,Jazz Panorama,,Official,Jewel Case,English,Latin,1
492311,11de81384acf489fb25e73647c56a867,799714,69537,Scratch,,Official,,English,Latin,1
43440,2addb7dddad64d95bb576d9b216d9372,460537,10157,Start Again disc 2,5017556902806,Official,,English,Latin,1
2366570,87771a82627547aca57b995b47c0f110,161189,44783,As One Aflame Laid Bare by Desire,,Official,None,English,Latin,1
2835868,a397078e018f44c8b39865467d39ff48,1402022,65069,Release Me,886788822221,Official,None,English,Latin,1
1178483,30aeac46da634bcaae3609a6d5a6ddeb,1178315,325256,Lumina,,,,English,Latin,1
363125,0a6c44c7a55a468188ecf5c71a17d2b2,693080,228322,Hip Hop Collage,700177000826,Official,,English,Latin,1
143599,f0dd7a0ffaac4b71bd391d96b45f7e5d,511448,1,DecksnMics 2 Underground Stylez,,Official,,German,Latin,1
413085,8cf52f87284b3af3b870b3185c91cb7d,733274,470256,Partie Traumatic,,Official,,English,Latin,1
1037457,f096f3b119f7489c9a0a50918dc9f517,824356,609056,Orfeón Universitario y El Cuarteto,,Official,,Spanish,Latin,1
2990470,9413619319b3459e9254163f6d4ccda9,2612292,3461,The Complete Capitol Live Recordings Of George Shearing,,Official,,,,1
364074,1947448ee44240a49cfbf231c630d141,693800,299526,Approx Twelve,880918070421,Official,,English,Latin,1
611599,9d9b65dad6414542b50d3288210d90f4,894275,373742,Bite Size,,Official,,English,Latin,1
1299633,5116515ee9dc4b8184fab44d37275a82,1276359,1178318,I Married a Monster from Outer Space  The Atomic City,857252002210,Official,Jewel Case,English,Latin,1
277501,ad5c71082670337cac7ddef5ba44336d,237982,35877,Karma,823107407127,Official,,English,Latin,1
1212614,38c08923dae1494aba083067bec7f58a,1205872,392074,Keep on smashing blue,4988021806480,Official,,Japanese,Japanese,1
387085,9e4977a3637e4412b6ad9013e3aa9c5a,712733,85360,The Horsemen Revelations,5029651004026,Official,,English,Latin,1
1335727,a317b4e3d9fd48fb9106f7b7abe3e010,1304683,31074,The Tokyo Tapes,,Official,,Multiple languages,Latin,1
2486049,aaa5ceeddc384106ac58fc3bd231fb36,2216788,1916773,The Realest Guerilla Of Da Maab,014100078463,Official,Jewel Case,English,Latin,1
186468,4de1c1fb65b54eeeab8f00affe4e41d0,56434,36961,Forever An Anthology,075596210423,Official,,English,Latin,1
2360226,ec0f8b54cf3547c3b7c175c0d62ac54c,2117305,3884,The Trigger Effect,,Bootleg,,English,Latin,1
335251,9d7a528346f54faa98a212537a0e752f,670769,154323,Rebelgrind,,Official,,English,Latin,1
99348,f5d175b0a5ed45c8a4f58a5ea1e245cf,468908,1,The History of No Future,5013929011120,Official,,English,Latin,1
3351312,e6066b4dec874221837b1544e7e10f10,2894718,3214048,Vision of Eden,600028430225,Official,Digipak,English,Latin,1
1133582,ac3b2f8f097c454caeb37bff6c48edaf,934682,14410,20 Greatest Hits,5701861873424,Official,Jewel Case,English,Latin,1
591055,3572e85b161f4711bb37ea59ded41cd4,376427,264498,Ride Free,,Official,,English,Latin,1
1074439,f8d837d7f80541ceadee1e2cd362db6d,1094814,41733,Race Wars,,Official,,English,Latin,1
1033711,3850996c2d1448d1b98b6841c2a90254,870368,646673,Warner Bros SFX,,Official,,English,Latin,1
1129846,2b60d4b902a6470bafac5e95a5363d13,1140124,951300,David Jones,,Official,CardboardPaper Sleeve,English,Latin,1
900675,505d539b4ce04aaf975efe15c8e33f71,529256,111402,One Life for the Family,,Official,,English,Latin,1
742583,38d084a6bc8843b999fae36528c968d0,902572,311,Basic Original Hits,0724348602220,Official,Jewel Case,English,Latin,1
988606,332f889b532a45b29e2c30396af0ee55,529692,1,Superharps II,089408351426,Official,Jewel Case,English,Latin,1
806684,d4afe69960d14f8796445ae191795f6c,1046585,1,Now Hear This March 2011,,,,English,Latin,1
644048,021f973801fa496a93094b916ec01a13,918828,34840,Onderweg,8711255281121,Official,,Dutch,Latin,1
1229152,873ef7a339854b3f878b4ae7cf0d5b5c,1219608,1092383,Bloody Nonsese,5055489251875,Official,Digipak,English,Latin,1
434124,e21f6e7e29bb4cf4929c475b10ab9a73,751456,552995,Mad Weight,,Official,,English,Latin,1
571323,fb4563fa6b3b467fbb96b7ff5a95e1f5,863032,427696,Hear the Music  Bounce,,Official,,English,Latin,1
384802,93088c47b11c4d6dbb41cb4524cfb42f,79646,34914,Bubble and Scrape,,Official,,English,Latin,1
840465,94bac6f0ba554927a2fbbf37ffccad2c,982768,737349,Vietnam War Full Metal Jacket  Platoon,,Official,,English,Latin,1
491340,28a1ce2d42424a46af5b46af7f6a49df,798893,527350,DeFalla,,Official,,Portuguese,Latin,1
269288,848655bfcd1c45b0b01ded73e8185d0b,615726,439892,Der SWF3 Märchenonkel,,Official,Jewel Case,German,Latin,1
364160,de24b3db3a90352c923035df0c4ac2d8,273082,81933,One Two,732115003927,Official,,English,Latin,1
3155970,47acce5ce8c346d386333717e3fa7f00,2743570,3072755,Survival Music 4,,Official,None,English,Latin,1
815085,15b9174046ba3ecea7ecf32bdb57cff4,217719,93819,A Brief History,,Official,,English,Latin,1
321355,9605a75f6b8a4f7ebc7bfc551f1766f7,659662,478131,Counting Heartbeats,5001219522319,Official,,English,Latin,1
1259373,024ac2d84e434c119aa73868b59ab0f3,1244247,999877,Live,,Official,None,French,Latin,1
374680,41734f9ce67c4444b0da9ddae91adf59,702858,1684445,Four Temperaments,,Official,,Multiple languages,Latin,1
463972,9eeab612e43f3de98778db6be3edeb03,207547,82973,Hellboy,4005939656225,Official,,English,Latin,1
976159,79eb78f27cec451892f253723ab0f9f9,869909,641639,Bill Sims,,Official,,English,Latin,1
547800,afa63ded01604cf68040ee8f7f0f479c,844990,1151503,The Complete Music for Solo Piano Volume 38 Les Préludes  Concert Études  Episodes from Lenaus Faust,034571170152,Official,,Multiple languages,Latin,1
1001954,b239134a3cdb4a9c914403b3b49832b4,194091,143287,Synthesizer SuperHits Volume 1,036244180727,Official,Jewel Case,English,Latin,1
2360379,2b023ec159be4b9799bbdb2484d13428,2117439,1,Serve4 Artists Against Hunger  Poverty,,Official,,English,Latin,1
729930,55a853a62e454a9abd7cd7b32ee84cbe,936636,624088,Barbie World,,Bootleg,,English,Latin,1
2084692,fe0772bb238a463f8f714de794290093,1899566,2128064,The Chinchees,,Official,None,English,Latin,1
947594,5d49b8ddc11349cd8cb402ec8d9920aa,362215,131920,Stratosphere Breakdown,5018766953169,Official,,English,Latin,1
697763,039b34b8ab4c43479f6e81c398383095,693490,92623,Sweet Mystery,724383909520,Official,,Multiple languages,Latin,1
1267186,8c70e646a36a49089b4f01c231bf1d5f,1250572,1139465,Essencia do Fado,,Official,CardboardPaper Sleeve,Portuguese,Latin,1
506685,dfb0d524fdb1479c80bc7487dab486c9,811696,281402,96 Remixes,,Official,,English,Latin,1
436072,a0cb04c22c7c4ea6b01164b2661589b1,753116,336924,Promo 2005,,Promotion,,Multiple languages,Latin,1
843171,b7551f0e54e54da392ee09e40b653f51,985866,53139,20020207 Rubber Gloves Rehearsal Studios Denton TX USA,,Bootleg,,English,Latin,1
576854,653bbd1844343e07b4a9e67c09e0bf2b,540655,95664,Power From Hell,803341227057,Official,Jewel Case,English,Latin,1
780966,d5e25bd6a1bb315685ee60c9b8410a15,740540,5160,Am I Evil,,Official,,English,Latin,1
228699,707c53229ccb4a5dacf3bfba42aa2892,581241,1,Bombardiranje New Yorka,,Official,,Croatian,Latin,1
111867,0a41526a906437c7bd4a86a045464a20,205103,55592,RBG Revolutionary but Gangsta,696998905023,Official,Jewel Case,English,Latin,1
1034962,4aa33f70feda460a9e987d6a7eb47cf0,643506,112389,Verbunden durchs Blut,,Official,,German,Latin,1
654650,516484f106704882a2978772bd59c2a3,927377,563856,Infidel,,Official,,English,Latin,1
1332957,9ae7fd768e50443baca821fde7795972,1302673,837985,Balearic Beauty,8715197000116,Official,Jewel Case,English,Latin,1
310001,8671f1d10d4c42fb9a54a0e5086115dd,649658,469343,Elizabeth,,Official,,English,Latin,1
2090312,29a259da8c3a4b328add339e5c36ad28,20086,817,Tubular Bells III,639842434942,Official,Cassette Case,English,Latin,1
917936,4b6b757d0d8b4ced9aa421cd25fab115,593951,390837,Merry Bits of Timber,,Official,,English,Latin,1
988120,894e532db9ca40cd9b98903d200ddaca,449116,295268,The Hired Hand,759333005014,Official,,English,Latin,1
1130418,cf0ead5dabc4413bb9e5783ff85784f3,1140600,621221,Yaktın Beni,,Official,,Turkish,Latin,1
610877,1b38157d72e6400f97f609937fa3ae8c,893699,1,Far East Old and New Part 1,,Official,,English,Latin,1
707208,578a46f36b194e3fb93b01065ffb8c41,968227,725688,Koomurri Dreaming,,Official,,English,Latin,1
1967420,56ee10289ae54c15bf3c55a78f2d3e79,1806992,2001679,حياتي,6281130202166,Official,,Arabic,Arabic,1
929163,1f38d338f56049929a4ff0938d64ef37,319778,223167,ERA,,Official,,,Latin,1
1131354,d93c02cf47864ee4ba971d8a4550ee38,1141382,923565,Golden Revolver,,Official,,English,Latin,1
396224,847e9cc46c24460daa52cb7f45e846e5,270192,8751,Rude Boy,016351451026,Official,,English,Latin,1
907130,c032761dedf243fc8e1ad800e16e0523,239570,8431,Plunge Into Oblivion,,Official,,,Latin,1
1618145,0d5484dab037430b80f801124c4c0cf3,1534530,162979,Песни к кинофильму Иван да Марья,4640001402272,Official,,Russian,Cyrillic,1
402816,ce45204dd0994cca883ece9c9aaaecce,725835,155775,Królowie życia,,Official,,Polish,Latin,1
338981,9095ecaa4ced3921a448e42f984be101,698297,82891,N,5051099777224,Official,,English,Latin,1
2832716,1bff3436109e47c087673fe8703d797a,1721647,1665840,Chasing the Speed of Light,,Official,,English,,1
181123,a10541782a454d54854c1627c41aacef,495368,101262,Acı Gerçekler,,Official,,Turkish,Latin,1
348584,660048a604d84baa8b8fe03e7e45a51a,681571,186433,Im OK,4719862440010,Official,,Chinese,Han Traditional variant,1
785402,9b0f29c05c4a40d09e1a6b805ba684dd,1029702,775640,Street Takes,,Official,,English,Latin,1
900291,b1e055e55f284caabbe63fcc3a49fd54,764860,1,Skratch Magazine Whatd You Expect for Free Volume 7,,Promotion,,English,Latin,1
744567,60a531c6be02491992c13ac765aca2d7,996926,3416,The Chronological Classics Billie Holiday 19451948,3307517104021,Official,Jewel Case,English,Latin,1
937392,72036bbdb9ec4f0ea5d2ee30c37823bf,340324,180143,Customs,,Official,,English,Latin,1
1230829,8f10b3d43ef94a9b916c807add8ee09b,1220979,1,The Network,,Promotion,,English,Latin,1
262851,455a8b810a394f0e917c459d7fe9904e,610656,436292,Meathook Lover,,Official,,English,Latin,1
645638,4999dc351b654a01a6f716b0247d516f,920125,1,The Christmas Collection Volume 4,,Official,,English,Latin,1
2170151,9a411ef5ca1e4d8aa388ea8824e0fab1,1967455,2122925,Tigers of the Year,,Official,None,English,Latin,1
195158,3c69e12413da42c99c7c516bc7203f7e,295468,235523,Start Breaking My Heart,801390008122,Official,,English,Latin,1
112164,adf22df91bc743599ecd80882378c504,483659,337025,The Mad Chinaman,,Official,,English,Latin,1
3155989,f64fc8ee535a4f23a69b64ff9f4ddf2e,2743588,68359,Prima Voce Volume 2,0710357789526,Official,,Multiple languages,Latin,1
322399,ec4fc7d0c6194abdb2f46b25ed62a9f7,660465,10193,20060613 The Ambassador Dublin Ireland,,Bootleg,,English,Latin,1
85268,1f4e114bc70d4caf9e5f8fcc3641f44b,448196,12333,Live,0602498692455,Official,Jewel Case,German,Latin,1
1177513,e5d5a1291c924dd48c89a18d4a04c41f,1177514,1017212,Salsa Macabra,,Official,,Spanish,Latin,1
170743,6e0d16d770c34bb6a9b908ecd6d1e435,105499,1,Knuffelrock 8,5099749473522,Official,,English,Latin,1
2086519,ed3afb145e674eecaa9bb0e824feb560,1901030,1245090,II Saw Live Dopapod Evil Was II,,Official,None,English,,1
787278,793bf661b2c748c3a7a99b63891e3b10,813307,1,Super Austria Volume 6,,Official,,English,Latin,1
491552,a29a9533837c47c3a65b0f97beb14343,799065,1,Brasil Lounge Ambient Essentials for a Groovy Night,090204776276,Official,Jewel Case,Multiple languages,Latin,1
796032,afdef378dc244d939a34f91cc26a42b3,1038253,465718,Альтернативыnet,4620005291829,Official,,Russian,Cyrillic,1
601159,76fa9a0afd7042d68a9907e20b5e7bbb,885619,223910,Im Original Glenn Miller Sound,,Official,,English,Latin,1
201886,49344483855140348abb19baad56fe4a,557393,3331,Greatest Hits,5010946600320,Official,Jewel Case,English,Latin,1
1527211,e8b335f4f0ea4e3a8dde01826752ae83,1462495,1390531,Red on Red,,Official,,English,Latin,1
749841,9fc6a9a5a73b308f8b47744ad76dacbe,1001368,2330772,Live Archive 1,,Official,None,English,Latin,1
757414,065ec69d297340adb602692271b36741,1007723,599427,Raven God Amongst Us,,Official,,English,Latin,1
17498,1a1574b7895641bda5373584a29e4952,234924,24329,Drag,5060058070061,Official,CardboardPaper Sleeve,English,Latin,1
854688,e403779585734fe3a81c57761e6f0d27,855233,154853,Le Grand Bleu,,Official,,,Latin,1
835658,3727526513434d5988991572773c997c,1067770,91919,¿Qual o assunto que mais lhe interessa,,Official,,Portuguese,Latin,1
896731,2db64698c44b419f9914ff68617afa90,178498,133691,Broke Pimpin,099923816621,Official,Jewel Case,English,Latin,1
2993592,5a7c2e9397e7434f9d9e3ea51a87f740,2614796,1422610,Start Again EP,5000732000717,Official,Digibook,English,Latin,1
393844,5228ff80823332d1930c90bb06d43689,749434,1763,3 Doors Down,602517662988,Official,,English,Latin,1
958112,46392d599d66435c866531bd4e11ea32,145627,64631,Sweatin 3 Skatin Satan and Katon,,Official,,English,Latin,1
1098134,70176cbd9260424cadf5bf46af825fdc,1114180,891918,Resurrection,,,,English,Latin,1
932499,0eb6527b669a4a47be0d4e95d9411505,287736,33363,The Very Best of James Galway,,Official,,English,Latin,1
5591,0cb33741770a4c528aab6b2374afd13a,86153,52502,360 Business  360 Bypass,796441804122,Official,,English,Latin,1
1318163,de525df0fab04b2ebbf668b15b622ecc,978734,839916,Alice Nine Complete Collection 20062009,,Official,None,Multiple languages,Multiple scripts,1
35415,8bd7874bc9454e6281354c01951e29da,197016,67631,Passenger,7277017741520,Official,,English,Latin,1
368222,0768238a1a3c40cab787c23767ed08ac,697446,150682,Dwarf Craving An Essence of the First Eight DJ Dwarfs,4046661104424,Official,,English,Latin,1
30158,0250ceffd0fc38ac8d3fb3c968614988,165200,1968,Live From Faraway Stables,724359582207,Official,Other,English,Latin,2
687243,c70051aa077d3f81aba0078a3c115be5,509154,839547,5 Minutes More A Tribute,743625538021,Official,,English,Latin,1
242168,c2a265599a7c493da11ad2cb43d03cba,593725,861705,Venus,,Official,Jewel Case,English,Latin,1
317966,4cce6d306ead3973a125826188fade4b,656823,267507,Dohrála hudba,,Official,,Czech,Latin,1
95751,3d79965f0669490daf4ec7f584597913,463854,323514,Empty My Mind,,Official,,English,Latin,1
2640333,82288f804a4e4a34b23107c2dcf961fc,2321228,940128,FEAT Stato di Natura,0194397501414,Official,,Multiple languages,Latin,1
874993,b458b5899ca6467baa48245ee52dbc00,821813,607102,PERFECT,,Official,,Korean,Korean,1
51062,fefe9668a8784fd48db211b5e268a239,383370,269783,Beluga Pop,,Official,,English,Latin,1
252507,d6c91822ad3b476ca158a585c1ebe91a,152866,179585,Donkey Kong Country 2 Diddys Kong Quest,,Official,,English,Latin,1
2638178,490c239d7f334e77b4da7099864eb91a,2334416,1497997,Mind The Step,,Official,Jewel Case,Multiple languages,Latin,1
2841650,fcaa34ce5b9f4bc4b494203ba241780f,2495162,2822231,Herzblut,9783844907421,Official,None,German,Latin,1
280130,f7a88be1420e47e6a8ec4cf373b24ccf,272022,1,Rave Mission Volume 09,4001617475027,Official,,English,Latin,1
2361002,341482bb36a1478d9d0ee3a5b96a0d8d,212411,46843,Playground Battle,5050467768826,Official,Slidepack,English,Latin,1
974824,7b83c8ff63c04d2fa7cf171d5bec751d,467057,325536,Go Crazy  Kids Alive,,Official,,English,Latin,1
1194168,9c6a90104acf4b5f95d8dc18ae8ed1ba,1190835,138921,Meanwhile in Afganistan,,Promotion,None,English,Latin,1
706625,b4d5072de4a0462d810f5f74ce38de3f,967765,1,Ancona Open Ballroom Volume 3,,Official,,English,Latin,1
1019412,df35a5e7d2c148f4a3ccdade5d37769f,709017,294012,The Best,,Official,,English,Latin,1
550871,8567de906bca4ae1bb2699ef51fa6938,847332,33682,20080811 The Ambassador Dublin Ireland,,Bootleg,,English,Latin,1
1236819,ecfda32f6a564ada8bcc73139c15bb48,1226059,256922,LŒil extatique,3298490680087,Official,,French,Latin,1
1304584,16edecda769e466cae0a6c502c977831,409297,1854005,Grieg Holberg Suite  Grieg 2 Elegiac Melodies  Tchaikovsky Serenade,028942306028,Official,Jewel Case,Multiple languages,Latin,1
816795,fcb9c8912b1b3b268a54b5850b37242a,497419,346601,6 Richtige,4046661053623,Official,,German,Latin,1
815913,2c62b8a4524f4ba6bdee24114dd3e330,1053435,510782,The Sum of Nothing,,Official,,,Latin,1
3455567,31c588c7821a4d25ae58b79ddbc1ab6d,2976231,3303008,DRMIS SOUNDSYSTEM,195756105014,Official,None,English,Latin,1
143392,915cd9fec9524d9d81cda053d6dfae74,511304,350834,Cold Day,687480040124,Official,,English,Latin,1
363954,0e6115b5a5a54f81b441d248bc7fef60,693688,508834,Happy as Larry,9326709001003,Official,,English,Latin,1
609601,2d6f63be91aa3dcd995ce063ab96e3e2,810697,454021,Mashreq Classics,5410377218024,Official,,,Latin,1
370495,ff3e38699efe4cab9ed8ec415dd43456,261690,186079,Drei,,Official,CardboardPaper Sleeve,German,Latin,1
219117,a6a2691db05643ff82d0700640d6d67c,610100,336433,Crápula,,Official,,Spanish,Latin,1
2638684,2cf7cbd8dd19429bb308609ec36763c7,2334819,33982,The Versatile Martin Denny,,Official,,English,Latin,1
782948,94ba9738c0664afd8c52d81a93697e7b,276535,2147162,Midnight Prayer  Illusion,,Official,Jewel Case,English,Latin,1
77317,413dae8f59be487cb351a64118ff4d89,435963,125917,Sherri Jackson,614992000223,Official,,English,Latin,1
529348,32381f65489f46759ac582762554fef3,829750,22492,Timeless Classics,777966415925,Official,,English,Latin,1
771240,68d9d5dd89e64e51a345e9f6a9627f81,326852,227524,Mach Warning Bell,,Official,,English,Latin,1
577431,7bbbcf30a1b74f5a80c9e3cf3642e092,867653,168859,Live at Birkagården,,Official,,Swedish,Latin,1
1083708,79fe1f25fcfc45718bf71c46d6071d01,266355,111548,Put to Sleep,,Official,Jewel Case,English,Latin,1
60239,37f856285a8f4adc9c18ede7540143e9,405327,253411,Paldies ka tu man esi,4740196389423,Official,,Latvian,Latin,1
999390,4eea6ff5872d44e58143bc59c088b27d,583338,160210,All the Kings Horses,886970090421,Official,,English,Latin,1
1530426,25380be70843411186e1ca3f70b79294,1465150,525598,Power Works,,Official,,,,1
1238869,0cbc528120444a8d82adc5b7e326f1d4,1227616,339821,Groovin on a Shaft Cyle,5014644601320,Official,Jewel Case,English,Latin,1
770247,3f01aceff32e4d7a96b7bc2057ed957e,160937,11564,The Best of Dizzy Mizz Lizzy  Live in Århus 96,0724353984724,Official,,English,Latin,1
1164834,d636732dc0da4c7aa824cc612401ef0e,1167555,41158,Kaltenberg Anno MMX,4046661198423,Official,Digipak,Latin,Latin,1
3350897,1ef6a074c97d49ad80ddeff165e12db3,2894416,137877,Autour de Vegas 76,3388334509381,Official,,French,Latin,1
1024813,3aa077a243ce4847951053437e9f8426,733326,542277,20012002,,,,German,Latin,1
1144327,eb19d2225acf4f42b74b25cc3e121c85,1151752,67835,Remixed Abstract Beats,9789077215197,Official,Jewel Case,English,Latin,1
839370,a92a0d0016174028ba17d880b0127b46,960496,234128,The Anatomy of Timo Räisänen,,Official,,English,Latin,1
557995,262b18e62f304156b38798e61326dd54,853073,2254,The Best of The Damned Marvellous,,Official,,English,Latin,1
520492,afc86c59865248a8997579cbb777292d,822840,553379,twelve message,4988007175012,Official,,Japanese,Japanese,1
2486833,0cd14e9ce00841dfa53f29dc8a867d90,2217365,2486861,Jutro,9789536258994,Official,Jewel Case,Croatian,Latin,1
111169,d34dfd32917e479fa1777aefcd12d26c,482492,306639,Drunk and Mean at the Cross Bar,,Official,None,English,Latin,1
3083096,45cbbb656c2e4dc586fdddffdf417135,2686049,3008220,Wild Streets,192641202780,Official,None,English,Latin,1
491023,167b8f720a894bf387a344382274f029,401008,1,Bravo Hits 4,095483206124,Official,Jewel Case,English,Latin,1
750130,3132bb9d3adb4063bbb9613ef3f1bbf9,415648,139206,Lirekassa,,Official,,Norwegian,Latin,1
234,6b0386eee41244a98d3cad54fe5cbdce,95538,60,Ultra Rare Tori,,Bootleg,,English,Latin,1
612035,041ff51edb444d3aa8bd2c8750e95f7b,894662,1,Pioneers,,Official,,English,Latin,1
1155092,42d6353763bb445b95e3f261a219b45d,1101514,252304,Laying Silks and Satins on My Heart Volume 2,,PseudoRelease,,English,Latin,1
1256760,409f2788d3054508b12dcb236e8c0b35,1242190,964694,YoYo Ma 30 Years Outside the Box,886975230723,Official,Other,English,Latin,0
334787,233576da4d974076920895825ffb9e83,480488,287538,Beautiful House,779903800108,Official,,English,Latin,1
3081431,113286596fcc48baa7e59aaee3c17e0d,2684841,3006862,Metal da Morte,,Official,,Portuguese,Latin,1
1275378,3a7289e5e53544a6b497c35a3970c26a,1251543,2104,XX,825646546763,Official,Digipak,English,Latin,1
3082969,8b1c9e7852974886b16b1418b19edc01,2685941,2984484,The Darkest Remixes,,Official,Digipak,English,Latin,1
723304,cf10c9ce73664ae29a8baa8e933d7abe,980025,1,Get That Jive Australian Pop of the 70s,0886970087926,Official,,English,Latin,1
2908,86f1e2406fb449aa841094d705343b1b,229422,2546,No One Can,724388015028,Official,Digipak,English,Latin,1
1616201,f8306b2d17f44499a894d4ecd9dc61d9,1284089,49247,Bring Me the Head of Alfredo García,,Official,None,English,Latin,1
395564,d28d9efef15e4cb298bf584286c16253,120139,77518,Best Hung Carrot in the Fridge,,Official,,English,Latin,1
893241,56862e98800e407193461b545adec62a,165408,53250,Starmaker,,Official,,English,Latin,1
903161,1d1afc1845b948a5867d29e5142fc4d9,191287,1,Club Classics Volume 2,,Official,,English,Latin,1
1252391,cee2ce5df68f4e0c9142d6a3735e1f37,1238568,1123468,Philosophy and Religion in the West,,Official,None,English,Latin,1
1974041,8666ed78ce1c4fa4810fdb877661da38,535072,1,機動戦士 ガンダムSEED DESTINY SUIT CD vol10 キラ・ヤマト×ストライクフリーダムガンダム,,Official,,Japanese,Japanese,1
143932,fca62860bf6241ea8e3211a9bea20cfc,231403,165691,The Charles Atlas Way,,Official,,English,Latin,1
595736,2147b9ab597d4aefaf84073f1650909a,881761,1,Folksongs of the Louisiana Acadians,096297035924,Official,Jewel Case,English,Latin,1
970109,ae6e888afd5c46c5bdacb4d04b99c64e,443243,23845,Turn the Tide PK2001,,,,English,Latin,1
907959,3be192638fde45c3a9f755a14ea81d4a,139208,191,Prism,,Bootleg,,English,Latin,1
300087,960ea0cc2ebf40de8a0e5abe6fcbc180,317478,61158,How to Be Found,829250323253,Official,,English,Latin,1
3459695,8a02e0e4c88f4dbfa220ea179d3e17aa,1240438,536103,Antiquated Love,5450250500044,Official,None,English,Latin,1
1311516,37458b572bea45a28662ed2c0e4942be,1285633,1174415,真・女神転生 LAW DISCCHAOS DISC,4988002271344,Official,Jewel Case,Japanese,Multiple scripts,1
821139,c309bdbbb1cd389a9a7384d2f2b0aa83,250463,60728,Ad gloriam,,Official,,Italian,Latin,1
621043,b3f15c0ebe414f819b64ed2c1705f419,901499,1,Retail Beds 2,,Official,,English,Latin,1
1186495,bfe4d453181846979a57f64e4f8f68aa,1184613,1,Experiments,4260170636478,Official,None,English,Latin,1
183476,b2eaa8f00549479e90d68cbcfac1443b,317439,175568,Na so was,4007198769913,Official,,German,Latin,1
2084916,7815f6b5e5b142f3880a2db3fe000254,1899762,1225963,Bauern und KaffeeKantate,4001408436312,Official,Jewel Case,German,Latin,1
827065,e72f86e7d39545fe8a4383ac02179bc7,1061847,799973,Gods Love Is Unstoppable,5021776151432,Official,,English,Latin,1
670375,154bf7902aab467b8b28cf7f509f401e,939783,698519,Last Corruptive Smile,6427389787270,Official,,English,Latin,1
2489253,94958dd6cb10499e96cce0177f4fcf48,2219233,432390,Empty Rooms,,Official,None,English,Latin,1
1239571,4f7e685ab6864ecfbae800481f1778bf,333477,51446,The Complete Capitol Studio Recordings of Stan Kenton 194347,,Official,,English,Latin,1
601248,46a674031a5d4a85a0742e38100cc693,885693,33153,Culture Shock,,Official,,English,Latin,1
