release,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-746395,id-584914,id-287132,2350 Broadway 4,881005043625,Official,,English,Latin,1
id-523904,id-825358,id-188303,Shades,5413647077710,Official,,English,Latin,1
rec-403671-dup-0,id-726524,id-439897,Rhythn of Life,4012175441959,Official,,English,Latin,1
id-442331,id-758247,id-558771,Youve Been Gone Too Long / Youre Letting Me Down,,Official,,English,Latin,1
id-379448,id-706774,id-8530,North Korea Goes Bang,5018615112860,Official,,English,Latin,1
id-708033,id-968811,id-533580,The Peoples Limousine,,Official,,English,Latin,1
id-953278,id-393055,id-276364,Sooner or Later,,Promotion,,English,Latin,1
rec-1081765-dup-1,id-1101008,id-867096,Never Gonna Give Y0u Up,,Official,None,English,Latin,1
rec-1081765-dup-0,id-1101008,id-867096,Never Gonna Give You Up,,Official,None,English,Latin,1
id-1289130,id-1268131,id-1164722,Through the Blue,,Official,None,English,Latin,1
id-860276,id-947934,id-705038,The Choices We Make,,Official,,English,Latin,1
id-342004,id-676277,id-494416,Polar Living,,Official,,English,Latin,1
id-918821,id-174968,id-2711343,Celtic Nights,718236268926,Official,,English,Latin,1
id-62562,id-410268,id-289102,Escape From South London,,Official,,English,Latin,1
id-979941,id-484653,id-1465517,Four Dumb Kids / Stop That Astronaut,,Official,,English,Latin,1
id-1019904,id-709243,id-520770,ABC Weapons,,Official,,English,Latin,1
id-962630,id-411217,id-289721,Bjesovi,,Official,Jewel Case,Serbian,Latin,1
id-1127517,id-1138142,id-1589795,Eu não queria,,,,,Latin,1
id-401518,id-724652,id-120385,001,5413356760323,Official,Digipak,English,Latin,1
id-317382,id-656366,id-474881,Brilbeer vertelt Technisch gesproken,8711983420076,Official,,Dutch,Latin,1
id-2089753,id-1903683,id-2133355,İhanet,,,,,,1
id-1271260,id-1253815,id-1143714,Styles,,Official,None,English,Latin,1
rec-1725325-dup-0,id-1618328,id-1592554,II,,Official,None,,,1
id-213466,id-567314,id-404717,Pairwhga  Pehigardhpi,,Official,,,Latin,1
id-669323,id-938957,id-697752,こくはく 〜give me a chance〜,,Official,,Japanese,Japanese,1
id-1263463,id-1247520,id-1135161,Creatures Come Alive,,Official,None,English,Latin,1
id-1121773,id-1133280,id-733461,Sea Lion Woman EP,,Official,Cardboard/Paper Sleeve,English,Latin,1
rec-1003022-dup-0,id-618952,id-442625,Abolerigo,,Official,,English,Latin,1
id-846927,id-884966,id-651638,Jet Girl Returns,,Official,,Russian,Cyrillic,1
rec-2360036-dup-0,id-2117132,id-2193515,I Want to Be Your Friend,,Official,,English,Latin,1
id-3354137,id-2896912,id-2934704,All I Got,,Official,None,English,,1
id-3357643,id-2899503,id-3225990,Power of Mind,192641742637,Official,None,English,Latin,1
id-239454,id-591116,id-161886,Royal Flush,,Official,,English,Latin,1
id-1309841,id-1284282,id-1192143,Kita,,Official,None,,Latin,1
id-2992502,id-2613926,id-2417807,Cant Go Home Tonight,,,None,English,Latin,1
id-1316816,id-1289922,id-1202635,Its Worth It,,Official,,English,Latin,1
id-651187,id-924604,id-86412,No Human Words Promo,,Promotion,,English,Latin,1
rec-667846-dup-0,id-937833,id-232820,The First Chaptef,827170090422,Official,,Multiple languages,Latin,1
rec-965889-dup-0,id-412493,id-290650,Send Me am Angel,743215495123,Official,,English,Latin,1
id-1248318,id-1235213,id-1118912,Hey Murder,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-930733,id-306087,id-215024,Another World,706301575628,Official,,English,Latin,1
rec-985762-dup-0,rec-1049573-dup-0,id-791115,Eroti1<a,,Official,,Multiple languages,Latin,1
id-1334854,id-1304096,id-689426,Carla Baptista Alves,5604931181125,Official,,Portuguese,Latin,1
id-847253,id-885403,id-214578,The Funky Chicken Yoke / Get a Line,,Official,,English,Latin,1
id-1579928,id-1504730,id-1448975,A House in Iceland,,,,,,1
id-513842,id-817542,id-603811,光と影,4582114155198,Official,,Japanese,Japanese,1
id-1039143,id-825972,id-610138,C.A.S.I.N.O.,,Promotion,,English,Latin,1
id-293526,id-635094,id-456805,Progres,,Official,,English,Latin,1
rec-1535001-dup-0,id-1468809,id-1399485,Mirancla,,Official,None,English,Latin,1
rec-1535001-dup-1,id-1468809,id-1399485,Mlranda,,Official,None,English,Latin,1
id-747091,id-998967,id-748721,First Demo CD,,Promotion,,English,Latin,1
id-811792,id-1050658,id-791851,February Sessions,,Official,,English,Latin,1
id-178351,id-538345,id-378710,Hanging On,,Official,,English,Latin,1
id-799472,id-1040962,id-784790,La Salle dAttente,,Official,None,,Latin,1
id-481004,id-790181,id-91941,Body Fusion,5012093503769,Official,,English,Latin,1
id-1173328,id-1174135,id-1009132,Afterhours Sessions 05 Raumskaya,,Official,None,English,Latin,1
id-175235,id-324168,id-225785,cords.wires,7035538883088,Official,,English,Latin,1
id-498003,id-804459,id-594497,Metallurge,,Official,,English,Latin,1
id-2994871,id-2615834,id-1633922,Presence,,,,,,1
id-1173325,id-1174132,id-1009131,Afterhours Sessions 03 Rbe,,Official,None,English,Latin,1
id-1337236,id-1305833,id-1116517,Vegitalista,,Official,,English,Latin,1
id-1038815,id-778741,id-3109481,The Crass Menagerie,,Official,,English,Latin,1
id-2643242,id-2338577,id-2651291,Last Ones Standing ELEAGUE Premier 2018,859727946548,Official,None,English,Latin,1
id-963370,id-416997,id-293643,Limmin/Hspace,,,,,Latin,1
id-869319,id-477277,id-332640,Send Help,,Official,,English,Latin,1
id-533673,id-833585,id-615270,Lightnin Joel  John Henry,96297034026,Official,Jewel Case,English,Latin,1
id-277850,id-622738,id-445716,This Is Not An Advertisment For A Conspiracy Theory,,Official,,English,Latin,1
id-1154128,id-1159334,id-979874,Get Up,,Official,None,English,Latin,1
id-533676,id-833587,id-615271,Uit de weg,8717774661390,Official,,Dutch,Latin,1
id-389394,id-714718,id-524586,Sacred Decay,,Official,,English,Latin,1
id-411147,id-732564,id-537894,Rain Sounds for Sleep and Relaxation,,Official,,English,Latin,1
id-997306,id-575007,id-410437,The Groove Jazz E.P.,,,,English,Latin,1
id-2084052,id-1899047,id-2127360,The Ballad,,Official,None,English,,1
id-555464,id-851179,id-473557,Empty Space / Believe It,,Official,,English,Latin,1
id-1614377,id-1531550,id-1486612,Begun to Fight,,Official,None,English,Latin,1
id-1214456,id-1207437,id-1074279,Eyes for You,,Official,None,English,Latin,1
id-649852,id-923468,id-685263,Anima,,Official,,English,Latin,1
id-534083,id-833953,id-615530,Presenting Andre Hubb,,Official,,English,Latin,1
id-718804,id-976779,id-724751,Le chemin du sommeil,,Promotion,,French,Latin,1
id-322095,id-660237,id-478750,Demo 2,,Official,,Multiple languages,Latin,1
rec-968323-dup-0,id-433578,id-305565,Where thr Sidewalk Ends,,Official,,English,Latin,1
id-1264115,id-1248055,id-1135870,Whats Fresh,707541576291,Official,Digipak,English,Latin,1
id-907711,id-218247,id-157756,Chicago Sessions,,Official,,English,Latin,1
id-91829,id-458198,id-320514,Gravity Affects Me EP,,Official,,English,Latin,1
id-76791,id-435274,id-306504,BamBam Babylon Bajasch,,Official,,English,Latin,1
id-542867,id-841169,id-619994,Daydreams,689076528849,Official,,English,Latin,1
id-1006335,id-614910,id-220870,La Isla Bonita,,,,Spanish,Latin,1
id-3355512,id-2897933,id-3390975,re hello goodbye,,Official,None,English,Latin,1
id-76024,id-434189,id-305968,Get Wise Get Ugly Get Sump,,Official,,English,Latin,1
id-3155887,id-2743501,id-3072667,Fumas Back,,Official,,English,Latin,1
id-896785,id-178726,id-133792,Windowpane,,Official,,,Latin,1
id-2388348,id-2140523,id-2258756,Over You,,Official,,English,,1
id-1008608,id-636706,id-311650,Evil TV,,Official,,English,Latin,1
id-319125,id-657825,id-476032,Camera Tricks,,Official,,English,Latin,1
id-1007067,id-627790,id-450480,The Empire Builders,,Official,,English,Latin,1
id-540196,id-839210,id-618823,Who Cares,,Pseudo-Release,,English,Latin,1
id-409519,id-731234,id-536975,untitled,,Official,,English,Latin,1
id-544884,id-842695,id-441207,African Girl,5060139540018,Official,,English,Latin,1
id-666948,id-937178,id-696258,The Storm / Quatermass,,Official,,English,Latin,1
id-1389073,id-1347222,id-1318298,Monster Melodies,,Official,,English,Latin,1
id-834879,id-1067242,id-803993,Do You Feel Like Darth Vader,,Official,,English,Latin,1
id-1326216,id-1297339,id-1212682,Harvester,,Official,,English,Latin,1
id-3353912,id-2896741,id-2740989,Pain,5055199552408,Official,None,English,Latin,1
id-877283,id-88762,id-54034,Kaerimichi,,Pseudo-Release,,,Latin,1
id-3355171,id-2897689,id-3224328,Generations,,Official,None,English,Latin,1
id-495190,id-802146,id-592801,Elephant Step / Turn It Up,,Official,,English,Latin,1
id-713352,id-972799,id-729313,Forever,884502679465,Official,,English,Latin,1
id-653228,id-926217,id-687331,Story of Storm,,Promotion,,English,Latin,1
id-788796,id-1032377,id-777536,Tornado Never Dies,,Official,,English,Latin,1
id-1575113,id-1500826,id-1444471,Slow Burn,,Official,None,English,Latin,1
id-1431827,id-1380298,id-1317814,She Didnt Deserve It Plain Remix,,Official,None,English,Latin,1
id-563724,id-857366,id-480410,Im Afraid Theyre All Talking About Me / Lovers Melody,,Official,,English,Latin,1
id-494583,id-801652,id-592337,Mistreated,,Official,,English,Latin,1
id-736882,id-990707,id-742884,Outer Nebula Inner Nebula,656605869421,Official,Jewel Case,English,Latin,1
id-240554,id-592182,id-348036,Promo 2006,,Official,,English,Latin,1
id-2357865,id-2115297,id-2373292,All You Need Is Love,,Official,,,,1
id-611626,id-894308,id-661126,Fur,,Official,,English,Latin,1
id-1159020,id-1163046,id-986853,Its You,,Official,,English,Latin,1
id-436075,id-753119,id-487530,Yesterdays Gardenias / Isabella Kissed a Fella,,Official,,English,Latin,1
rec-743647-dup-0,id-996217,id-998713,Ensarieia E.P.,,Official,,English,Latin,1
id-748775,id-1000447,id-2906027,Praying Blues / Ada Janes Blues,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-650081,id-923607,id-685360,Bringin It Thegither,,Official,,English,Latin,0
id-2994716,id-2615706,id-2938270,Det er det...,,Official,None,Danish,,1
id-853535,id-896670,id-662959,Demotape,,Promotion,,English,Latin,1
id-424871,id-743786,id-546677,Music and Lyrics,,Official,,English,Latin,1
id-409973,id-731619,id-352671,ep,,,,Spanish,Latin,1
id-2839877,id-2493753,id-2820559,Look Around,735119650005,Official,None,English,Latin,1
id-1971403,id-1810048,id-2006271,Words,,Official,,English,Latin,1
id-1429103,id-1378070,id-1184508,New York Glyptic,,Official,,English,Latin,1
id-1429101,id-1378068,id-1315399,The Great Silence,,Official,,English,Latin,1
id-941763,id-338341,id-225399,No Rules,,Official,,English,Latin,1
id-793390,id-1036044,id-130299,Impetus Viscus,,Official,,English,Latin,1
id-1141453,id-1149506,id-964316,La Caída de Lucy,,Official,,Spanish,Latin,1
id-1305945,id-1281148,id-1187134,The Infinite Monkey Cage Series 4 Episode 1,,Official,None,English,Latin,1
id-150356,id-516449,id-251399,Body Move,,Official,,English,Latin,1
id-44785,id-366545,id-185494,... And Flows Into the Sea,724354181429,Official,Jewel Case,English,Latin,1
id-3358601,id-2900243,id-3226702,2958,,Official,None,English,Latin,1
id-454135,id-768105,id-462339,Have a Good Time,,Official,,English,Latin,1
id-813421,id-1051839,id-792724,The Melody That Made You Mine - Waltz / Sometime - Waltz,,Official,,English,Latin,1
id-3579773,id-3071431,id-3394234,Terapi,,Official,,Turkish,,1
id-1610505,id-1528463,id-1480907,Aint the Same,811868590165,Official,None,English,Latin,1
rec-2538264-dup-0,id-2257283,id-2537528,Fire,,Official,,English,,1
rec-2638604-dup-0,id-2334761,id-791222,Kobe for Dinner,,Official,None,English,,1
rec-2638604-dup-1,id-2334761,id-791222,Kobe foe Dinner,,Official,None,English,,1
id-1615224,id-1532256,id-1487868,Tal vez,889211639465,Official,None,Spanish,Latin,1
id-455669,id-769292,id-567620,Saint Agnes Fountain,,Official,,English,Latin,1
id-1225826,id-1216855,id-836854,Dont Wait for the Rescue Squad,,Official,None,English,Latin,1
id-2641026,id-2336780,id-2649423,Honestly,,Official,,English,,1
id-455889,id-769451,id-236928,All Mine EP,,Official,,English,Latin,1
id-546018,id-843643,id-621499,De Futura Hiroshima,3426300047175,Official,,French,Latin,1
id-1225822,id-1216854,id-1087818,Conta Corrente,,Official,,,Latin,1
rec-1183517-dup-0,id-1182224,id-51522,The Pre|ude,884501773423,Official,Jewel Case,English,Latin,1
id-3356695,id-2898790,id-3225283,Recollexy,859757864829,Official,None,English,Latin,1
id-415278,id-735709,id-540217,Sighnus Satanae,,Official,,Multiple languages,Latin,1
id-554200,id-850076,id-626190,The Soul Lounge,,Official,,English,Latin,1
id-1240234,id-1228735,id-1108306,Make Your Own Movies,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-1118168,id-1130337,id-134333,Nobody Can Take You From Me,,Promotion,,English,Latin,1
id-480720,id-789912,id-583029,Elephant Island,628740657522,Official,,English,Latin,1
id-1280363,id-1261108,id-342352,Chill Mysteries,,Official,Jewel Case,Latin,Latin,1
id-1094570,id-1111248,id-885474,River of Songs From the Mountains of Bhutan to the Oceans of Australia,,Official,,Multiple languages,Latin,1
rec-589191-dup-0,id-876916,id-646351,Live at St-Geruais,,Official,,English,Latin,1
id-1435837,id-1383426,id-1321930,Everchanging Part One,,Official,None,English,Latin,1
id-2170330,id-1967593,id-2212930,Paramite Temple,,Official,None,English,Latin,1
id-1124938,id-1135928,id-945058,Who Put the Gum in Santas Whiskers,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-1312017,id-1286055,id-1195678,Error 404,,Official,,English,Latin,1
id-314386,id-653839,id-121229,I Used to Be a Liberal,,Official,,English,Latin,1
id-314387,id-653840,id-472562,The Woggle-Bug My Little Maid of Oz,,Official,,English,Latin,1
id-78972,id-438767,id-308582,Be a Star,,Official,,English,Latin,1
id-90277,id-455938,id-316074,The Trio of Techno,,Official,,English,Latin,1
id-1251050,id-1237399,id-1122409,Abo Dabo,,Official,,English,Latin,1
id-626260,id-905322,id-670495,Smelli Sox,,Official,,English,Latin,1
id-191799,id-548771,id-388441,Amiga Format CD 37,,Promotion,,English,Latin,1
id-3582828,id-3073716,id-3396029,Blinding Lights,195162026026,Official,None,English,Latin,1
id-69632,id-426108,id-300446,Cityscapes,,Official,,English,Latin,1
id-234417,id-586347,id-310044,Silmarions EP,,Promotion,,English,Latin,1
id-507968,id-812863,id-2549701,Alle middele zen geoahlauf,,Official,,Dutch,Latin,1
id-1575800,id-1501368,id-1444801,Blessed by Darkness,,Official,,,,1
id-651685,id-924930,id-251124,Tagtraeumer / Nachtwandler,,Official,,German,Latin,1
id-1244897,id-1232438,id-1114252,Demo II,,Promotion,,English,Latin,1
id-942037,id-349091,id-1399469,Wrenched,720616128522,Official,Jewel Case,English,Latin,1
id-1329221,id-1299712,id-1215286,Die Gids Vir Grootword,6001212385231,Official,,,Latin,1
rec-1278301-dup-0,rec-1259455-dup-1,id-1151887,Healing Sounds of the Aricients Vol. One,39848022127,Official,Jewel Case,,Latin,1
id-2086103,id-1900687,id-2129728,Runner Runner,,Official,,,,1
rec-652637-dup-0,id-925719,id-201447,Sea of Blve,,Official,,English,Latin,1
id-291830,id-633857,id-455800,Geschichten enden,,Official,,German,Latin,1
id-94586,id-462316,id-322773,Agony,,Official,,English,Latin,1
id-154964,id-520194,id-362954,Summer and You,,Official,,English,Latin,1
id-272638,id-618267,id-442572,Our Lady of the Skies,,Official,,English,Latin,1
id-359154,id-689955,id-505895,Hybride,,Official,,French,Latin,1
id-953196,id-8440,id-2201157,Swing Dance Big Band Party Volume 2,,Official,,English,Latin,1
rec-589254-dup-0,id-876969,id-428092,Relax Your Boey,,Official,,English,Latin,1
id-919833,id-258795,id-184285,Transient,,Official,,English,Latin,1
id-438539,id-134524,id-37204,Straight From the Heart,634904110420,Official,Cardboard/Paper Sleeve,English,Latin,1
id-388946,id-714387,id-396319,Mixed Up Logic,795915950624,Official,Jewel Case,English,Latin,1
id-1027035,id-754644,id-555712,The Gruesome Numbers,,Official,,English,Latin,1
id-2416125,id-2162692,id-2422450,Guitar Workshop,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-117233,id-489755,id-69103,Bang Bang Lover,,Official,,English,Latin,1
id-628290,id-906792,id-622076,Guilty Pleasures,,Official,,English,Latin,1
id-349471,id-682352,id-2390972,In da House,,Official,,English,Latin,1
id-558630,id-853537,id-1230711,Cocked,,Official,,English,Latin,1
id-461237,id-773586,id-570569,Hence Lawrence,,Official,,English,Latin,1
id-578912,id-868760,id-640854,Any Questions,,Official,,English,Latin,1
id-826706,id-1061553,id-799719,♢,,Official,,English,Latin,1
id-876419,id-78003,id-47128,Poltergeist EP,,Official,,English,Latin,1
rec-454135-dup-0,id-768105,id-462339,Have a Good Tine,,Official,,English,Latin,1
rec-454135-dup-1,id-768105,id-462339,Have a Good Time,,Official,,English,Latin,1
id-600542,id-885229,id-406139,D.F.2,,Official,,English,Latin,1
rec-187158-dup-0,id-545371,id-385580,Swurve,,Promotion,Cardboard/Paper Sleeve,English,Latin,1
id-302419,id-642768,id-463387,Once Upon a Time,,Official,,English,Latin,1
id-851899,id-892565,id-152120,Under Suspiction of Ska Attack,,Promotion,,English,Latin,1
id-397316,id-721108,id-194859,The Outcast,5037140001791,Official,,English,Latin,1
rec-502407-dup-1,id-808239,id-405994,Skysrape E.P.,90204038428,Official,,English,Latin,1
id-851895,id-928151,id-688939,Traffic,,Official,,Multiple languages,Latin,1
id-824560,id-1060022,id-798531,Baby Dont You Know,,Official,,English,Latin,1
id-824561,id-1060023,id-798532,Introught the Night,,Official,,English,Latin,1
id-3456905,id-2977223,id-3303791,Little Too Quiet,,Official,,English,Latin,1
id-714767,id-973914,id-730179,Strike The Sky EP,,Official,,English,Latin,1
id-273760,id-619205,id-442814,Can You Take Me,,Official,,English,Latin,1
id-803472,id-1043882,id-82917,Antic,,Official,,English,Latin,1
id-530346,id-830600,id-613411,Kouka,,Bootleg,,French,Latin,1
id-957670,id-398223,id-280198,Bondage Women,,Official,Other,English,Latin,1
id-1101057,id-1116535,id-151370,Sisyphean Task,,Official,Other,English,Latin,1
id-583704,id-872430,id-643538,You Know,600116825117,Official,,English,Latin,1
id-763152,id-904126,id-536749,Coptic Dub,881390257720,Official,Digipak,English,Latin,1
id-1264476,id-1248333,id-1136175,East Lost Luv EP,,Official,None,English,Latin,1
id-942441,id-42406,id-30318,Begin,,Official,,English,Latin,1
id-574612,id-865536,id-638233,Singing the Boundaries,,Official,,English,Latin,1
id-1037586,id-816659,id-603228,Aurora Falls EP,,Official,,English,Latin,1
id-1120169,id-1131963,id-939803,Special School,,Official,Digipak,English,Latin,1
id-1329958,id-1300312,id-1216001,NanoM+ / Untitledºº,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-24672,id-311018,id-218128,Your Place or Mine,,Official,,English,Latin,1
id-504924,id-810278,id-232289,Arte De Ben Morire,,Official,,English,Latin,1
id-3350384,id-2893996,id-3220479,Skater Boy,,,,,,1
id-1044870,id-1070870,id-759653,Hummingbird Remixes,,Official,Other,English,Latin,1
rec-1311401-dup-1,id-1285541,id-162821,Hi L:te,8713299706257,Official,,English,Latin,1
id-1299413,id-1276193,id-1178092,Juliette,,,,English,Latin,1
id-65708,id-396636,id-872382,Freedom,,Official,,English,Latin,1
id-1301677,id-1277975,id-1180791,Hausu EP,,Official,None,English,Latin,1
id-714499,id-973712,id-538429,LIGHTNING AND THUNDER Didjeridu Dreamtime volume 2,3371390472034,Official,,French,Latin,1
rec-1337969-dup-1,id-1306366,id-1100909,First C9ntact / Damage,,Official,,English,Latin,1
rec-1337969-dup-0,id-1306366,id-1100909,First Contaxt / Damage,,Official,,English,Latin,1
id-995545,id-564245,id-402514,Suicide Parlour,,Official,,English,Latin,1
id-269556,id-262719,id-186819,What Goes Around,44001400223,Official,,English,Latin,1
id-893129,id-518536,id-362000,Défi De Plus,,Official,,French,Latin,1
id-1130398,id-1140581,id-951829,Your Kiss Is Like a Strike,,Official,Jewel Case,English,Latin,1
rec-239454-dup-0,id-591116,id-161886,Royao Flush,,Official,,English,Latin,1
id-461948,id-774167,id-570966,Shh... Camille,,Official,,English,Latin,1
id-666062,id-936488,id-175274,Underground,,Official,,English,Latin,1
id-2993651,id-2614851,id-2937550,Strike,5054285355244,Official,None,English,Latin,1
id-250385,id-600805,id-429427,Life Beneath the Sun,,Official,,English,Latin,1
id-1106492,id-1120680,id-905864,Tamla Meets Tijuana,,Official,,English,Latin,1
id-2997765,id-2595134,id-729115,Lunokhod,,Official,None,English,Latin,1
id-732223,id-986843,id-740432,Married to the Sea,,Official,,English,Latin,1
id-2839557,id-2493498,id-2584800,Earsplittin,,Official,,English,Latin,1
id-2717685,id-2398542,id-2720464,Ozobia Special,,Official,,,,1
rec-3457534-dup-0,id-2977716,id-3301608,Stuck Iri The Middle,,Official,None,English,Latin,1
id-450936,id-765414,id-564449,Where the Loves Has Gone EP,,Official,,English,Latin,1
id-828707,id-1063044,id-800910,Deadbyfiveoclock,,Official,,English,Latin,1
id-2171675,id-1968596,id-2214112,Ghost Alex Hobson Remix,,,,,,1
id-565581,id-858787,id-633087,Carrion Wraith,,Official,Jewel Case,Multiple languages,Latin,1
rec-960316-dup-0,id-1039774,id-588315,Patcbwork Heart,32511060129,Official,,English,Latin,1
id-740766,id-993904,id-744893,The Cumshots,,Promotion,,English,Latin,1
id-573242,id-864414,id-170909,Summertime Summertime / Searching for You,,Official,,English,Latin,1
rec-944908-dup-0,id-348149,id-243796,Eroc,,Official,,,Latin,1
rec-390550-dup-1,id-715797,rec-524773-dup-0,U.S. Army Caualry Calls,,Official,,English,Latin,1
rec-739000-dup-1,id-992403,id-743939,Obsessiom,,Official,,English,Latin,1
id-955128,id-388407,id-273278,One for the Road,,Official,,English,Latin,1
id-1801504,id-1475497,id-1195569,The Grand Continuum,4260125295163,Official,Jewel Case,English,Latin,1
rec-739000-dup-0,id-992403,id-743939,Obsession,,Official,,English,Latin,1
id-849364,id-888544,id-655221,Un dernier baiser,,Official,,French,Latin,1
id-2360850,id-2117841,id-2375843,Beat Saber Original Game Soundtrack Vol. II,,Official,None,,,1
id-1294391,id-1272230,id-1171435,V.V.,,Official,,English,Latin,1
id-194153,id-550923,id-81706,Girls + Boys,743212233223,Official,,English,Latin,1
id-726894,id-982749,id-737340,Mamut,,Official,None,Spanish,Latin,1
id-3584255,id-3074832,id-3396974,RightNow,859762193358,Official,None,English,,1
id-1172517,id-1173447,id-177234,Love Me Forever Dam Dam Dam,90204417322,Official,,English,Latin,1
id-425395,id-744267,id-547068,Milady Lena,,Official,,French,Latin,1
id-1183492,id-1182204,id-1027989,Bump,,,,English,Latin,1
id-913706,id-238140,id-140811,Tierradentro,,,,Spanish,Latin,1
id-1122667,id-1134051,id-942664,Weed Nirvana,,Official,None,English,Latin,1
id-811650,id-1050558,id-240882,From Here to the Streets,634479089664,Official,,English,Latin,1
id-2639773,id-2335732,id-2648190,Shine Down on Us,193483177670,Official,None,English,Latin,1
id-2535454,id-2255182,id-2534671,Configurations,,Official,None,English,Latin,1
id-947872,id-383877,id-270080,Im Ok Yer UK Breadfoot Live in the UK 2002-2003,,Official,,English,Latin,1
id-420346,id-739945,id-110678,El Primitivo / Wont Let You Down,667548503914,Official,,English,Latin,1
id-262631,id-610415,id-410612,Teil 1,,Official,,German,Latin,1
id-857194,id-939637,id-698356,Demo,,Promotion,,Polish,Latin,1
id-122328,id-493880,id-161347,So Straight,,Official,Cardboard/Paper Sleeve,English,Latin,1
id-1090794,id-1108180,id-879588,Stenography,,Official,,English,Latin,1
id-326090,id-663506,id-481775,Feever EP,,Official,,English,Latin,1
id-1305779,id-1281042,id-1187034,Idle,,Official,,English,Latin,1
id-2169716,id-1967108,id-2036090,Sheet Metal Module 2017,,Official,None,English,Latin,1
id-193532,id-550323,id-389775,Hold On,,Official,,English,Latin,1
id-476540,id-786404,id-3063502,Illusion of Existence,,Official,,English,Latin,1
id-1326350,id-1297445,id-396883,Komplaints Department,,Official,None,English,Latin,1
id-344740,id-678473,id-258281,Asking Forgiveness,,Official,,English,Latin,1
id-138999,id-507924,id-353241,Open Your Mind,,Official,,English,Latin,1
id-62080,id-409355,id-222930,Im a Gabber Baby,,Official,,English,Latin,1
id-345831,id-679322,id-497008,やめられない やめられない,4988102148355,Official,,Japanese,Japanese,1
id-787807,id-1031571,id-776882,Corsica,3357511502040,Official,,French,Latin,1
id-1079200,id-1098873,id-315448,Lucky Stiff,,Official,,English,Latin,1
id-2840191,id-2494022,id-2820883,B.G. Fucking Speedcore   ,,,None,,,1
id-310148,id-649826,id-469515,The Snowmoile Driver Tells His Story in Song,,Official,,English,Latin,1
id-225466,id-578086,id-412635,Смерти нет,,Official,,Russian,Cyrillic,1
id-1002006,id-607393,id-434093,Abrabo Ogizigizi Special,8712618800829,Official,Jewel Case,,Latin,1
id-909856,id-219471,id-133762,Demo 2004,,Promotion,,,Latin,1
id-1025965,id-741744,id-544658,4 Choices,,Official,,English,Latin,1
id-911982,id-449353,id-314967,Colossal,,,,English,Latin,1
id-817887,id-1054889,id-428016,Пульс 1. Музыкальный компьютер,,Official,,Russian,Cyrillic,1
id-1294977,id-1272670,id-1172190,How We Funk EP,,Official,,English,Latin,1
id-1294970,id-1272662,id-1172183,The Way You Feel,,Official,,English,Latin,1
id-167779,id-529783,id-189746,Initium,,Official,,,Latin,1
id-347092,id-680355,id-497982,Motion Sense,,Official,,English,Latin,1
id-2990672,id-2612460,id-2929617,Shining Days,4580074474359,Official,None,Japanese,Japanese,1
id-375571,id-703563,id-465953,Colours,,Official,,English,Latin,1
id-842491,id-985044,id-739026,The DOOM Song,,,,English,Latin,1
id-434309,id-751602,id-553099,Weathered Pines,,Official,,English,Latin,1
id-3455743,id-2976360,id-3039766,space fling,,Official,None,English,Latin,1
id-944297,id-350917,id-245831,Moviestar 98,,,,,Latin,1
id-1297373,id-1274575,id-535373,Metamorphic Illumination,728182501220,Official,Jewel Case,English,Latin,1
id-1265050,id-1248815,id-974275,The Blood EP,,Promotion,None,English,Latin,1
id-48591,id-371024,id-260389,Fountain of Tears,,Official,,English,Latin,1
id-1178804,id-1178566,id-366897,Big City,,Official,,English,Latin,1
id-511203,id-815417,id-439226,Burnin Love,7350019913000,Official,,English,Latin,1
id-1296020,id-1273500,id-1173491,Chocolate,,Official,Jewel Case,Malayalam,Latin,1
id-835738,id-1067814,id-758830,Number 2,,Official,,English,Latin,1
id-878595,id-34850,id-10149,Beautiful Birdsong,,Official,,,Latin,1
rec-937046-dup-1,id-336190,id-233345,Neu-Ah,,Promotion,,English,Latin,1
rec-937046-dup-0,id-336190,id-233345,Ney-Ah,,Promotion,,English,Latin,1
id-1281572,id-1262099,id-154112,Come On – Lets Work,,Official,,English,Latin,1
id-2538665,id-2257603,id-2537954,Broken Hi$tory,,Official,None,English,Latin,1
id-444552,id-760119,id-2622532,Rambling Blue Eyes / Build Me a Cabin,,Official,,English,Latin,1
id-1174342,id-1174950,id-321816,New York City,,Promotion,Cardboard/Paper Sleeve,English,Latin,1
id-165433,id-527940,id-368926,Keep On Walking,,Official,,English,Latin,1
id-739000,id-992403,id-743939,Obsession,,Official,,English,Latin,1
id-530972,id-831117,id-572329,Schwarzfahrer,,Official,,German,Latin,1
id-1168165,id-1170089,id-761201,Delusion of Hope,,Official,,English,Latin,1
id-3015742,id-2633135,id-1485440,Winds of Change,723721869922,Official,Jewel Case,English,Latin,1
id-382483,id-709158,id-520724,Blackest Ever Black Electroacoustic UPIC Recordings,825646432127,Official,Jewel Case,English,Latin,1
id-713729,id-973090,id-729492,Ashes of Dystopia,,Official,,English,Latin,1
id-853638,id-1001733,id-751336,nika+rory,,Pseudo-Release,,English,Latin,1
