label,name,label_type,area,ended
id-214635,Miss Bean Musique,,,f
id-115469,Diabolical Productions,,,f
id-222473,K2HD,,,f
id-72082,Shadooby Records,,,f
id-42855,Punch Drunk Records,,,f
id-126803,D. Prosper Music,Publisher,,f
rec-78838-dup-0,Sixt3en Mvsic,,,f
id-229882,KevStar Records,,,f
id-247151,WMBB Records,,,f
id-234909,WOOLY ARTS,,,f
id-211912,Antishok Fresh Records,,,f
id-66231,Big Embarrassment Records,,,f
id-219679,Eclipsemusic,,,f
id-199210,The Walt Disney Company Germany GmbH,,,f
rec-88007-dup-0,Jungleligity,Original Production,,f
id-106987,Adidjahiem,,,f
id-96578,Don Dada Records,,,f
id-129965,Virtual Vinyl Records,,,f
id-77562,Millennium Classics,,,f
id-54619,Amygdala Music,Original Production,,f
id-99240,Resonecia,Publisher,,f
id-143806,YAOP,,,f
id-173120,Uncle Pete Music,,,f
id-77037,Crossworld Vintage,,,f
rec-48995-dup-0,JahMen Music Group,,,f
id-246601,Loki Artist Group LLC,,,f
id-222109,Paradine Global,,,f
id-64969,Audiocomm International,,,f
id-195197,Electric Pow Wow,,,f
id-140772,train,,,f
rec-138880-dup-0,Prospectife Music Magazine,,,f
id-222298,Black Road Music Inc.,Publisher,,f
id-243071,DJ Nabs Productions,Production,,f
rec-61756-dup-0,Ruvber Dubber Records,,,f
id-139052,KaK Media,,,f
id-192407,Les Disques Noirs,,,t
id-98222,Sebring Arts,,,f
id-74726,Undeniable Records,,,f
id-66121,Demolition Publishing,Publisher,,f
id-202989,Dealers Choice Sound Recordings Inc.,,,f
id-182628,Proof Avenue,,,f
id-75984,Sun Bliss Music,Publisher,,f
id-236964,Kymi Music,Production,,f
id-172236,Happy Fish Music,,,f
id-242252,Teamwrk Records Pty Limited,,,f
id-149231,New Ralph Too,Production,,f
id-173630,Leftoverz,,,f
id-149788,CBS April Music,Publisher,,f
id-176086,Ascapuzi,Publisher,,f
rec-84067-dup-0,Superbuton,,,f
id-202677,Bob Abbott Music Inc.,Publisher,,f
id-205886,Cookie Jar Music LLP,Publisher,,f
id-41104,Dialect Accent Specialists Inc.,,,f
id-227962,Spooky Never Sleeps,Production,,f
id-187707,Excentrix Records,,,f
id-187701,Black Jesus,,,f
id-159268,UBAHN,,,f
id-106279,Benjamin Booker Music Publishing,Publisher,,f
id-64043,Positive Youth Promotions,,,f
id-245637,Sergio Daniel,,,f
id-238298,Robinhill Music,Publisher,,f
id-78035,Spot Records,,,f
id-84067,Superbutton,,,f
id-153549,Mellowtone Records,,,f
id-243494,3WO Records,Original Production,,f
id-243496,La Pépite,,,f
id-157276,Hinker Music,,,f
id-120570, Records,Original Production,,f
rec-252580-dup-0,Magosja Records,,,f
id-116354,impresarii,,,f
id-140794,Spookytree Music,Publisher,,f
id-69003,KiWi Records,,,f
id-82055,元音工坊,,,f
id-204598,Bae Music,Publisher,,f
id-106475,Silvernoise Records,,,f
id-79293,Sexy Beast,,,f
id-204591,Ken-Rick Music,Publisher,,f
id-134959,Amélie Aime le Cinéma,Distributor,,f
id-116174,Fuchsteufelswild Records,,,f
id-92079,Gort Sound  Music,,,f
id-151728,Musica Sancta ltd.,,,f
id-235186,Platform B Recordings,,,f
id-205261,Pass n Fly Records,,,f
rec-171819-dup-0,Najquaw Production,Production,,f
id-156010,Tin Man Games,,,f
id-134554,Ground Zero,Publisher,,f
id-31226,Nova Express,,,f
id-55984,Factual Records,,,f
id-214992,Out The Blue Records,,,f
id-189859,L. H.,,,f
id-151720,EMI Catalogue Partnership,Publisher,,f
id-135311,Tender Heart Records,,,f
id-58830,Detuned Radio Records,,,f
id-152033,Match Music,,id-54410,f
id-249727,Southside Jamaica,,,f
rec-240288-dup-0,Entkumstung,,,f
id-155283,BRUCH,,,f
id-80815,Sadayatana,Production,,f
id-107587,LTC,,,f
id-231733,Muerte al silencio,,,f
rec-246056-dup-0,Quatermajs Music Ltd.,Publisher,,f
id-163714,My Animal Home,,,f
id-84486,Cattail Music,,,f
rec-77024-dup-0,Blackinds Productions,,,f
id-250649,Lenin Comps,,,f
id-125456,Jinn Records,Original Production,,f
id-161677,Alternativa Representa S.A. de C.V.,,,f
rec-679-dup-0,Blunt Force Recorcls,,,f
id-245382,Terrace  Maky,Original Production,,f
id-113182,BCJ Records,,,f
id-128375,Big Jay McNeely Masters,,,f
rec-67934-dup-0,Planet Acwtate,,,f
id-165017,Intersong,,,f
id-136812,Abstract Series,,,f
id-95921,MERZ,,,f
id-227408,ZMF,,,f
id-121622,Dify Records,Production,,f
id-82233,SOD Records,,,f
id-215376,Reup Recop Recordz,,,f
id-175167,Slam Jam Productions,,,f
rec-74188-dup-0,A Bamd On ,,,f
id-143781,Dream,,,f
id-215573,Hit Houze,,,f
id-213258,Gods Will,,,f
id-64427,Awesome Sauce,,,f
id-123197,Infravox Records,,,f
rec-182252-dup-0,The Old Provessors Music,Publisher,id-83858,f
rec-222524-dup-0,BriMel Rec0rds,,,f
id-216594,K2ID PRODUCTIONS,Imprint,,f
rec-79382-dup-0,daWorks Entertainnent,,,f
id-67154,Terror Squad Records,,,f
id-67037,Yao Music,,,f
rec-136812-dup-0,Abstract Seri4s,,,f
id-177630,Morabeza Records,,,f
rec-207253-dup-0,Lyrc,,,f
id-90534,Incoherent,Original Production,,f
id-68478,Witch Sermon,,,f
id-138901,UnbelievableBeats.com,,,f
id-201628,Totenkopf Records,,,f
id-184650,Run Away Inflation Music,Publisher,,f
id-198828,At Large Records,,,f
rec-161293-dup-0,Macke It Rock Productions Inc.,,,f
id-234865,Curve Records,Original Production,,f
id-85194,Music Power,,,f
id-155122,Martian Bass Records,,,f
rec-155735-dup-0,Panda Music Prlductions GmbH,,,f
id-69813,Modus Operandi,Original Production,,f
id-208346,Artec Media,,,f
rec-77667-dup-0,Phoeniecs 10,,,f
rec-250234-dup-0,Checumbia Proclucciones,,,f
id-126655,Gallo,,,f
id-129606,Bombay Entertainment,,,f
id-58295,Back Home,,,f
rec-86364-dup-0,New Music Prodvctions,,,f
id-232041,FlatWell Records,,,f
id-232047,Rumba,,,f
rec-245266-dup-0,Black Nighd,,,f
id-119368,Drews Famous Party Music,Production,,f
id-112096,Red Ocean Records,Distributor,,f
id-205697,Big Gilson,,,f
rec-104738-dup-0,Del Funk Boy Music,Publisher,,f
id-222626,EON5,,,f
id-249131,Lot 6 Records,,,f
rec-80418-dup-0,Philonel,,,f
id-131792,Roger Waters Music Limited,Publisher,,f
id-211471,Buddham Jazz,,,f
id-154724,Magpie Direct Music Ltd.,,,t
id-181521,Tallest Tree Music,Publisher,,f
id-189737,Estate of Moondog,,,f
rec-195678-dup-0,Soundave on Duty,,,f
id-68855,UKE Got It Records,,,f
id-211678,Flex N Flow Music,,,f
id-246836,Cady Groves Songs,Publisher,,f
id-235888,All In/GG Music,,,f
rec-201160-dup-0,Grove Town Tunej,,,f
rec-151878-dup-0,Jinso0 Lim Music,Publisher,,f
id-240288,Entkunstung,,,f
rec-206176-dup-0,Zero Hour Musiv,Original Production,,f
rec-171050-dup-0,Reduecs 138,,,f
id-48973,Badco Music Inc.,Publisher,,f
rec-200680-dup-0,Madame Contagiius Ltd,,,f
id-58431,GrooveTraxx,,,f
rec-251254-dup-0,9ETWORKS,,,f
id-160943,Why So Series,,,f
rec-59567-dup-0,Humanitys Plague Procluctions,,,f
id-60246,Sharp Attack Records,,,f
id-61645,All Naked Records,,,f
rec-92838-dup-0,InStereo Rec9rdings,Production,,f
id-180692,Jika Records,,,f
id-126348,Maurice Senart,Publisher,,f
id-111595,JEMS Archive,Bootleg Production,,f
id-183638,Pinehill,,,f
id-246721,Girl Brothers Music,Publisher,,f
rec-248568-dup-0,Palmerto St. Recording Co.,,,f
rec-124621-dup-0,Modern Alcheiiiy,,,f
id-246056,Quatermass Music Ltd.,Publisher,,f
id-59256,CQ Records,,,f
id-168384,Creature Music Ltd.,Publisher,,f
id-168812,Europhon Record,,,f
id-83717,SusannaSonata,,,f
id-212112,PUPR,,,f
id-138431,Lyfetime Ent  Media,,,f
id-59258,Super Beep Records,,,f
id-186885,Bolo,,,f
id-216124,Machine Entertainment Group LLC,Holding,,f
id-237004,Underground Longhorns Records,Distributor,,f
id-61002,Bag Lady Records,,,f
rec-56877-dup-0,JA Music Jamaicari Authentic Clas.,,,f
id-206176,Zero Hour Music,Original Production,,f
id-74847,Compost Records,,,f
id-66062,ObesoPacanins,,,f
id-202485,cherrygrove.records,Original Production,,f
id-194740,Johnny Blue,,,f
id-164791,StudioBlueRecordings,,,f
id-189995,Turbobandit Records Ltd,,,f
id-70031,Katipo Audio Music Group,Holding,,f
id-200825,Platon Records,,,f
id-205859,Noble Muse Entertainment,,,f
id-214951,Nena Music,Production,,f
id-166313,Grimes Creative Corporation,Holding,,f
id-163205,BMG Soundstage,Imprint,,f
rec-82810-dup-0,Ketchvm Arts,,,f
id-165846,aLIVE ENTERPRISE,,,f
id-61262,Martyr Inc.,,,f
rec-223056-dup-0,Great Escape Rwcords,,,f
id-27929,Patriot Production,,,f
id-246215,Keep On Moving Music Inc.,Publisher,,f
id-232679,Fresh,Original Production,,f
id-59540,Public Bookings,,,f
rec-127065-dup-0,Registor Records,,,f
id-238731,Madeira Music,,,f
id-209755,Lalabeam Records,,,f
rec-70320-dup-0,Promoxion des Cultures du Monde,,,f
id-236428,This Is Hardstyle,Original Production,,f
rec-238298-dup-0,Robinhill Musik,Publisher,,f
id-213080,Urban Angels Music Group,Publisher,,f
rec-36341-dup-0,Boulevard Musi2ue,Original Production,id-106205,f
rec-74979-dup-0,Nnekwame Mustic,Publisher,,f
rec-54008-dup-0,Atra Recotds,,,f
id-92062,Glitter Productions,Production,,f
id-137969,Walking Frog Records,Publisher,id-27941,f
rec-236073-dup-0,Twain0 Records,,,f
id-92660,Dictators Multimedia,,,f
id-242283,Silent Beat Records,,,f
id-212739,49 Digits LLC,,,f
id-217700,De Plein Vent,,id-51824,f
rec-100093-dup-0,RAW STREET MUZIK,,,f
rec-238855-dup-0,Fiem Roots,Original Production,,f
id-70695,Echotone Records,,,f
id-124516,Raytone Recordings,Original Production,,f
id-193221,Modern Trips,,,f
id-187110,Satin Doll Productions,,,f
id-227759,Lady Swank Records,,,f
id-61776,MidSouth Muzik LLC,,,f
id-136960,Martin-Guild,Production,,f
id-230632,One-Touch Recordings,,,f
id-224260,Оазис,Publisher,,f
id-175011,Hellfish Family,,,t
id-134431,Wax N Lyrical Records,,,f
rec-144572-dup-0,Labor Artz,,,f
id-235080,InTheCityMusic,,,f
id-239640,2SP+CK,Publisher,,f
id-47197,Aliénor,Original Production,id-45294,f
id-113627,DOGEAR RECORDS,,,f
rec-247632-dup-0,oz soarx,,,f
id-40990,Union Songs Music,Publisher,,f
rec-59449-dup-0,Silent Explosiori Records,,,f
id-208771,Spine Punch Music,,,f
id-113840,Company of Greatness,,,f
id-104522,House of Sea Gayle Music,Publisher,,f
id-214143,Violet Nights Recordings,,,f
id-135198,Chocolatada,,,f
id-179388,Phonogram Records Pty. Limited,Distributor,,f
id-179380,Cymusic Inc.,Holding,,f
id-231654,Oskorei Records,Distributor,,f
rec-190780-dup-0,Kompo5t-Verlag,,,f
id-213267,earMUSIC Classics,,,f
id-122855,Smashed Records,,,f
id-62914,Donkey Show Records,,,f
id-198304,Vinyl Records,,,f
id-134052,AQM,Original Production,,t
rec-147571-dup-0,Undeah Cover Records,Bootleg Production,,f
id-241097,Beliorum Records,Distributor,,f
id-241096,Edition Nucleus,Publisher,,f
id-105420,Manatt Phelps  Phillips LLP,Publisher,,f
id-147451,LG  DE Ltd.,,,f
id-107154,Premium Series A.G.,,,f
id-218071,SHOE BOXX MONEY DREAMS ENT,,,f
id-179490,Origin Audio,Imprint,,t
rec-108605-dup-0,Multi Level Record5 LLC,,,f
id-115064,Edition Artist Station,Publisher,,f
id-133478,Encore Productions,,,f
rec-96636-dup-0,SWOON rec0rds,,,f
id-234855,Beat Seeker Records,,,f
id-223698,Rare Scrilla,,,f
id-234859,Hanging Hill Records,,,f
rec-169418-dup-0,Afric - Disvo,,,f
id-210609,Winslow Records,Publisher,,f
id-161768,GOLDKID Records,,,f
id-223056,Great Escape Records,,,f
id-250333,Mae Music,,,f
id-145434,Mach 1 Records GmbH,,,f
rec-153200-dup-0,Atelier lasybird,,,f
id-216437,Coast II Coast Records,,,f
rec-185780-dup-0,Tight Natural Peoductions,,,f
id-111104,Zóna,,,f
id-45130,Pacific Entertainment,Publisher,,f
id-88816,Are Records,,,f
id-46332,Pockets Linted Entertainment,Original Production,id-22346,f
id-172802,Ga Barge Records,,,f
id-175393,Selo RISCO,,,f
id-109407,D3 Music Group,,,f
id-45826,Ital,,,f
id-175395,Escoria Records,,,f
id-184735,Four Man Music,,,f
id-173723,Orbital Media Ltd.,,,f
id-154712,Rootsy,,,f
id-133903,Digital Banana,Bootleg Production,,f
id-252661,Little Rocket Tunes,,,f
id-227325,Ruq Productions,Production,,f
id-111615,Cheiron Records,,,f
id-151097,Roger Bowling Music,Publisher,,f
id-205539,DigiProductions Records,,,f
rec-33492-dup-0,JMP Produktions,,,f
rec-107309-dup-0,AMBM,Original Production,,f
id-46935,Music Mirror,,,f
id-66850,EMI Studio DRM,Imprint,,f
id-206426,Bradshaw Music Inc.,Publisher,,f
id-149327,Rough House Rosie,,,f
rec-228873-dup-0,Third Waue,Production,,f
id-184829,Shoemansky,Distributor,,f
id-118220,U Betta Like My Muzic,Publisher,,f
rec-210609-dup-0,Wirislow Records,Publisher,,f
id-82894,Dog Daze Tapes,,,f
id-237160,The Azaura Music Group,Publisher,,f
id-73486,Recap Records,,,f
id-105311,Djoko Music,Publisher,,f
id-208806,Wing Music,,,f
id-86481,Die It Yourself,,,f
rec-236176-dup-0,Sistema Record5,,,f
rec-150689-dup-0,Metronime Music,,,f
id-130927,Aggressive Rock Produktionen,,,f
id-78838,Sixt3en Music,,,f
id-66696,Obscur Noise,,,f
id-145212,Gemini Music Library,,,f
id-203470,Mythgem Ltd.,Holding,,f
id-236948,FSOE Chill,,,f
id-74470,Master Jazz Records,Reissue Production,,f
id-98804,Allmade Records,,,f
id-146273,Working Partners Limited,,,f
id-185173,Omgowa Power,,,f
id-152948,Echo Drug Recordings,,,f
id-172091,OZO Records,,,f
id-65000,Federatia Recordings,,,f
id-198541,Warehouse Rave,,,f
id-172419,White Plastic Bag,Publisher,,f
id-121357,Chloe Reynolds Music,,,f
id-68049,Atum Records,,,f
id-105767,Rafaels Son Music,Publisher,,f
id-212773,Dying to Self Records,,,f
rec-80548-dup-0,Silencee Voices Recordings,,,f
rec-141716-dup-0,Blueblade Reco5ds,,,f
rec-232067-dup-0,NeAstrs Music,,,f
id-229117,Vibrato Musique,,,f
id-33229,Hi Tech,,,f
id-163214,Swamp Records LLC,Holding,,f
id-242636,Stone Age Records,,id-28318,f
rec-176269-dup-0,Happy Dick Recorts,,,f
id-232667,NINJAS WORLDWIDE,,,f
id-252580,Magosha Records,,,f
id-86864,MGSP Records,,,f
id-81387,Pine Hill Records,,,f
id-197440,Street Rats Records,,,f
id-190326,Radioactive Kids,Original Production,,f
id-216297,Lattorni Records,,,f
id-241197,PXP Music,,,f
rec-72429-dup-0,Grave Romance Records,,,f
id-116399,ECHOES OF SWING PRODUCTIONS,,,f
rec-178439-dup-0,Belgian Waffles Recorcls,,,f
id-221224,Bitz Records,,,f
id-198156,Esg Records,,,f
id-245763,Old Maid Entertainment Inc.,,,f
rec-250033-dup-0,Hogwasche Mvsic,,,f
id-186180,OB 1 Records,,,f
id-65816,Rastrillo Records,,,f
id-51086,Rodeo,,,f
id-125611,At Home International Music,Distributor,,f
id-233625,ㅍㅍㅍㅍㅍㅍㅍ,,,f
id-242299,CLS Music Publishing,Publisher,,f
id-196935,WhyNo†,,,f
id-228974,Artist Partner,Imprint,,f
id-124529,Order Records,Publisher,,f
id-211244,Nosferatu,,,f
id-204486,Side Door Records,,,f
id-136995,Primary Wave Publishing,Publisher,,f
id-214138,MILJONRUSHEN MR,,,f
id-144595,Madd Records,,,f
id-129585,V.I.S.,,,f
id-231083,LEnfant Pneu,,,f
id-230629,littleredroomdissign,,,f
id-186457,Globo/Mercury,,,f
id-183136,Kongride Music Ltd.,Publisher,,t
id-186455,Servecity Ltd.,Publisher,,f
id-105548,Medicine Records,,,f
id-110006,Kamtin Mohager Music,Publisher,,f
rec-228417-dup-0,Demi Lovato Pvblishing,Publisher,,f
id-124459,Cartel Money Music,,,f
id-226813,Little Sharpster Music,Publisher,,f
id-160220,Red Island Recordings,Distributor,,f
id-63634,Zapata Soundz,,,f
id-252125,Gritty Kitty,,,f
id-237768,Maison Magique,,,f
id-70976,Axe Wound Records,,,f
id-218446,S.O.L. Records,,,f
id-245180,Soothe Records,Original Production,,f
id-159389,Molten Jets,,,f
id-218443,Tinker Street Tunes,Publisher,,f
rec-25642-dup-0,D. J. Wofld,,,f
id-190814,Hitz Only Sound,,,f
id-160796,Tiny Rebel Records,,,f
rec-27929-dup-0,Patriot Producxion,,,f
rec-223698-dup-0,Rsre Scrilla,,,f
id-250759,White Ash,,,f
id-82096,Impala,,,f
id-63240,Dandy Records,,,f
rec-102253-dup-0,Edidion Aqualoop,Publisher,,f
rec-182813-dup-0,Darck Side MGMT,,,f
rec-200084-dup-0,stad grbage,,,f
id-160315,Ikaros,,,f
id-108414,Two Thumbs,Original Production,,f
id-207023,SPV Schallplatten,Holding,,f
id-223466,Elektlyze,,,f
id-107146,Paco Media Inc,,,f
id-159095,Pafata Productions,,,f
id-244295,Nobile Musikverlag,Publisher,,f
id-122206,Mbop Direct-River Records,,,f
id-240594,D. Pearson,Publisher,,f
rec-158242-dup-0,Oasys Virtial Entertainment Productions,Production,,f
rec-70298-dup-0,Light Rive4 Records,,,f
id-76355,Chunklet Magazine,,,f
id-109343,HOME Music Company,,,f
rec-63409-dup-0,Empowerment Produçõez Musicais,,,f
rec-230934-dup-0,Randy5,,,f
rec-61645-dup-0,All Nakecl Records,,,f
id-184107,Camdon Music,,,f
rec-233625-dup-0,ㅍㅍㅍㅍㅍㅍㅍ,,,f
id-198807,eOne Urban,,,f
id-38615,BT Media,,,f
id-195839,12 Records,,,f
rec-175167-dup-0,Slam Jam Pr0ductions,,,f
id-219718,Warfare Recordings,,,f
id-161754,Hairs aBlazin,,id-26185,f
id-251218,Strojovna,Holding,,f
id-195759,3rd Silo Records,Original Production,,f
id-45102,Big Ugly Fish,,,f
id-237541,OmegaMode,Publisher,,f
id-143349,Gaueko Arimak,Production,,f
id-232067,NeAstra Music,,,f
id-236011,Needcompany,,,f
id-78773,Multivizion Music,,,f
id-162956,Natural Resource,Original Production,,f
id-200242,Condor Records,,,f
id-118374,DGMFS Media,,,f
id-178287,Grey Zone Records,Original Production,,f
id-112706,Orpal,,,f
id-149007,Oversky Records,,,f
id-77240,Exitable Recordworks,Bootleg Production,,f
id-246454,Tidens sanger,,,f
id-246459,Fantastic Cat,,,f
rec-159095-dup-0,Pafata Prodvctions,,,f
rec-232667-dup-0,NINJAS WORLDWIDE,,,f
id-207204,Tunga musiK,,,f
id-172384,Shawna Edwards Music,Publisher,,f
rec-81387-dup-0,Pine Hill Recordj,,,f
id-208256,Señor Music,Publisher,,f
id-109239,Magnate Music,,,f
id-250980,Tacit Records,,,f
id-236176,Sistema Records,,,f
id-120297,studiola records,,,f
id-80548,Silenced Voices Recordings,,,f
id-81017,11 y 6 Discos,,,f
id-115548,HEET,Imprint,,f
id-238572,Gambas Records,Production,,f
rec-158646-dup-0,Thats P0p,,,f
id-250298,Kilauea,Publisher,,f
id-118502,Nofx Music,Publisher,,f
id-201754,AREA 94,Publisher,,f
id-72545,Engraved Ritual,,,f
id-201757,Deko,,,f
id-246673,Eliminator,,,f
rec-236964-dup-0,Kymu Music,Production,,f
id-147849,Dilapidated Music,Publisher,,f
id-119639,Dakar Sound,,,f
id-61661,Oy Huti Ab,,,f
id-195654,Spyglass Entertainment Group LLC,Holding,,f
id-114095,Jo Ta Ke Ekoizpenak,,,f
id-44273,Silver Tooth Records,,,f
id-67443,The Time Threat Records,,,f
id-200661,New Dark Age,,,f
rec-190492-dup-0,True Nature Recordx and Books,Production,,f
id-45852,Sister Ray,,,f
id-73302,Red Stick,,,f
rec-239313-dup-0,Wild M0ose,,,f
id-189403,Celo Project,,,f
id-116569,W-Entertainment GmbH Tonpool,,,f
id-77667,Phoenix 10,,,f
rec-207857-dup-0,Maxwell  Carter Global Publisthing,Publisher,,f
id-166247,Windham Hill Records Inc.,,,f
id-149262,Second Spring Music Publishing,,,f
id-188914,수빈컴퍼니,Imprint,,f
id-146263,Frankly Scarlett Music,Publisher,,f
id-243646,Eleuthera Music,Publisher,,f
id-237022,The Bangkok Five LLC,,,f
id-227537,Elita,,,f
id-182747,Naz-Sect Publishing,Publisher,,f
id-99275,KmmProd,,,f
id-236395,Bound Records,,,f
id-250431,Tyler Joseph Music L.L.C.,,,f
id-230728,Sumo Production,,,f
id-117389,Ravens / Tunice Records Corporation,Holding,,f
id-190492,True Nature Records and Books,Production,,f
id-225113,Healter Skelter Records,,,f
rec-158532-dup-0,loialcode,Distributor,,f
id-142345,Decasian Records,,,f
id-91206,ARG Records,,,f
id-242605,Winnie Hunt Records,,,f
id-87455,Mastertraxx,Publisher,,f
id-205518,Antoine Multimedia,,,f
id-152533,IITIGHT LLC,,,f
id-154055,Digital Conscious,,,f
id-216098,Jumuro Music,,,f
id-180300,CWB Muzic,,,f
id-116818,Rad Nauseam,,,f
id-66715,Reel Me Records,,,f
rec-220287-dup-0,Happy Owl Rekords,Production,,f
id-194308,Divinorum Neglectus,Publisher,,f
id-187625,Outsider,Imprint,,f
id-153226,The Jewel Music Co. Ltd.,Publisher,,f
rec-158799-dup-0,Asp  Lyvke,,,f
id-250502,Many Hats Music,Publisher,,f
id-79959,VaDoM,,,f
id-238390,Lizplay Records,,,f
id-238394,Hacker Records,,,f
id-225205,Cedarwood Pub. Co. Inc.,Publisher,,f
id-178357,ÖppåHåppa Records,,,f
id-212715,LOUIS CULTURE,,,f
rec-214526-dup-0,H0t-Q,Original Production,,f
id-91514,8 Foot Sativa 2006 Ltd,,,f
id-243824,Spoon Music,Publisher,,f
rec-228974-dup-0,Artist Partneah,Imprint,,f
id-53143,Lloyd Prices Turntable,,,f
id-120231,Bump Johnson Inc.,,,f
id-65438,Darkman Records,,,f
id-47029,Root Cellar,,,f
id-249713,Texicalli Digital,,,f
id-100498,Ladyland Records,,,f
id-112240,Meleco Records,,,f
id-186449,Slenterprise,,,f
id-118885,Musik Research,,,f
id-118884,Keine Manieren Produktion,Production,,f
id-75132,Shack Shack Records,,,f
id-198157,Qualitäter Music,,,t
id-209337,Sket Records,Original Production,,f
id-125484,I-Chu Sound Studio,,,f
id-171002,Turntable Records,,,f
id-134104,Ésseponto Record,,,f
rec-54028-dup-0,Leaderz of the New School,,,f
id-121129,Steve Carroll,,,f
rec-98222-dup-0,Sebrihg Arts,,,f
id-124441,Dleif Music Inc.,Publisher,,f
id-134693,Funkenflug Recordings,,,f
id-226887,BASC,Distributor,,f
id-77741,AE Distro,,,f
id-219753,White Centipede Noise,Production,,f
id-181878,Skinny Gangsta Music Corp.,,,f
id-249406,Timeground Music,,,f
rec-246215-dup-0,Keep On Movin9 Music Inc.,Publisher,,f
id-231672,Casa Vega Music,,,f
rec-118707-dup-0,True Colourj,Production,,f
rec-206946-dup-0,Disco Bum,Imprint,,f
id-71815,Opera Memphis,,,f
id-123875,Process,,,f
id-244823,Few  Far Between,,,f
rec-88468-dup-0,Trackmazters Entertainment,Production,,f
rec-143292-dup-0,Parendal Guidance,,,f
id-52479,Reel Up,,,f
id-123878,Sheer House,Production,,f
rec-121129-dup-0,Strve Carroll,,,f
id-228417,Demi Lovato Publishing,Publisher,,f
id-1312,Obscure Plasma Records,Original Production,id-19805,t
id-249083,Blue Cat Tales,Publisher,,f
id-64418,Sasquatsch Wax Enterprises,,,f
id-57681,Alebrije,,,f
id-185889,DDLK,,,f
id-70309,Elliptical Sun Recordings,,,f
id-160362,Twinkle Toes Records,,,f
rec-175611-dup-0,Human Season Recorts,,,f
rec-90691-dup-0,Benjammin Muzic,,,f
id-245998,Dustyvibez Music,,,f
id-63371,Piece of Mind Records,,,f
id-214234,Alimiya Music Group INC,,,f
id-107174,Lonely Planet Productions Inc.,Publisher,,f
id-230934,Randys,,,f
id-159771,1022PM,Imprint,,f
id-68420,Letidiscos,,,f
id-103276,Blitzz Records,,,f
id-53018,Sita Records,,,f
id-97219,Hardebaran Records,,,t
rec-166313-dup-0,Grimes Creative Corporat'lon,Holding,,f
id-148327,The Heavy Group,,,f
id-59605,SUPER BIRD,,,f
id-179907,Jigu Records Corporation,,,f
id-100093,RAW STREET MUZIK,,,f
id-196326,Evanescence,,,f
id-165223,Flying Tiger Records,,,f
id-145904,Thunderpoint Pty Ltd.,Holding,,f
id-218124,Free Accent Recordings,,,f
id-68731,LJN Music,,,f
id-200493,Bahn,,,f
rec-182126-dup-0,Shift Music Puplishing,Publisher,,f
rec-184204-dup-0,Cha$ik Productiori,,,f
id-88837,New Rounder,Imprint,,f
id-241459,Battery Music,,,f
id-208713,Bugs on Ballons,,,f
id-184029,BBNO Music Inc.,Holding,,f
id-169240,City Housing Publishing,Publisher,,f
id-184204,Cha$ik Production,,,f
id-109202,Winter Palace Records,,,f
id-146677,Negarit Music Shop,,,f
id-211629,Strolling Bones Records,,,f
id-222327,Suite P Records,,,f
id-177414,minimal funk record,,,f
id-162984,Lisbon Records,,,f
id-66271,Sinine Teater,,,f
id-226314,Go Ahead Public Ltd.,,,f
id-103465,Terrace Music,Publisher,,f
id-219633,Miramax Home Entertainment,,,f
id-218729,Silent Songs,,,f
id-208798,Dr Awkward Publishing,Publisher,,f
id-165533,Merguez Recordz,,,f
id-220430,THE NEVER SURRENDERS,,,f
id-247029,Pacamac Bonsai Ent.,,,f
id-155735,Panda Music Productions GmbH,,,f
rec-173120-dup-0,Uncle Pete Muxic,,,f
id-188104,MUKKE,,,f
id-169402,G-Tech Records,,,f
id-169401,Duty-Bound Trax,,,f
id-67619,Keep It Together,,,f
id-146587,Highcroft Records,,,f
rec-149005-dup-0,Iahma CasaDiPrimordine,,,f
id-72558,Crow Hill Publishing,,,f
rec-172384-dup-0,Shawna Ed3ards Music,Publisher,,f
id-105332,Rock the Mike Music,Publisher,,f
rec-68049-dup-0,Atum Recordj,,,f
id-170793,Irrational Tentent,,,f
id-61613,Fulltone Records,,,f
rec-253032-dup-0,Tiny Hzrp Productions,,,f
id-232266,Music Hall Records,,,f
id-127578,SubTonRecords,,,f
rec-237768-dup-0,Maison Magiqu,,,f
id-232268,Tri-Phi Records,,,f
rec-170410-dup-0,Thousand Thunde4s,Publisher,,f
id-177568,TM Sounds Label,Publisher,,f
id-117975,Elegant Entertainment  Co.,,,f
id-45846,Black Magick Inc.,,,f
id-200672,Cue Dot Records,Original Production,,f
id-185792,JMR Jazz Metal Recordings,Original Production,,f
id-149587,Amra Records,Publisher,,f
id-136998,Dead Street Music,,,f
rec-184650-dup-0,Run Aay Inflation Music,Publisher,,f
id-225063,MelodYs and HarmonYs,Original Production,,f
rec-145904-dup-0,Thundeahpoint Pty Ltd.,Holding,,f
id-195003,Straight Up Records,Original Production,,f
rec-215924-dup-0,Mo9n Pie Music,Original Production,,f
id-146454,Taos Records,,,f
id-105200,Built 2 Ball Publishing,,,f
id-59449,Silent Explosion Records,,,f
rec-236654-dup-0,VTV,,,t
id-66872,Critical Sun Recordings,,,f
rec-180300-dup-0,CWB Muaic,,,f
rec-68700-dup-0,Philipz-West African-Records,,,f
id-246800,Jackie Frost Publishing,Publisher,,f
rec-76068-dup-0,Kon9G Music,,,f
rec-45130-dup-0,Pacific Enterta'lnment,Publisher,,f
