id,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
503166,5d650939104f46e3ba5fa7efa9170f49,id-63476,id-40154,Vibes From the Tribe,608401003325,Official,,English,Latin,1
851653,0d7769b0f7d64539b065c01e785ba4da,id-927759,id-580476,The End of a Long Day,,Official,,English,Latin,1
588500,08a6a21cb45d4894aa0511aa647700af,id-876379,id-424601,16,,Official,,English,Latin,1
3584027,8155a5a8143a488ba55423a1e56bc7b4,id-3074658,id-1,IndieRock Playlist June 2011,,Bootleg,None,Multiple languages,Latin,1
3459940,4bb4e5c610544535b144178a75fbfec7,id-2979646,id-3111503,Towards Isolation,,Official,None,English,Latin,1
1617851,b768a75bbb9c4704882029b81659c6a8,id-1534267,id-1339561,Eels,,Official,None,,,1
695783,1daaa75540804e9b9cd3d3b7350a3e36,id-959424,id-1,Cowboys Western USA,,Official,,English,Latin,1
609946,7f10c476d47f4784b83cfd2f4a80ba0e,id-892872,id-658043,Shorts  Links  Stings 1,,Official,,English,Latin,1
827334,99412abbbbb64c9a9a0a3704d8796384,id-1062082,id-1,FV 2000,,Official,,Multiple languages,Latin,1
929203,5078ac98a28a4e56aafb7c8ae80bbf25,id-305375,id-214449,The Lost  Found,,Official,,English,Latin,1
5079,0a322bae608a3bdca19ac2088ea1d12e,id-180810,id-190,Last Kiss,5099766747910,Official,Digipak,English,Latin,1
1257504,824c332cebaa4ecfa05da95e121671a3,id-1235260,id-384944,Ko,886978517920,Official,Digipak,Tamil,Latin,1
670774,1b56f84cbbe44da7a04965a10bfb738c,id-862644,id-185622,VERY BEST CRUSADERS,4562104045562,Official,Jewel Case,English,Latin,1
411394,04a253a210f14702adcbd5a4e7441421,id-417719,id-1,Cool Rhythms 97 Samba do Brasil,731455389920,Official,,Multiple languages,Latin,1
844806,e7791ad9254e4928a388c5536447f5ab,id-293876,id-1169077,太陽系亞種音,,Official,Box,Japanese,Japanese,1
252086,b2b67bd293a04290ad0364d7f548b43b,id-602259,id-430640,All the Lovely Losers,,Official,Jewel Case,English,Latin,1
962424,3c3bd39029e1499eb8f9305df89c40f8,id-83789,id-188,Live  Loud Sampler,,Promotion,,English,Latin,1
622238,9cfdeefd25564861b331bbd23d966a9d,id-902383,id-469807,South Sea Island Magic,0765387420727,Official,,English,Latin,1
2168585,6056a668156140a3b833ddb470af76ae,id-1966208,id-937552,Awakening,,Official,None,English,Latin,1
906754,9f61d4007ae749ee8fa88d912b9edb2c,id-214937,id-66158,Gently Insane,,Official,,English,Latin,1
955828,8c1c7f8ffd9d456fa2296f0173a1d58b,id-387156,id-1,Salsa Dance Class The Real Deal,,Official,,English,Latin,1
2083401,e2e687bdf86c41259f0043b7a63f550a,id-1898501,id-2715371,Satans Poop,,Official,Jewel Case,English,Latin,1
933952,77c47da833614f55b4045dbbe9a3659c,id-313068,id-153565,Untucked,800949010227,Official,Jewel Case,English,Latin,1
453689,4b54fe2c58bf483caa0f8ba4ec664c39,id-767725,id-566481,Another Story,,Official,,English,Latin,1
1225804,9c106f780cf04ef2ad25e3561c2983ff,id-1216838,id-836854,This Cage Has No Bottom,,Official,None,English,Latin,1
2484888,9e84742a0faf44e4847e1144b68127b3,id-2215841,id-2484968,Barn Dance,666449774027,Official,Gatefold Cover,English,Latin,1
925809,f904697e8bc24714921cca2d1de7025f,id-188170,id-30847,Turn Out the Lamplight,731452878724,Official,,English,Latin,1
688039,170d0f47871e4c4aaac6a42ba7999ad6,id-353830,id-1,Elevation 2,796327790327,Official,Jewel Case,English,Latin,1
1048140,1adcafd09ee34466a6d1dd8ff82919c2,id-1073648,id-75948,Redintegration,,Official,,English,Latin,1
2642573,9cca79516c6c44aaa420bea7652192b1,id-2338058,id-2650747,Way Low,3615933877864,Official,None,English,Latin,1
598986,03bec118bf6a4c6f8778e5e0e8431dd4,id-884020,id-131766,Other Valentines,,Official,,English,Latin,1
382897,9ab74417495444deb15025359deadb44,id-11644,id-1,This Is Trance1 AM,,Official,,English,Latin,1
761277,44a509f2819d4c54b6fd6fbf34d8af63,id-1010785,id-435499,Renouncement,5065001015007,Official,,English,Latin,1
263691,2183216f32294da4acdf46f352e98494,id-611603,id-436676,The Porter Street Tapes,,,,English,Latin,1
10309,7c5838d38f4439d4a7d0f75fcc783275,id-232963,id-168175,Blues du jour,,Official,,English,Latin,1
695287,7f725c7c34ac477c930f8bcfabc2eaa1,id-959002,id-582152,Colours in Life,,Official,,English,Latin,1
695231,6a59104dd0dc4e30a134caf833cd89c2,id-958955,id-1,College Rock,,Official,,English,Latin,1
688784,de7097cd6ad04dc7812dca0173eb2066,id-954083,id-5882,More Sugar Minott,,Official,,English,Latin,1
2992099,45089bad25094814969446bb5e876f4a,id-1621661,id-176300,Screams From the Gutter,,Official,,,,1
1062705,2b8a9b2195eb46eaac91b2d4c587b1a8,id-1085347,id-3815,Tell Me Whats Wrong,,,,English,Latin,1
855451,2f8720e6686a432b8425745d8f6dcbe4,id-245814,id-1745,The Many Sides of Marty Robbins,011301504128,Official,,English,Latin,1
695573,afe3341dc9664c66b23b338348906efa,id-959220,id-1,Life Science,,Official,,English,Latin,1
897430,10bcbe07b60d4475b39a065f857310e0,id-215301,id-1,Rare Surf Volume 2 South Bay Bands,,Official,,,Latin,1
1149955,7690342591454df9a4e7e1dba774dfee,id-1156161,id-97546,60 30 15  30 Jingles,,Official,Jewel Case,English,Latin,1
1228992,a26fd9fe1c504dbc98dde4f6d95fd4ab,id-97986,id-2101,You Cant Do That On Stage Anymore Vol 4,824302388228,Official,Jewel Case,English,Latin,1
620382,dc5b229d433d491ba94a48435c041461,id-900922,id-659338,Chilled Rock,,Official,,English,Latin,1
1251709,93906d75fb2a4472984b1b693312c495,id-1237949,id-32726,You Know My Steez,724383862412,Official,CardboardPaper Sleeve,English,Latin,1
938884,bf7a77f25cf5474591474f57b4099d7c,id-397829,id-2630132,The Edge Edition,,Official,,English,Latin,1
219584,041c69e936414b48b674b57d194af183,id-378623,id-3992,Properties,5411867171263,Official,Digipak,English,Latin,1
2002762,681da46c8ba547c9b9d274faa65229ce,id-1834772,id-504144,Samba de Monalisa Tetine vs Sophie Calle,,Official,None,English,Latin,1
1202703,d85d30055aef4cfba51f05bbc2b9e647,id-1197769,id-1056378,Magna Carta,,Official,Jewel Case,English,Latin,1
736992,13bc298ab5b84baeb289d46d7932c6a7,id-832841,id-67118,Twenty Years of Romance,,Official,,English,Latin,1
137690,19726ce46f6a4d0cb153d6de3b836962,id-350234,id-99668,A Robert Shaw Christmas Angels on High,089408046124,Official,Jewel Case,English,Latin,1
1104275,08919272953e4dd4a8c5026544d704bf,id-889559,id-578737,Under the Sun,,Official,None,English,Latin,1
47684,a1177d425a3d4fffbca8867ce592c373,id-155183,id-2650,Fantastic,,Official,,English,Latin,1
688564,c11bb289350c4f7b8758b84cc4111d56,id-953922,id-242481,The Gas Chair,,Official,,English,Latin,1
886744,54ecfc61877c46c198f9d375f1c5d381,id-123930,id-89655,Förut,,Official,Jewel Case,Swedish,Latin,1
923197,9eba7242b1984d2585e8a562ceb78056,id-276570,id-194931,Trust In Myths,,Official,,English,Latin,1
734808,01f1ccafbacf4608abcdebbb53b18a28,id-988933,id-663290,The Hollow,,Official,,English,Latin,1
752232,9fb81fa56bde456b864d72051619a4f8,id-1003453,id-1107090,Lady Godiva  De profundis  Toman and the Wood Nymph,095115982129,Official,,English,Latin,1
2995902,7fdf30ee07e6466b9c1a2f6a076e602f,id-2616721,id-2576885,REINCARNATION 冥途,3616408855233,Official,None,English,Latin,1
803547,1fb8464b33c149f9acd7a4576c5e7abd,id-1043931,id-1,Lounge Anthology The Cool Session,3596971388522,Official,,English,Latin,1
470217,316f5841b0983dcf8a4bdae079eb65e1,id-12722,id-2560,Jérusalem,077774646420,Official,,French,Latin,1
1016691,2c3630c5b9ef4ce9a30aae7f70a11c24,id-681172,id-97073,Do We Really Want to Hurt You,722975016724,Official,,English,Latin,1
245727,174600a8a6b0403f85d38fe8451f2884,id-596846,id-183272,Dirty Sounds of the Underground,,Official,,English,Latin,1
1144123,02e2a5a9840d48af863c7c256292ed21,id-1042658,id-262054,Smoke Ring for My Halo,,Official,None,English,Latin,1
149522,f2509a40260244cd9ed8dc1765b8d02e,id-83708,id-1347,Six Wheels on My Wagon,724383917921,Official,,English,Latin,1
2553875,12c60c0768e64d1a97f550d157939e1e,id-2269197,id-1,Rookies  Kings Vol 2,4046661634426,Official,Digipak,German,,1
314999,8eb821d811ad4c2994bb2385afaf40ce,id-879178,id-1,200 Original Mega Jukebox Hits Hot Dogs Hits  Happy Days,0724382480624,Official,,English,Latin,1
1649643,906f5136b87b4f5890985077e975a21b,id-1538941,id-608462,E•MO•TION,602547419835,Official,Jewel Case,English,Latin,1
143458,a2bd8240a5064181b33743f2a4af773f,id-511338,id-114202,6D,,Official,,English,Latin,1
1120749,63301d77f7c44d68870be3976e8e8f0d,id-1132430,id-49608,Das Beste von Kristina Bach,,Official,Jewel Case,German,Latin,1
1123348,f12733ce7a1d401eb6fe241d1b6a857c,id-1134612,id-663679,Rahva lemmikud 1 Millal Sind näen,,Official,,Estonian,Latin,1
1174203,ff1a3d2c0d6b493a8c4b79ac6de759b1,id-1174834,id-1010682,Лампаццирия,,Official,Jewel Case,Russian,Cyrillic,1
371786,62176a13b803459aae584a6d13eec456,id-700352,id-1,Computer Incarnations for World Peace II Topical Disco  New Age Boogie,,Official,,English,Latin,1
1187320,afab69752e104a88a1fd38000f431030,id-1185339,id-1,Hip Hop The 2009 Collection,,Official,,English,Latin,1
385690,5bb3299151594b049c97a5d4e610b32c,id-711569,id-5633,Machine Parts 4,,Official,CardboardPaper Sleeve,English,Latin,1
63624,03f0ca6a3f6640d2b09941b75d0e25d7,id-412673,id-63903,Elan,0708527803028,Official,,English,Latin,1
1170254,9bc9e3323e954fcd9ab0bccb3848533f,id-1171683,id-2781566,The Curse of Chalion,9780786186921,Official,,English,Latin,1
79181,c15037f6ba43423f9640c166c53961f5,id-439050,id-1,The April Fools,,Official,,English,Latin,1
1236309,8fbd4830307e4309aed8035bd73273ca,id-1225623,id-1,Der Frosch ist wieder fit,,Official,,German,Latin,1
1283972,263fad502cae4874a89663d2ba8a8483,id-1264080,id-1158536,Prijateljica,,Official,,Slovenian,Latin,1
1967571,cd16072b81f648ebaec45d17593dc751,id-1807095,id-2814928,Go From My Window Music for the Virginal,053479019523,Official,Jewel Case,English,Latin,1
359751,76f0b89354b5432da61ef5386081ba0e,id-690413,id-471613,Daytrotter Session,,Promotion,,English,Latin,1
786629,af59744014e94fe8ab26365f4cad8799,id-1030662,id-776260,The Gathering Storm,,Official,,English,Latin,1
2086448,e5ced647f5a54fedbd90f782127b376b,id-1900974,id-1178437,Codeine Demonz vol 2,,Official,,English,Latin,1
1124844,f5110d29d4b34f8e99c8d78aed552f98,id-1135847,id-765043,Gens qui rient gens qui pleurent,5099917290012,Official,,French,Latin,1
934782,00cc210da99b404cbaa82b09a5e1a926,id-112977,id-77021,Sings Neapolitan Songs Volume 1,,Official,,,Latin,1
743919,247c0e7144f04d488ff3ab7d6fe8a21c,id-996412,id-879831,Flamenco chill 2,,Official,,Spanish,Latin,1
1539001,ea4d6af5f129499dbd9c3a3511ffef5f,id-1472061,id-1399966,Saippuaooppera,,Official,Jewel Case,Finnish,Latin,1
87027,edaaeeb31e8b40e5a2d51db489fb0564,id-450816,id-315980,Portrait of Eldwig,,Official,,English,Latin,1
1650947,ab9c3a0b76e5415383d5f55fa388ab50,id-1560649,id-1526978,The Other Side of Triviality,,Official,Cassette Case,English,Latin,1
320902,22850c6ab4af4a8d8b89a8606ca2b0dc,id-659311,id-1,East2West Crossing Continents,8694999200002,Official,Digipak,Turkish,Latin,1
1099191,73c5633f836a4ea58c650eaa9d82f084,id-1115067,id-63517,Ora e per sempre,,Official,None,Italian,Latin,1
2096817,2800abce84d046ef871d614a53c1fa10,id-1909140,id-2025204,53° 6′ 36″ Nord 8° 48′ 35″ Ost,,Official,,English,Latin,1
673805,5c12e94461174498afe030ea5b1b09e6,id-942502,id-376690,Digital Stimulant,874684345555,Official,,English,Latin,1
402428,e8e44134fbd3461895f0da3fc1c8287e,id-725463,id-1,Promo Only Mainstream Club July 2008,,Promotion,,English,Latin,1
2990456,5a07c0e15c5f4d2ba770bc071ce936da,id-2612279,id-3461,From Battersea To Broadway,805520020404,Official,,,,1
663443,0308696bb00041c890ab41596ef2de69,id-934484,id-694063,De cap,,Official,,Catalan,Latin,1
721921,76d44a950a3b4850bd2e20c1be05c98f,id-382070,id-268765,Car Alarms and Crickets,796818008825,Official,,English,Latin,1
168286,d527ccba9466442fbc24b9d70e74a569,id-530229,id-12078,Hard to Handle,,Official,,English,Latin,1
873715,ac7b7691829a4dd5bf9a9f79767b202d,id-42066,id-30119,From Nowhere,,Official,,English,Latin,1
44176,a41fd82e0bd64557b31bca1cb469f106,id-38823,id-2394,Dust,074646417829,Official,Jewel Case,English,Latin,1
472076,67337a9f32e54481bbf50b25e7e4137b,id-782631,id-399604,More Vocals in the Monitors,,Official,,English,Latin,1
3456375,3b7a692a131244da97d0f00c2cbe5596,id-860200,id-1027698,String Quartets op 55 No 1  No 2 Razor  No 3,4891030503977,Official,Jewel Case,English,Latin,1
1175655,81e348219b50403c82f9018cee27caf5,id-1176040,id-85261,Modeselektion Volume 02,,Official,None,English,Latin,1
915024,f459c7d0187f4d89949d91c3066cf3b2,id-239444,id-171700,Static in Stereo,,Official,,English,Latin,1
404475,4eb9a1892749340b85572820ebd83be1,id-157610,id-1224,Afterglow,067003033220,Official,Jewel Case,English,Latin,1
280830,03aaf43db3e84a7395ec6aad7f177e72,id-625140,id-349638,Vendaval,,Official,,Spanish,Latin,1
903128,1a78c370eee749709501e9eab791aa00,id-243284,id-147952,Enjoy Yourself,,Official,,,Latin,1
951107,3df3a3d002684e07878f2147798cfa1e,id-287516,id-96958,The Best Of,,,,,Latin,1
740587,6740590d6027433da841c7f52bf2d718,id-609715,id-423843,Nervous Patterns,678277080522,Official,,English,Latin,1
340166,983d2d8c352b3ed0a1adc3a8786aacd1,id-420642,id-126909,Kjære landsmenn Bjelleklangs beste,,Official,,Norwegian,Latin,1
2836973,4729b0229816420ab2eed4e931462ad8,id-2491512,id-2117648,Planet X,885767547469,Official,,,,1
1147600,32dc4f0779f44e298a5a37b7f47f4f52,id-1153518,id-436813,We Are What We Are,5025703161624,Official,Jewel Case,English,Latin,1
785240,e1ea855b24fa38908afe218f8cb1445b,id-1029583,id-88515,Les Fabulettes Volume 4  La Ville aux enfants,3259119717645,Official,,French,Latin,1
690745,1735cf96467243419626043854ec9058,id-955576,id-661214,Breeze,,Official,,English,Latin,1
61148,177ab695401a43b4be96d1bff6abcf3b,id-74013,id-1730,Blackwater,724384138127,Official,Jewel Case,Multiple languages,Latin,1
1314154,73593cb3642742a0a545287fb815cd74,id-1287806,id-124472,The Chronicles of Narnia,9781589972995,Official,Other,English,Latin,1
656274,f66485b824c53ad688d20fa6526d9c5a,id-928755,id-362868,Τ αηδόνια της ανατολής,,Official,,Greek,Greek,1
685264,b90c6d89c5573f41a5c1ece3c843b908,id-300062,id-37938,Chemistry,,Official,,English,Latin,1
512190,341cee0d4a064e3aa6b863c77743b1ea,id-816166,id-75450,Svante Thuresson och vänner,,Official,,Swedish,Latin,1
3354375,d491f0ada4c04f88b56dbae3d1df334d,id-2897095,id-1556221,Das Kantatenwerk Sacred Cantatas Vol 1 BWV 114 1619,745099175528,Official,Fatbox,Multiple languages,Latin,1
449753,316a6a29214e41339851dff4a2a47afb,id-764959,id-1,mK Hoordosis 3,6009694021920,Official,,Multiple languages,Latin,1
1117015,e12cd128e00f43ba8c9eb5e6541aa9c9,id-1129382,id-935684,Anna Vissi,,,,,Latin,1
613401,e618b49d12d247f28b102972b40ace92,id-895743,id-662249,Frankencottage,,Official,,English,Latin,1
899086,ddc07fc0b9b740fd8eb08b95de4e213b,id-186559,id-63196,Oasis of Love,,Official,,,Latin,1
142106,2d72fb0f6db24dd691206f93676c15c0,id-510366,id-183687,Divided by Lightning,,Official,,English,Latin,1
1278522,d5e96d2eda724142a6661bfc1a27c65c,id-1259624,id-78907,Un agujero en el cielo,745099270223,Official,Jewel Case,Spanish,Latin,1
2638974,70c44f81723d4d43b7acabef92dcaa19,id-2335026,id-1,The Love Album 2004,,Promotion,Jewel Case,English,Latin,1
657162,6061e93004ad421eb5f5610da63632bd,id-929450,id-689965,The Scriptural Rosary,,Official,,English,Latin,1
485594,e65ca0bd6db54c079da77acaaae7b70e,id-96526,id-24331,Finelines A Primer,,Promotion,,English,Latin,1
1024069,02df6b6a7ab54ce9965ee00f6253c48a,id-344238,id-307,Celtic Meditation Music,,Official,,English,Latin,1
2643867,961fb99f788c430eaabfc9d9ac9f5c2a,id-1395964,id-825579,HEAVEN,,Official,,English,Latin,1
1207535,6eacacf50058445c8dfd1f05b3127cdc,id-1201620,id-457907,Punto Fijo,,Official,,Slovak,Latin,1
614439,a7fe15d5f8d843c782a97dcdf8791645,id-896464,id-1617244,Mountain Fiesta,0077779410927,Official,,English,Latin,1
312601,f8fc46b2ee634e418203296e370f1168,id-616874,id-362053,Girls and Boys,890264002021,Official,Digipak,English,Latin,1
653270,a3fac1a075304a3bbdaec8a32de7d27c,id-406623,id-132330,Walk That Walk,089408348624,Official,,English,Latin,1
1176361,5b8595c00dcc4992bbbcfd19d7d855a3,id-114050,id-9579,By the Light of the Moon,075992552318,Official,CardboardPaper Sleeve,English,Latin,1
546325,87e3d5707b8b4e759545bf5512cefc5e,id-843857,id-1,Chill Jazz Sessions,,Official,,English,Latin,1
871186,f18d6528c4f84d79ac9b2e2bc4b2b393,id-658374,id-21949,19940903 Folky nefolky Helfštýn Czech Republic,,Bootleg,,Czech,Latin,1
1179717,53bdef2a18964eaa9de940661f1bc2da,id-1179242,id-1021667,Škrtni zápalkou,,Official,,Slovak,Latin,1
783279,26c49de4173f4bedaed67240c737ef91,id-1028026,id-1,I Love My Doo Wop Christmas Volume 5,,PseudoRelease,,English,Latin,1
3351438,55d2bcec033b4c47ba0691805c6b4b03,id-88880,id-50192,Strange Bird,743219686220,Official,None,English,Latin,1
2644537,727346386d624c1a83bb8e92b3390d33,id-2339646,id-2652525,Unforgettable Melodies,,Official,,,,1
1064557,ed2e92991ec84ef2a66bf25b9abed3cd,id-1086732,id-847646,Camino a la Luz,,,Jewel Case,,Latin,1
3456521,7e51146fdde94c9eba37bb04857233d1,id-2976937,id-3303554,LACK 020,,Official,None,English,Latin,1
2415362,b7f54d916de64715b36cc3041212f33b,id-2162042,id-1713140,Its a New Day,501481003325,Official,,English,Latin,1
907428,6998a46d84434987903ea89af61a7f94,id-378506,id-42565,The Fabulous,,Official,,English,Latin,1
1061501,4f9e354da6b14c83a58806d05b922437,id-1084397,id-63091,Thinking  Drinking,,Official,,English,Latin,1
134912,09725f70b9da4a72b474bb88d1e21f32,id-172026,id-61551,Postpartum,724384131425,Official,Jewel Case,French,Latin,1
825859,211ec0e8cbcb4f1bad060057bba39f4a,id-327848,id-1,20 Favourite Irish Pub Songs Volume 1,0509934312024,Official,,English,Latin,1
983009,f2666c7d6d3e42c7a4ad1cfeb56b6625,id-351436,id-47031,Leben  Hörbuch CD,,Official,,German,Latin,1
1449595,02e8b4f5e866414e8cbdd783d1e13769,id-1394159,id-629087,Ashes to Ashes,793018355926,Official,,English,Latin,1
2836684,e8edca96e2fc48f48e21b44529a9dcee,id-2491283,id-2817828,Rose Vintage,,,None,,,1
74876,105259578772408ea328f6c8003480c7,id-160868,id-63782,Another morning Another pillows,4988003279073,Official,Jewel Case,English,Latin,1
816552,bc6f1b4ff8e14da3ae6c34c96f795db2,id-1053894,id-794336,Змеелов,,Official,,Russian,Cyrillic,1
1245711,759e3eee010f439484ecacf11b73f813,id-1233109,id-1,Strike Up the Band,,Official,Jewel Case,English,Latin,1
1326088,e19492301e0140b0b723737958e45b77,id-1297245,id-332181,Kahden hengen disko,6438187122279,Official,,Finnish,Latin,1
119906,7121855241e943cbbbef539d17d113ee,id-491955,id-1,I Duel Sioux and the Ale of Saturn,,Official,,English,Latin,1
1297475,b96bd8d9264746f88000e45958c4e89d,id-1274655,id-683349,マリオネットは眠らない,4988022105322,Official,,Japanese,Japanese,1
399388,75a6099585dc3dcdba54665944b908d4,id-718964,id-357268,Emergency,,Official,,English,Latin,1
617643,cebc5149abae4d75bf59a450ea6b8665,id-898785,id-33256,Suddenly,730003710209,Official,,English,Latin,1
2839910,eecaabcde4024cd8b8e3ff5aab93f56a,id-2493785,id-2817762,Just Fly,,Official,None,English,Latin,1
436195,06a8a06a53f24fe1b9c0bf670a5ee72f,id-753241,id-31535,Volume 4 19371940,,Official,,English,Latin,1
1062557,d4d34e79c25e463482808da94f7a993b,id-1085235,id-845002,True Myth,,Official,,English,Latin,1
9568,994df2505709439b8e0731c4b3c46218,id-762743,id-74007,Cleopatra,030206622423,Official,Jewel Case,English,Latin,1
1150793,505126de778843feabe96e6559529a93,id-1156817,id-32020,Nonstop,,Official,,English,Latin,1
989623,7bed97335b33409ca2623a97f006f28d,id-536508,id-175626,Somebody Wrote Love,,Official,Jewel Case,English,Latin,1
588222,de545b4ae5b34cfe998f34dc8dec5bdc,id-876137,id-457299,InternetRelease wwwmp3de,,Official,,German,Latin,1
125716,9b8320298bc137268ef6a33411fec63a,id-496527,id-1670084,Der Ring des Nibelungen,881488100341,Official,,German,Latin,1
2086194,049d7d0e3ccf42c89557b9609f8bae10,id-1900760,id-1172968,Apart EP,,Official,None,English,Latin,1
313270,1686e8201975456a9570216a60780f3b,id-652965,id-175306,Gradus ad Parnassum,,Official,,,Latin,1
2814861,ca7295b46b044a3cb3d7d781953fdd91,id-257937,id-10356,We Got By,075992722261,Official,None,English,Latin,1
718716,e305fc087189332cb3927e8074e829f8,id-508015,id-59312,Introduction,781484030416,Official,,English,Latin,1
1090478,9c8ca62582344df78eb479266135d077,id-1107942,id-97546,Degenerate Gamer,,Official,,English,Latin,1
169117,a4aeb36668de444a8ebb66b578d06e1e,id-162793,id-1,Jazzland Remixed Volume 1,731454228824,Official,,English,Latin,1
1375978,8f025491ed0c46edb592f0d5f0ef37dc,id-1336717,id-1261415,In the Wake of Pestilence,,Official,,English,Latin,1
997876,cae3c32597364e22a48d81e8ac88aaa7,id-580676,id-252873,With or Without Me,,Official,,English,Latin,1
583731,a0ecc33508d6451a93914269dac9e32f,id-872455,id-115618,Desperate Living,5060100666693,Official,,English,Latin,1
995894,8d6c088454d347a09c136082b7ed6451,id-266118,id-4542,The Golden Wedding disc 2,,Official,,English,Latin,1
232928,f31046467d944e5395e95e7baf2a33b7,id-193017,id-123387,The All Electric House,613878230013,Official,Digipak,English,Latin,1
1245838,49e765e035ab4ed7a7461d0714f13f7b,id-1233219,id-1918,Ultimate Creedence Clearwater Revival Greatest Hits  AllTime Classics,888072341623,Official,,English,Latin,1
601978,fcc0f770df143483bdf36f515007bb49,id-886333,id-653020,Pärlor och svin,,Official,,Swedish,Latin,1
684124,70be0b030fc745a28afe46b426e6a216,id-950628,id-1,Drones Textures Musical FX,,Official,,English,Latin,1
1005383,37d4412a55324f05a0e5cc94f97d9e73,id-65420,id-41118,The Compact Collection,5014818900624,Official,Jewel Case,English,Latin,1
371309,c044c78e7f8d4e00a59332d32b5d0f38,id-699937,id-2249356,Méandres,8713309921069,Official,,English,Latin,1
1149972,8c773d30f5e146c08fe2cb7ee6394043,id-1156178,id-974213,Jazz Panorama,,Official,Jewel Case,English,Latin,1
492311,11de81384acf489fb25e73647c56a867,id-799714,id-69537,Scratch,,Official,,English,Latin,1
43440,2addb7dddad64d95bb576d9b216d9372,id-460537,id-10157,Start Again disc 2,5017556902806,Official,,English,Latin,1
2366570,87771a82627547aca57b995b47c0f110,id-161189,id-44783,As One Aflame Laid Bare by Desire,,Official,None,English,Latin,1
2835868,a397078e018f44c8b39865467d39ff48,id-1402022,id-65069,Release Me,886788822221,Official,None,English,Latin,1
1178483,30aeac46da634bcaae3609a6d5a6ddeb,id-1178315,id-325256,Lumina,,,,English,Latin,1
363125,0a6c44c7a55a468188ecf5c71a17d2b2,id-693080,id-228322,Hip Hop Collage,700177000826,Official,,English,Latin,1
143599,f0dd7a0ffaac4b71bd391d96b45f7e5d,id-511448,id-1,DecksnMics 2 Underground Stylez,,Official,,German,Latin,1
413085,8cf52f87284b3af3b870b3185c91cb7d,id-733274,id-470256,Partie Traumatic,,Official,,English,Latin,1
1037457,f096f3b119f7489c9a0a50918dc9f517,id-824356,id-609056,Orfeón Universitario y El Cuarteto,,Official,,Spanish,Latin,1
2990470,9413619319b3459e9254163f6d4ccda9,id-2612292,id-3461,The Complete Capitol Live Recordings Of George Shearing,,Official,,,,1
364074,1947448ee44240a49cfbf231c630d141,id-693800,id-299526,Approx Twelve,880918070421,Official,,English,Latin,1
611599,9d9b65dad6414542b50d3288210d90f4,id-894275,id-373742,Bite Size,,Official,,English,Latin,1
1299633,5116515ee9dc4b8184fab44d37275a82,id-1276359,id-1178318,I Married a Monster from Outer Space  The Atomic City,857252002210,Official,Jewel Case,English,Latin,1
277501,ad5c71082670337cac7ddef5ba44336d,id-237982,id-35877,Karma,823107407127,Official,,English,Latin,1
1212614,38c08923dae1494aba083067bec7f58a,id-1205872,id-392074,Keep on smashing blue,4988021806480,Official,,Japanese,Japanese,1
387085,9e4977a3637e4412b6ad9013e3aa9c5a,id-712733,id-85360,The Horsemen Revelations,5029651004026,Official,,English,Latin,1
1335727,a317b4e3d9fd48fb9106f7b7abe3e010,id-1304683,id-31074,The Tokyo Tapes,,Official,,Multiple languages,Latin,1
2486049,aaa5ceeddc384106ac58fc3bd231fb36,id-2216788,id-1916773,The Realest Guerilla Of Da Maab,014100078463,Official,Jewel Case,English,Latin,1
186468,4de1c1fb65b54eeeab8f00affe4e41d0,id-56434,id-36961,Forever An Anthology,075596210423,Official,,English,Latin,1
2360226,ec0f8b54cf3547c3b7c175c0d62ac54c,id-2117305,id-3884,The Trigger Effect,,Bootleg,,English,Latin,1
335251,9d7a528346f54faa98a212537a0e752f,id-670769,id-154323,Rebelgrind,,Official,,English,Latin,1
99348,f5d175b0a5ed45c8a4f58a5ea1e245cf,id-468908,id-1,The History of No Future,5013929011120,Official,,English,Latin,1
3351312,e6066b4dec874221837b1544e7e10f10,id-2894718,id-3214048,Vision of Eden,600028430225,Official,Digipak,English,Latin,1
1133582,ac3b2f8f097c454caeb37bff6c48edaf,id-934682,id-14410,20 Greatest Hits,5701861873424,Official,Jewel Case,English,Latin,1
591055,3572e85b161f4711bb37ea59ded41cd4,id-376427,id-264498,Ride Free,,Official,,English,Latin,1
1074439,f8d837d7f80541ceadee1e2cd362db6d,id-1094814,id-41733,Race Wars,,Official,,English,Latin,1
1033711,3850996c2d1448d1b98b6841c2a90254,id-870368,id-646673,Warner Bros SFX,,Official,,English,Latin,1
1129846,2b60d4b902a6470bafac5e95a5363d13,id-1140124,id-951300,David Jones,,Official,CardboardPaper Sleeve,English,Latin,1
900675,505d539b4ce04aaf975efe15c8e33f71,id-529256,id-111402,One Life for the Family,,Official,,English,Latin,1
742583,38d084a6bc8843b999fae36528c968d0,id-902572,id-311,Basic Original Hits,0724348602220,Official,Jewel Case,English,Latin,1
988606,332f889b532a45b29e2c30396af0ee55,id-529692,id-1,Superharps II,089408351426,Official,Jewel Case,English,Latin,1
806684,d4afe69960d14f8796445ae191795f6c,id-1046585,id-1,Now Hear This March 2011,,,,English,Latin,1
644048,021f973801fa496a93094b916ec01a13,id-918828,id-34840,Onderweg,8711255281121,Official,,Dutch,Latin,1
1229152,873ef7a339854b3f878b4ae7cf0d5b5c,id-1219608,id-1092383,Bloody Nonsese,5055489251875,Official,Digipak,English,Latin,1
