label,name,label_type,area,ended
id-48718,Loo,,id-98,f
id-95955,Airship,,id-4014,f
id-189443,Barulho Hardcore Company,,id-5150,f
id-21714,Rhetoric Records,Original Production,id-5287,t
id-209274,PANDA TRAX,Production,id-398,t
id-204434,DBoy Records,,id-14438,f
id-202849,Terrain Vague,Original Production,id-5219,f
id-60874,Heart  Crossbone,,id-5250,f
id-150123,high lab mastering,Production,id-174,f
id-149937,Felix Kröcher Recordings,,id-74756,f
id-91523,Going Underground Records,Imprint,id-22323,f
id-165123,ACABA,Production,id-5274,f
id-139890,Times Are Ruff,Original Production,id-5242,f
id-231711,Talion Productions,Original Production,id-68629,f
id-91123,Föreningen Rockborgen,Original Production,id-13207,f
id-103550,Joseph James Records,Distributor,id-68702,f
id-134733,NOIA Records,,id-20019,f
id-237643,Artasee Records,Production,id-304,f
id-113475,Recursive Delete AudioVisual,Publisher,id-5147,f
id-183429,hypercore19,Distributor,id-30636,f
id-203554,PRXTXN,Original Production,id-6,f
id-195414,Sakura Music,Original Production,id-12084,f
id-217212,Meeting Tent,Original Production,id-126,f
id-82618,Prods in the Dark,Production,id-7307,f
id-156451,Lietuvos Radijas,,id-123,f
id-216525,MYHM Mash,Original Production,id-86731,f
id-32476,Origin Entertaiment,Production,id-47,f
id-81014,Skrot Up,,id-13056,f
id-237910,Farewell Records,Original Production,id-7291,f
id-246452,Inglorious Records,Original Production,id-12030,f
id-196277,La Ga Sta,,id-12762,f
id-181172,SM FILMS,Publisher,id-18,f
id-106655,Scruples Records,,id-7388,f
id-90060,Back To Mono,Original Production,id-48166,f
id-21028,Lumberjack Mordam Music Group,Distributor,id-7340,t
id-138826,Broken Audio AL,,id-2,f
id-224284,FiveOhEight Records,Production,id-73605,f
id-153462,Dagdy Music,Original Production,id-6952,t
id-192214,MiTribe,Production,id-5212,f
id-219531,Knock Down Productions,Original Production,id-22275,f
id-24303,Madacy Entertainment Group Inc,Holding,id-322,f
id-209792,Cuarto Azul,Production,id-9414,f
