release_group,name,artist_credit,type
id-1130335,The Music Got Me,id-151716,2
id-1130337,Nobody Can Take You From Me,id-134333,2
id-740250,The Spectacle,id-230125,1
id-1285770,Let It Go,id-1195204,3
rec-1193488-dup-0,Cuerpo5 Astrales,id-1049005,1
id-2111986,Me Over Him,id-2376458,2
id-524476,The Whole Animal,id-366121,3
id-1400288,Live in Tokyo - Recorded Live at the Dug,id-1068674,1
id-767648,Trial of Errors,id-348610,3
id-326035,Can You Feel It,id-227059,2
id-1294481,Regaining What Was Once Ours,id-1208784,11
id-1301378,Maditation,id-675271,1
id-1294484,Devolution Manifest,id-1208784,1
id-1286273,Involuntary Deconstruction,id-1195935,1
rec-812613-dup-1,Novv,id-131216,1
rec-812613-dup-0,No2,id-131216,1
rec-1965550-dup-0,Scream It Ovt,id-2209944,2
id-1112466,Twitchcraft,id-889391,
id-1053855,Biznitch EP,id-794332,3
id-1009783,My Show,id-757604,2
id-1899047,The Ballad,id-2127360,2
id-491649,Impetus/Menemy,id-342444,3
id-856088,Deadly Sins,id-631024,11
id-954580,Affairs,id-710512,2
id-1168493,Broken Eternity,id-998403,1
id-791327,The Unbecoming,id-584020,3
id-306480,One Way,id-215455,1
id-1279437,Eldritch Anisette,id-1182875,3
id-960688,A.M. Shiner / Xiphiidae / Heat Conference / Anvil Dome,id-1351230,3
id-321205,F.A.O. Anyone Who Cares and to Whom It May Concern,id-223998,3
id-1024530,Gold,id-771842,1
id-642768,Once Upon a Time,id-463387,3
id-638454,Anymore,id-459736,2
id-947727,Mucky Star,id-107226,2
id-1308487,Ma Definition Of House EP,id-1225956,3
id-1901115,Lust Single,id-2130443,2
id-1466617,One•Two•Three,id-596104,1
id-2977948,Mists Inhabit This Place,id-1108762,2
id-1090486,Monkeywah,id-301583,2
id-1025673,The Anthem 2002,id-59323,2
id-288162,Big Bad City,id-111237,2
id-1307289,A Funk For Fela,id-1224284,2
id-219329,N30 Live at the World Trade Organizaton Protest November 30 1999,id-158556,1
id-517040,Flick Knives and Ninja Stars are in Demo,id-358437,3
id-3048721,Nincubura,id-2636744,2
id-1058414,Tomorrow,id-797417,2
id-610479,RED ZONE,id-436127,2
id-561224,A Rainy Koran Verse UK Live,id-1312747,1
id-974467,Final Relaxation,id-730509,1
id-388229,The Lucky Black Cat,id-272982,2
id-838801,Mindhouse,id-75795,2
id-416943,What is my name,id-293624,2
id-2256383,White 3,id-1604379,2
id-487811,B-Shield,id-339780,2
id-1049247,Happy Station,id-149908,2
id-693509,Geluidjesmuziek,id-508682,2
id-502210,Suggestion,id-349548,3
id-1274358,Africa 70 / Profondo,id-518199,3
id-3049820,Stories,id-3373935,2
rec-670797-dup-1,We Are thw Party,id-489408,1
id-756663,Progeny,id-557388,3
id-684553,Parlo con te,id-501812,
id-856338,Geburah Variations on the Number 5,id-601506,1
id-920957,Gran Time Comin,id-683460,1
id-976648,サマーウルフ,id-732405,2
id-513914,The Man-eating Window Says You Were Killed While Sleeping,id-355671,3
rec-538721-dup-1,Oroboruz,id-379137,1
id-1028625,Demo,id-774815,3
id-1042522,Dark As Light,id-620362,1
id-683516,The Auburn Collection,id-500905,1
id-32207,Forever Sleep,id-20145,
id-2334788,Streetz,id-2647190,2
id-816996,Von Herzen,id-603466,1
rec-714935-dup-0,Bell Gavotye,id-524792,2
id-1221153,Nine,id-765843,1
id-2893842,NYF,id-3204510,2
id-32208,Seasons,id-20145,
id-1280931,Mike Mulligan and His Steam Shovel,id-1186757,
id-2893846,NYF,id-3204510,2
id-1110288,The Creation of the Universe,id-883015,1
id-365540,Harsh Electronic Raging Ambient Sounds,id-256333,3
id-1902262,Ayrıla Ayrıla,id-1995759,2
id-337246,And the Crowd Goes,id-234157,2
id-868567,Elevate,id-640505,3
id-533358,Time to Take a Stand,id-373782,1
id-813017,地平線のむこう側へ,id-600480,1
id-3049178,Weight,id-2961438,2
id-755384,Wheres My Pussycat,id-556437,2
id-536184,Nocturnal Mysteries,id-376424,
id-807887,Wind  Water,id-476630,2
id-864414,Summertime Summertime / Searching for You,id-170909,2
rec-853416-dup-0,El Decice,id-628781,3
id-2744491,Girl Who Rules The World,id-3073530,2
id-1306888,Passion for Percussion,id-1223886,1
id-657567,The End of the World,id-398056,2
id-199871,Voices That Care,id-145990,2
id-507289,9601,id-275244,3
id-542521,BORN HARDCORE,id-382495,3
id-862849,Collage,id-2415098,2
id-884642,Hazy Mystical Groove,id-651443,3
id-3072710,Wonder If,id-2699979,2
id-318933,War Is Hell,id-92441,1
id-73865,Lover to Friend,id-45174,
id-370106,Ting Æ Like Te Mat,id-244027,3
id-1192606,On the Day We Met,id-565732,
id-880899,First Show,id-648904,1
id-618666,Goooo...,id-442324,2
id-721361,Holes in Space,id-494117,3
id-1076200,La fille du Canal,id-832715,1
id-2491371,Obscurus,id-2077112,2
rec-1109610-dup-1,Eternal Light Music of Imner Peace,id-1307440,1
rec-1109610-dup-0,Eternal Light Music of Inrier Peace,id-1307440,1
id-2436361,Dancar Comigo Amor,id-2373357,2
id-1054419,C.T.M. Remixes,id-170301,
id-314930,2004 Promo,id-201962,11
id-2664944,Last Light,id-2984706,1
id-687895,B.T.F.W. Remixes,id-253584,
id-670613,Navidad,id-489239,
id-1098600,Got Funk,id-860668,2
id-687014,Ganapathi Manthram,id-503724,
id-859739,Johnny the Fox,id-305375,2
id-281141,Sweet Modern Fairy Tales,id-197516,1
id-748673,Energy,id-424592,1
id-516642,水色サスペンダーといちご水,id-360503,2
id-1052313,Deep Henderson / Hobos Prayer,id-793107,2
id-613877,So Fine,id-438408,2
id-965519,Birth of a Decline,id-723492,3
id-1067591,Four Dances for Dancers,id-804251,3
id-668830,Forget a Fight Lets Make This a War,id-487360,3
id-438767,Be a Star,id-308582,2
id-1186751,Can You Feel My Heart Beating,id-1036878,3
id-585209,感情指揮-マインド・コンタクト-,id-380454,1
rec-2165275-dup-1,Drife,id-1740434,2
id-878537,Sleepwalker,id-647363,1
id-133621,Loving You Girl,id-995625,2
id-1386692,Si nos fueramos venio,id-1326478,1
id-610781,Cerouno,id-407073,2
id-1090627,Starlight,id-799237,2
id-1260090,Monotheism,id-189269,2
id-832222,Nooit meer terug naar die rotschool,id-147999,2
id-2301500,Results Take Time,id-2601495,3
id-778134,Basswerk Limited,id-567580,3
id-896288,Gold Digger,id-230968,2
id-896289,Skins,id-452866,
id-452207,Hazardous to Your Health,id-1981604,1
id-1966439,Is This Love,id-2211428,2
rec-472430-dup-1,Aire cuvano,id-204021,1
id-690365,Dance the Night Away,id-363127,2
id-375149,My Dearest Android,id-263320,1
id-223431,Impetuous,id-77814,2
id-415375,Human Nature,id-145807,2
id-1293937,Dogatized,id-1207947,1
rec-954186-dup-0,Largedse,rec-171069-dup-0,3
id-290630,Demo,id-204182,11
id-595764,Might Is Right,id-426122,3
id-1246919,U Just Dont Know,id-1134680,3
id-1290620,Hitsköppe,id-1203565,
id-861169,Bad Red E.P.,id-68950,2
id-1237699,Breeze pass,id-1122902,2
id-970346,The Walls Are Coming Down,id-727406,3
id-821032,Motherlight,id-606517,1
id-529137,Ping Pong,id-205704,2
id-1380164,Alter Ego,id-1317699,1
id-714935,Bell Gavotte,id-524792,2
id-1246917,Time  Sensibility EP,id-777180,3
id-1108748,Sloppy Chic,id-670346,3
id-1334321,Miles,id-1250501,2
id-711211,Magic Love,id-522281,2
id-602679,Gimme Danger,id-430963,2
id-711217,Tout Paris,id-522281,2
id-1119484,Super Nintendo Sega Genesis,id-606178,1
rec-1068463-dup-0,Maira Frejtas,id-2274791,1
id-711219,Um Tara March,id-522281,2
rec-868494-dup-0,Contagion R'lte,id-640581,1
id-977348,Black Orpheus,id-2532210,1
id-756928,Bustier,id-486574,2
id-2399001,Ghana a capella,id-2123261,1
id-370814,Hooked on Swing,id-216007,
id-925479,One Lover Woman,id-352962,2
id-1191806,Parzival / Connections,id-483013,2
id-1191803,Ensure / Exposé,id-483013,2
id-85405,Zombie dance version,id-52121,
id-1191801,Authority / Cocos Taste,id-483013,2
id-3074832,RightNow,id-3396974,2
id-1292496,Promo 2012,id-1206204,1
id-1261828,Freak EP,id-153460,3
rec-2493940-dup-1,Secojd Sight,id-1725151,2
rec-1112291-dup-1,Knöpfe aus Paris,id-889040,1
id-2614419,Nice To Meet You,id-2492523,2
id-355218,File It Under Deep House,id-208456,1
id-1011355,Wise-Magraw,id-758949,1
id-554107,FunkOmatiC,id-393456,
id-554104,Avi1KHz,id-393456,
id-2494781,A Letter From the Front,id-2821944,2
id-554103,Fresh Fish,id-393456,
id-2614412,사랑노래,id-2492523,2
id-554101,Waves of Om,id-393456,
id-1045577,For Real,id-788508,3
id-1150205,What We Need Is Now,id-965425,3
id-1041658,Dreamlight,id-417201,1
id-1263971,What...,id-233017,1
id-523026,Self-Hypnosis Pain Control,id-365143,11
id-908468,Instant Man EP,id-325457,3
id-1273950,The Wizard EP,id-1174091,3
id-1276473,Nervous,id-445841,3
id-795513,Up the River,id-587177,1
id-373239,Mp3 Album,id-262028,1
id-1164541,Sparks / Wishing,id-370915,2
id-769585,Second Blur EP,id-567798,3
id-387467,Unlucky in Love,id-272646,2
id-571134,Proridiculous,id-152379,3
id-737275,Be Polite Be Professional,id-541636,3
id-2613827,Sofia...,id-2936603,2
rec-865177-dup-0,No Revvard,id-637954,1
rec-1116358-dup-0,VooBo9,id-275638,1
id-753563,Doin It EP Part 1,id-554745,3
id-1156266,Pirate Radio / Up or Down,id-440372,3
id-946712,Happy Feeling,id-704151,2
id-402182,Sleep,id-283139,1
id-467923,Begin van het einde,id-155679,2
id-967969,EVERYTHING HAPPENS,id-725419,2
id-1217678,Lost,id-1089165,2
id-659013,No Go,id-217147,3
id-432076,Another Stage EP,id-304571,
id-574034,Bent Flower,id-409528,3
rec-524700-dup-0,-RAM-/少年時代,rec-366349-dup-0,2
id-634159,Celtic Hymns,id-456104,1
id-2116541,CYBXRPVNK RVDIX 178.95,id-2374512,1
id-1304247,I Svetot e Mal,id-332454,1
id-2975645,stuck on us,id-3302325,2
id-715175,An Amateur Minstrel Rehearsal,id-523434,2
id-1797515,Perfekte Wêreld,id-739149,1
rec-478472-dup-0,Fucking Nerbe,id-333531,2
id-920766,Sweet Revenge E.P.,id-321550,3
id-3029102,OUT FOR BLOOD,id-3373718,1
id-524229,Capritio Instrumental Music from 17th-Century Italy,id-2161140,1
id-2975646,Good Life,id-3302326,
id-1271742,This Is the Love,id-1170816,2
id-1101688,No Go Pogo,id-868313,2
id-1285981,Feathermagnetik,id-374261,1
id-752770,You Know I Love You,id-554053,2
id-926920,Duchamps Dictionary / Cracker Noise,id-293694,2
id-389848,EP,id-274268,3
id-386899,Zorba the Greek,id-156077,2
id-514437,The Computers,id-358602,1
id-1272688,Late Night Cats,id-1172209,
id-733389,Salvi EP,id-538526,3
id-596734,Showdown / Nature Cure,id-375580,2
id-2122292,ACROSS EP,id-1633477,3
id-1122865,The Next Step,id-913148,1
id-863496,Age of Expirience,id-636468,3
id-863491,The Undertow EP,id-1487741,2
rec-1035274-dup-0,Yield What Yov May,id-779850,3
rec-303442-dup-1,Hovv to Beat the SAT,id-212919,
id-973862,Three New Songs,id-730140,3
id-1807772,D-Phunked,id-2002835,2
id-1216237,Break Into Me,id-1086847,2
id-330978,Noize Bot,id-230004,1
id-1101862,Union Pulse,id-868771,1
id-8440,Swing Dance Big Band Party Volume 2,id-2201157,1
id-992277,Placebo Effect,id-672266,3
rec-2616139-dup-0,WiF8,rec-2938647-dup-1,2
id-477880,Spinal Tappets,id-333050,1
id-371996,The Shocker,id-261156,
id-992273,Up From Here,id-743828,2
id-1502030,Somerkind,id-1210428,1
rec-1307113-dup-0,Circaclian EP,rec-1224073-dup-0,3
id-516278,Anti-Love E.P.,id-360238,3
id-1258964,Classical Vocal,id-1151163,1
id-283818,In Expectancy of the Monumental Awe,id-199382,1
id-572242,Something/Nothing,id-242612,2
id-1264992,Bandsoc 21 2013,id-1159548,1
id-201150,Alcohol Tobacco and Firearms,id-1698379,1
id-612000,Attack,id-436979,3
rec-1286256-dup-0,The We5t Coast Is Clear,id-942759,3
id-1808394,This Is Your Brain On Love,id-2003555,1
id-768964,Undulaciones EP,id-567364,3
id-756782,Something for the Dancefloor,id-348266,2
id-2742898,When Were Dead,id-3070474,2
id-335290,Vous êtes ici,id-232815,
id-967381,Ooh La La,id-592449,1
id-985787,Laube du Saxophone,id-733088,1
id-1305267,Förklädd Gud,id-1222068,1
id-767432,Contradictions EP,id-566296,3
id-767433,Live at Aftermatch,id-566291,
id-882242,The Felcher / Mung,id-262892,2
id-700279,Iron Mask,id-513594,2
id-767342,For You and for Me,id-477064,3
id-999214,A Son of the Desert Am I / On the Road to Mandalay,id-748891,2
id-1018039,Flyktanden,id-765053,11
id-761823,Suntan,id-313101,2
id-576694,Mojos Workin,id-411727,2
id-1057332,Your Clone,id-796540,2
id-616789,On My Side,id-391793,2
id-192030,Gypsy Sun,id-141807,1
id-1221287,NUH OTHER GYAL,id-1096613,2
id-2618621,Transported To Another Setting,id-2940799,2
id-1378750,Across The Universe,id-1316150,
id-1279897,1957 Chevrolet Bel Air,id-109775,2
id-2975516,Reflection,id-2044172,2
id-1128656,First Dog In Space,id-934684,2
id-1153920,Field Operations E.P.,id-100868,2
id-1000638,The Divine Ruler,id-750437,1
id-132804,The Ladyboy Is Mine,id-102715,2
id-1048436,Transform,id-790219,2
id-1131780,Be as One,id-939535,3
id-781594,The Valiant Thieves,id-576428,1
id-848256,Lawnmower Hypnotist,id-624754,3
id-943097,風のメロディ,id-701087,2
id-843930,Catharsis,id-620928,3
id-1533044,Charge,id-1488877,1
id-338400,Tinman,id-2383838,1
id-923063,Quasars 8 The Quasi Stellar Radio Source of Octopus,id-684977,1
rec-953914-dup-1,Teeth im the Rug E.P.,id-709856,3
id-937839,Koks  Prada / Lebenslänglich Disco,id-186170,
id-1251557,Dirty Old Town,id-1107331,1
id-1058311,This Concrete Heart,id-797319,1
id-2117023,Desgel,id-2375159,
id-1030310,Cannibal Christ,id-776032,11
rec-712173-dup-0,Selection Fr0m Matthias Sandorf,id-523039,2
rec-1009161-dup-0,Harm set Harn get,id-757006,3
id-937833,The First Chapter,id-232820,1
id-937832,Pictures of No Exhibition,id-696741,1
id-2163325,Stan Darsh,id-1336327,2
rec-767110-dup-1,Melocoton Contr0vertido,rec-565994-dup-0,3
id-834307,Teenage Suicide,id-615653,2
id-816298,Remixes Part 2,id-126387,2
id-512530,Nestek,id-316704,3
id-1270686,Sins of a Solar Empire Rebellion,id-501508,1
id-881261,Digital Disco,id-649125,2
id-957911,Morgen ja morgen,id-713731,2
id-957913,Raak me niet aan,id-713732,2
id-690990,Jawanian,id-2570132,1
id-739055,The Moon Is Low / Montana Call,id-535849,2
id-338748,Azteca,id-200967,1
rec-1121480-dup-0,Moref:re,id-907408,2
id-581234,Sentado En El Barro,id-157583,2
id-900591,Nuclear Weapons Still Out of Sight,id-513755,1
id-440008,A Must While So Near,id-199865,3
id-939637,Demo,id-698356,3
id-338747,Monument III,id-200967,1
id-1063109,Through the Looking Glass,id-800941,3
id-943892,Nightsweat Agony,id-701751,2
id-541671,A New Beginning,id-381737,1
id-240088,Absolute Dance 2 Remix,id-468234,2
id-851232,Sho Maka,id-627038,3
id-2162364,Ｎｉｇｈｔ ｏｆ Ｔｅｒｒｏｒ「成人専用」,id-1864595,1
id-1063106,Typhoid / Disorder,id-276051,2
id-1382406,Think What You Like. Say What You Want,id-1314175,1
id-862451,Dark Beat,id-410630,2
id-261420,Feng Shui,id-2625228,
id-1223347,Notorious Tribute,id-969214,11
id-815655,Fragments,id-2739735,1
id-787479,Sitting in Chairs,id-3163192,1
id-2258174,Prada,id-2538769,2
rec-663029-dup-0,Reimi Music Volume 3,id-325919,1
id-420538,Blacklight,id-253817,2
id-869207,Noetik Pt.2,id-566268,1
id-1019818,Voyage,id-767184,2
id-3074159,The Hole In Which Chels Body Will Rest For Eternity,id-3396409,1
rec-1026899-dup-1,Thirteen Booodlines,id-773641,11
id-743146,The Darkstep,id-546184,3
id-11660,Chemical Dependency,id-6183,1
id-1028577,Funky Fucker,id-774798,
id-1252068,Ananda Kanda,id-1141459,1
id-1252069,Floating,id-1141459,1
id-655982,An Inescapable Siren Within Earshot Distance Therein and Other Whereabouts,id-474481,1
id-302834,Music in the Age of the Pyramids,id-212315,1
id-405245,After The Lights Go Down Low,id-156005,3
id-15436,Sketchy Situations / The Force 12,id-8254,
id-1071253,Jack 2 Jack,id-209622,2
id-82448,Yi-King II,id-45421,1
id-3073651,Laddu,id-2710100,2
id-1137643,Männersache,id-947775,
id-906792,Guilty Pleasures,id-622076,1
id-550340,Corpus Cavernosum,id-389778,3
id-1052125,The Judge Cliff Davis Blues / Im Lookin for Somebodys Baby,id-792921,2
id-1076110,Horizontal Ground 02,id-832590,2
id-2490832,Get That Muscle Get That Money,id-2668298,2
id-675078,Mental Escape,id-493364,3
id-563100,Demo,id-401515,11
id-2685045,Die Young,id-3007245,2
id-507478,Just Leaving Acton,id-350467,3
id-873674,The Adventures of Loki,id-449269,1
id-845832,Phosphene River,id-623324,1
rec-928623-dup-0,Warehous3 Muzik,id-348266,2
id-1277663,Parasites of Paradise,id-1180363,1
id-1248943,Rock With It EP,id-1136862,3
id-69783,The Mystic Sea,id-42963,
id-721421,Latin Blues,id-528780,2
id-1055402,Statues,id-795340,2
id-734262,Hold On,id-896653,2
id-1034850,Versailles,id-779480,2
id-343909,Soundtrak EP,id-240579,3
id-807691,Riga Mortis / And Wot,id-596753,2
id-1122526,Dance Forever,id-909415,3
id-1503826,The Gordian Knot,id-1447965,1
id-807692,Sing Along With Barry,id-500623,1
id-612129,Stjernevandring / Eesti lilled silmad süda,id-121011,1
id-545912,Summer Tour Sampler 2006,id-291704,3
id-1222298,Wade in the Water,id-1097991,2
id-2743058,Mighty World,id-3072279,2
id-605387,Bridge That Leads Nowhere,id-432907,1
id-1210573,Equatorial,id-1077847,1
rec-671344-dup-0,Groovln,id-489962,2
id-2162674,Eclectic Samples Mix Part VII,id-2288619,1
id-965952,Four for One,id-723814,1
id-1182402,Truth / Vision / Choices,id-133993,3
id-945022,Family Business EP,id-702520,3
rec-738762-dup-0,Blacl< Mary,id-91158,2
id-191670,12345 Accelerate,id-141572,1
id-548463,Batman and Robin,id-311943,2
id-428726,Walking Without Purpose,id-302140,
id-715713,Coming Thro the Rye,id-524797,2
id-671973,untitled,id-490577,1
id-507213,Hot Summer Sounds,id-48633,1
id-738724,Say You Love Me,id-276384,2
rec-641109-dup-0,Souj,id-461819,2
id-609387,1986-xx-xx KAOS Olympia Community Radio Olympia WA USA,id-434350,
id-2000157,Science,id-3006965,2
id-1261129,Never Let Me Go The Voice 2013 Performance,id-1154135,2
id-793577,Talking Tablas / Dah-Din Beats,id-177915,2
id-253128,King of Pop,id-31155,2
id-853137,International Dub Rock,id-373556,11
id-753716,Caravan,id-554860,2
rec-798180-dup-0,Ive Got the Mu5ic in Me,id-37949,1
id-522307,The Perfect Trance 2.0,id-1020572,1
id-702139,Sad in Wonderland,id-513005,3
id-2341550,14 Voices,id-2654694,2
id-3071399,Let Me Cry for You,id-3104254,2
id-500975,Chakra Lounge Volume 2,id-91568,1
id-427529,Heavyweight Sickness,id-301112,11
id-1007797,¡Viva la guitarra,id-1228603,1
id-392946,Garfield Artworks 12-15-04,id-276252,
id-864603,Sandcastles,id-610317,2
id-62917,Starting Point,id-39794,
id-12313,No Me 7,id-6511,
id-1306297,Kentucky E.P.,id-1223231,2
id-1074763,On the Streets Xtra 10,id-610308,3
id-12310,Abducted to Venus,id-4458,
rec-1055402-dup-0,Staturs,id-795340,2
id-836084,Shut Up and Rock EP,id-616961,3
id-810925,Takkewijf,id-599024,2
id-1809601,Summertime Blues,id-2005630,2
id-715302,Mr. Johnson Dont Get Gay,id-523037,2
id-370312,Acoustic Café 1,id-259995,
id-716014,Ive Got a Feelin for You,id-522228,2
id-716015,Make a Fuss Over Me,id-522228,2
id-398844,Self-Esteem demo,id-2761727,
id-628211,No Way,id-450878,2
id-850147,Patterns,id-108807,1
rec-824586-dup-0,Happy Damcing,id-527142,3
id-1806367,R.F.K,id-2005040,1
id-332809,Silver Bowl,id-231123,1
rec-715175-dup-0,An Amateur Minstrel Rebearsal,id-523434,2
id-618094,Miami Beach,id-441761,2
id-900565,Faith EP,id-666489,3
id-416720,Relaxing With Jazz,id-293442,
id-755656,Belgian Resistance,id-37117,2
id-1125176,The Company of Myself,id-922684,
id-1504578,Butcherman,id-953344,3
id-1235213,Hey Murder,id-1118912,3
rec-577812-dup-0,Fantasy f0r Dreamers,id-412373,2
id-84121,Glamour Camp,id-51314,1
id-1402723,Mentat Routage,id-1346955,1
id-2339148,Cumbia roñosa,id-2652005,1
id-2492678,Midnight,id-2819452,2
id-694290,Q  A,id-509281,2
id-378678,VBS,id-266362,
id-711979,Marguerite,id-522993,2
id-1060027,Another Song,id-798534,2
id-711975,Bonnie Sweet Bessie,id-522993,2
id-851818,Perhaps Perhaps Perhaps,id-223579,
id-223896,Def Squad Presents Erick Onasis,id-141361,1
id-711970,Say Youll Be True,id-522993,2
id-711971,Embarrassment,id-522993,2
id-1303098,Псы государевы,id-1219105,1
id-1808412,Amor Club Mix English version,id-2003563,2
id-374127,Eternal Redemption,id-262616,11
id-1218130,love letters EP,id-1090002,1
id-1016640,Renaissance Russia,id-763725,1
rec-734337-dup-0,The Greenhousw EP,id-539252,3
id-662562,Synchronized Minds / Collection,id-480864,2
id-479540,Bon y los enemigos del silencio,id-334081,1
id-2685167,035,id-3007462,2
id-662596,Big Rock,id-208440,2
id-662590,Birds of Pressure,id-457249,3
id-16412,Work So Hard,id-8742,1
rec-529165-dup-0,The Sky Is Not Crying Remixes,id-108917,2
rec-2494840-dup-0,Makin9 the Most of Lockdown,id-2821981,2
id-896493,Unnaipol Oruvan,id-662836,
id-429194,Under the Gripping Beast,id-1970677,1
id-749441,Brother The Point / To Re remixes,id-551371,
id-749440,Óxido en el oxígeno,id-551369,3
id-2120922,In the Fog,id-2379131,2
id-772765,One Day Millennium,id-465216,1
id-2120921,Swamp Techie,id-2379131,2
id-879497,Lucky,id-648007,2
id-1086314,Only Son,id-577734,3
rec-1286022-dup-0,I Love Yov,id-978450,2
id-732553,Supersonic,id-50571,3
rec-939250-dup-0,遠恋歌,id-697927,2
id-1197892,Super Card and SACHI EP,id-1056583,3
rec-2897961-dup-0,Forestvall,id-3224614,2
id-1966660,All Things,id-2211678,2
id-887592,Soul Pusher / For the Good Times,id-654209,2
id-1966662,Show Me,id-2211678,3
id-745758,O Ultimo Adeus / Cantos Populares de Porto,id-548235,2
id-581841,The Illusion of Joy,id-415742,1
id-734670,Lifted,id-125209,3
id-1308844,Страдания,id-1226250,1
id-1037150,Impressions of the Night,id-781409,3
id-421251,Gypsy Ride,id-296842,1
rec-1308926-dup-0,Pop Corh EP,id-1226313,3
id-1308849,Demo 2012,id-1226254,1
rec-760072-dup-0,For Hi-Fi Living Volume 4 I Msrried an Angel,id-2188840,1
id-985848,boy wonder,id-739608,3
id-1278324,The Invitation EP,id-1181300,3
id-1275534,The Outlandish Knights,id-1177001,3
id-1968286,Think Like the Enemy,id-2213672,2
rec-2897702-dup-0,Tedu,id-3224340,2
id-1451922,Vision2020,id-1377142,2
id-659605,I Get It In,id-478060,2
id-1503711,The Fall,id-1443915,1
id-749160,The Essence of War,id-551079,3
id-1269111,The HardCorean Wave,id-788349,3
id-1246106,Heroin EP,id-1133618,3
id-1246107,Nintendo Sonatina in C Major,id-1133373,3
id-463232,February/Red,id-266665,2
id-1011065,Dyssonox EP,id-694501,3
id-894607,Whats Oscar Got,id-661348,2
id-990652,Spooky,id-601081,2
id-2745450,Enjoy the Ride,id-3074580,2
id-759800,Purecavespringwater,id-560125,3
id-417451,Flesh2k,id-287466,3
id-449600,A Brief History of Dentistry,id-315104,1
id-648674,Just Be Yourself,id-306851,1
id-1033471,Cihuatl Ce,id-778256,1
id-946312,Dead Air,id-645973,2
id-691880,Somethings Goin On,id-92708,2
id-1046929,I Try I Tried / Leaping Hare,id-789291,2
id-2337270,Msameh,id-2649856,
id-1046927,Hyvätiede / Pahatiede,id-789288,3
id-1046925,The Truth,id-2582721,3
id-186394,Prayer,id-138711,2
id-905006,Electrik Dancer EP,id-670232,3
id-1105826,Sunrise on Planet Tokyo,id-875701,2
id-267756,Frenchy Lover,id-189512,2
id-1256637,Ominostanco,id-130438,3
id-807209,Revenge of the Antipypr,id-188391,1
id-317822,Hope Against Hope,id-222092,3
id-767085,Radiomotorhead,id-565961,3
id-767084,Breakfast EP,id-565960,3
id-711792,Phenomenal Polka,id-522908,2
id-1233335,FK Art Lets Dance,id-1115884,3
id-1009279,Good Life / Give It Up Re-Edits,id-292929,3
id-711791,Du Du,id-522908,2
id-711797,Farewell Marguerite,id-522908,2
id-711794,Past and Future,id-522908,2
id-725936,Stultifera Navis,id-532295,3
id-425310,A.K.A. the Living Dead,id-299907,
id-927999,Industrial Cliché,id-687840,3
id-1014647,Vibes,id-761944,2
id-280825,Christmas EP,id-197280,3
id-1264262,Deltadream,id-528423,1
id-815407,The Gladys Mantra / Aitch Pilote mix,id-602380,2
id-1298361,The Clifford Brown Sextet in Paris,id-619127,1
id-897727,Weave Your Dreams,id-537974,3
id-1087041,Andromeda,id-231127,2
id-239537,Abrak a dubra,id-396587,1
id-1191003,Latin Lovers EP,id-1044742,3
id-886795,Elektro Elitär,id-560455,3
id-1289471,The Kids All Suck,id-1202036,1
id-2118252,Its All Here If You Want It,id-2376305,2
id-1465684,Call It What You Want EP,id-1136862,3
id-430246,3 Ton Edition,id-174606,1
id-854537,I Love You Barbara,id-629707,2
id-1810573,The Carpet Crawlers,id-2007028,2
id-905004,Ultimate,id-489352,2
id-1294460,Sinovi Groma,id-1208754,3
id-771920,Bassline Theme EP,id-569504,3
id-1193534,Electronic environment,id-851334,3
id-1209552,The Rise And The Fall Of 75°,id-1076719,1
id-1150202,The Return,id-744374,3
id-1157921,Hold Me Tight,id-572454,2
id-193020,Atlas,id-142659,1
id-1918787,En vivo desde las cascadas de San Antonio,id-2152923,1
id-1058787,Hot Stuff,id-134547,2
id-1190716,To Return,id-1044143,2
id-220728,U.S. Aliens,id-1728062,1
rec-1541641-dup-0,Story Abou5 an Angel,id-2297167,2
id-2899045,Im Not Really a Communist Im Just in It for the Aesthetics,id-3199586,1
id-1304037,The Hermit EP,id-1123031,3
id-391232,Sparks Fly,id-3075093,1
id-801993,Make My Day,id-592642,3
id-775356,Full Penetration / Midnight BoyCow,id-566151,2
id-1472961,Sindic Occitan,id-1405376,1
id-912566,660 Boss,id-676343,3
id-8635,Version 8.5,id-2833823,1
id-838107,Douceur de pluie,id-618013,1
id-2163135,Kultusan,id-2422930,2
id-834178,Metaustrat,id-615602,1
id-2163138,Ikat Aku di Tulang Belikatmu,id-2422930,2
rec-865535-dup-1,Everyman Urireleased,id-146177,3
id-799315,Mind Over Matter of Fact,id-590009,3
id-1056871,No Sense of Place,id-265567,3
rec-579225-dup-1,Promo 2o05,id-413483,1
id-2615180,Between the World and I,id-2937785,2
id-578086,Смерти нет,id-412635,2
id-415960,untitled,id-293000,3
id-514889,New World Prosecution,id-358908,2
id-161380,Breakdown,id-30953,2
id-653583,The Bells  Whistles EP,id-2377369,3
id-2896584,Lets Watch the Show From OK K.O. Lets Be Heroes,id-3223121,2
id-430023,Areloc O Reino Do Demonio,id-303100,
id-752297,Awesome,id-553654,1
id-698549,Beautiful,id-509230,2
id-928539,Razor Garden,id-346607,2
id-927378,Live at Bodega,id-619176,1
id-958054,Jij bent nummer 1,id-466243,2
id-1093607,The Entrance,id-856696,1
id-435301,Rompecaminos,id-306530,1
id-1899500,Lets Give Up,id-2005822,2
