release,gid,release_group,artist_credit,name,barcode,status,packaging,language,script,quality
id-780961,979dc453ae454623bfde4c38b1619335,id-1026187,id-47096,Live fra Roskilde Festival 2009,,,,Danish,Latin,1
id-610598,41bcc0617d1e4c5396d2af735c199f4e,id-893442,id-819936,Touch of Class,,Official,,English,Latin,1
id-2423,944fcf1894f84ae7ac607af461c440f3,id-179965,id-40073,From Ritual to Romance,,Official,,English,Latin,1
id-901701,04f0ba7a4ea240fbb363bd7152ed526a,id-196751,id-144585,Single Collection 2,,Official,,,Latin,1
id-213311,d5cf362e210147658f51fe8b6cd8973e,id-567198,id-404630,Любимое говно Рамзеса IV,,Official,,Russian,Cyrillic,1
id-616688,3f7e20bfd894407894372b87d2aa449d,id-898080,id-1,Live Action,,Official,,English,Latin,1
id-2487417,06e787af8f7642c5b1a196a3fd86cd0c,id-2217831,id-116557,Harmonie The Very Best Of,,Official,,,,1
id-2091530,f895186391d24626a854075d2a8fe236,id-1905042,id-2135464,Messe pour orgue,794881324828,Official,Jewel Case,French,Latin,1
id-357400,770b877498194a42bc415d5a80a8b31f,id-234958,id-6101,What Doesnt Kill You,898183000005,Official,,English,Latin,1
id-1154268,4bd12ca615194a5fbf22ad74d09839e5,id-1159437,id-248154,Neverending Reflections,,Official,,English,Latin,1
id-694857,d95e4acd8fbf4beea06d1a3032366202,id-958662,id-814965,The Edge Factor,,Official,,English,Latin,1
id-2323332,2f52e089583942be8f912515888721c2,id-2048276,id-1960,Natural Rebel,4050538423846,Official,Digipak,English,Latin,1
id-546343,87821d16e5514440b2c31ee4b24f6321,id-843867,id-622104,Exil,9005346150526,Official,,Multiple languages,Latin,1
id-809389,3d894eedf18336c5afcc4c4989793b7a,id-975141,id-71347,The Babys,,Official,,English,Latin,1
id-942715,058ec4a578114c74b0156589af0de521,id-344629,id-2101,Invocations,,Bootleg,,English,Latin,1
id-1060399,02e2964deaaa48ca82c5be136d0b40a5,id-1083455,id-842775,Frankie Plays,837101224765,Official,Jewel Case,English,Latin,1
id-979037,0ef4956121a14b79bafdf4e03b1b3ae3,id-486065,id-338710,Matrika An Animated Alphabet,,,,English,Latin,1
id-423416,8df86acc435040f4b397b0dab46f729e,id-742593,id-1009,Extra Volume 2,782388055727,Official,,English,Latin,1
id-439870,2438f48e46584a8b965e3d71520c75b3,id-171581,id-106489,Love and Death,,Official,,English,Latin,1
id-609225,d5eb8590b01f4da6bc2b3329fa73b5e5,id-892275,id-1,Dramatized,,Official,,English,Latin,1
id-1212723,a622d3b575a144d4b4cd4509321d69f2,id-1205960,id-2590,Mr N,,Official,None,English,Latin,1
id-716961,1649a37678aa3a888adbd9a482fcb497,id-95183,id-1993789,Barrys Gold,042283214248,Official,,English,Latin,1
id-1297681,ff6c9b3db652450f9a727568f16ae006,id-1274805,id-1175730,The DooDads,,Official,,English,Latin,1
id-541474,78d2820041623b4ba22f1a89c2c6b2d8,id-370019,id-11619,Specials,724353769703,Official,Jewel Case,English,Latin,1
id-1140502,2281064aa90c49b3862fe63a9dd7a68a,id-1148748,id-488164,Being Remade,,Official,,English,Latin,1
id-2993666,4ea242dc865547d79dda3712fce19971,id-37319,id-21240,Apollo Atmospheres  Soundtracks,602577477645,Official,Book,English,Latin,1
id-2359932,20f94e3d0d344dbf98fc0111f3439458,id-2117046,id-2375172,Latin Pop,,Official,,,Latin,1
id-433873,8d3d15f526ad43d88432e0b6c2a139c6,id-751258,id-179780,Des « Choses de la vie » à « Quelques jours avec moi »,3299031031825,Official,,French,Latin,1
id-2358123,0f91228f362740a794601e6ce99bed22,id-2115522,id-33982,Martin Denny,,Official,,English,Latin,1
id-851653,0d7769b0f7d64539b065c01e785ba4da,id-927759,id-580476,The End of a Long Day,,Official,,English,Latin,1
id-1172144,592dc02567f84bcbb6dbaa879af65ad5,id-1173182,id-1007687,Ud Af Stilhed,,Official,,Danish,Latin,1
id-727440,435837ca72234bb29c1605d531623d30,id-983143,id-737641,Voices,7042881996266,Official,,English,Latin,1
id-1338557,0015e9f79a1740d285c3d4c9ad1ae488,id-784752,id-8523,Reek of Putrefaction,5055006500639,Official,CardboardPaper Sleeve,English,Latin,1
id-437400,bd488f11ebf94d77a3fd9d15750e0f45,id-754158,id-550430,Break the Ice,859700785942,Official,,English,Latin,1
id-353391,f179f6a4e14d43ec8763615fd0978036,id-219031,id-72836,Les Princes de la ville,5099749628694,Official,,French,Latin,1
id-673348,e29d76c0599440ddb9f42cc75ceceb8f,id-942108,id-1,Drama Plus Volume 5,,Official,,English,Latin,1
id-2977503,715ea32a0b4046cf85e28245e412ab96,id-2265995,id-1628088,The Fool,00888072156654,Official,None,English,Latin,1
id-77801,4024d9c74afa43e2bcff3605b20302f4,id-436784,id-40676,Canciones elegidas 9304,828766538823,Official,Digipak,Spanish,Latin,1
id-1433369,bb36d6af8e224bb1a789291e9d0a19be,id-1381536,id-11285,Complete Mozart Edition,028946466025,Official,Other,Multiple languages,Latin,1
id-1241119,8bc20ece24cc471cb34b9fb0fd997e19,id-1229440,id-358273,The DIP Agenda,,Official,,English,Latin,1
id-827646,5f4869162002436fb9c256f05745b41a,id-898328,id-56603,Everything You Hate,,Official,,English,Latin,1
id-732656,8198227cfc9e41baa4bb4fd05bd1ee86,id-622535,id-938790,Atonement,,Official,,English,Latin,1
id-254618,6f22918f590f37e68c718987b69f8d7d,id-293252,id-36968,Ovalcommers,,Official,,English,Latin,1
id-2489952,f6d549e21a1a46a7929d83cc240b7380,id-2219741,id-116496,7 Song Demo,825764903059,Official,None,English,Latin,1
id-69819,aaff438abbac47fd94da4600e9cf5b57,id-426412,id-300592,Revientan los parlantes,,Official,,Spanish,Latin,1
id-981817,6aac911deeee495f821a4fc55f0ffcfe,id-452167,id-123300,Portraits,,Official,,English,Latin,1
id-464811,083d40172d734c18bcbb16f92ff1b7a8,id-863975,id-212873,Essa Boneca Tem Manual,,Official,,Portuguese,Latin,1
id-633847,5880a3e089be4b859eafaf243a23acc6,id-73868,id-129937,Lemonade  Buns,5391502370018,Official,,,Latin,1
id-569825,b76f11e5933e4abbba3b4a2d84fc9866,id-829234,id-612424,Bit Collapse,,Official,None,English,Latin,1
id-374326,bffdcad96d044375992faf58d98c5455,id-280536,id-1,Well Have Manhattan The Rogers  Hart Songbook,731451615825,Official,Jewel Case,English,Latin,1
id-1973284,bf4d23daabdd4bafadb4c4aad67f064d,id-1811505,id-2008261,Amelia Brightman,,Official,,English,,1
id-1016616,4aff27004c0747d196de0cd7ac86dcee,id-681109,id-57933,The Colors Of My Life,,Official,,Korean,Korean,1
id-673805,5c12e94461174498afe030ea5b1b09e6,id-942502,id-376690,Digital Stimulant,874684345555,Official,,English,Latin,1
id-1025596,92bfef5db9d14333800dbf076c060007,id-802468,id-297017,20090117 The Rock Boat IX Criterion Lounge Carnival Destiny,,Bootleg,,English,Latin,1
id-328834,7d460137e26d44fa9ed5b8884ab78497,id-631946,id-454054,Glissando,8424295342393,Official,,Catalan,Latin,1
id-1270601,f519564710c943abbece10c9c10aa6f6,id-1253268,id-3457,Portrait,4011222054609,Official,Box,English,Latin,1
id-1021166,72a801407a534744bdcddfcb80d95ed6,id-393528,id-88515,Génération fabulette,,Official,,French,Latin,1
id-884511,85bde91e39d24998a0ab99dbaaffdd3a,id-647570,id-367238,Nak A Pokoe,,Official,,,Latin,1
id-3350431,ca6e7faa6f05490495f0aa2af1f17af9,id-2756068,id-2393927,Greatest Hits Remastered,,Official,None,English,Latin,1
id-1297347,e210e6cc15dd49f0beeb4ca548267922,id-1274555,id-1083045,Red Road,,Official,,English,Latin,1
id-1649643,906f5136b87b4f5890985077e975a21b,id-1538941,id-608462,E•MO•TION,602547419835,Official,Jewel Case,English,Latin,1
id-78335,d226c08c19114d20b52247a7eab7ca6b,id-437701,id-63782,ノンフィクション,4988003314088,Official,,English,Latin,1
id-985287,c31aed8d12cc47349140dbeb0bec400d,id-530634,id-115585,Street Theater,,Official,,English,Latin,1
id-582530,f4a21d16d2a14595b178811da70acfda,id-807974,id-596961,Recycled Broadcasts EP,,Official,,English,Latin,1
id-312223,5a2c230dc7f94b9380a38f1a685c8c52,id-257076,id-183137,Torschlüsspanik,808287033021,Official,,Multiple languages,Latin,1
id-1108362,17c7f90cbcc8469c92df7edeb30bdeee,id-1122225,id-22597,見て,,Official,,Japanese,Japanese,1
id-1160110,8ccf3f58473e445d955155aeb7dc4741,id-1163878,id-47014,38 Chefsdoeuvres,,,,,Latin,1
id-1967571,cd16072b81f648ebaec45d17593dc751,id-1807095,id-2814928,Go From My Window Music for the Virginal,053479019523,Official,Jewel Case,English,Latin,1
id-949592,d101d1c1850a45af952779d64db8069c,id-364581,id-45245,Lalbum di Gianni Morandi,,,,Italian,Latin,1
id-889683,64e722f7cd5047cebd44e60747c39d28,id-148457,id-115649,No Alternative,,Official,,English,Latin,1
id-1236559,572a39a5ec2e42bfaebf472c4b649522,id-881444,id-855736,Oooh,,Official,,English,Latin,1
id-121024,c8d0730ffabc311192943e7259a0e76f,id-485061,id-5903,Skyshaper,,Official,,English,Latin,1
id-3455397,09f1a40e587f4e058fa4e2d3e8cd4ea8,id-2976099,id-3212198,Midnight Dreams,194525772464,Official,None,English,Latin,1
id-1969020,4d840817d0cb4d95b6caf45394d95550,id-1808236,id-971610,Kidnapping Mr Heineken,,Official,,English,Latin,1
id-1233917,54b8ad4d733a46d8a42770e5edaa4333,id-1223624,id-1,The Cruisin Story 1959,5060255181058,Official,,English,Latin,1
id-52225,0cdf781f2f8e44019343641ac7605802,id-386749,id-127100,Come With Me,,PseudoRelease,,Japanese,Latin,1
id-1195991,87091ddbfa6d4ddaa0e80f95fc78d281,id-1192302,id-2246981,Artificial Life,,Official,,English,Latin,1
id-1234083,bed3e405d0b84ae88af94d369fae2316,id-1223784,id-160260,20100626 The Nowhere Bar Athens GA USA,,Bootleg,,English,Latin,1
id-1311516,37458b572bea45a28662ed2c0e4942be,id-1285633,id-1174415,真・女神転生 LAW DISCCHAOS DISC,4988002271344,Official,Jewel Case,Japanese,Multiple scripts,1
id-858032,a43a719f058d4697bd376d0ae01469a9,id-61173,id-15177,Prophesy,,Official,,English,Latin,1
id-856739,3a2608ece16b46658f2802de549660df,id-938425,id-697199,Beta v1109,,Promotion,,English,Latin,1
id-1000764,67e5822985df49e4a602171166608518,id-88689,id-423461,Kooste,,Official,,,Latin,1
id-481197,0e00501453f14cd4a79fe6b1370ff180,id-790340,id-1,Red Letter Day A Synthpop Christmas,601171112181,Official,,English,Latin,1
id-656960,c9a66aa61ee543c0aa889d9b7ccaa77b,id-929298,id-1,Go Series F Communications,,Promotion,,English,Latin,1
id-569824,1a52343323d449f9b91d46609f6dc3ed,id-861854,id-40043,Prem Geet,,Official,,Hindi,Latin,1
id-1229165,27917acd60914baabbe0ddd2e93c74c5,id-1219617,id-652187,Bond The Paris Sessions,,Official,,English,Latin,1
id-747502,214dd0f0b29a407bab77382f56957ce7,id-999276,id-163583,Entrada de Emergência,,Official,,Portuguese,Latin,1
id-906852,269cd9f3eddf4ef59cfa3d69369a6881,id-268974,id-826221,The Best of the Early Years,,Official,,,Latin,1
id-980603,45a53df166e84990b9974fb107c24dae,id-488563,id-169260,The Best of the Frantic Flintstones,5017705115521,Official,,English,Latin,1
id-966582,a4df5927011341d382a573e8fb517506,id-193689,id-1414126,The 1966–1967 Unreleased Masters Collection,090431881620,Official,Fatbox,English,Latin,1
id-948892,c9a948ed80d04740acbc0b8da13400a5,id-363092,id-250744,To the Birds,,Promotion,Digipak,English,Latin,1
id-282557,f580d15354e94e848aaaf8e489792e6f,id-626618,id-107504,Back With a Bang,0718751578227,Official,Jewel Case,English,Latin,1
id-417267,d5de0f3f51334a68a405fbaabb45b39f,id-378699,id-11826,Diamonds Are Forever,639842121521,Official,Slim Jewel Case,English,Latin,1
id-2366487,b8feb9208a6c44198ea42c714f61870e,id-2122456,id-193396,Face the Music,888072347311,Official,Digibook,English,Latin,1
id-680475,aa56c99f22d94c89baa0f73a1cd56dec,id-947805,id-704924,Morning I Will Seek You,,Official,,English,Latin,1
id-674875,92c67e774da44d0a99f50f12386c0a25,id-943397,id-701452,No Respect in 98,,Official,,English,Latin,1
id-382044,98896ba6dbb648f1a830b6edc91f35f6,id-708736,id-60,20071023 Legs and Boots Hummingbird Centre for Performing Arts Toronto ON Canada,,Official,,English,Latin,1
id-859167,88003bc8c99c472b976a7601f20e5ed0,id-862674,id-380535,Fly,,Official,,English,Latin,1
id-216923,decf98188375466c8e14007f6f88e71a,id-570404,id-366910,Big City Bootleg,,Official,,English,Latin,1
id-683733,cb38aa46a71b4604bd0705a7e72b3071,id-950318,id-815124,Sport 4 All,,Official,,English,Latin,1
id-1169031,eec3655c317144b7b6b49682da4d038a,id-196760,id-94,JFK,075596129329,Official,Jewel Case,English,Latin,1
id-1251698,9b744fbc3ad04dec9b88464e5dcc8178,id-94606,id-34587,Always  Forever,724382821229,Official,Jewel Case,English,Latin,1
id-904208,004c14d9b9494c8985b2ae9d9fd40994,id-226846,id-32235,1982 It Was a Live Cassette,,Official,,English,Latin,1
id-790443,958203160cb542d08b54828fdf0470b8,id-1033719,id-1,Quirky Drama,,Official,None,English,Latin,1
id-1190972,0e95fcef9eaf47e6bda23a2cbd1cb90a,id-1188209,id-1039330,Surrender Love,4988008046847,Official,Jewel Case,English,Latin,1
id-1085916,13088ca9b2ee4dbc8e782a4837782034,id-1104290,id-142950,Amico è I successi,,Official,None,Italian,Latin,1
id-467096,c6f1e75e6ed24af7b056ca592a781b90,id-778417,id-569781,MJ Style,,Official,,Finnish,Latin,1
id-54934,3932125d95ed42cebf1b62ad4b30f505,id-350072,id-149983,The Razor,,Official,,English,Latin,1
id-735004,436bdc0dbcd54c65af54ab7c291edb92,id-989092,id-1,The Braun MTV Eurochart 08 Volume 12,724382781226,Bootleg,,English,Latin,1
id-597977,cd328b84e8754d3d84def41974fdfdfb,id-883285,id-5374,Three Originals Volume 2,731452105929,Official,,English,Latin,1
id-2417139,7f7b04a763954f0587b96a35daf78630,id-2163562,id-434964,Title Unknown,,Official,,,,1
id-510095,5b0d68098b0d4fb79729e8a5a609728e,id-814621,id-193087,Automatic Writing By the Moon,655035677729,Official,,English,Latin,1
id-27183,e292d464e7704a7cb6066a476968c856,id-581824,id-233,Sultans of Swing,075992581424,Official,,English,Latin,1
id-266433,85216f78338449f0bfc5aab9fc0ab234,id-167228,id-4,Nexus The Ultimate BSide Collection Volume 1,,Bootleg,,English,Latin,1
id-396366,302568e7ff3848bf92d75c0088aad2d3,id-720373,id-426803,10000 Nights,5099921521324,Official,,English,Latin,1
id-2083017,5cd65898ce334cd08e3ca0c1129f1ea6,id-86989,id-1,Music From The Yiddish Radio Project,016351605726,,Jewel Case,,,1
id-20458,0f7516b20fcf478ba786492c630f582b,id-149793,id-1,Ministry of Sound Hard NRG The Album Volume 2,,Official,,English,Latin,1
id-1011572,3ab6389d3d52426395def5cfef13b126,id-106804,id-2668,Everything and More,724353981525,Official,,English,Latin,1
id-1257372,b6f558379ab94a0cac84d390bac22f24,id-1242649,id-325434,Cara,,Official,,Spanish,Latin,1
id-1248578,5681ebf320514eeb86f307c858d1837a,id-1235411,id-42415,Natural High,,,,English,Latin,1
id-141098,7cfcf5c9ad034d0682e98141270da304,id-509333,id-315356,Heaven of Love,,Official,None,Indonesian,Latin,1
id-1092024,d88916c012dc4b2aab646980725e97aa,id-1109268,id-187,19981027 Fox Theater St Louis MO USA,,Bootleg,,English,Latin,1
id-351428,75ffbe859a954c37b6ba15566f0f9d8b,id-683973,id-206783,我這個你不愛的人,4711875203040,Official,,Chinese,Han Traditional variant,1
id-857637,115685dc1b4b4b3d8541c25b40e49da3,id-1037570,id-781649,Mama Dont Want  Vol V,,Official,,English,Latin,1
id-1062972,4b3831743b684a608d5acfb42c4ed230,id-1085532,id-845495,Bohemian Soul Tribe The Great Beat Down,687474066420,Official,Jewel Case,English,Latin,1
id-59710,66b1fe6fea9840838ad1a15df3b1b3cc,id-403392,id-1,Stoneage Cameos,5021456135295,Official,,English,Latin,1
id-603818,604dd1da9f184e08bc3710f84a6cfbb4,id-887845,id-388226,Drama Action Beds,,Official,,English,Latin,1
id-1617241,bb6a092b616c4472ac3f996abe43e38d,id-1533782,id-1135734,Recall Fade Return,5060195517245,Official,Jewel Case,English,Latin,1
id-400392,9a9487028699460486d85334f4f94c75,id-723701,id-231,Bring Ya to the Brink,4547366039320,Official,,English,Latin,1
id-412853,fcbc060dc392493f852d8dcaa9077cff,id-198697,id-92289,Filtered Through Friends,7033662020225,Official,Digipak,English,Latin,1
id-80562,019e4adeafc649ce81ec3a5abd66aa61,id-441411,id-36972,Brave Faces,,Official,,English,Latin,1
id-1158710,c628ee2f32e148be94951cceaa201dab,id-1162786,id-1,Masters of the Big Bands,,Official,Other,,Latin,1
id-263147,7852b15235b74ed194ffc3b70f8002c8,id-610943,id-827882,今が大好き,4988010017682,Official,,Japanese,Japanese,1
id-970482,ae1a8c4dab8f492aac0ed1cdef8aa3d6,id-448644,id-314616,Baila Gitano Baila,,Official,,,Latin,1
id-85380,adcf0d252ab54efdaa900e6899ff5d31,id-359956,id-44172,One Thousand Nine Hundred NinetyNine,,Official,,English,Latin,1
id-186359,c57e9d7368e74c9ca2adec505f4e0369,id-544767,id-384927,In Between,,,,English,Latin,1
id-2838363,4eabd7eb912d49d2b5aa1c0d11a89afb,id-2492534,id-51190,Shes Gone,,Official,CardboardPaper Sleeve,English,Latin,1
id-364074,1947448ee44240a49cfbf231c630d141,id-693800,id-299526,Approx Twelve,880918070421,Official,,English,Latin,1
id-762127,2413538fbb674674a13b79ee7bcf63eb,id-1011404,id-757663,City LimitsNeon Sunrise,886976872922,Official,,English,Latin,1
id-743664,496d868d87a742ffa94dca2bcc40c027,id-996226,id-234330,Čovječe ne ljuti se,,Official,,English,Latin,1
id-923831,9c3541e1619941058de118eecb1f4492,id-377929,id-1,EZ Rollers Present Lickable Beats 2,0666017113821,Official,,English,Latin,1
id-509702,df5725714543485684431a018c307e4d,id-814319,id-487516,Collage,,Official,,Multiple languages,Latin,1
id-1607908,5b974f908b3b4558b790a2445fd592cb,id-1526369,id-1,Subconscious,,Official,,English,Latin,1
id-1332596,667697cfe16c44c8a56171af8f042b03,id-1302402,id-1218359,Zooppera,,Official,,Finnish,Latin,1
id-772189,abdb4825828b411c80939d05f213fe98,id-1019091,id-38905,渡辺貞夫,4988002387366,Official,,English,Latin,1
id-427378,31ab323adabf424f82a86fb3f805ff0f,id-745932,id-1,Reciprocess   vs Volume 01,,Official,,English,Latin,1
id-3351510,695595b17cfc484fa7956f5fe9e27455,id-2894833,id-3221637,3D PRINT3D STR4p,,Official,None,English,Latin,1
id-806060,e0d33b50c67741bc95b11175361945e4,id-1046035,id-110533,Techarí Remixes,,Official,CardboardPaper Sleeve,English,Latin,1
id-221858,c84f4273f6184e23bcdb38dd988c52c0,id-70909,id-2295,Trilogy Part One Empire,785688012322,Official,,English,Latin,2
id-67515,ac4591f36abf4300af5e4a2fb961fa97,id-415830,id-1012,Next,875955000029,Official,Jewel Case,English,Latin,1
id-2360522,7a43492fd7414ff9af5dd0b37be8d4b2,id-1189989,id-1003801,Kaka EP,5710241000268,Official,None,Danish,Latin,1
id-151709,a69ee04e548748b2bb6e95a7f1a98039,id-244742,id-57186,Tha Carter,602498611647,Official,,English,Latin,1
id-1974041,8666ed78ce1c4fa4810fdb877661da38,id-535072,id-1,機動戦士 ガンダムSEED DESTINY SUIT CD vol10 キラ・ヤマト×ストライクフリーダムガンダム,,Official,,Japanese,Japanese,1
id-2357811,2ff30dc75d3c4f968f490252fa4e2b1f,id-2115252,id-598898,Amigo and the Underbelly Blues,714288089021,Official,,English,Latin,1
id-274865,2df0cb0abc2e47f8acd58687865b317a,id-620129,id-438046,Zelená,5099749649620,Official,,Slovak,Latin,1
id-951393,d144736f697048a49c6b1265b797ecd2,id-372887,id-261708,Flamenco España,,Official,,Spanish,Latin,1
id-1051858,c596922ee9ec4ad4be9e02da2fa2a816,id-1076667,id-833317,The Black Tree,,,,English,Latin,1
id-1060182,2788598e976949ea82ec80e410a68bbb,id-1083308,id-842630,Entrance,,Official,,English,Latin,1
id-430304,85b1098fdb1b44d1bb3f0d8a68833599,id-748253,id-550408,Sweet and Sour,,Official,,English,Latin,1
id-1077174,f3c87cad72144f7d99f19d4cb4b62852,id-1097112,id-184345,3D,,,,English,Latin,1
id-2362960,84b139674e5340fa8ca48e8851fff853,id-2119548,id-375208,Bread and Raises Songs for Working Women,,Official,,English,Latin,1
id-1180319,564514e49bcd41aaad14a7afb3293395,id-1179720,id-1,Nederbeat 63  69 Beat Bluf  Branie,,Official,,Dutch,Latin,1
id-942643,2de80bbafee34ffba929e118230cc4f5,id-344043,id-65337,I Need to Freak Remixes,,,,,Latin,1
id-983009,f2666c7d6d3e42c7a4ad1cfeb56b6625,id-351436,id-47031,Leben  Hörbuch CD,,Official,,German,Latin,1
id-494837,881ea20f3f0a43a1a200c86adc8b3b8d,id-371114,id-59290,Préférences,,Official,,French,Latin,1
id-434848,aeff54c0634142e29aed901866df881c,id-752043,id-2169852,Cello Concertos Volume 3,090266157822,Official,,English,Latin,1
id-1881937,fd0fe77936c741418e9d0cbb58eebb95,id-1740869,id-1821448,36th Annual Christmas Concert,,Official,Jewel Case,Multiple languages,Latin,1
id-477379,9c1f347d8b824945b081b44b6a83e75c,id-787167,id-1,Disco,3596971315320,Official,Digipak,English,Latin,1
id-370598,5408e53f528a3db6bb13b4ca772393c9,id-112285,id-1315,Bicentennial Man,,Official,,English,Latin,1
id-1107548,23eb49e18c60447eafa7d3738998f44c,id-1121546,id-907581,Romero  Juliet,,Official,,English,Latin,1
id-914178,cbb1bb632f5b4a76952e7ab8b4d90106,id-238945,id-171495,of Dreams and Magic,,Official,,,Latin,1
id-2838318,81a5d170cc114e43bc76d656aba38bd8,id-2242865,id-2431940,Awake,00602508862809,Official,None,English,Latin,1
id-833166,7ae6cb43accd42c48bf540ddd3871032,id-1066117,id-581454,Zenland,3760112900106,Official,,French,Latin,1
id-201886,49344483855140348abb19baad56fe4a,id-557393,id-3331,Greatest Hits,5010946600320,Official,Jewel Case,English,Latin,1
id-879104,e88abc273fe543d1b0e49845285f0867,id-874545,id-265397,Emotional Catastrophe,,Official,,English,Latin,1
id-292150,3ef79513699f43e2a433fbf38fa297e6,id-95513,id-6999,From Paris With Love,5060001270715,Official,,English,Latin,1
id-2991830,ae7a0182f3874ebdafe6a818adc4c337,id-2613357,id-406868,Its Real,610553140452,Official,Gatefold Cover,English,Latin,1
id-2839772,edf779da3faa45b3b436b298f8587c0e,id-2493667,id-2820346,Ornate Culmination,634479875106,Official,None,English,Latin,1
id-2644849,8b5442b728da4b9abe3080e822b9f72e,id-2339901,id-1,Drop It Club Party Mix,,Official,None,English,Latin,1
id-628346,2d949b12e2d94306a0a066af1832bf6d,id-906833,id-436189,Eufòria 5  Esperança 0,,Official,,Catalan,Latin,1
id-59938,b363fd57b44d4ecda9f7320c842ffa23,id-404450,id-216929,Ambrose,,Official,,English,Latin,1
id-776689,2bdd88ad45624315bcfb0df422fbe3fa,id-1022806,id-87622,La cuenta,,Official,,Multiple languages,Latin,1
id-218793,78ad6561fa6949c48483bf812f3c31ef,id-301139,id-150319,Path of a Body,,Official,,English,Latin,1
id-134912,09725f70b9da4a72b474bb88d1e21f32,id-172026,id-61551,Postpartum,724384131425,Official,Jewel Case,French,Latin,1
id-1001384,87d83ad03c6744c0985677edbc0e11d5,id-595108,id-104800,Diesseits von Eden Die große Drafi Deutscher HitCollection,,Official,,German,Latin,1
id-264361,33b7a17cbc0f4658915c557f3e2c0865,id-612024,id-437004,II,4025858029597,Official,,English,Latin,1
id-1018023,5435c32ab66b4beea19bed6ef93aafaf,id-649390,id-304017,Eşkıya,8691834004153,Official,Jewel Case,Turkish,Latin,1
id-1011260,ff6a46462f244078b443c853860b1366,id-649747,id-12640,Demo Tape 9293,,Bootleg,,English,Latin,1
id-1256760,409f2788d3054508b12dcb236e8c0b35,id-1242190,id-964694,YoYo Ma 30 Years Outside the Box,886975230723,Official,Other,English,Latin,0
id-2326314,991476759b3649c7bc80fc296e1aa0a2,id-1309377,id-31453,Calling Rastafari,,Official,None,English,Latin,1
id-1203239,08e38e1d1a5d4df5aee87f3ece5b6e50,id-21278,id-1332,Pies descalzos,5099748527523,Official,Jewel Case,Spanish,Latin,1
id-245141,14421b66a87b4c93a40a3ffc5dec878c,id-435950,id-306904,Adam Olmak İstemiyorum,8692646502455,Official,,Turkish,Latin,1
id-874422,9896641839794656a6e0d73af36d1df2,id-63863,id-40320,tabanka Djaz,,Official,,,Latin,1
id-3349758,c83bb46da99a4efd9ba755fe3ffb7fd4,id-2893514,id-113570,Barefoot,,Promotion,Plastic Sleeve,English,Latin,1
id-992481,1291b2b550b0486b90dcaf83d8510865,id-382167,id-101295,Swing That Music,5017771110925,Official,Jewel Case,English,Latin,1
id-643608,c9fda388ed5b37478777051de58ba256,id-765636,id-1327214,The Chamber Music of Malcolm Arnold 3,034571161730,Official,,English,Latin,1
id-1032858,b21c634f8f3045b58a3eb13a33ca7efc,id-480,id-340,White Christmas,013431471929,Official,Jewel Case,English,Latin,1
id-1243399,6141865bcccd415db7508a3ea64100a9,id-1231240,id-350270,Baby Boom,,Official,None,English,Latin,1
id-441686,888dfd7f0da54736a67bf77509bb9915,id-583360,id-54913,Logbuch Das Paradies der Bekloppten und Bescheuerten,,Official,,German,Latin,1
id-954134,60b49429ec5c43a5bd625f75fa114eb4,id-269723,id-4764,Most Famous Hits,5032044065290,Official,,German,Latin,1
id-357784,db2ac103dc3a4427a2d72c76002c615c,id-277842,id-1021,Complete Beethoven Edition Volume 2 Concertos,028945370729,Official,Jewel Case,English,Latin,1
id-507660,9014cf408f9c4ec98d19092f685d4ce9,id-812566,id-319283,Dick Dynamite and His Hot Lips,,Official,CardboardPaper Sleeve,Finnish,Latin,1
id-990944,e9bba9604f60451797e40d138cf7c7c1,id-541981,id-322876,Apkas Itulia,,Official,Jewel Case,Lithuanian,Latin,1
id-334388,31ee9f6696af45768cc509e08e0b3cf7,id-670128,id-71115,Zeroone,660355972324,Official,,English,Latin,1
id-552381,77bb86c161244bf685726578a9d19910,id-848620,id-49863,Belials Wind,,Official,,English,Latin,1
id-1277549,a23de7c8775940a59f2fe10c51b8edf3,id-1258846,id-1,Well Meet Again The Love Songs of World War II,033251052023,Official,,English,Latin,1
id-137097,6fcb838f4d7048ddb58e5c356f927bc9,id-389241,id-216369,Pursuit of Pleasure,7350020545122,Official,,English,Latin,1
id-1019946,9100f2df6d4549ceb5a0cfc7df1ea1aa,id-700708,id-514113,Murro em Ponta de Faca,,Official,,Portuguese,Latin,1
id-1118094,9e5c0aed55394d0485b98c025d4978f3,id-1130270,id-1740628,Erb  Baker  Zerang,,Official,CardboardPaper Sleeve,,Latin,1
id-720548,a749f1c02a584075a8160853f32176ce,id-978048,id-314214,Μικρές ιστορίες,743217670320,Official,,Greek,Greek,1
id-347819,96389ef8f8f44c15be9ff00c23f91790,id-681001,id-498247,Å så svänger vi ett tag,7319200040222,Official,,Multiple languages,Latin,1
id-2083926,8a9d74867e5a448183654e53cbac9817,id-1898945,id-1565423,▲† ATLUS VADE †▲,,Official,None,English,Latin,1
id-1617032,f061e01d8e7449bca8bf50091f4feb52,id-1533619,id-1489714,6 Suites à Violoncello Solo  Sonate à Cembalo è Viola da Gamba,3464858034216,Official,,French,Latin,1
id-1104802,31ea57760f19408792c8ed0c13912e61,id-1119301,id-902662,Let the Road Pave Itself,5099921596926,Official,Jewel Case,English,Latin,1
id-103918,4e16a86deb834f62874410623bee6fec,id-473765,id-67071,Mu,,Official,,Italian,Latin,1
