release_group,gid,name,artist_credit,type
id-849459,819c469eaac24e56aed9106313bcee9b,Rise of Death,id-625693,1
id-1063868,cc186c845f904e739acf83f787d7bc5c,Bleed the Way,id-801600,1
id-198179,564224278f2b39bf97a28605405ef0f4,The Best of British Folk Rock,id-1,1
id-137221,6c431020a5bf3023977d3561008456d9,Mudejar,id-107826,1
id-442080,726f71ba3fc33b0787011a22391ad464,Vintage Vaults American Songbook,id-1,1
id-1263088,82ed0ce9ad974a1398e529da9e2049cd,Čágo belo šílenci 4,id-1,1
id-841250,c6d8835092ba4fd99ba159b1626c73aa,Step Forward,id-6374,1
id-234802,f71ca6a7d9c6310a9864dba49ca98c0b,Somewhat Slightly Dazed,id-23715,1
id-2122333,6599bdf8f94347f98befb4e8d521c4d0,One Eyed Jacks,id-150705,1
id-786607,b5376681d4343115bb9a613d65432373,Classicos Do Funk,id-1,1
id-304240,5b59a03e06d6362a98fa4716856a579e,Thunderstorm,id-157234,1
id-82906,7d9d2cf9ed263fe2b60c77b1ebb9e6aa,Give Me Jesus,id-50527,
id-454082,048ae70e8cf63ac189c1dcb7ffb70da6,Die Party Mixer SchlagerMIXtur,id-317972,
id-59515,ca10a5405cde30129a614e01a18174f8,Ace Troubleshooter,id-38401,1
id-994744,c5b0dc9dc05545919f7bd37d1f5fbde8,Blow  Order,id-745555,1
id-496491,efbe6288b29437eda219c2928aa663e1,Live in Japan,id-184608,1
id-252980,fd5d8a4b2c6739e99a11ccede322246d,שיחות סלון,id-180395,
id-660100,62fe052f01d039178d1222835965b371,Platinum Collection,id-261351,1
id-947297,98a24267c60748029f6d6d996e504699,恋華大乱,id-23874,2
id-562744,b029d5f490a632668156956508370830,Come Rejoice A Judy Collins Christmas,id-36961,1
id-119174,96729b259db23f7c98327ac4542a173f,James Taylor,id-127,1
id-636571,4d390e5e14fa3b7fbf179182d11a920d,Jukebox Hits of 1965 Volume 3,id-1,1
id-783670,036d67ea94f43f94aba44d49212c6d44,Little Big Band,id-578117,1
id-563004,9c1c44501bea3a7bb6acde3b29349295,Di sana pianta,id-401446,1
id-1025259,4949d3c6b9734e938cfdceb8bc86d314,This Is My Scene,id-622958,1
id-2336830,802cc825a65443b7b6f399fc327eb71d,THE ANXIETY,id-3128934,1
id-374027,ef39ddcc07933a1fac8809c8ae6c6306,Live at Hultsfred 2000,id-1457,1
id-1336953,0b8470fd4b7549d0ba0a1ef6d73e8fb8,Taste My Power,id-949102,1
id-387731,47c1e0742f4c37a0b3ef31acaa67c508,Lounatic,id-784,1
id-1003423,0248137f14b84f9dbebb6aa35a14b786,Les Plus Belles Musiques de films de Vladimir Cosma Volume 2,id-96598,1
id-186362,b02d1500a8423a768cd8ea0c8d16f30e,Etwas kommt in deine Welt,id-61639,1
id-846837,ceb2573fa6004a2bb1f139f34b0aa45e,La domenica specialmente,id-1,1
id-683343,1dd06bdec29e307889c568fc1e482ac4,Vaya Con Dios Original Soundtrack,id-1,1
id-2494779,2afe412d21c94262980c482f138f59ff,Sie hatte nur noch Schuhe an,id-1,1
id-1217794,02f21180e2b1466c9c87968cb23319ff,Szeplo,id-324581,2
id-187979,07db7cf3d9223b1cace855dc0e202204,Stains on a Decade,id-48751,1
id-142489,27a2b56e82973a419a46688ee8032ca9,The World of Dvorak,id-2126577,1
id-779153,c3a0767c16e431c18f77c649bd56b5d7,Maxidrom4,id-1,1
id-902234,b689e23a8f594f46b9a4148c504b0fda,Deep in the Shade,id-164605,1
id-720138,35bb6894934d3dccacc0efce60bfb505,Reconstruction,id-99464,1
id-1377756,1380fab2e6784dcd94ab30b82972d6e5,All of It,id-120402,1
id-905069,7fb199676d4c4140bd86b1ebe20a7065,Dearly Devoted Dexter,id-1664168,11
id-978762,6377c2967b3640a09ae7a8d2f1dd9e30,Everything You Want,id-1,1
id-1292346,fb6ff9fb5fcf4928b9fd3640e9f0980e,Demo EP Vol1,id-1205993,3
id-777444,5d1f9b0108ac3c9c9e4130d765d24a17,Reggae Massive 38 Classic  New Reggae Hits,id-1,1
id-250587,218f23f4815036baba9cbd285b3ec7ca,NY Lounge One Night on Broadway Volume 2,id-1,1
id-103601,b2f1995295fc3c7da295beb12559c312,Cryptic Crunch,id-66400,1
id-1275816,e06ac6f4c7684ea19bb76c3e82f8b036,Hard Sunshine Core,id-1177545,1
id-1086373,545befb78f854320866aaa4a0426c790,Café Copacabana Volume 2,id-1,1
id-8966,c53d6556045f326db55fd877968aa1dd,Ultimo Mondo Cannibale,id-4852,1
id-2120944,9b5888872e0641959d4f4e29626b793f,Anna Kaneelina,id-2379152,1
id-865250,518145c0e65e4eebb662ad63fd7ff467,Shaka Rock,id-99187,1
id-1904514,1dfdd430bd694ef1906f042b960a23ba,Original Album Classics,id-9298,1
id-491738,b37b3bdae36e39f0b41affc3b590cec8,Nisht azoy,id-145491,1
id-746897,15a4a26b49e33331bf7ef49382d06ac9,Sehnsucht Die Balladen 19841999,id-69475,1
id-1149735,fe597a76d4f34db79eecd67458c7238b,coloUrs and mayhem Universe A,id-685586,1
id-200558,9791433389103ceca8ccc4c3bfdd521c,Penetration,id-4915,1
id-411199,748d28e4958e3e86845bb8a53bab2f79,Oldie Parade Volume 4,id-1,1
id-782898,50a37c02764131aa8ad1d2c4b31054a4,The Digital Space Race,id-313767,1
id-479683,93845b9594a4369ab4290ebaed64942c,Orfeo,id-1592194,1
id-2895517,e5c6678aee2b4c6882d742cbd9c4a57a,Collection 02,id-2199567,1
id-618655,9ae80394e9123d64bada8798e056890d,Off the Beaten Track,id-442300,1
id-630732,2da275ab069e3c1d8aa67c02f1acc5e4,Dos maestros dos estilos,id-1,1
id-717131,22fd317106db3f5e905a53f9c106c45c,Bolero Mix 20,id-1,1
id-917336,c22e986ea08a429e9558c3eeb924874f,Πεθαίνω για σένα,id-219699,1
id-979901,9e3d5b7b26f04b82bbfde53a7fb94986,KXLU 889 FM Los Angeles Live Volume 2,id-1,1
id-869682,c8a3c452b7454ed99b0efd4e53d820ae,New Weird Australia Volume One,id-1,1
id-1808449,e40eb44e8b8b4d67bab584a5d329ccde,best of brazil,id-5689,1
id-942131,d2d8d385e599461099cec11e1a754336,The House of Pete,id-700491,1
id-773127,2fc69838e0ce3f2181a975cfb8d66189,19720522 Waldbühne Berlin,id-22579,
id-973685,ad54c87950b641ed8f4cbd62d7e9f11f,Wrinkle City Relics Volume 3,id-1,1
id-565484,75ad9ac607d8304e8b83072eb047d234,Beautiful Day,id-62373,1
id-817120,bfca760fd37c3e94b9261ee23b074743,The Very Best of the 80s 1984 Volume 1,id-1,1
id-1141848,7f417322f6414b67aaa7935524444c7d,lespetitsenfantsterriblez,id-954028,1
id-606267,608c8633108035118e13e3205c83e63c,If Happiness Is Water,id-433402,1
id-189235,93f146a44d4d350a859396f830d491d2,20030425 Cilfton Park NY USA,id-44315,1
id-747194,fdff68beefba3b9491af6a1a515b49b9,Mandrake in the Corner,id-972064,1
id-590642,2fa2de7c830f329282f9a151cef96046,Asleep By Dawn Issue 0,id-1,1
id-1901163,0caa98f6a614406a9500c91cb50bbdf6,Ultimate Psychological Description,id-5628,3
id-324933,a2b5dc135ded3861a22795a5f8dad484,711,id-226285,1
id-134951,84031dfb889b3f589964ed8b0c9e73d3,Substance Abuse 1994,id-846,1
id-1092818,8ac79fa0773e470495b6c6686a850300,6 Pack Track,id-36038,3
id-1219259,b05eb432d6a442b088dda94743016307,This Is Christmas,id-48584,3
id-655683,8553334e7c063c6cb43588b7f3a759b6,Gouden Kerst,id-1,1
id-329876,ef89ab3d8c08324cb587f6137c97e646,Dont Be Shy,id-60777,1
id-1201283,499db930b69949d4a607fdcf90a54da4,A Matter of Death,id-1063063,1
id-801459,a1584b9b52da3d498f1afe72aa37ec19,Heart and Soul,id-47773,1
id-1190716,1ae3203da987456c98d06e3351c22e1a,To Return,id-1044143,2
id-1008221,7a33a360271947189946e1911b88b223,So viel mehr,id-756053,1
id-147443,4f28d1fa87e53373936bcde7783aa379,In Sickness  In Health,id-94377,1
id-934682,157f705022094f118a0ca6f5c6c87e3d,20 Greatest Hits,id-14410,1
id-376405,35003270da6d3efc9c481ae492c132b2,Depesha Russian Tribute to Depeche Mode,id-1,1
id-1065872,a8c9b72580854b36adba2a833cc959ed,Schematic,id-803047,2
id-1177514,63078c1f5ebc4105beb848c1e11df6da,Salsa Macabra,id-1017212,1
id-322571,458984e2012a3fe1b31fc6eb7aecabe7,Rivertown,id-224801,1
id-682906,354f7b892053388782effcf7d648a44a,Carnaval in Oeteldonk deel 23,id-1,1
id-138128,3583a9b06cbe35f78a9ea88c773caed2,Maroon,id-37160,1
id-1001368,04109c0f77534eb1b9becc49e1a369a9,Live Archive,id-2330772,1
id-1263106,326fd93a87454358845a1b148374a0f3,Disrupt Chronicles Vol 2,id-136085,1
id-48067,46ac67908c313b90ba5922695bd762a8,Money,id-1009,1
id-516271,40c64f14a01a30a9bb5cb7002572b0f8,19940616 ReFlyin Sun Plaza Hall Tokyo Japan,id-1762,1
id-698651,741c6b6461bf39e692d3503029439133,Les Lanciers,id-512542,1
id-493036,168d5308bda437c6bf07e48eadc35a4f,The Horse,id-225053,1
id-1188948,9b2b23efa16244fbb4abb265244d059a,19950220 Budokan Tokyo Japan,id-190,
id-720524,f6e7a3bcad3d34a5967bc5bdecd0d61b,Variéty,id-1137,1
id-853073,a49ccb96cc06421ead55fe7dda07feee,The Best of The Damned Marvellous,id-2254,1
id-649557,fb59a7eded2a324f89d9d10f9ff0c2f4,Musikexpress 120 Sounds Now,id-1,1
id-1156255,9fe97550fa694718a74d6cba8197270b,Time on the Road,id-974369,1
id-958817,4b0dcb2891954ebaaa89338166ecee09,Promos 9 NewsQuizTension Beds,id-1,11
id-150511,618f8270e4b234eda9346a335cf380cb,Lisa Stansfield,id-12598,1
id-228964,56f5b93c538d3949b58952affba4911b,The Yearning,id-247640,1
id-1967491,16ea5c61166b448d904da550f87dc10e,end of daylight,id-2174823,1
id-1527411,b51cf961cbd640e79b09ca81a5ece7f2,Swords  Soldiers 2,id-943575,1
id-1707480,e0f1fa1d1ba34c62859c9edaef1e1f63,アニメ「暁のヨナ」オリジナル・サウンドトラック,id-158003,1
id-1467034,06cd80ccd4b441a59de60ea38566626f,Fiend EP,id-1387999,3
id-1168699,c7aca13f9e84458386dce91d74692f3a,The Devils Blues To Hell  Back,id-434509,3
id-458988,a3f76e09938a3ef4af6589a6a4e88435,Marco Antonio Solís,id-37180,1
id-339782,6303be7b866e3a198e553853655c1c2f,Nocturnal March,id-235812,1
id-962049,5883873ca9454f98baed1a91c62eee0b,Osti bi,id-1007775,1
id-696541,d40760bdefe43408b6c5b6d23e9c8032,Gospel Collection Volume 1,id-32583,1
id-821462,4ca525fd33a23384bc730b7a42d16ee5,4 All the Sistas Around da World,id-115353,1
id-841799,bea537f570e1445982b8bfcf2f0d1eb7,Hittiparaati 6,id-1,1
id-749961,db7c35d3d311355ab0fe06c54dfa4b6b,71,id-421477,1
id-1510927,a797cc16fa7845a888b6e6fa619a0526,Le coffret ornitho  un guide sonore des oiseaux dEurope et du Maghreb,id-2444008,1
id-1533366,35bd02d788b84553a6c783a259b5d580,Calm like a Bomb,id-1489322,3
id-341532,acd4149077073f05a573cb591c939b56,Daniela Mercury,id-3811,1
id-957951,b9facd50661a42e9a4faf313c985edc6,Haydn La fedelta premiata Symphonies 43 44 45,id-31839,11
id-258034,0dd756720e72368a9f8854bb5d2d3d1a,Poke You in the Eye,id-183730,1
id-554338,5d353b7ecea43fb68f7e6c62c00eb388,The Politics of Ecstasy,id-21365,1
id-1966571,1b6aa8a073074bf09c0c43d97e4ba121,VascoNonStop,id-24474,1
id-958788,07860ffe6e764a50b25d5fb8a2528b48,Drum n Bass,id-1,11
id-32213,46780e7aa129399ead50352ffaead7e9,Reflect on This,id-20148,1
id-346232,757945fd82e233a08c9ea3285d02026b,The Very Best of the Spaniels Volume 1,id-101230,1
id-2614561,52855e45477a41928b183be689949c64,INTENSE  MELLOW,id-238387,1
id-683389,36a393915c85305e93756f1a22881bcb,Missa EsDur op 109  Hymne nach dem 84 Psalm op 35  Sabat Mater op 138  Fünf Hymnen op 140,id-1419748,1
id-79880,b3f1ed10be5033d39c90c6d4cfe012a7,Summing the Approach  SelfTitled,id-1,1
id-2115145,736830d6cfb94cd68b49ccfae38d88ee,Carla,id-566442,1
id-550215,5e6c4b2fc092392aad73302f3fdefd49,Sender,id-211701,1
id-5476,032b2f030a5e3298b02db54f0a40271e,Jars of Clay,id-1615,1
id-929683,8cd71428eda84ab695abf6d35d8f06bf,Spring Lies Waiting,id-247948,1
id-452265,dc08def1113b38e586b666758dbcb6fd,1st GIG Awake,id-316912,1
id-2975736,7e875c9428e341619107b79a4ff6216a,Figaro Sì,id-3302456,1
id-1026187,5b543208ba204d88bc293b89e539fd66,Live fra Roskilde Festival 2009,id-47096,1
id-893442,78e2a26865c34d0b8245f13e467bcfb9,Touch of Class,id-3148870,1
id-179965,c4d7e1284d8435b8aa2206f2a94e8372,From Ritual to Romance,id-40073,1
id-196751,3faeb82be34e3eb19faa53fa23c6b226,Single Collection 2,id-144585,1
id-567198,7c7327789f3f3b26b4d45aaa6e20230e,Любимое говно Рамзеса IV,id-404630,1
id-898080,4e5c235a7ab54fee8366e19c84d4ca80,Live Action,id-1,11
id-2217831,7736e10ba0b645a6b22be067bb9cc144,Harmonie The Very Best Of,id-116557,1
id-1905042,a89712ccfc8441b88cbf9d6f416e396c,Messe pour orgue,id-2135464,1
id-234958,c4a76e0069f73af6a104d279c343cee3,What Doesnt Kill You,id-6101,1
id-1159437,a94388c591c04abd8d85686ea6df85ac,Neverending Reflections,id-248154,1
id-958662,7af34202ae934bdf8b5ecd3e1e8efee0,The Edge Factor,id-814965,1
id-2048276,b7d8ecc3ddcc4655bf0bf75f54f0da66,Natural Rebel,id-1960,1
id-843867,fd960a4b66fd47fc9b07378888c0ba76,Exil,id-622104,1
id-975141,9445834c074c43e2bd9e90d638e793a1,The Babys,id-71347,1
id-344629,c30a7f4f9ff0340990bcdbe86a2beb75,Invocations,id-2101,1
id-1083455,fad64c967c1147c695c84069c86f6f01,Frankie Plays,id-842775,1
id-486065,15b33d272e3d3b41874a70d9806c520b,Matrika An Animated Alphabet,id-338710,
id-742593,b8e90d64aaec3c87858e5be202c241af,Extra Volume 2,id-1009,1
id-171581,6e4979608c4736b685c5c0c206b3c1bc,Love and Death,id-106489,1
id-892275,b38c9fe093d64061a28907a002e7af73,Dramatized,id-1,11
id-1205960,0a32e01746a94c21a9da2474974e6320,Mr N,id-2590,3
id-95183,f7c7099f376c30cdafba36976c7195fe,Barrys Gold,id-1993789,1
id-1274805,30aa41f8f6a04f72a4f96930e51209d4,The DooDads,id-1175730,1
id-370019,9c02ca99df9a3e488b7afabb599d19a3,Specials,id-11619,1
id-1148748,c6fb13e42de447e797c98f9157b8d8a9,Being Remade,id-488164,1
id-2117046,a5c3cca2cf4942fe823c83812a1da020,Latin Pop,id-2375172,1
id-751258,44464ae21d5332c5a35aef073a44cf4f,Des choses de la vie à quelques jours avec moi,id-179780,1
id-2115522,39691e1147e64551947483b9fd37f37c,Martin Denny,id-33982,1
id-927759,4405a692c1ba428d89e4344341ee24c5,The End of a Long Day,id-580476,1
id-1173182,602261a01264481e995f5a7c1ca5dff5,Ud Af Stilhed,id-1007687,1
id-983143,5e5e539bb3844027944f39809013ae1c,Voices,id-737641,1
id-784752,0c06aef5fd133dadb4312a7127a451e4,Reek of Putrefaction,id-8523,1
id-754158,515962652e1c399bad976d0acb12902b,Break the Ice,id-550430,1
id-219031,f5345164322d323cba7612e836a07ff9,Les Princes de la ville,id-72836,1
id-942108,18a26d1b04c842b7844c0734e3c6a51c,Drama Plus Volume 5,id-1,11
id-2265995,ac0b5ea83034443bb14480ccc7dc9989,The Fool,id-1628088,2
id-436784,a1459440856b366fa5437135b3d33474,Canciones elegidas 9304,id-40676,1
id-1381536,bfd337d59e89499b92e95e1429871237,Complete Mozart Edition,id-11285,1
id-1229440,1f446594aada4b3d8b7dea099b3ac5b6,The DIP Agenda,id-358273,1
id-898328,8cedbe9979b049c99f68e2b391821bd0,Everything You Hate,id-56603,1
id-622535,2731aa21ed4731c5afb2f7b60fe391a6,Atonement,id-938790,1
id-293252,a3f0503dc5fd32659d8b507cc89976d7,Ovalcommers,id-36968,1
id-2219741,57ca0534bbb5418eb90be122cc25280b,7 Song Demo,id-116496,1
id-426412,f74a83a3010d38c19ee732474a48dd0a,Revientan los parlantes,id-300592,1
id-452167,d803b5ef45f33f329f38f495e725f47c,Portraits,id-123300,1
id-863975,bae99e5fde8c4d0a9a442adaefcb54c8,Essa boneca tem manual,id-212873,1
id-73868,d0a4e971f9343a4a9ad4be70f5b5f3c2,Lemonade  Buns,id-129937,1
id-829234,eabcc61891023ac1b8202bc8dc6487c8,Bit Collapse,id-612424,3
id-280536,a4b0e0e1b44c3d97afe80907fe720219,Well Have Manhattan The Rogers  Hart Songbook,id-1,1
id-1811505,9f55b393b5df4fd4b8337a3a7df60a64,Amelia Brightman,id-2008261,1
id-681109,7dd14e383b29382fadc1572b38520f8a,The Colors Of My Life,id-57933,1
id-942502,0a28a07313a14c27a706a6cc4d15749f,Digital Stimulant,id-376690,1
id-802468,499af23b3b32312e9c1f8fa6b075cd52,20090117 The Rock Boat IX Criterion Lounge Carnival Destiny,id-297017,1
id-631946,780dd4594eb43358b45807d334fa1310,Glissando,id-454054,1
id-1253268,1833880c889e493bae860f94204a98c7,Portrait,id-3457,11
id-393528,6700d59d23be33f5b311861babf22d03,Génération fabulettes,id-88515,1
id-647570,0ab274dddee93cc4b52a59128fa6b0f7,Nak A Pokoe,id-367238,1
id-2756068,f7fa2fcf4b694c98aa913d71dd2cbf82,Greatest Hits Remastered,id-849393,1
id-1274555,4404849cd0334f40aafb2d2b209f3348,Red Road,id-1083045,3
id-1538941,9ff8a8fe6aa7473aae938488051e3f2d,E•MO•TION,id-608462,1
id-437701,a4a9055e979334ca8b441b5cb31a3d17,Non Fiction,id-63782,2
id-530634,95431f0f940f392790442ee9f8d36a5c,Street Theater,id-115585,3
id-807974,8cce4602af1c326490d6719890b8afad,Recycled Broadcasts EP,id-596961,3
id-257076,79e1e03e91d4327795e71a88873ce79f,Torschlüsspanik,id-183137,1
id-1122225,0c2520c5fca94a4fba90818d7f9644a8,見て,id-22597,1
id-1163878,931fd7446d8246ef8111bd91dce9c9a7,38 Chefsdoeuvres,id-47014,1
id-1807095,e77a3b59e46346bd84fc58a01227192c,Go From My Window Music for the Virginal,id-2814928,1
id-364581,9c14d940d698339d80443251212c9bfb,Lalbum di Gianni Morandi,id-45245,1
id-148457,81358d9dbc353c08ad1ec9649045bdd3,No Alternative,id-115649,1
id-881444,12cd363e8362491e90e414f6a77ad1b3,Oooh,id-855736,2
id-485061,59915310ccc436ceb1e4a06b6b1f0f6f,Skyshaper,id-5903,1
id-2976099,5ad94920ff924e8fadf30ca84399553f,Midnight Dreams,id-3212198,1
id-1808236,e8740538e8914f8699fcbe626e1ff935,Kidnapping Mr Heineken,id-971610,1
id-1223624,11c717a7883a497b8e74588ab73da248,The Cruisin Story 1959,id-1,1
id-386749,ce74c830ae333cf2ae69f6a7adf236f3,COME WITH ME,id-1674627,2
id-1192302,c3da34128ec74e41b9d92f2d3b7a5519,Artificial Life,id-2246981,1
id-1223784,943113f47f2e4194bb8cdb15ef64f3d5,20100626 The Nowhere Bar Athens GA USA,id-160260,
id-1285633,985b5d613f064e6d9baf5090f20fef5c,真・女神転生 LAW DISCCHAOS DISC,id-1174415,1
id-61173,ee1b5d06e960343bbc882c2079bca6d5,Prophesy,id-15177,1
id-938425,e37c38200a1a4b0c8e2763b613172f95,Beta v1109,id-697199,3
id-88689,73ef4d8530d03277acb26069573c63e4,Kooste,id-423461,
id-790340,d6c87cce9e6b36c584fffad8377fd04c,Red Letter Day A Synthpop Christmas,id-1,1
id-929298,4cf1ca65fdba45abaa6b23f7780d2ea4,Go Series F Communications,id-1,1
id-861854,fa0de165c326440195083dd2463d2e97,Prem Geet,id-40043,1
id-1219617,b79ec25cf4dd4650bc77474c9a72eda4,Bond The Paris Sessions,id-652187,1
id-999276,06d2ffefb0cd435199cc951f5b0fa4fc,Entrada de Emergência,id-163583,1
id-268974,b500c1675af232f785bc978d4dafcf08,The Best of the Early Years,id-826221,1
id-488563,13a01f1791c93b8ca5611f153b19f71f,The Best of the Frantic Flintstones,id-169260,1
id-193689,28968f62018b3e02b01843ad633b2a29,The 1966–1967 Unreleased Masters Collection,id-1414126,1
id-363092,de45da6e97d63f2a80ac66e6366ce388,To the Birds,id-250744,1
id-626618,40a1a02719ce3b29b54b61ac7f4ed5e4,Back With a Bang,id-107504,
id-378699,23793826de3030c4a1879bf4aa612ccc,Diamonds Are Forever,id-940326,2
id-2122456,997c0b41b12b47b49a876c3e418a1835,Face the Music,id-193396,1
id-947805,d9d01578a5e0441a9adf9f3d794bf854,Morning I Will Seek You,id-704924,1
id-943397,26f169ff1340451b9653a56549979d96,No Respect in 98,id-701452,1
id-708736,5b7be1413ea43ebe98bd745ac4dd5f27,20071023 Legs and Boots Hummingbird Centre for Performing Arts Toronto ON Canada,id-60,1
id-862674,e34a7d2b8e6d498f837aa5bf1ee83ed3,Fly,id-380535,1
id-570404,cfeeee1b6d9232b7ac89f1350e9b2635,Big City Bootleg,id-366910,1
id-950318,3c4147f50f334bd7b6fd5170fb620dc6,Sport 4 All,id-815124,11
id-196760,77f809f6d3c23750ba492ba022e61a04,JFK,id-94,1
id-94606,c6b5a2f74e143b178367121a10590d31,Always  Forever,id-34587,1
id-226846,c42a1f1ab1ad398ab503fe26a8e4f9fb,1982 It Was a Live Cassette,id-32235,1
id-1033719,181f66f566ef4fe5975c9415f352716b,Quirky Drama,id-1,11
id-1188209,b2fb1187fe0c4cf8bd7d1325df13960b,Surrender Love,id-1039330,2
id-1104290,76785db4c6c1406dbca83048110e3eb3,Amico è I successi,id-142950,1
id-778417,632818fd401b34dcaf7b57431ba492c4,MJ Style,id-569781,1
id-350072,eb38f10e88983db78dea0f2b84115c01,The Razor,id-149983,1
id-989092,498d27e09ddb4904ab8b493992092988,The Braun MTV Eurochart 08 Volume 12,id-1,1
id-883285,41d1eb37c5404e99aecf45f45cfe1416,Three Originals Volume 2,id-5374,1
id-2163562,a86e98f7ab7742269cda8958745f9369,Title Unknown,id-434964,1
id-814621,94f25a8eddc03458906702be89a06052,Automatic Writing By the Moon,id-193087,1
id-581824,76fb941a1b263fc39b715a71f5e7fa31,Sultans of Swing,id-233,2
id-167228,78bc4cdde4d8355db0d7ed969c7860dc,Nexus The Ultimate BSide Collection Volume 1,id-4,1
id-720373,27ae20a439c23411a9707d4ccc8bb09e,10000 Nights,id-426803,2
id-86989,edd38b3547813c71bed443279876e655,Music From the Yiddish Radio Project,id-52900,1
id-149793,f77ce1d7ceb93a59843373cdfc73db0d,Ministry of Sound Hard NRG The Album Volume 2,id-1,1
id-106804,927b8330ca153039a04e0b844d23d941,Everything and More,id-2668,1
id-1242649,27ac14aae97f416398abfb7f672cbb7a,Cara,id-325434,1
id-1235411,d6861031b82d40859f34db560011e611,Natural High,id-42415,1
id-509333,1946013d7f6f38829fcbec4dbce45d05,Heaven of Love,id-315356,1
id-1109268,59c29f7fef664ab5890d249fa2c06ca8,19981027 Fox Theater St Louis MO USA,id-187,1
id-683973,27bad2e499a03d98b8aafacce453df78,我這個你不愛的人,id-206783,1
id-1037570,c03919a4063d451085fc67da30f4aeb4,Mama Dont Want  Vol V,id-781649,1
id-1085532,74448841528b48c4915215ba1734a317,Bohemian Soul Tribe The Great Beat Down,id-845495,1
id-403392,2ae124b9315f3077ba9c5fad8ef32d03,Stoneage Cameos,id-1,1
id-887845,dbf1f28e813548b9adaef1490084393d,Drama Action Beds,id-388226,11
id-1533782,d403f2737c424b55b3f86f9e40a9f899,Recall Fade Return,id-1135734,1
id-723701,772f27e57d8435a99f9722ebd5171158,Bring Ya to the Brink,id-231,1
id-198697,be0f299c9be9381d9cd15ee9442d9b9e,Filtered Through Friends,id-92289,1
id-441411,3a2e11e83ae83d1dbf458fa5e914a6f3,Brave Faces,id-36972,1
id-1162786,54585e20f8d948ec8cda2b63b5f7d0c2,Masters of the Big Bands,id-1,1
id-610943,9fbf450c0e91384cbb32b3aa2c37227b,今が大好き,id-827882,2
id-448644,9d38adbaaa593280ad7d9745c7155fac,Baila Gitano Baila,id-314616,1
id-359956,28ef738cd3473c54806ef90e6b627612,One Thousand Nine Hundred NinetyNine,id-44172,1
id-544767,c343dfdf932b331c87009148f69d9178,In Between,id-384927,1
id-2492534,108758e4fcfd47ed82345fde55cbdbe3,Shes Gone,id-51190,3
id-693800,04ea45c7741c33d6ad11c6a06fce7316,Approx Twelve,id-299526,1
id-1011404,eb9944baf9a54ea78ca68fcbf6c3afa2,City LimitsNeon Sunrise,id-757663,3
id-996226,1c7626ad94724056a2ea41362d9d5eb0,Čovječe ne ljuti se,id-234330,1
id-377929,b41ff49d57cb30eb940516bc2106bed4,EZ Rollers Present Lickable Beats 2,id-1,1
id-814319,134490149c4934ab9ae7e977b6df6010,Collage,id-487516,1
id-1526369,117a84e4d0ce42a7b3c0412121a6e449,Subconscious,id-1,1
id-1302402,6a2a966e85d741b09e880788acec067a,Zooppera,id-1218359,1
id-1019091,fd3f3f043d654bafb2fa5f963cb0f4f2,渡辺貞夫,id-38905,1
id-745932,026d87b804223cd3925d54a47e2330ba,Reciprocess   vs Volume 01,id-1,1
id-2894833,e44e2c1664854951b4b73ff8f0a3cb2f,3D PRINT3D STR4p,id-3221637,3
id-1046035,55262e20e3d646daa7d40e6129340f72,Techari Remixes,id-110533,1
id-70909,70ec3f0c3bb83b27bd4271004c806146,Trilogy Part One Empire,id-2295,1
id-415830,3ba6fe49d8c930b7aa8195d3dae4a809,Next,id-1012,1
id-1189989,031133bd9def4d1081e1c3e2f1e16257,Kaka,id-1003801,3
id-244742,be8d2d6a15423c02a466d23a1fbb97b8,Tha Carter,id-57186,1
id-535072,30e8fe60fd3a3b179ad10e348c73b605,Mobile Suit Gundam SEED Destiny Suit CD Volume 10 Kira Yamato × Strike Freedom Gundam,id-1,1
id-2115252,da4808ca1001432f91d32b3a0f97b0de,Amigo and the Underbelly Blues,id-598898,3
id-620129,597093b53d83348baaab873608d1221c,Zelená,id-438046,1
id-372887,fe0e2be2fd8b3dbcb73de746a9f7574f,Flamenco España,id-261708,1
id-1076667,ea92c23b477a4cdfabf21f9ddeb96341,The Black Tree,id-833317,1
id-1083308,f19971e0339d4cc585647d7040c28813,Entrance,id-842630,1
id-748253,8b95c07616d93bdfac2e46e5b39815ae,Sweet and Sour,id-550408,1
id-1097112,ecc3a0f578644466bb5ad3533aa9f2a7,3D,id-184345,1
id-2119548,9d3394bbb5524460b74e7f4756775ede,Bread and Raises Songs for Working Women,id-375208,1
id-1179720,8ce88e8ad84e437e8c56a1a88cd18ffb,Nederbeat 6369 Beat Bluf  Branie,id-1,1
id-344043,98d48e6a944d38f481ec1a012c78fecf,I Need to Freak Remixes,id-65337,11
id-351436,0f9292de31953bfe9153d2cf68d2a2a2,Leben  Hörbuch CD,id-47031,1
id-371114,f09003913a47326f806126afdfef4aa4,Préférences,id-59290,1
id-752043,cb0b12119b1a397f8e1ef1b1ca898b0c,Cello Concertos Volume 3,id-2169852,1
id-1740869,c59a47939009487db03141325eb39dae,36th Annual Christmas Concert,id-1821448,1
id-787167,c2916ebba44a3213a17c3d7e187715f2,Disco,id-1,1
id-112285,7a01902d555839f5bf557fa86d66f166,Bicentennial Man,id-1315,1
id-1121546,4b87e16e2603437eb2db703e47db4263,Romero  Juliet,id-907581,2
id-238945,50fc1436fbad36ec9f8d20264b49caf6,of Dreams and Magic,id-171495,1
